request_key,cache_file_path,cache_status,cache_sha256,cache_bytes,cache_error,cache_attrs_json,product_status,units_basis,units_response_metadata_available
51.5_0.7_2021-04-12,D:\Pyprogramme\STST2603\data\weather_request_cache\51.5_0.7_2021-04-12.pkl,readable,47af591c9e9650c4ff3436cf9e14afb90dd76468f26001617f685aa3c3c74e59,11963.0,,{},historical_model_unresolved,historical_request_code_ms_mm_GMT,False
51.5_0.7_2021-04-16,D:\Pyprogramme\STST2603\data\weather_request_cache\51.5_0.7_2021-04-16.pkl,readable,ac8743d073d76e685649fd5870b615073e5c24a3ad100dd5e92b1f06446011bd,11963.0,,{},historical_model_unresolved,historical_request_code_ms_mm_GMT,False
51.5_0.7_2021-04-19,D:\Pyprogramme\STST2603\data\weather_request_cache\51.5_0.7_2021-04-19.pkl,readable,e427601a2a0066628703d0b0dfbd2c838ca490c392c922229600344ddba01948,11963.0,,{},historical_model_unresolved,historical_request_code_ms_mm_GMT,False
51.5_0.7_2021-04-20,D:\Pyprogramme\STST2603\data\weather_request_cache\51.5_0.7_2021-04-20.pkl,readable,b4509aef3c969e0ed5749cf21ebcac030fdc7e54db71dbd629b1cd0505169bb4,11963.0,,{},historical_model_unresolved,historical_request_code_ms_mm_GMT,False
51.5_0.7_2021-04-22,D:\Pyprogramme\STST2603\data\weather_request_cache\51.5_0.7_2021-04-22.pkl,readable,2fe6d9a67eed5ff0631438e014cdaf3d99d2ef806b2a49945b990327725d3e33,11963.0,,{},historical_model_unresolved,historical_request_code_ms_mm_GMT,False
51.5_0.7_2021-04-23,D:\Pyprogramme\STST2603\data\weather_request_cache\51.5_0.7_2021-04-23.pkl,readable,6b61de1fc82936c27426a48c2e1f85f21638744dc725e32560e72f3f6f1740a9,11963.0,,{},historical_model_unresolved,historical_request_code_ms_mm_GMT,False
51.5_0.7_2021-04-27,D:\Pyprogramme\STST2603\data\weather_request_cache\51.5_0.7_2021-04-27.pkl,readable,8f0035511dee40bab6772704c30b1abc766a7ec8d013a8d1ee2ad44489ae4ebc,11963.0,,{},historical_model_unresolved,historical_request_code_ms_mm_GMT,False
51.5_0.7_2021-05-07,D:\Pyprogramme\STST2603\data\weather_request_cache\51.5_0.7_2021-05-07.pkl,missing_file,,,,{},historical_model_unresolved,historical_request_code_ms_mm_GMT,False
51.5_0.7_2021-05-08,D:\Pyprogramme\STST2603\data\weather_request_cache\51.5_0.7_2021-05-08.pkl,readable,b5031d2c3e2ff58aa1235c1b215efc5e9eb22defa9c96862ae353e2dea6c18ed,11963.0,,{},historical_model_unresolved,historical_request_code_ms_mm_GMT,False
51.5_0.7_2021-05-09,D:\Pyprogramme\STST2603\data\weather_request_cache\51.5_0.7_2021-05-09.pkl,readable,23d04b462fed7ea01b37307f70e6083e9fc404fbffa85aefed6433335e8ba470,11963.0,,{},historical_model_unresolved,historical_request_code_ms_mm_GMT,False
51.5_0.7_2021-05-10,D:\Pyprogramme\STST2603\data\weather_request_cache\51.5_0.7_2021-05-10.pkl,readable,a9e2502011d5ec2b2983ed80c6ce6528a98eeb0398c8061b1ff7a6ff6575579a,11963.0,,{},historical_model_unresolved,historical_request_code_ms_mm_GMT,False
51.5_0.7_2021-05-11,D:\Pyprogramme\STST2603\data\weather_request_cache\51.5_0.7_2021-05-11.pkl,readable,ebb4a18e4aff7b0b8d782388abf858f459d5c6432d1896a57654180e59af1fab,11963.0,,{},historical_model_unresolved,historical_request_code_ms_mm_GMT,False
51.5_0.7_2021-05-14,D:\Pyprogramme\STST2603\data\weather_request_cache\51.5_0.7_2021-05-14.pkl,readable,b0f3c37ec3b8ecd207c7d84e10c7f8f79ead94ca80bbc14ab21ae0c34d19fd4c,11963.0,,{},historical_model_unresolved,historical_request_code_ms_mm_GMT,False
51.5_0.7_2021-05-15,D:\Pyprogramme\STST2603\data\weather_request_cache\51.5_0.7_2021-05-15.pkl,readable,f2d2559d321de965a4b8132223c14de48e3099176037e5604fc615c84ae58549,11963.0,,{},historical_model_unresolved,historical_request_code_ms_mm_GMT,False
51.5_0.7_2021-05-16,D:\Pyprogramme\STST2603\data\weather_request_cache\51.5_0.7_2021-05-16.pkl,readable,40150952f94b1c2309ff69855c585b667079813fa3c4553e4c4d8cf16087b951,11963.0,,{},historical_model_unresolved,historical_request_code_ms_mm_GMT,False
51.5_0.7_2021-05-19,D:\Pyprogramme\STST2603\data\weather_request_cache\51.5_0.7_2021-05-19.pkl,readable,eb49a78c73e78237d7005ed56db6ac19deffd08d591b03a01e0c4d47038a9403,11963.0,,{},historical_model_unresolved,historical_request_code_ms_mm_GMT,False
51.5_0.7_2021-05-20,D:\Pyprogramme\STST2603\data\weather_request_cache\51.5_0.7_2021-05-20.pkl,readable,680ef9fcdac726de0df2398748d84f963122199e9aae3574adee6b7d2a75926c,11963.0,,{},historical_model_unresolved,historical_request_code_ms_mm_GMT,False
51.5_0.7_2021-05-23,D:\Pyprogramme\STST2603\data\weather_request_cache\51.5_0.7_2021-05-23.pkl,readable,facce7cac5fa2d1f828383c68f90ae895d852c97b65eaa979e28d7231c675890,11963.0,,{},historical_model_unresolved,historical_request_code_ms_mm_GMT,False
51.5_0.7_2021-05-24,D:\Pyprogramme\STST2603\data\weather_request_cache\51.5_0.7_2021-05-24.pkl,readable,6372304895da9d366d89156ca7d56dd1fc07fd5cdf6cbef178b564b58756bbf0,11963.0,,{},historical_model_unresolved,historical_request_code_ms_mm_GMT,False
51.5_0.7_2021-05-29,D:\Pyprogramme\STST2603\data\weather_request_cache\51.5_0.7_2021-05-29.pkl,readable,6caca35765f2ec5f8eb40a65121d5f0a42faa7fa40898a60c35284ab90f54570,11963.0,,{},historical_model_unresolved,historical_request_code_ms_mm_GMT,False
51.5_0.7_2021-05-30,D:\Pyprogramme\STST2603\data\weather_request_cache\51.5_0.7_2021-05-30.pkl,missing_file,,,,{},historical_model_unresolved,historical_request_code_ms_mm_GMT,False
51.5_0.7_2021-06-01,D:\Pyprogramme\STST2603\data\weather_request_cache\51.5_0.7_2021-06-01.pkl,readable,9ef023c7603cadd1da66a0a9c4589dc9525072aa6dddc2b4d283c7582dfa1a79,11963.0,,{},historical_model_unresolved,historical_request_code_ms_mm_GMT,False
51.5_0.7_2021-06-02,D:\Pyprogramme\STST2603\data\weather_request_cache\51.5_0.7_2021-06-02.pkl,readable,5c99d8277f2f21de9847a0de6c3a53de0c9cd22cb0a7ad1cdae3b9b4ce057b8f,11963.0,,{},historical_model_unresolved,historical_request_code_ms_mm_GMT,False
51.5_0.7_2021-06-03,D:\Pyprogramme\STST2603\data\weather_request_cache\51.5_0.7_2021-06-03.pkl,readable,96c8e2cc3efb7610421788e4bcf0e9fce79ec03a87ba67556cf6558f4a92e2a0,11963.0,,{},historical_model_unresolved,historical_request_code_ms_mm_GMT,False
51.5_0.7_2021-06-04,D:\Pyprogramme\STST2603\data\weather_request_cache\51.5_0.7_2021-06-04.pkl,readable,3aa04117579f191b464aa49ebd8547aed597882cadbee13e7fbddd5949dd4b13,11963.0,,{},historical_model_unresolved,historical_request_code_ms_mm_GMT,False
51.5_0.7_2021-06-06,D:\Pyprogramme\STST2603\data\weather_request_cache\51.5_0.7_2021-06-06.pkl,readable,e90a102c03a1af0005b4bb742d82f8181f1f39321f0ad53374ab2583d212ce1a,11963.0,,{},historical_model_unresolved,historical_request_code_ms_mm_GMT,False
51.5_0.7_2021-06-08,D:\Pyprogramme\STST2603\data\weather_request_cache\51.5_0.7_2021-06-08.pkl,readable,54f43ac4e6786491614bab5891865e37b7ff58849837d156f7201eb344498172,11963.0,,{},historical_model_unresolved,historical_request_code_ms_mm_GMT,False
51.5_0.7_2021-06-12,D:\Pyprogramme\STST2603\data\weather_request_cache\51.5_0.7_2021-06-12.pkl,readable,108751edee34cb1593000d8613b197301b910ce6821d33070925f7cc19bbb58d,11963.0,,{},historical_model_unresolved,historical_request_code_ms_mm_GMT,False
51.5_0.7_2021-06-14,D:\Pyprogramme\STST2603\data\weather_request_cache\51.5_0.7_2021-06-14.pkl,readable,c5ef5a11cde7fd635503a3ed812d04094320db76a3b3e3f96e14ca945d65d29a,11963.0,,{},historical_model_unresolved,historical_request_code_ms_mm_GMT,False
51.5_0.7_2021-06-15,D:\Pyprogramme\STST2603\data\weather_request_cache\51.5_0.7_2021-06-15.pkl,readable,2e6a5789013ed0cdfa8b6b32939bcdf423b838ab8ccf050e4862aa00d508a909,11963.0,,{},historical_model_unresolved,historical_request_code_ms_mm_GMT,False
51.5_0.7_2021-06-16,D:\Pyprogramme\STST2603\data\weather_request_cache\51.5_0.7_2021-06-16.pkl,readable,c0d99440b857055b4ef281b0d9762db68047652d6783617f9bb0d8173252f94e,11963.0,,{},historical_model_unresolved,historical_request_code_ms_mm_GMT,False
51.5_0.7_2021-06-17,D:\Pyprogramme\STST2603\data\weather_request_cache\51.5_0.7_2021-06-17.pkl,readable,dbc4235bffe6de1e4fe0a3ed384b10e76e5bb5e1b0dc872ecd300bd198132a93,11963.0,,{},historical_model_unresolved,historical_request_code_ms_mm_GMT,False
51.5_0.7_2021-06-18,D:\Pyprogramme\STST2603\data\weather_request_cache\51.5_0.7_2021-06-18.pkl,readable,18897307e5173eced0215cac862195f13ea2dff199574118895abbaa495670a5,11963.0,,{},historical_model_unresolved,historical_request_code_ms_mm_GMT,False
51.5_0.7_2021-06-20,D:\Pyprogramme\STST2603\data\weather_request_cache\51.5_0.7_2021-06-20.pkl,readable,0e7ce232f60a16053d11d10a052b2a449f998030fe49d15e17b08e1ef59bb7cf,11963.0,,{},historical_model_unresolved,historical_request_code_ms_mm_GMT,False
51.5_0.7_2021-06-21,D:\Pyprogramme\STST2603\data\weather_request_cache\51.5_0.7_2021-06-21.pkl,readable,b99a49fa3640c81623420b31ffcf2fa1c655a009dde1f12676c768f0c1dbf003,11963.0,,{},historical_model_unresolved,historical_request_code_ms_mm_GMT,False
51.5_0.7_2021-06-22,D:\Pyprogramme\STST2603\data\weather_request_cache\51.5_0.7_2021-06-22.pkl,readable,f23a32401fe144568976fd03ca3aec2fdbdec0f263622d22fdafce7c1cb93e6e,11963.0,,{},historical_model_unresolved,historical_request_code_ms_mm_GMT,False
51.5_0.7_2021-06-23,D:\Pyprogramme\STST2603\data\weather_request_cache\51.5_0.7_2021-06-23.pkl,readable,fd0ce382c112fa994f5071b4a3ecc338206a1d84cdad04b7ff1ebc102e34b399,11963.0,,{},historical_model_unresolved,historical_request_code_ms_mm_GMT,False
51.5_0.7_2021-06-25,D:\Pyprogramme\STST2603\data\weather_request_cache\51.5_0.7_2021-06-25.pkl,readable,4da987d1e7858250342871a0d504aa83a8f8a1e65430e3fe129d7b79cb277acd,11963.0,,{},historical_model_unresolved,historical_request_code_ms_mm_GMT,False
51.5_0.7_2021-06-27,D:\Pyprogramme\STST2603\data\weather_request_cache\51.5_0.7_2021-06-27.pkl,readable,6938645b1495ea6a4284bf2574c5c91e96250f78de0025afa3ecf6a28b15cc83,11963.0,,{},historical_model_unresolved,historical_request_code_ms_mm_GMT,False
51.5_0.7_2021-06-29,D:\Pyprogramme\STST2603\data\weather_request_cache\51.5_0.7_2021-06-29.pkl,readable,e445bb7a402190bf55de16d37ed5197adf554a3d43ac5ee1d92efee38f2ff685,11963.0,,{},historical_model_unresolved,historical_request_code_ms_mm_GMT,False
51.5_0.7_2021-07-01,D:\Pyprogramme\STST2603\data\weather_request_cache\51.5_0.7_2021-07-01.pkl,readable,eee7601dec8a91ffd49bbbfd3f747f7ea33869dc2a257a00c5ec2a7eca19d5d6,11963.0,,{},historical_model_unresolved,historical_request_code_ms_mm_GMT,False
51.5_0.7_2021-07-02,D:\Pyprogramme\STST2603\data\weather_request_cache\51.5_0.7_2021-07-02.pkl,readable,a5cbcaa073377405452ae879e6f9394a59c082896c3e95c625eed31937cc7b38,11963.0,,{},historical_model_unresolved,historical_request_code_ms_mm_GMT,False
51.5_0.7_2021-07-03,D:\Pyprogramme\STST2603\data\weather_request_cache\51.5_0.7_2021-07-03.pkl,readable,2f8ab8c5b2ff66b1b32011997013fcaf1f3f5da038c4aa78a4a5326f2a0f6241,11963.0,,{},historical_model_unresolved,historical_request_code_ms_mm_GMT,False
51.5_0.7_2021-07-04,D:\Pyprogramme\STST2603\data\weather_request_cache\51.5_0.7_2021-07-04.pkl,readable,e05c2f07f3cfef25f72e1063304a0e81283feaf13f933a115c078dd14e1e27f1,11963.0,,{},historical_model_unresolved,historical_request_code_ms_mm_GMT,False
51.5_0.7_2021-07-06,D:\Pyprogramme\STST2603\data\weather_request_cache\51.5_0.7_2021-07-06.pkl,readable,14af9e33fdfc3a819fdb5cd5532fc21c1c5703857d8fe2a950d7e47aa7fcdaee,11963.0,,{},historical_model_unresolved,historical_request_code_ms_mm_GMT,False
51.5_0.7_2021-07-08,D:\Pyprogramme\STST2603\data\weather_request_cache\51.5_0.7_2021-07-08.pkl,readable,c39da86c8668472c4bd9da9452784608649d0f1077a058d4cd6487eedd24bbc1,11963.0,,{},historical_model_unresolved,historical_request_code_ms_mm_GMT,False
51.5_0.7_2021-07-09,D:\Pyprogramme\STST2603\data\weather_request_cache\51.5_0.7_2021-07-09.pkl,readable,a3ec015bae51dbe48891af22ad87ad2133e122691467a4579d74285a0abc5008,11963.0,,{},historical_model_unresolved,historical_request_code_ms_mm_GMT,False
51.5_0.7_2021-07-12,D:\Pyprogramme\STST2603\data\weather_request_cache\51.5_0.7_2021-07-12.pkl,readable,b84ac92073285466e983f6989048080cdb44179d9e17206c85f84c3bdaec34ae,11963.0,,{},historical_model_unresolved,historical_request_code_ms_mm_GMT,False
51.5_0.7_2021-07-13,D:\Pyprogramme\STST2603\data\weather_request_cache\51.5_0.7_2021-07-13.pkl,readable,505feac002decc319ed83c3808d572c908daeaab6e47d0fae17562fd71b2a7b7,11963.0,,{},historical_model_unresolved,historical_request_code_ms_mm_GMT,False
51.5_0.7_2021-07-17,D:\Pyprogramme\STST2603\data\weather_request_cache\51.5_0.7_2021-07-17.pkl,readable,2149905657af35604de7d99a62e0f4cecea2d6996719738099efa425bad6459f,11963.0,,{},historical_model_unresolved,historical_request_code_ms_mm_GMT,False
51.5_0.7_2021-07-18,D:\Pyprogramme\STST2603\data\weather_request_cache\51.5_0.7_2021-07-18.pkl,readable,ea0bc5c90c557f20cbf1ef21c731b3f09026b6166f6099af2d0e04bfe6ab46ef,11963.0,,{},historical_model_unresolved,historical_request_code_ms_mm_GMT,False
51.5_0.7_2021-07-19,D:\Pyprogramme\STST2603\data\weather_request_cache\51.5_0.7_2021-07-19.pkl,readable,001a0764b4ffe3ddb36eb270f9eec28e2647652ad89307045e4e8b74fec6a020,11963.0,,{},historical_model_unresolved,historical_request_code_ms_mm_GMT,False
51.5_0.7_2021-07-20,D:\Pyprogramme\STST2603\data\weather_request_cache\51.5_0.7_2021-07-20.pkl,readable,1384d4f0aec2bfc47183b1211d45d22a1b6b807bdd2d1ea2076a8e79b5b3d9b2,11963.0,,{},historical_model_unresolved,historical_request_code_ms_mm_GMT,False
51.5_0.7_2021-07-22,D:\Pyprogramme\STST2603\data\weather_request_cache\51.5_0.7_2021-07-22.pkl,readable,a51aa26bdf2e1386140fc3eaab137b6b120bb8c22ba0c1e0c6189e3f10fee417,11963.0,,{},historical_model_unresolved,historical_request_code_ms_mm_GMT,False
51.5_0.7_2021-07-23,D:\Pyprogramme\STST2603\data\weather_request_cache\51.5_0.7_2021-07-23.pkl,readable,9cef07c8365ab8893937b143ecdcf83a3db4ef3f152ad184e461377b654dfb1e,11963.0,,{},historical_model_unresolved,historical_request_code_ms_mm_GMT,False
51.5_0.7_2021-07-26,D:\Pyprogramme\STST2603\data\weather_request_cache\51.5_0.7_2021-07-26.pkl,readable,48e7b604df4c03ed28a4b8a19a57b79fde9998b8fda438a7c6bc28ecdd5d82b0,11963.0,,{},historical_model_unresolved,historical_request_code_ms_mm_GMT,False
51.5_0.7_2021-07-27,D:\Pyprogramme\STST2603\data\weather_request_cache\51.5_0.7_2021-07-27.pkl,readable,171e414a059d137fa6b744ee0acf5692d6f1f5c41d44cf46f9abdf7facc27b20,11963.0,,{},historical_model_unresolved,historical_request_code_ms_mm_GMT,False
51.5_0.7_2021-07-31,D:\Pyprogramme\STST2603\data\weather_request_cache\51.5_0.7_2021-07-31.pkl,readable,ad92c89719172a66c22d1f0055845350e35b6965fb2b3c107048814e6991b233,11963.0,,{},historical_model_unresolved,historical_request_code_ms_mm_GMT,False
51.5_0.7_2021-08-04,D:\Pyprogramme\STST2603\data\weather_request_cache\51.5_0.7_2021-08-04.pkl,readable,3229571f4277d50c04bf00c412c4f5b3dcd64f7947065e6338aea642d4e2872b,11963.0,,{},historical_model_unresolved,historical_request_code_ms_mm_GMT,False
51.5_0.7_2021-08-05,D:\Pyprogramme\STST2603\data\weather_request_cache\51.5_0.7_2021-08-05.pkl,readable,b95aa4db7ee46f6480a4a9f9386d05e18b514da10d6aff8d00122968254fbf9e,11963.0,,{},historical_model_unresolved,historical_request_code_ms_mm_GMT,False
51.5_0.7_2021-08-06,D:\Pyprogramme\STST2603\data\weather_request_cache\51.5_0.7_2021-08-06.pkl,readable,83b31cd6eaa047db8a7feb4cae8160ee9ece9d12629aef09f80734d1ca9ec47a,11963.0,,{},historical_model_unresolved,historical_request_code_ms_mm_GMT,False
51.5_0.7_2021-08-08,D:\Pyprogramme\STST2603\data\weather_request_cache\51.5_0.7_2021-08-08.pkl,readable,948cb53900f8cf6f77a4600d9e20d7dac8104358d6e2cafbaa52a3cacdb8ee8e,11963.0,,{},historical_model_unresolved,historical_request_code_ms_mm_GMT,False
51.5_0.7_2021-08-13,D:\Pyprogramme\STST2603\data\weather_request_cache\51.5_0.7_2021-08-13.pkl,readable,f842334f90f29cc1699f60477854482eb9179c320e4fd3880a41a2a1132205d8,11963.0,,{},historical_model_unresolved,historical_request_code_ms_mm_GMT,False
51.5_0.7_2021-08-14,D:\Pyprogramme\STST2603\data\weather_request_cache\51.5_0.7_2021-08-14.pkl,readable,b60ee99a934c67c49bcd4798a4729cdbd2b2526a0f0bfcc0bf7879a0da360247,11963.0,,{},historical_model_unresolved,historical_request_code_ms_mm_GMT,False
51.5_0.7_2021-08-20,D:\Pyprogramme\STST2603\data\weather_request_cache\51.5_0.7_2021-08-20.pkl,readable,083c8b6386c69378518c6cba9a79511e29eb2aaf0c66fb0216fc2dc5eca13e92,11963.0,,{},historical_model_unresolved,historical_request_code_ms_mm_GMT,False
51.5_0.7_2021-08-22,D:\Pyprogramme\STST2603\data\weather_request_cache\51.5_0.7_2021-08-22.pkl,readable,efa8b0f06d26bb466c4fca45574dd068ee112b49fda6a80b99ef8657618f0c53,11963.0,,{},historical_model_unresolved,historical_request_code_ms_mm_GMT,False
51.5_0.7_2021-08-23,D:\Pyprogramme\STST2603\data\weather_request_cache\51.5_0.7_2021-08-23.pkl,readable,212ebb869937184738912d45570ce882ac8a8776b055f2fe5f27880f9e4b7059,11963.0,,{},historical_model_unresolved,historical_request_code_ms_mm_GMT,False
51.5_0.7_2021-08-26,D:\Pyprogramme\STST2603\data\weather_request_cache\51.5_0.7_2021-08-26.pkl,readable,7c316404c2dba5bd7528ca39d87cd1ce97a7bd136c80fe509d79c2c2f572ff90,11963.0,,{},historical_model_unresolved,historical_request_code_ms_mm_GMT,False
51.5_0.7_2021-08-28,D:\Pyprogramme\STST2603\data\weather_request_cache\51.5_0.7_2021-08-28.pkl,readable,305e379722dc4d251584ac242fb982b0cd179cb4d0715d4c1980a49a321c9b74,11963.0,,{},historical_model_unresolved,historical_request_code_ms_mm_GMT,False
51.5_0.7_2021-08-29,D:\Pyprogramme\STST2603\data\weather_request_cache\51.5_0.7_2021-08-29.pkl,readable,062a6aaf8174c6d8743132438ada0324dfde7dcfb783cc45c601df0c0b2c4b5c,11963.0,,{},historical_model_unresolved,historical_request_code_ms_mm_GMT,False
51.5_0.7_2021-08-30,D:\Pyprogramme\STST2603\data\weather_request_cache\51.5_0.7_2021-08-30.pkl,readable,aeee10355a8a64e675258c643da138cef68e8ff7fa781ecf391fea68f8a38d5d,11963.0,,{},historical_model_unresolved,historical_request_code_ms_mm_GMT,False
51.5_0.7_2021-09-01,D:\Pyprogramme\STST2603\data\weather_request_cache\51.5_0.7_2021-09-01.pkl,readable,cf4066a05eb26e95a61227f4f1873fce9588c68c442e8b685a417dc5f429bd9a,11963.0,,{},historical_model_unresolved,historical_request_code_ms_mm_GMT,False
51.5_0.7_2021-09-02,D:\Pyprogramme\STST2603\data\weather_request_cache\51.5_0.7_2021-09-02.pkl,readable,af469137fd1559b7292ee5ef86a019f23df77f51270133fdb73618caa50b1808,11963.0,,{},historical_model_unresolved,historical_request_code_ms_mm_GMT,False
51.5_0.7_2021-09-06,D:\Pyprogramme\STST2603\data\weather_request_cache\51.5_0.7_2021-09-06.pkl,readable,949a946c6ef86bc6770c25e1e23c32a5608abf49d76c6562459c6bb1f221e18c,11963.0,,{},historical_model_unresolved,historical_request_code_ms_mm_GMT,False
51.5_0.7_2021-09-12,D:\Pyprogramme\STST2603\data\weather_request_cache\51.5_0.7_2021-09-12.pkl,readable,3e0c3ff460a392539990f15e49c6ce873acc4bcf65129f6fecd28221a9b23fea,11963.0,,{},historical_model_unresolved,historical_request_code_ms_mm_GMT,False
51.5_0.7_2021-09-14,D:\Pyprogramme\STST2603\data\weather_request_cache\51.5_0.7_2021-09-14.pkl,readable,a5c223b2dbc3553140829a72d864452fd72773df32ca029607c1041cb370c630,11963.0,,{},historical_model_unresolved,historical_request_code_ms_mm_GMT,False
51.5_0.7_2021-09-17,D:\Pyprogramme\STST2603\data\weather_request_cache\51.5_0.7_2021-09-17.pkl,missing_file,,,,{},historical_model_unresolved,historical_request_code_ms_mm_GMT,False
51.5_0.7_2021-09-21,D:\Pyprogramme\STST2603\data\weather_request_cache\51.5_0.7_2021-09-21.pkl,readable,e1e11c9603ed8181ac967e7feff6ddc246b63f99b5569ffdbab3462096451eaa,11963.0,,{},historical_model_unresolved,historical_request_code_ms_mm_GMT,False
51.5_0.7_2021-09-22,D:\Pyprogramme\STST2603\data\weather_request_cache\51.5_0.7_2021-09-22.pkl,readable,fb666d6a3b6563f2c54e8bc6ffc283cc395accde273b294acdd4a1eff58bbd23,11963.0,,{},historical_model_unresolved,historical_request_code_ms_mm_GMT,False
51.5_0.7_2021-09-23,D:\Pyprogramme\STST2603\data\weather_request_cache\51.5_0.7_2021-09-23.pkl,missing_file,,,,{},historical_model_unresolved,historical_request_code_ms_mm_GMT,False
51.5_0.7_2021-09-24,D:\Pyprogramme\STST2603\data\weather_request_cache\51.5_0.7_2021-09-24.pkl,readable,fba0d81f20b42cc3a04afa68ef5d903d922dc87fe349f7295f423d08b80c112b,11963.0,,{},historical_model_unresolved,historical_request_code_ms_mm_GMT,False
51.5_0.7_2021-09-27,D:\Pyprogramme\STST2603\data\weather_request_cache\51.5_0.7_2021-09-27.pkl,readable,fa48e8e3199f06709e2cd977081f749f42852301b5394568c39a8c239107f2ba,11963.0,,{},historical_model_unresolved,historical_request_code_ms_mm_GMT,False
51.5_0.7_2021-09-28,D:\Pyprogramme\STST2603\data\weather_request_cache\51.5_0.7_2021-09-28.pkl,readable,6485b3857338bff781c3714fef1d91953b174907883d4c9920b4b605b96ff48d,11963.0,,{},historical_model_unresolved,historical_request_code_ms_mm_GMT,False
51.5_0.7_2021-09-29,D:\Pyprogramme\STST2603\data\weather_request_cache\51.5_0.7_2021-09-29.pkl,readable,9915375c5521f5287355b7e85d8f16911b72474a7ab06e494ad91b4d1e9983e6,11963.0,,{},historical_model_unresolved,historical_request_code_ms_mm_GMT,False
51.5_0.7_2021-09-30,D:\Pyprogramme\STST2603\data\weather_request_cache\51.5_0.7_2021-09-30.pkl,readable,2e02dab4f2a87322e2906ea4c65f0ad3173d5b7ff76ae8682ece7251349ddb5d,11963.0,,{},historical_model_unresolved,historical_request_code_ms_mm_GMT,False
51.5_0.7_2021-10-01,D:\Pyprogramme\STST2603\data\weather_request_cache\51.5_0.7_2021-10-01.pkl,readable,3819f46e3c2b77d28bc74762a6f4e3f1df235b8eb2da044c6b12c310a60ce32e,11963.0,,{},historical_model_unresolved,historical_request_code_ms_mm_GMT,False
51.5_0.7_2021-10-02,D:\Pyprogramme\STST2603\data\weather_request_cache\51.5_0.7_2021-10-02.pkl,readable,c886fd0b856fd64792f8e818fa776cc60e2698e295d6386097e8d6a676757a9a,11963.0,,{},historical_model_unresolved,historical_request_code_ms_mm_GMT,False
51.5_0.7_2021-10-04,D:\Pyprogramme\STST2603\data\weather_request_cache\51.5_0.7_2021-10-04.pkl,readable,bd0fe78afe1e8062c79813009bab725e31a938aa7ea415fddf8250e6ae8f32bf,11963.0,,{},historical_model_unresolved,historical_request_code_ms_mm_GMT,False
51.5_0.7_2021-10-05,D:\Pyprogramme\STST2603\data\weather_request_cache\51.5_0.7_2021-10-05.pkl,readable,bcadc097f7e7d0dcb165b22cced649ea773099c417fcc4a95ebb363ec4587d52,11963.0,,{},historical_model_unresolved,historical_request_code_ms_mm_GMT,False
51.5_0.7_2021-10-06,D:\Pyprogramme\STST2603\data\weather_request_cache\51.5_0.7_2021-10-06.pkl,readable,2d32c060af87cb4b9fac98eb58d2e803b3b9783d85123daf60481d9a7b5bb6f0,11963.0,,{},historical_model_unresolved,historical_request_code_ms_mm_GMT,False
51.5_0.7_2021-10-07,D:\Pyprogramme\STST2603\data\weather_request_cache\51.5_0.7_2021-10-07.pkl,readable,47a6ddfb8be12b6e3400618cbb48c1a72d0a998e3996260d850e8cf108ed6681,11963.0,,{},historical_model_unresolved,historical_request_code_ms_mm_GMT,False
51.5_0.7_2021-10-08,D:\Pyprogramme\STST2603\data\weather_request_cache\51.5_0.7_2021-10-08.pkl,readable,b114c24d9b01a73ba76cbe7159a518c8e6115db0b11f3d0a8f2241fd40807f9d,11963.0,,{},historical_model_unresolved,historical_request_code_ms_mm_GMT,False
51.5_0.7_2021-10-09,D:\Pyprogramme\STST2603\data\weather_request_cache\51.5_0.7_2021-10-09.pkl,readable,5f2c46284dbc97f507bbbb37fc99cffec8465e8531b4036316b968c2041c779c,11963.0,,{},historical_model_unresolved,historical_request_code_ms_mm_GMT,False
51.5_0.7_2021-10-11,D:\Pyprogramme\STST2603\data\weather_request_cache\51.5_0.7_2021-10-11.pkl,readable,9fdcb8c822905892d82751189c67c6059ae4f650666ba3d47e48b448713c8bfe,11963.0,,{},historical_model_unresolved,historical_request_code_ms_mm_GMT,False
51.5_0.7_2021-10-14,D:\Pyprogramme\STST2603\data\weather_request_cache\51.5_0.7_2021-10-14.pkl,readable,a76ff39668576bf457ca025a2f62464f38569b5d144ebc1a1ac52f3317d432a9,11963.0,,{},historical_model_unresolved,historical_request_code_ms_mm_GMT,False
51.5_0.7_2021-10-16,D:\Pyprogramme\STST2603\data\weather_request_cache\51.5_0.7_2021-10-16.pkl,readable,89fb3afbfad981585e205bba1b9b202dd7f067b85a3a9d566df680623b03e768,11963.0,,{},historical_model_unresolved,historical_request_code_ms_mm_GMT,False
51.5_0.7_2021-10-20,D:\Pyprogramme\STST2603\data\weather_request_cache\51.5_0.7_2021-10-20.pkl,readable,ca5b3de042f5bda25e57516a556e4e3ed62fc21d810f721407e460432ebcf43b,11963.0,,{},historical_model_unresolved,historical_request_code_ms_mm_GMT,False
51.5_0.7_2021-10-21,D:\Pyprogramme\STST2603\data\weather_request_cache\51.5_0.7_2021-10-21.pkl,readable,006bc9ebdc893178654063b567cdad82662a3600bc1c54a40d4d0147a249d460,11963.0,,{},historical_model_unresolved,historical_request_code_ms_mm_GMT,False
