LAD21CD,date,gust,precip,n_inc,maxc,wmaxc,log_population,urban_binary,income_deprivation_rate,year,month,any_gt0,wthr_gt0,any_gt5,wthr_gt5,any_gt100,wthr_gt100,any_gt1000,wthr_gt1000,hours,grid_lat,grid_lon,gust_proxy
E07000103,2023-07-03,18.3,0.3070037012641577,1,0.0,-1.0,11.56419825914765,1.0,0.092,2023,7,1,0,0,0,0,0,0,0,24,51.75,-0.5,12.80175150283479
E07000105,2023-07-03,17.6,0.3419770303134622,0,-1.0,-1.0,11.819071033187548,1.0,0.11,2023,7,0,0,0,0,0,0,0,0,24,51.25,0.75,13.363750225282914
E07000106,2023-07-03,17.2,0.334692074428042,1,4.0,-1.0,11.988078314198622,1.0,0.1,2023,7,1,0,0,0,0,0,0,0,24,51.25,1.0,13.229306758409178
E07000107,2023-07-03,17.6,0.2746625195274583,1,1.0,-1.0,11.687231651001053,1.0,0.095,2023,7,1,0,0,0,0,0,0,0,24,51.5,0.25,12.700550194033983
E07000108,2023-07-03,17.3,0.4032432467130835,0,-1.0,-1.0,11.673725417873936,1.0,0.134,2023,7,0,0,0,0,0,0,0,0,24,51.25,1.25,13.568789679952776
E07000109,2023-07-03,17.9,0.273765606278749,1,41.0,-1.0,11.579490057238823,1.0,0.122,2023,7,1,0,1,0,0,0,0,0,24,51.5,0.5,12.743697322997065
E07000110,2023-07-03,17.8,0.2986897018824872,1,1.0,-1.0,12.101511810042911,1.0,0.095,2023,7,1,0,0,0,0,0,0,0,24,51.25,0.5,13.025811071240463
E07000111,2023-07-03,17.6,0.284770241485354,0,-1.0,-1.0,11.702081943710567,0.0,0.075,2023,7,0,0,0,0,0,0,0,0,24,51.25,0.25,12.778226484510988
E07000112,2023-07-03,18.2,0.3956305650825237,1,155.0,155.0,11.611611757468928,1.0,0.145,2023,7,1,1,1,1,1,1,0,0,24,51.0,1.0,13.606913683726717
E07000113,2023-07-03,17.6,0.2920585566408018,4,118.0,-1.0,11.948001153914678,0.0,0.149,2023,7,1,0,1,0,1,0,0,0,24,51.25,0.75,12.975350135207256
E07000114,2023-07-03,17.3,0.3598305659797869,0,-1.0,-1.0,11.854086691077573,1.0,0.185,2023,7,0,0,0,0,0,0,0,0,24,51.25,1.25,13.357207055190308
E07000115,2023-07-03,17.6,0.2870878171031447,1,30.0,-1.0,11.803017132015809,1.0,0.08,2023,7,1,0,1,0,0,0,0,0,24,51.25,0.25,12.876852440390785
E07000116,2023-07-03,19.1,0.3043763882305973,1,271.0,-1.0,11.658323667659586,1.0,0.073,2023,7,1,0,1,0,1,0,0,0,24,51.0,0.5,13.11941701586426
E07000143,2023-07-03,19.1,0.8785206652531516,1,740.0,740.0,11.864708462828531,0.0,0.1,2023,7,1,1,1,1,1,1,0,0,24,52.5,0.75,15.205255878882005
E07000144,2023-07-03,18.4,0.9659828691048546,1,73.0,73.0,11.792358608363598,1.0,0.072,2023,7,1,1,1,1,0,0,0,0,24,52.75,1.25,15.190341148197426
E07000145,2023-07-03,14.0,0.827735811368979,0,-1.0,-1.0,11.514713864829446,1.0,0.184,2023,7,0,0,0,0,0,0,0,0,24,52.75,1.75,14.61087874796428
E07000146,2023-07-03,17.6,0.7349262165414602,0,-1.0,-1.0,11.950664133628688,0.0,0.12,2023,7,0,0,0,0,0,0,0,0,24,52.75,0.5,15.13609464792642
E07000147,2023-07-03,18.4,1.0207227997824917,5,1187.0,1187.0,11.544801967617486,0.0,0.106,2023,7,1,1,1,1,1,1,1,1,24,52.75,1.25,15.448073140319227
E07000148,2023-07-03,18.4,0.9349095386677696,1,1.0,-1.0,11.89412520254047,1.0,0.163,2023,7,1,0,0,0,0,0,0,0,24,52.75,1.25,15.049508143271249
E07000149,2023-07-03,17.7,0.8750185705031737,1,1.0,-1.0,11.867160434591204,0.0,0.078,2023,7,1,0,0,0,0,0,0,0,24,52.5,1.25,14.878532217114826
E07000179,2023-07-03,19.7,0.3707715332234942,1,0.0,-1.0,11.91840390632284,0.0,0.054,2023,7,1,0,0,0,0,0,0,0,24,51.75,-1.0,13.327725218476443
E07000200,2023-07-03,18.2,0.3509867250360363,1,2.0,-1.0,11.437382617721584,0.0,0.08,2023,7,1,0,0,0,0,0,0,0,24,52.0,1.0,13.794780453549397
E07000202,2023-07-03,18.2,0.4130834832052451,0,-1.0,-1.0,11.84680863857272,1.0,0.141,2023,7,0,0,0,0,0,0,0,0,24,52.0,1.25,13.717525727063704
E07000203,2023-07-03,19.7,0.5914875534138629,0,-1.0,-1.0,11.546340898509632,0.0,0.071,2023,7,0,0,0,0,0,0,0,0,24,52.25,1.0,14.344934610721976
E07000207,2023-07-03,17.3,0.3009047949199955,0,-1.0,-1.0,11.84548290591136,1.0,0.057,2023,7,0,0,0,0,0,0,0,0,24,51.25,-0.5,12.715339572132756
E07000208,2023-07-03,17.2,0.2957158836026488,0,-1.0,-1.0,11.321934436672429,1.0,0.056,2023,7,0,0,0,0,0,0,0,0,24,51.25,-0.25,12.70548232819682
E07000209,2023-07-03,17.3,0.3106840423722927,0,-1.0,-1.0,11.877658852261122,1.0,0.057,2023,7,0,0,0,0,0,0,0,0,24,51.25,-0.5,12.828574109100536
E07000210,2023-07-03,17.2,0.3021163332842266,0,-1.0,-1.0,11.38052486133421,1.0,0.054,2023,7,0,0,0,0,0,0,0,0,24,51.25,-0.25,12.804109550489674
E07000211,2023-07-03,17.2,0.2975194594753826,0,-1.0,-1.0,11.943590374100134,1.0,0.067,2023,7,0,0,0,0,0,0,0,0,24,51.25,-0.25,12.803607445014157
E07000212,2023-07-03,17.9,0.3066069365946153,1,2.0,-1.0,11.383158406911162,1.0,0.066,2023,7,1,0,0,0,0,0,0,0,24,51.5,-0.5,12.75380461265633
E07000213,2023-07-03,17.9,0.3064291920712808,0,-1.0,-1.0,11.549835818990326,1.0,0.079,2023,7,0,0,0,0,0,0,0,0,24,51.5,-0.5,12.74499716782077
E07000215,2023-07-03,17.4,0.2933355820730017,0,-1.0,-1.0,11.408109245600745,1.0,0.063,2023,7,0,0,0,0,0,0,0,0,24,51.25,0.0,12.791581633335266
E07000216,2023-07-03,17.6,0.3130121817287956,0,-1.0,-1.0,11.777801955768314,0.0,0.054,2023,7,0,0,0,0,0,0,0,0,24,51.25,-0.75,12.913978206133224
E07000217,2023-07-03,17.3,0.3117398713300864,0,-1.0,-1.0,11.562220263694984,1.0,0.067,2023,7,0,0,0,0,0,0,0,0,24,51.25,-0.5,12.80326544665928
E07000223,2023-07-03,17.7,0.3246330266946156,0,-1.0,-1.0,11.076464923159543,1.0,0.108,2023,7,0,0,0,0,0,0,0,0,24,50.75,-0.25,13.472130667802364
E07000224,2023-07-03,17.5,0.3351095796904847,0,-1.0,-1.0,12.015027145562168,1.0,0.104,2023,7,0,0,0,0,0,0,0,0,24,50.75,-0.5,13.50307656297042
E07000226,2023-07-03,17.2,0.3034003399778125,0,-1.0,-1.0,11.694905296716165,1.0,0.11,2023,7,0,0,0,0,0,0,0,0,24,51.25,-0.25,12.949613518982416
E07000227,2023-07-03,18.2,0.3170959636345319,2,1.0,-1.0,11.901583454762012,0.0,0.056,2023,7,1,0,0,0,0,0,0,0,24,51.0,-0.25,13.157223187705668
E07000228,2023-07-03,18.2,0.3080772105669397,0,-1.0,-1.0,11.937663648421978,1.0,0.053,2023,7,0,0,0,0,0,0,0,0,24,51.0,-0.25,13.119340079551003
E07000229,2023-07-03,17.5,0.3294773406765187,0,-1.0,-1.0,11.623160082869282,1.0,0.101,2023,7,0,0,0,0,0,0,0,0,24,50.75,-0.5,13.491205392032091
E07000240,2023-07-03,18.3,0.3089598641301578,0,-1.0,-1.0,11.9091749056273,1.0,0.06,2023,7,0,0,0,0,0,0,0,0,24,51.75,-0.25,12.917674923518035
E07000241,2023-07-03,18.3,0.2973828124473286,0,-1.0,-1.0,11.693136462767283,1.0,0.086,2023,7,0,0,0,0,0,0,0,0,24,51.75,-0.25,12.875331177003966
E07000242,2023-07-03,17.9,0.2884559700199033,0,-1.0,-1.0,11.922794196215245,1.0,0.06,2023,7,0,0,0,0,0,0,0,0,24,51.75,0.0,13.043310696125864
E07000243,2023-07-03,19.5,0.3137673191001957,0,-1.0,-1.0,11.400428433743082,1.0,0.122,2023,7,0,0,0,0,0,0,0,0,24,52.0,-0.25,13.21587596065616
E09000001,2023-07-03,17.7,0.2844519101860556,0,-1.0,-1.0,9.36005264520451,1.0,0.065,2023,7,0,0,0,0,0,0,0,0,24,51.5,0.0,12.64340747678165
E09000002,2023-07-03,17.6,0.2740971647579725,0,-1.0,-1.0,12.295520219247926,1.0,0.194,2023,7,0,0,0,0,0,0,0,0,24,51.5,0.25,12.656040366410949
E09000003,2023-07-03,17.9,0.2918725529544316,0,-1.0,-1.0,12.87121893467506,1.0,0.111,2023,7,0,0,0,0,0,0,0,0,24,51.5,-0.25,12.69661393061486
E09000004,2023-07-03,17.6,0.2761486731949423,0,-1.0,-1.0,12.415672899008923,1.0,0.106,2023,7,0,0,0,0,0,0,0,0,24,51.5,0.25,12.669315035985882
E09000005,2023-07-03,17.9,0.2948316888447186,1,78.0,-1.0,12.762113479497112,1.0,0.155,2023,7,1,0,1,0,0,0,0,0,24,51.5,-0.25,12.682297169701355
E09000006,2023-07-03,17.4,0.2835849919712326,1,4.0,-1.0,12.706541825990495,1.0,0.091,2023,7,1,0,0,0,0,0,0,0,24,51.25,0.0,12.690892065877716
E09000007,2023-07-03,17.9,0.2874231345404444,1,59.0,-1.0,12.259461742189076,1.0,0.141,2023,7,1,0,1,0,0,0,0,0,24,51.5,-0.25,12.651191125770382
E09000008,2023-07-03,17.4,0.2888774742143379,0,-1.0,-1.0,12.87567224520067,1.0,0.136,2023,7,0,0,0,0,0,0,0,0,24,51.25,0.0,12.688957904039947
E09000010,2023-07-03,17.9,0.2844250913604644,0,-1.0,-1.0,12.70081156938222,1.0,0.171,2023,7,0,0,0,0,0,0,0,0,24,51.75,0.0,12.695220226858677
E09000011,2023-07-03,17.7,0.279019857510168,0,-1.0,-1.0,12.576038374391665,1.0,0.159,2023,7,0,0,0,0,0,0,0,0,24,51.5,0.0,12.6507282277645
E09000012,2023-07-03,17.7,0.2831253002373743,0,-1.0,-1.0,12.47538960696398,1.0,0.196,2023,7,0,0,0,0,0,0,0,0,24,51.5,0.0,12.647334338968443
E09000013,2023-07-03,17.9,0.2911527424308721,0,-1.0,-1.0,12.11893398771341,1.0,0.142,2023,7,0,0,0,0,0,0,0,0,24,51.5,-0.25,12.6556142428359
E09000014,2023-07-03,17.7,0.2846799446686074,0,-1.0,-1.0,12.481284790609685,1.0,0.17,2023,7,0,0,0,0,0,0,0,0,24,51.5,0.0,12.665724839104213
E09000015,2023-07-03,17.9,0.3009102320933569,0,-1.0,-1.0,12.472884696222938,1.0,0.109,2023,7,0,0,0,0,0,0,0,0,24,51.5,-0.25,12.728792071284808
E09000016,2023-07-03,17.6,0.2694993733836204,0,-1.0,-1.0,12.476427973157676,1.0,0.108,2023,7,0,0,0,0,0,0,0,0,24,51.5,0.25,12.676534487982249
E09000017,2023-07-03,17.9,0.3030573636903573,0,-1.0,-1.0,12.628417813738848,1.0,0.114,2023,7,0,0,0,0,0,0,0,0,24,51.5,-0.5,12.733455391253276
E09000019,2023-07-03,17.7,0.2851271403313524,1,1.0,-1.0,12.28788302072774,1.0,0.179,2023,7,1,0,0,0,0,0,0,0,24,51.5,0.0,12.650351277068246
E09000020,2023-07-03,17.9,0.2900679148857085,0,-1.0,-1.0,11.879414096763533,1.0,0.117,2023,7,0,0,0,0,0,0,0,0,24,51.5,-0.25,12.652412300310068
E09000021,2023-07-03,17.9,0.2958020647163822,0,-1.0,-1.0,12.031671638203957,1.0,0.078,2023,7,0,0,0,0,0,0,0,0,24,51.5,-0.25,12.683100330582684
E09000022,2023-07-03,17.7,0.2866479983999452,0,-1.0,-1.0,12.668834491244446,1.0,0.153,2023,7,0,0,0,0,0,0,0,0,24,51.5,0.0,12.647984824960751
E09000023,2023-07-03,17.7,0.2837309098996466,1,11.0,-1.0,12.61158108603281,1.0,0.164,2023,7,1,0,1,0,0,0,0,0,24,51.5,0.0,12.654097338186393
E09000024,2023-07-03,17.9,0.2911408724872433,2,1.0,-1.0,12.278881559987983,1.0,0.1,2023,7,1,0,0,0,0,0,0,0,24,51.5,-0.25,12.66599705523937
E09000025,2023-07-03,17.7,0.2785317710528018,1,1.0,-1.0,12.786406607907107,1.0,0.169,2023,7,1,0,0,0,0,0,0,0,24,51.5,0.0,12.645674637741502
E09000026,2023-07-03,17.7,0.2756148548600781,2,3.0,-1.0,12.665255440144245,1.0,0.121,2023,7,1,0,0,0,0,0,0,0,24,51.5,0.0,12.661512688672437
E09000027,2023-07-03,17.9,0.29681810279551,0,-1.0,-1.0,12.18236891883094,1.0,0.064,2023,7,0,0,0,0,0,0,0,0,24,51.5,-0.25,12.67911033809902
E09000028,2023-07-03,17.7,0.2844715624905975,1,5.0,-1.0,12.642154248752698,1.0,0.162,2023,7,1,0,0,0,0,0,0,0,24,51.5,0.0,12.643177149992905
E09000029,2023-07-03,17.2,0.291689627248707,0,-1.0,-1.0,12.25303733501027,1.0,0.095,2023,7,0,0,0,0,0,0,0,0,24,51.25,-0.25,12.684363754606895
E09000030,2023-07-03,17.7,0.2815577022705002,0,-1.0,-1.0,12.65304751159509,1.0,0.192,2023,7,0,0,0,0,0,0,0,0,24,51.5,0.0,12.64225348843754
E09000031,2023-07-03,17.7,0.2802900206849026,0,-1.0,-1.0,12.535905029897908,1.0,0.152,2023,7,0,0,0,0,0,0,0,0,24,51.5,0.0,12.663112414111188
E09000032,2023-07-03,17.9,0.2899574089932716,0,-1.0,-1.0,12.702075959604334,1.0,0.107,2023,7,0,0,0,0,0,0,0,0,24,51.5,-0.25,12.6543154343471
E09000033,2023-07-03,17.9,0.2881485455436977,2,1.0,-1.0,12.234460859988475,1.0,0.135,2023,7,1,0,0,0,0,0,0,0,24,51.5,-0.25,12.648688220185086
E06000031,2023-07-04,11.1,5.155104765238748,0,-1.0,-1.0,12.2852072486939,1.0,0.156,2023,7,0,0,0,0,0,0,0,0,24,52.5,-0.25,7.349968295404249
E06000032,2023-07-04,10.3,6.904070328779626,0,-1.0,-1.0,12.3236689970955,1.0,0.155,2023,7,0,0,0,0,0,0,0,0,24,52.0,-0.5,7.1382573059178
E06000033,2023-07-04,10.4,5.296289025494315,3,5.0,-1.0,12.10434441402282,1.0,0.144,2023,7,1,0,0,0,0,0,0,0,24,51.5,0.75,7.223442698505086
E06000034,2023-07-04,11.5,5.465162815802955,1,3.0,3.0,12.077858519724389,1.0,0.13,2023,7,1,1,0,0,0,0,0,0,24,51.5,0.25,7.552030237468882
E06000035,2023-07-04,11.5,5.01815856425028,1,1650.0,-1.0,12.54219839355972,1.0,0.134,2023,7,1,0,1,0,1,0,1,0,24,51.5,0.5,7.7249804519092065
E06000043,2023-07-04,12.7,4.406121690728435,1,5.0,-1.0,12.535376392672774,1.0,0.123,2023,7,1,0,0,0,0,0,0,0,24,50.75,-0.25,8.75523696712472
E06000055,2023-07-04,10.8,6.876395120513815,1,18.0,18.0,12.132404576604838,1.0,0.114,2023,7,1,1,1,1,0,0,0,0,24,52.25,-0.5,6.978725958680139
E06000056,2023-07-04,10.3,6.9765957746867775,3,1875.0,1875.0,12.596934983621066,0.0,0.077,2023,7,1,1,1,1,1,1,1,1,24,52.0,-0.5,7.045305448445349
E06000060,2023-07-04,9.7,6.771364602825793,2,1.0,-1.0,13.227013440750667,1.0,0.06325,2023,7,1,0,0,0,0,0,0,0,24,51.75,-0.75,7.234031346893641
E07000008,2023-07-04,11.2,6.544491296349922,0,-1.0,-1.0,11.91064061961833,1.0,0.077,2023,7,0,0,0,0,0,0,0,0,24,52.25,0.25,6.675860760067823
E07000009,2023-07-04,11.2,6.084168822416684,1,1.0,-1.0,11.38651154011457,0.0,0.07,2023,7,1,0,0,0,0,0,0,0,24,52.25,0.25,6.50739008987663
E07000010,2023-07-04,11.1,5.191735504030147,0,-1.0,-1.0,11.539869200417774,0.0,0.14,2023,7,0,0,0,0,0,0,0,0,24,52.5,0.0,7.045906265027322
E07000011,2023-07-04,10.7,6.153953748046603,1,1.0,-1.0,12.110810964549762,0.0,0.074,2023,7,1,0,0,0,0,0,0,0,24,52.25,-0.25,7.034632257484341
E07000012,2023-07-04,10.9,6.652505645884956,1,15.0,-1.0,12.001763115309677,0.0,0.056,2023,7,1,0,1,0,0,0,0,0,24,52.25,0.0,6.724660253233774
E07000061,2023-07-04,12.5,4.386885041739505,0,-1.0,-1.0,11.535704051859568,1.0,0.141,2023,7,0,0,0,0,0,0,0,0,24,50.75,0.25,8.800794014559699
E07000062,2023-07-04,12.5,4.483108365591855,0,-1.0,-1.0,11.41832903038917,1.0,0.202,2023,7,0,0,0,0,0,0,0,0,24,50.75,0.5,8.691859785186669
E07000063,2023-07-04,13.3,4.454516804272217,0,-1.0,-1.0,11.514584088693098,1.0,0.099,2023,7,0,0,0,0,0,0,0,0,24,51.0,0.0,8.702892565653025
E07000064,2023-07-04,13.1,4.495474543102974,2,290.0,290.0,11.45448034132121,0.0,0.113,2023,7,1,1,1,1,1,1,0,0,24,51.0,0.5,8.568723420195601
E07000065,2023-07-04,13.2,4.543710552915584,0,-1.0,-1.0,12.002063606215954,0.0,0.073,2023,7,0,0,0,0,0,0,0,0,24,51.0,0.25,8.57793482464348
E07000066,2023-07-04,11.5,5.618649378903718,2,1.0,-1.0,12.160656781999691,1.0,0.138,2023,7,1,0,0,0,0,0,0,0,24,51.5,0.5,7.277653889323382
E07000067,2023-07-04,11.1,6.329120814735006,3,457.0,457.0,11.98601183767587,0.0,0.092,2023,7,1,1,1,1,1,1,0,0,24,52.0,0.5,6.421067808126583
E07000068,2023-07-04,10.4,5.837531383994393,1,8.0,8.0,11.253001221229496,1.0,0.064,2023,7,1,1,1,1,0,0,0,0,24,51.75,0.25,7.284705681096923
E07000069,2023-07-04,11.5,5.411037755624821,0,-1.0,-1.0,11.404359818363451,1.0,0.107,2023,7,0,0,0,0,0,0,0,0,24,51.5,0.5,7.298071986166291
E07000070,2023-07-04,10.9,5.914421684115615,1,680.0,-1.0,12.110810964549762,1.0,0.077,2023,7,1,0,1,0,1,0,0,0,24,51.75,0.5,6.95462043916526
E07000071,2023-07-04,11.3,6.158685066794298,0,-1.0,-1.0,12.198529265645048,1.0,0.099,2023,7,0,0,0,0,0,0,0,0,24,52.0,0.75,6.133439638406268
E07000072,2023-07-04,10.4,6.153966688015975,0,-1.0,-1.0,11.812592924855007,1.0,0.091,2023,7,0,0,0,0,0,0,0,0,24,51.75,0.25,7.349854964851666
E07000073,2023-07-04,10.1,6.386806414775855,1,0.0,-1.0,11.47656226523392,1.0,0.134,2023,7,1,0,0,0,0,0,0,0,24,51.75,0.0,7.182812708893745
E07000074,2023-07-04,10.9,5.673002489812856,1,1.0,1.0,11.13312810361064,0.0,0.086,2023,7,1,1,0,0,0,0,0,0,24,51.75,0.75,6.763215263925924
E07000075,2023-07-04,10.4,5.443090022516497,0,-1.0,-1.0,11.39143556738252,1.0,0.073,2023,7,0,0,0,0,0,0,0,0,24,51.5,0.75,7.143377065587655
E07000076,2023-07-04,11.7,6.056730034096006,4,837.0,837.0,11.946790127600089,0.0,0.173,2023,7,1,1,1,1,1,1,0,0,24,51.75,1.0,5.923364835145198
E07000077,2023-07-04,10.8,6.542231355183284,0,-1.0,-1.0,11.4286847914887,0.0,0.054,2023,7,0,0,0,0,0,0,0,0,24,52.0,0.25,6.7209219716051125
E07000095,2023-07-04,10.1,6.387052628779186,0,-1.0,-1.0,11.504308444863112,1.0,0.108,2023,7,0,0,0,0,0,0,0,0,24,51.75,0.0,7.309389043448992
E07000096,2023-07-04,9.9,6.718130726345421,0,-1.0,-1.0,11.95254076050831,1.0,0.085,2023,7,0,0,0,0,0,0,0,0,24,51.75,-0.5,7.3149053915754205
E07000098,2023-07-04,10.0,6.440368751307494,1,70.0,-1.0,11.591080237769564,1.0,0.089,2023,7,1,0,1,0,0,0,0,0,24,51.75,-0.25,7.46648272565575
E07000099,2023-07-04,10.5,6.871682789069934,2,36.0,-1.0,11.818584970652662,1.0,0.079,2023,7,1,0,1,0,0,0,0,0,24,52.0,-0.25,7.031123533583921
E07000102,2023-07-04,9.9,6.460087632706064,2,6.0,-1.0,11.450347686985502,1.0,0.071,2023,7,1,0,1,0,0,0,0,0,24,51.75,-0.5,7.498157103141655
E07000103,2023-07-04,9.9,6.464423352527361,1,1.0,-1.0,11.56419825914765,1.0,0.092,2023,7,1,0,0,0,0,0,0,0,24,51.75,-0.5,7.484248522731299
E07000105,2023-07-04,12.5,4.465538046413687,0,-1.0,-1.0,11.819071033187548,1.0,0.11,2023,7,0,0,0,0,0,0,0,0,24,51.25,0.75,8.2903628793914
E07000106,2023-07-04,12.0,4.4535674640358405,0,-1.0,-1.0,11.988078314198622,1.0,0.1,2023,7,0,0,0,0,0,0,0,0,24,51.25,1.0,7.765855755769479
E07000107,2023-07-04,11.5,5.410650629013654,0,-1.0,-1.0,11.687231651001053,1.0,0.095,2023,7,0,0,0,0,0,0,0,0,24,51.5,0.25,7.73810715157231
E07000108,2023-07-04,12.1,4.281894914511403,0,-1.0,-1.0,11.673725417873936,1.0,0.134,2023,7,0,0,0,0,0,0,0,0,24,51.25,1.25,8.034637743986218
E07000109,2023-07-04,11.5,5.260430815346248,0,-1.0,-1.0,11.579490057238823,1.0,0.122,2023,7,0,0,0,0,0,0,0,0,24,51.5,0.5,7.7186777696654385
E07000110,2023-07-04,12.7,4.725519011335625,1,5.0,-1.0,12.101511810042911,1.0,0.095,2023,7,1,0,0,0,0,0,0,0,24,51.25,0.5,8.054458518190165
E07000111,2023-07-04,12.6,5.182095286417825,1,144.0,144.0,11.702081943710567,0.0,0.075,2023,7,1,1,1,1,1,1,0,0,24,51.25,0.25,8.006362274883626
E07000112,2023-07-04,12.0,4.3813648182357685,1,1.0,-1.0,11.611611757468928,1.0,0.145,2023,7,1,0,0,0,0,0,0,0,24,51.0,1.0,8.368498671892802
E07000113,2023-07-04,12.5,4.74644220828421,1,3.0,-1.0,11.948001153914678,0.0,0.149,2023,7,1,0,0,0,0,0,0,0,24,51.25,0.75,7.680687209254626
E07000114,2023-07-04,12.1,4.430300663989581,0,-1.0,-1.0,11.854086691077573,1.0,0.185,2023,7,0,0,0,0,0,0,0,0,24,51.25,1.25,7.468033802465029
E07000115,2023-07-04,12.6,4.9622859741203325,0,-1.0,-1.0,11.803017132015809,1.0,0.08,2023,7,0,0,0,0,0,0,0,0,24,51.25,0.25,8.015726120451536
E07000116,2023-07-04,13.1,4.68621581136492,0,-1.0,-1.0,11.658323667659586,1.0,0.073,2023,7,0,0,0,0,0,0,0,0,24,51.0,0.5,8.2970611365846
E07000143,2023-07-04,12.0,5.208244375891998,3,534.0,534.0,11.864708462828531,0.0,0.1,2023,7,1,1,1,1,1,1,0,0,24,52.5,0.75,6.113531605145831
E07000144,2023-07-04,12.3,4.400838911160113,0,-1.0,-1.0,11.792358608363598,1.0,0.072,2023,7,0,0,0,0,0,0,0,0,24,52.75,1.25,6.251351898014502
E07000145,2023-07-04,11.1,4.256483950958264,1,589.0,589.0,11.514713864829446,1.0,0.184,2023,7,1,1,1,1,1,1,0,0,24,52.75,1.75,6.0766254186801225
E07000146,2023-07-04,12.1,4.738693390915812,1,1.0,1.0,11.950664133628688,0.0,0.12,2023,7,1,1,0,0,0,0,0,0,24,52.75,0.5,6.645874622609237
E07000147,2023-07-04,12.3,3.8935575207535726,1,0.0,-1.0,11.544801967617486,0.0,0.106,2023,7,1,0,0,0,0,0,0,0,24,52.75,1.25,6.515774059369349
E07000148,2023-07-04,12.3,4.694585539845478,1,408.0,-1.0,11.89412520254047,1.0,0.163,2023,7,1,0,1,0,1,0,0,0,24,52.75,1.25,6.0963110665539615
E07000149,2023-07-04,12.4,5.356643497935786,0,-1.0,-1.0,11.867160434591204,0.0,0.078,2023,7,0,0,0,0,0,0,0,0,24,52.5,1.25,5.817777195522468
E07000179,2023-07-04,9.6,6.697567229303086,0,-1.0,-1.0,11.91840390632284,0.0,0.054,2023,7,0,0,0,0,0,0,0,0,24,51.75,-1.0,7.203915963636756
E07000200,2023-07-04,10.8,6.4614337503394745,4,312.0,312.0,11.437382617721584,0.0,0.08,2023,7,1,1,1,1,1,1,0,0,24,52.0,1.0,5.78963250520209
E07000202,2023-07-04,11.3,6.413330375295547,0,-1.0,-1.0,11.84680863857272,1.0,0.141,2023,7,0,0,0,0,0,0,0,0,24,52.0,1.25,5.5128472536899125
E07000203,2023-07-04,11.9,6.350134682903663,1,508.0,508.0,11.546340898509632,0.0,0.071,2023,7,1,1,1,1,1,1,0,0,24,52.25,1.0,5.508586540869565
E07000207,2023-07-04,11.9,5.706818641172568,1,5.0,5.0,11.84548290591136,1.0,0.057,2023,7,1,1,0,0,0,0,0,0,24,51.25,-0.5,7.97598503984408
E07000208,2023-07-04,12.0,5.568061839521327,0,-1.0,-1.0,11.321934436672429,1.0,0.056,2023,7,0,0,0,0,0,0,0,0,24,51.25,-0.25,8.017265368982073
E07000209,2023-07-04,11.9,5.452226466055944,0,-1.0,-1.0,11.877658852261122,1.0,0.057,2023,7,0,0,0,0,0,0,0,0,24,51.25,-0.5,8.172458319274446
E07000210,2023-07-04,12.0,5.306109952318359,0,-1.0,-1.0,11.38052486133421,1.0,0.054,2023,7,0,0,0,0,0,0,0,0,24,51.25,-0.25,8.207837676399137
E07000211,2023-07-04,12.0,5.233754605568772,3,836.0,-1.0,11.943590374100134,1.0,0.067,2023,7,1,0,1,0,1,0,0,0,24,51.25,-0.25,8.201865299132022
E07000212,2023-07-04,11.0,5.726501548433315,0,-1.0,-1.0,11.383158406911162,1.0,0.066,2023,7,0,0,0,0,0,0,0,0,24,51.5,-0.5,7.991533189059148
E07000213,2023-07-04,11.0,5.813811951159426,1,1.0,-1.0,11.549835818990326,1.0,0.079,2023,7,1,0,0,0,0,0,0,0,24,51.5,-0.5,7.935927026845819
E07000215,2023-07-04,12.2,5.217468290611069,0,-1.0,-1.0,11.408109245600745,1.0,0.063,2023,7,0,0,0,0,0,0,0,0,24,51.25,0.0,8.157000714785198
E07000216,2023-07-04,11.6,5.199570854647401,0,-1.0,-1.0,11.777801955768314,0.0,0.054,2023,7,0,0,0,0,0,0,0,0,24,51.25,-0.75,8.324142930625834
E07000217,2023-07-04,11.9,5.662544511401067,0,-1.0,-1.0,11.562220263694984,1.0,0.067,2023,7,0,0,0,0,0,0,0,0,24,51.25,-0.5,8.047911174388199
E07000223,2023-07-04,12.7,4.423797771451516,0,-1.0,-1.0,11.076464923159543,1.0,0.108,2023,7,0,0,0,0,0,0,0,0,24,50.75,-0.25,8.752877552892773
E07000224,2023-07-04,12.1,4.438350031390417,0,-1.0,-1.0,12.015027145562168,1.0,0.104,2023,7,0,0,0,0,0,0,0,0,24,50.75,-0.5,8.761970514605721
E07000226,2023-07-04,12.0,4.972437025315327,2,81.0,-1.0,11.694905296716165,1.0,0.11,2023,7,1,0,1,0,0,0,0,0,24,51.25,-0.25,8.375834298662067
E07000227,2023-07-04,13.2,4.749659326766709,1,13.0,-1.0,11.901583454762012,0.0,0.056,2023,7,1,0,1,0,0,0,0,0,24,51.0,-0.25,8.569218734608935
E07000228,2023-07-04,13.2,4.7438222641539545,0,-1.0,-1.0,11.937663648421978,1.0,0.053,2023,7,0,0,0,0,0,0,0,0,24,51.0,-0.25,8.511578239667317
E07000229,2023-07-04,12.1,4.419281240182142,0,-1.0,-1.0,11.623160082869282,1.0,0.101,2023,7,0,0,0,0,0,0,0,0,24,50.75,-0.5,8.764440677904245
