LAD21CD,date,gust_grid,hours,grid_lat,grid_lon
E07000211,2021-09-18,7.6,24,51.25,-0.25
E07000211,2021-09-19,6.9,24,51.25,-0.25
E07000211,2021-09-20,10.1,24,51.25,-0.25
E07000211,2021-09-21,4.9,24,51.25,-0.25
E07000211,2021-09-22,7.6,24,51.25,-0.25
E07000211,2021-09-23,11.0,24,51.25,-0.25
E07000211,2021-09-24,8.9,24,51.25,-0.25
E07000211,2021-09-25,5.8,24,51.25,-0.25
E07000211,2021-09-26,10.3,24,51.25,-0.25
E07000211,2021-09-27,21.9,24,51.25,-0.25
E07000211,2021-09-28,17.5,24,51.25,-0.25
E07000211,2021-09-29,15.5,24,51.25,-0.25
E07000211,2021-09-30,17.5,24,51.25,-0.25
E07000211,2021-10-01,16.7,24,51.25,-0.25
E07000211,2021-10-02,19.6,24,51.25,-0.25
E07000211,2021-10-03,15.9,24,51.25,-0.25
E07000211,2021-10-04,14.9,24,51.25,-0.25
E07000211,2021-10-05,19.1,24,51.25,-0.25
E07000211,2021-10-06,14.7,24,51.25,-0.25
E07000211,2021-10-07,7.5,24,51.25,-0.25
E07000211,2021-10-08,4.6,24,51.25,-0.25
E07000211,2021-10-09,4.8,24,51.25,-0.25
E07000211,2021-10-10,8.0,24,51.25,-0.25
E07000211,2021-10-11,8.4,24,51.25,-0.25
E07000211,2021-10-12,10.3,24,51.25,-0.25
E07000211,2021-10-13,5.6,24,51.25,-0.25
E07000211,2021-10-14,10.5,24,51.25,-0.25
E07000211,2021-10-15,7.3,24,51.25,-0.25
E07000211,2021-10-16,6.9,24,51.25,-0.25
E07000211,2021-10-17,8.9,24,51.25,-0.25
E07000211,2021-10-18,14.1,24,51.25,-0.25
E07000211,2021-10-19,19.8,24,51.25,-0.25
E07000211,2021-10-20,20.0,24,51.25,-0.25
E07000211,2021-10-21,18.6,24,51.25,-0.25
E07000211,2021-10-22,13.7,24,51.25,-0.25
E07000211,2021-10-23,8.1,24,51.25,-0.25
E07000211,2021-10-24,12.6,24,51.25,-0.25
E07000211,2021-10-25,11.1,24,51.25,-0.25
E07000211,2021-10-26,13.2,24,51.25,-0.25
E07000211,2021-10-27,16.3,24,51.25,-0.25
E07000211,2021-10-28,14.1,24,51.25,-0.25
E07000211,2021-10-29,19.0,24,51.25,-0.25
E07000211,2021-10-30,12.8,24,51.25,-0.25
E07000211,2021-10-31,22.3,24,51.25,-0.25
E07000211,2021-11-01,13.8,24,51.25,-0.25
E07000211,2021-11-02,4.7,24,51.25,-0.25
E07000211,2021-11-03,9.4,24,51.25,-0.25
E07000211,2021-11-04,14.2,24,51.25,-0.25
E07000211,2021-11-05,6.9,24,51.25,-0.25
E07000211,2021-11-06,13.8,24,51.25,-0.25
E07000211,2021-11-07,12.9,24,51.25,-0.25
E07000211,2021-11-08,6.0,24,51.25,-0.25
E07000211,2021-11-09,8.4,24,51.25,-0.25
E07000211,2021-11-10,5.5,24,51.25,-0.25
E07000211,2021-11-11,7.2,24,51.25,-0.25
E07000211,2021-11-12,13.6,24,51.25,-0.25
E07000211,2021-11-13,11.4,24,51.25,-0.25
E07000211,2021-11-14,8.3,24,51.25,-0.25
E07000211,2021-11-15,4.8,24,51.25,-0.25
E07000211,2021-11-16,5.8,24,51.25,-0.25
E07000211,2021-11-17,8.3,24,51.25,-0.25
E07000211,2021-11-18,9.5,24,51.25,-0.25
E07000211,2021-11-19,6.5,24,51.25,-0.25
E07000211,2021-11-20,5.9,24,51.25,-0.25
E07000211,2021-11-21,14.3,24,51.25,-0.25
E07000211,2021-11-22,10.8,24,51.25,-0.25
E07000211,2021-11-23,6.2,24,51.25,-0.25
E07000211,2021-11-24,3.4,24,51.25,-0.25
E07000211,2021-11-25,9.7,24,51.25,-0.25
E07000211,2021-11-26,15.3,24,51.25,-0.25
E07000211,2021-11-27,19.7,24,51.25,-0.25
E07000211,2021-11-28,16.0,24,51.25,-0.25
E07000211,2021-11-29,9.4,24,51.25,-0.25
E07000211,2021-11-30,16.8,24,51.25,-0.25
E07000211,2021-12-01,18.8,24,51.25,-0.25
E07000211,2021-12-02,12.6,24,51.25,-0.25
E07000211,2021-12-03,12.1,24,51.25,-0.25
E07000211,2021-12-04,15.4,24,51.25,-0.25
E07000211,2021-12-05,15.5,24,51.25,-0.25
E07000211,2021-12-06,14.6,24,51.25,-0.25
E07000211,2021-12-07,25.8,24,51.25,-0.25
E07000211,2021-12-08,14.4,24,51.25,-0.25
E07000211,2021-12-09,12.0,24,51.25,-0.25
E07000211,2021-12-10,16.9,24,51.25,-0.25
E07000211,2021-12-11,10.0,24,51.25,-0.25
E07000211,2021-12-12,11.3,24,51.25,-0.25
E07000211,2021-12-13,11.3,24,51.25,-0.25
E07000211,2021-12-14,8.4,24,51.25,-0.25
E07000211,2021-12-15,8.3,24,51.25,-0.25
E07000211,2021-12-16,3.4,24,51.25,-0.25
E07000211,2021-12-17,8.4,24,51.25,-0.25
E07000211,2021-12-18,9.0,24,51.25,-0.25
E07000211,2021-12-19,8.0,24,51.25,-0.25
E07000211,2021-12-20,7.8,24,51.25,-0.25
E07000211,2021-12-21,5.3,24,51.25,-0.25
E07000211,2021-12-22,8.4,24,51.25,-0.25
E07000211,2021-12-23,11.5,24,51.25,-0.25
E07000211,2021-12-24,7.7,24,51.25,-0.25
E07000211,2021-12-25,11.0,24,51.25,-0.25
E07000211,2021-12-26,10.5,24,51.25,-0.25
E07000211,2021-12-27,12.1,24,51.25,-0.25
E07000211,2021-12-28,20.5,24,51.25,-0.25
E07000211,2021-12-29,16.1,24,51.25,-0.25
E07000211,2021-12-30,15.2,24,51.25,-0.25
E07000211,2021-12-31,15.8,24,51.25,-0.25
E07000211,2022-01-01,12.2,24,51.25,-0.25
E07000211,2022-01-02,17.3,24,51.25,-0.25
E07000211,2022-01-03,13.4,24,51.25,-0.25
E07000211,2022-01-04,11.2,24,51.25,-0.25
E07000211,2022-01-05,12.5,24,51.25,-0.25
E07000211,2022-01-06,15.3,24,51.25,-0.25
E07000211,2022-01-07,11.8,24,51.25,-0.25
E07000211,2022-01-08,15.3,24,51.25,-0.25
E07000211,2022-01-09,12.6,24,51.25,-0.25
E07000211,2022-01-10,8.5,24,51.25,-0.25
E07000211,2022-01-11,8.4,24,51.25,-0.25
E07000211,2022-01-12,5.8,24,51.25,-0.25
E07000211,2022-01-13,3.3,24,51.25,-0.25
E07000211,2022-01-14,4.2,24,51.25,-0.25
E07000211,2022-01-15,6.7,24,51.25,-0.25
E07000211,2022-01-16,7.4,24,51.25,-0.25
E07000211,2022-01-17,5.5,24,51.25,-0.25
E07000211,2022-01-18,5.2,24,51.25,-0.25
E07000211,2022-01-19,9.6,24,51.25,-0.25
E07000211,2022-01-20,10.0,24,51.25,-0.25
E07000211,2022-01-21,6.6,24,51.25,-0.25
E07000211,2022-01-22,6.6,24,51.25,-0.25
E07000211,2022-01-23,3.7,24,51.25,-0.25
E07000211,2022-01-24,4.9,24,51.25,-0.25
E07000211,2022-01-25,4.1,24,51.25,-0.25
E07000211,2022-01-26,9.4,24,51.25,-0.25
E07000211,2022-01-27,10.4,24,51.25,-0.25
E07000211,2022-01-28,10.0,24,51.25,-0.25
E07000211,2022-01-29,16.5,24,51.25,-0.25
E07000211,2022-01-30,13.8,24,51.25,-0.25
E07000211,2022-01-31,17.3,24,51.25,-0.25
E07000211,2022-02-01,15.8,24,51.25,-0.25
E07000211,2022-02-02,10.9,24,51.25,-0.25
E07000211,2022-02-03,10.9,24,51.25,-0.25
E07000211,2022-02-04,15.7,24,51.25,-0.25
E07000211,2022-02-05,17.0,24,51.25,-0.25
E07000211,2022-02-06,22.5,24,51.25,-0.25
E07000211,2022-02-07,11.9,24,51.25,-0.25
E07000211,2022-02-08,13.3,24,51.25,-0.25
E07000211,2022-02-09,10.3,24,51.25,-0.25
E07000211,2022-02-10,9.3,24,51.25,-0.25
E07000211,2022-02-11,7.2,24,51.25,-0.25
E07000211,2022-02-12,15.2,24,51.25,-0.25
E07000211,2022-02-13,18.6,24,51.25,-0.25
E07000211,2022-02-14,13.7,24,51.25,-0.25
E07000211,2022-02-15,17.5,24,51.25,-0.25
E07000211,2022-02-16,21.8,24,51.25,-0.25
E07000211,2022-02-17,20.5,24,51.25,-0.25
E07000211,2022-02-18,31.9,24,51.25,-0.25
E07000211,2022-02-19,21.2,24,51.25,-0.25
E07000211,2022-02-20,26.0,24,51.25,-0.25
E07000211,2022-02-21,25.8,24,51.25,-0.25
E07000211,2022-02-22,19.5,24,51.25,-0.25
E07000211,2022-02-23,14.4,24,51.25,-0.25
E07000211,2022-02-24,18.5,24,51.25,-0.25
E07000211,2022-02-25,12.7,24,51.25,-0.25
E07000211,2022-02-26,11.4,24,51.25,-0.25
E07000211,2022-02-27,13.1,24,51.25,-0.25
E07000211,2022-02-28,11.6,24,51.25,-0.25
E07000211,2022-03-01,7.7,24,51.25,-0.25
E07000211,2022-03-02,8.4,24,51.25,-0.25
E07000211,2022-03-03,7.9,24,51.25,-0.25
E07000211,2022-03-04,8.5,24,51.25,-0.25
E07000211,2022-03-05,13.1,24,51.25,-0.25
E07000211,2022-03-06,13.7,24,51.25,-0.25
E07000211,2022-03-07,11.6,24,51.25,-0.25
E07000211,2022-03-08,12.3,24,51.25,-0.25
E07000211,2022-03-09,14.7,24,51.25,-0.25
E07000211,2022-03-10,11.3,24,51.25,-0.25
E07000211,2022-03-11,16.3,24,51.25,-0.25
E07000211,2022-03-12,14.4,24,51.25,-0.25
E07000211,2022-03-13,13.0,24,51.25,-0.25
E07000211,2022-03-14,8.8,24,51.25,-0.25
E07000211,2022-03-15,7.3,24,51.25,-0.25
E07000211,2022-03-16,12.4,24,51.25,-0.25
E07000211,2022-03-17,10.4,24,51.25,-0.25
E07000211,2022-03-18,9.9,24,51.25,-0.25
E07000211,2022-03-19,13.4,24,51.25,-0.25
E07000211,2022-03-20,9.8,24,51.25,-0.25
E07000211,2022-03-21,7.9,24,51.25,-0.25
E07000211,2022-03-22,8.3,24,51.25,-0.25
E07000211,2022-03-23,7.0,24,51.25,-0.25
E07000211,2022-03-24,4.1,24,51.25,-0.25
E07000211,2022-03-25,9.9,24,51.25,-0.25
E07000211,2022-03-26,11.1,24,51.25,-0.25
E07000211,2022-03-27,9.6,24,51.25,-0.25
E07000211,2022-03-28,5.6,24,51.25,-0.25
E07000211,2022-03-29,9.9,24,51.25,-0.25
E07000211,2022-03-30,10.0,24,51.25,-0.25
E07000211,2022-03-31,20.5,24,51.25,-0.25
E07000211,2022-04-01,19.2,24,51.25,-0.25
E07000211,2022-04-02,9.8,24,51.25,-0.25
E07000211,2022-04-03,7.5,24,51.25,-0.25
E07000211,2022-04-04,13.8,24,51.25,-0.25
E07000211,2022-04-05,12.7,24,51.25,-0.25
E07000211,2022-04-06,19.8,24,51.25,-0.25
E07000211,2022-04-07,23.2,24,51.25,-0.25
E07000211,2022-04-08,9.4,24,51.25,-0.25
E07000211,2022-04-09,11.3,24,51.25,-0.25
E07000211,2022-04-10,9.2,24,51.25,-0.25
E07000211,2022-04-11,13.2,24,51.25,-0.25
E07000211,2022-04-12,12.8,24,51.25,-0.25
E07000211,2022-04-13,10.9,24,51.25,-0.25
E07000211,2022-04-14,6.6,24,51.25,-0.25
E07000211,2022-04-15,4.8,24,51.25,-0.25
E07000211,2022-04-16,7.4,24,51.25,-0.25
E07000211,2022-04-17,9.4,24,51.25,-0.25
E07000211,2022-04-18,5.9,24,51.25,-0.25
E07000211,2022-04-19,8.8,24,51.25,-0.25
E07000211,2022-04-20,12.6,24,51.25,-0.25
E07000211,2022-04-21,12.9,24,51.25,-0.25
E07000211,2022-04-22,15.1,24,51.25,-0.25
E07000211,2022-04-23,16.5,24,51.25,-0.25
E07000211,2022-04-24,12.9,24,51.25,-0.25
E07000211,2022-04-25,10.5,24,51.25,-0.25
E07000211,2022-04-26,10.4,24,51.25,-0.25
E07000211,2022-04-27,9.6,24,51.25,-0.25
E07000211,2022-04-28,9.1,24,51.25,-0.25
E07000211,2022-04-29,9.3,24,51.25,-0.25
E07000211,2022-04-30,6.3,24,51.25,-0.25
E07000211,2022-05-01,7.1,24,51.25,-0.25
E07000211,2022-05-02,3.6,24,51.25,-0.25
E07000211,2022-05-03,7.2,24,51.25,-0.25
E07000211,2022-05-04,10.3,24,51.25,-0.25
E07000211,2022-05-05,9.0,24,51.25,-0.25
E07000211,2022-05-06,9.9,24,51.25,-0.25
E07000211,2022-05-07,9.0,24,51.25,-0.25
E07000211,2022-05-08,8.6,24,51.25,-0.25
E07000211,2022-05-09,11.7,24,51.25,-0.25
E07000211,2022-05-10,12.8,24,51.25,-0.25
E07000211,2022-05-11,18.2,24,51.25,-0.25
E07000211,2022-05-12,12.0,24,51.25,-0.25
E07000211,2022-05-13,12.5,24,51.25,-0.25
E07000211,2022-05-14,6.5,24,51.25,-0.25
E07000211,2022-05-15,12.3,24,51.25,-0.25
E07000211,2022-05-16,15.9,24,51.25,-0.25
E07000211,2022-05-17,11.8,24,51.25,-0.25
E07000211,2022-05-18,8.8,24,51.25,-0.25
E07000211,2022-05-19,9.0,24,51.25,-0.25
E07000211,2022-05-20,13.2,24,51.25,-0.25
E07000211,2022-05-21,9.4,24,51.25,-0.25
E07000211,2022-05-22,7.9,24,51.25,-0.25
E07000211,2022-05-23,9.0,24,51.25,-0.25
E07000211,2022-05-24,10.5,24,51.25,-0.25
E07000211,2022-05-25,15.8,24,51.25,-0.25
E07000211,2022-05-26,14.8,24,51.25,-0.25
E07000211,2022-05-27,10.4,24,51.25,-0.25
E07000211,2022-05-28,9.2,24,51.25,-0.25
E07000211,2022-05-29,10.2,24,51.25,-0.25
E07000211,2022-05-30,10.9,24,51.25,-0.25
E07000211,2022-05-31,11.7,24,51.25,-0.25
E07000211,2022-06-01,7.7,24,51.25,-0.25
E07000211,2022-06-02,8.2,24,51.25,-0.25
E07000211,2022-06-03,10.7,24,51.25,-0.25
E07000211,2022-06-04,16.9,24,51.25,-0.25
E07000211,2022-06-05,9.1,24,51.25,-0.25
E07000211,2022-06-06,8.5,24,51.25,-0.25
E07000211,2022-06-07,9.1,24,51.25,-0.25
E07000211,2022-06-08,13.5,24,51.25,-0.25
E07000211,2022-06-09,11.3,24,51.25,-0.25
E07000211,2022-06-10,12.9,24,51.25,-0.25
E07000211,2022-06-11,12.4,24,51.25,-0.25
E07000211,2022-06-12,10.6,24,51.25,-0.25
E07000211,2022-06-13,6.9,24,51.25,-0.25
E07000211,2022-06-14,8.1,24,51.25,-0.25
E07000211,2022-06-15,5.3,24,51.25,-0.25
E07000211,2022-06-16,8.2,24,51.25,-0.25
E07000211,2022-06-17,13.1,24,51.25,-0.25
E07000211,2022-06-18,14.1,24,51.25,-0.25
E07000211,2022-06-19,11.5,24,51.25,-0.25
E07000211,2022-06-20,11.9,24,51.25,-0.25
E07000211,2022-06-21,5.9,24,51.25,-0.25
E07000211,2022-06-22,10.2,24,51.25,-0.25
E07000211,2022-06-23,7.1,24,51.25,-0.25
E07000211,2022-06-24,14.2,24,51.25,-0.25
E07000211,2022-06-25,14.6,24,51.25,-0.25
E07000211,2022-06-26,14.6,24,51.25,-0.25
E07000211,2022-06-27,13.7,24,51.25,-0.25
E07000211,2022-06-28,13.9,24,51.25,-0.25
E07000211,2022-06-29,11.6,24,51.25,-0.25
E07000211,2022-06-30,10.6,24,51.25,-0.25
E07000211,2022-07-01,12.7,24,51.25,-0.25
E07000211,2022-07-02,12.9,24,51.25,-0.25
E07000211,2022-07-03,8.5,24,51.25,-0.25
E07000211,2022-07-04,10.0,24,51.25,-0.25
E07000211,2022-07-05,9.2,24,51.25,-0.25
E07000211,2022-07-06,9.2,24,51.25,-0.25
E07000211,2022-07-07,9.8,24,51.25,-0.25
E07000211,2022-07-08,7.4,24,51.25,-0.25
E07000211,2022-07-09,9.8,24,51.25,-0.25
E07000211,2022-07-10,6.3,24,51.25,-0.25
E07000211,2022-07-11,6.4,24,51.25,-0.25
E07000211,2022-07-12,9.5,24,51.25,-0.25
E07000211,2022-07-13,6.7,24,51.25,-0.25
E07000211,2022-07-14,10.8,24,51.25,-0.25
E07000211,2022-07-15,9.3,24,51.25,-0.25
E07000211,2022-07-16,6.2,24,51.25,-0.25
E07000211,2022-07-17,9.7,24,51.25,-0.25
E07000211,2022-07-18,8.6,24,51.25,-0.25
E07000211,2022-07-19,11.0,24,51.25,-0.25
E07000211,2022-07-20,10.8,24,51.25,-0.25
E07000211,2022-07-21,7.9,24,51.25,-0.25
E07000211,2022-07-22,8.9,24,51.25,-0.25
E07000211,2022-07-23,12.0,24,51.25,-0.25
E07000211,2022-07-24,14.8,24,51.25,-0.25
E07000211,2022-07-25,13.7,24,51.25,-0.25
E07000211,2022-07-26,7.3,24,51.25,-0.25
E07000211,2022-07-27,7.3,24,51.25,-0.25
E07000211,2022-07-28,7.9,24,51.25,-0.25
E07000211,2022-07-29,7.3,24,51.25,-0.25
E07000211,2022-07-30,9.6,24,51.25,-0.25
E07000211,2022-07-31,13.4,24,51.25,-0.25
E07000211,2022-08-01,7.5,24,51.25,-0.25
E07000211,2022-08-02,13.9,24,51.25,-0.25
E07000211,2022-08-03,12.1,24,51.25,-0.25
E07000211,2022-08-04,9.5,24,51.25,-0.25
E07000211,2022-08-05,11.4,24,51.25,-0.25
E07000211,2022-08-06,7.2,24,51.25,-0.25
E07000211,2022-08-07,7.0,24,51.25,-0.25
E07000211,2022-08-08,7.4,24,51.25,-0.25
E07000211,2022-08-09,10.4,24,51.25,-0.25
E07000211,2022-08-10,9.8,24,51.25,-0.25
E07000211,2022-08-11,9.2,24,51.25,-0.25
E07000211,2022-08-12,9.9,24,51.25,-0.25
E07000211,2022-08-13,9.0,24,51.25,-0.25
E07000211,2022-08-14,8.8,24,51.25,-0.25
E07000211,2022-08-15,9.7,24,51.25,-0.25
E07000211,2022-08-16,6.9,24,51.25,-0.25
E07000211,2022-08-17,10.4,24,51.25,-0.25
E07000211,2022-08-18,8.5,24,51.25,-0.25
E07000211,2022-08-19,10.8,24,51.25,-0.25
E07000211,2022-08-20,10.0,24,51.25,-0.25
E07000211,2022-08-21,7.4,24,51.25,-0.25
E07000211,2022-08-22,9.8,24,51.25,-0.25
E07000211,2022-08-23,9.5,24,51.25,-0.25
E07000211,2022-08-24,8.8,24,51.25,-0.25
E07000211,2022-08-25,8.5,24,51.25,-0.25
E07000211,2022-08-26,4.7,24,51.25,-0.25
E07000211,2022-08-27,6.5,24,51.25,-0.25
E07000211,2022-08-28,9.9,24,51.25,-0.25
E07000211,2022-08-29,11.3,24,51.25,-0.25
E07000211,2022-08-30,11.9,24,51.25,-0.25
E07000211,2022-08-31,14.1,24,51.25,-0.25
E07000211,2022-09-01,11.7,24,51.25,-0.25
E07000211,2022-09-02,10.5,24,51.25,-0.25
E07000211,2022-09-03,8.9,24,51.25,-0.25
E07000211,2022-09-04,12.1,24,51.25,-0.25
E07000211,2022-09-05,11.6,24,51.25,-0.25
E07000211,2022-09-06,15.2,24,51.25,-0.25
E07000211,2022-09-07,12.2,24,51.25,-0.25
E07000211,2022-09-08,13.7,24,51.25,-0.25
E07000211,2022-09-09,9.6,24,51.25,-0.25
E07000211,2022-09-10,6.7,24,51.25,-0.25
E07000211,2022-09-11,7.9,24,51.25,-0.25
E07000211,2022-09-12,7.4,24,51.25,-0.25
E07000211,2022-09-13,9.9,24,51.25,-0.25
E07000211,2022-09-14,8.5,24,51.25,-0.25
E07000211,2022-09-15,7.7,24,51.25,-0.25
E07000211,2022-09-16,11.9,24,51.25,-0.25
E07000211,2022-09-17,10.0,24,51.25,-0.25
E07000211,2022-09-18,11.5,24,51.25,-0.25
E07000211,2022-09-19,4.6,24,51.25,-0.25
E07000211,2022-09-20,6.2,24,51.25,-0.25
E07000211,2022-09-21,4.4,24,51.25,-0.25
E07000211,2022-09-22,9.7,24,51.25,-0.25
E07000211,2022-09-23,7.3,24,51.25,-0.25
E07000211,2022-09-24,10.6,24,51.25,-0.25
E07000211,2022-09-25,9.0,24,51.25,-0.25
E07000211,2022-09-26,13.4,24,51.25,-0.25
E07000211,2022-09-27,14.2,24,51.25,-0.25
E07000211,2022-09-28,9.7,24,51.25,-0.25
E07000211,2022-09-29,6.6,24,51.25,-0.25
E07000211,2022-09-30,18.8,24,51.25,-0.25
E07000211,2022-10-01,13.6,24,51.25,-0.25
E07000211,2022-10-02,8.6,24,51.25,-0.25
E07000211,2022-10-03,7.5,24,51.25,-0.25
E07000211,2022-10-04,13.5,24,51.25,-0.25
E07000211,2022-10-05,21.0,24,51.25,-0.25
E07000211,2022-10-06,12.1,24,51.25,-0.25
E07000211,2022-10-07,15.6,24,51.25,-0.25
E07000211,2022-10-08,6.5,24,51.25,-0.25
E07000211,2022-10-09,11.6,24,51.25,-0.25
E07000211,2022-10-10,9.8,24,51.25,-0.25
E07000211,2022-10-11,3.7,24,51.25,-0.25
E07000211,2022-10-12,10.4,24,51.25,-0.25
E07000211,2022-10-13,5.5,24,51.25,-0.25
E07000211,2022-10-14,5.3,24,51.25,-0.25
E07000211,2022-10-15,14.9,24,51.25,-0.25
E07000211,2022-10-16,14.3,24,51.25,-0.25
E07000211,2022-10-17,11.3,24,51.25,-0.25
E07000211,2022-10-18,8.6,24,51.25,-0.25
E07000211,2022-10-19,13.6,24,51.25,-0.25
E07000211,2022-10-20,16.2,24,51.25,-0.25
E07000211,2022-10-21,17.1,24,51.25,-0.25
E07000211,2022-10-22,11.3,24,51.25,-0.25
E07000211,2022-10-23,18.6,24,51.25,-0.25
E07000211,2022-10-24,16.8,24,51.25,-0.25
E07000211,2022-10-25,11.6,24,51.25,-0.25
E07000211,2022-10-26,16.6,24,51.25,-0.25
E07000211,2022-10-27,11.6,24,51.25,-0.25
E07000211,2022-10-28,13.2,24,51.25,-0.25
E07000211,2022-10-29,9.6,24,51.25,-0.25
E07000211,2022-10-30,12.2,24,51.25,-0.25
E07000211,2022-10-31,15.8,24,51.25,-0.25
E07000211,2022-11-01,23.3,24,51.25,-0.25
E07000211,2022-11-02,19.7,24,51.25,-0.25
E07000211,2022-11-03,16.5,24,51.25,-0.25
E07000211,2022-11-04,10.7,24,51.25,-0.25
E07000211,2022-11-05,13.2,24,51.25,-0.25
E07000211,2022-11-06,14.5,24,51.25,-0.25
E07000211,2022-11-07,18.3,24,51.25,-0.25
E07000211,2022-11-08,20.2,24,51.25,-0.25
E07000211,2022-11-09,13.2,24,51.25,-0.25
E07000211,2022-11-10,16.1,24,51.25,-0.25
E07000211,2022-11-11,13.4,24,51.25,-0.25
E07000211,2022-11-12,8.2,24,51.25,-0.25
E07000211,2022-11-13,7.2,24,51.25,-0.25
E07000211,2022-11-14,9.1,24,51.25,-0.25
E07000211,2022-11-15,19.4,24,51.25,-0.25
E07000211,2022-11-16,14.8,24,51.25,-0.25
E07000211,2022-11-17,15.5,24,51.25,-0.25
E07000211,2022-11-18,11.0,24,51.25,-0.25
E07000211,2022-11-19,8.5,24,51.25,-0.25
E07000211,2022-11-20,10.6,24,51.25,-0.25
E07000211,2022-11-21,16.6,24,51.25,-0.25
E07000211,2022-11-22,13.3,24,51.25,-0.25
E07000211,2022-11-23,15.4,24,51.25,-0.25
E07000211,2022-11-24,20.3,24,51.25,-0.25
E07000211,2022-11-25,11.5,24,51.25,-0.25
E07000211,2022-11-26,16.2,24,51.25,-0.25
E07000211,2022-11-27,16.1,24,51.25,-0.25
E07000211,2022-11-28,5.9,24,51.25,-0.25
E07000211,2022-11-29,5.4,24,51.25,-0.25
E07000211,2022-11-30,3.8,24,51.25,-0.25
E07000211,2022-12-01,5.7,24,51.25,-0.25
E07000211,2022-12-02,10.5,24,51.25,-0.25
E07000211,2022-12-03,10.3,24,51.25,-0.25
E07000211,2022-12-04,10.2,24,51.25,-0.25
E07000211,2022-12-05,7.7,24,51.25,-0.25
E07000211,2022-12-06,7.5,24,51.25,-0.25
E07000211,2022-12-07,7.5,24,51.25,-0.25
E07000211,2022-12-08,5.0,24,51.25,-0.25
E07000211,2022-12-09,6.5,24,51.25,-0.25
E07000211,2022-12-10,4.7,24,51.25,-0.25
E07000211,2022-12-11,6.5,24,51.25,-0.25
E07000211,2022-12-12,6.1,24,51.25,-0.25
E07000211,2022-12-13,6.7,24,51.25,-0.25
E07000211,2022-12-14,8.7,24,51.25,-0.25
E07000211,2022-12-15,6.1,24,51.25,-0.25
E07000211,2022-12-16,6.1,24,51.25,-0.25
E07000211,2022-12-17,7.3,24,51.25,-0.25
E07000211,2022-12-18,14.2,24,51.25,-0.25
E07000211,2022-12-19,20.3,24,51.25,-0.25
E07000211,2022-12-20,18.3,24,51.25,-0.25
E07000211,2022-12-21,11.4,24,51.25,-0.25
E07000211,2022-12-22,12.0,24,51.25,-0.25
E07000211,2022-12-23,14.7,24,51.25,-0.25
E07000211,2022-12-24,10.9,24,51.25,-0.25
E07000211,2022-12-25,11.4,24,51.25,-0.25
E07000211,2022-12-26,14.7,24,51.25,-0.25
E07000211,2022-12-27,18.0,24,51.25,-0.25
E07000211,2022-12-28,20.0,24,51.25,-0.25
E07000211,2022-12-29,19.9,24,51.25,-0.25
E07000211,2022-12-30,21.3,24,51.25,-0.25
E07000211,2022-12-31,21.0,24,51.25,-0.25
E07000211,2023-01-01,18.7,24,51.25,-0.25
E07000211,2023-01-02,7.1,24,51.25,-0.25
E07000211,2023-01-03,18.8,24,51.25,-0.25
E07000211,2023-01-04,17.5,24,51.25,-0.25
E07000211,2023-01-05,16.0,24,51.25,-0.25
E07000211,2023-01-06,17.9,24,51.25,-0.25
E07000211,2023-01-07,19.8,24,51.25,-0.25
E07000211,2023-01-08,17.3,24,51.25,-0.25
E07000211,2023-01-09,13.6,24,51.25,-0.25
E07000211,2023-01-10,18.7,24,51.25,-0.25
E07000211,2023-01-11,18.7,24,51.25,-0.25
E07000211,2023-01-12,21.1,24,51.25,-0.25
E07000211,2023-01-13,17.9,24,51.25,-0.25
E07000211,2023-01-14,20.9,24,51.25,-0.25
E07000211,2023-01-15,14.8,24,51.25,-0.25
E07000211,2023-01-16,14.3,24,51.25,-0.25
E07000211,2023-01-17,4.6,24,51.25,-0.25
E07000211,2023-01-18,10.5,24,51.25,-0.25
E07000211,2023-01-19,6.0,24,51.25,-0.25
E07000211,2023-01-20,9.6,24,51.25,-0.25
E07000211,2023-01-21,6.0,24,51.25,-0.25
E07000211,2023-01-22,3.2,24,51.25,-0.25
E07000211,2023-01-23,5.0,24,51.25,-0.25
E07000211,2023-01-24,6.1,24,51.25,-0.25
E07000211,2023-01-25,11.3,24,51.25,-0.25
E07000211,2023-01-26,11.8,24,51.25,-0.25
E07000211,2023-01-27,11.3,24,51.25,-0.25
E07000211,2023-01-28,5.5,24,51.25,-0.25
E07000211,2023-01-29,9.8,24,51.25,-0.25
E07000211,2023-01-30,10.7,24,51.25,-0.25
E07000211,2023-01-31,14.6,24,51.25,-0.25
E07000211,2023-02-01,15.2,24,51.25,-0.25
E07000211,2023-02-02,12.6,24,51.25,-0.25
E07000211,2023-02-03,13.4,24,51.25,-0.25
E07000211,2023-02-04,6.5,24,51.25,-0.25
E07000211,2023-02-05,9.5,24,51.25,-0.25
E07000211,2023-02-06,3.7,24,51.25,-0.25
E07000211,2023-02-07,4.0,24,51.25,-0.25
E07000211,2023-02-08,6.4,24,51.25,-0.25
E07000211,2023-02-09,5.0,24,51.25,-0.25
E07000211,2023-02-10,8.7,24,51.25,-0.25
E07000211,2023-02-11,5.5,24,51.25,-0.25
E07000211,2023-02-12,5.7,24,51.25,-0.25
E07000211,2023-02-13,6.2,24,51.25,-0.25
E07000211,2023-02-14,6.0,24,51.25,-0.25
E07000211,2023-02-15,10.3,24,51.25,-0.25
E07000211,2023-02-16,11.6,24,51.25,-0.25
