date,LAD21CD,grid_truth,grid_loo
2021-10-24,E07000103,13.5,12.728871773059423
2021-10-24,E07000105,12.3,12.403519725622077
2021-10-24,E07000106,12.4,12.375015752383966
2021-10-24,E07000107,12.1,12.554887053364354
2021-10-24,E07000108,13.2,12.266358744899177
2021-10-24,E07000109,11.9,12.518890747803784
2021-10-24,E07000110,12.4,12.421322641647446
2021-10-24,E07000111,12.5,12.519867921189137
2021-10-24,E07000112,12.3,12.405467861222991
2021-10-24,E07000113,12.3,12.387161738862869
2021-10-24,E07000114,13.2,12.258244180988902
2021-10-24,E07000115,12.5,12.47006933365353
2021-10-24,E07000116,12.5,12.45228972318108
2021-10-24,E07000143,14.2,13.496373954613132
2021-10-24,E07000144,13.8,13.60851537927227
2021-10-24,E07000145,14.1,13.576624108676603
2021-10-24,E07000146,14.2,13.61421035754351
2021-10-24,E07000147,13.8,13.73034044355061
2021-10-24,E07000148,13.8,13.54020989936154
2021-10-24,E07000149,13.2,13.562311438693301
2021-10-24,E07000179,13.8,12.909564990460693
2021-10-24,E07000200,12.5,12.7784597978513
2021-10-24,E07000202,12.2,12.832628011127685
2021-10-24,E07000203,13.6,13.035466630887827
2021-10-24,E07000207,12.7,12.67550281316996
2021-10-24,E07000208,12.6,12.64417875106794
2021-10-24,E07000209,12.7,12.695702479749457
2021-10-24,E07000210,12.6,12.641013625806385
2021-10-24,E07000211,12.6,12.611192512477059
2021-10-24,E07000212,13.1,12.696868033664162
2021-10-24,E07000213,13.1,12.687008796313702
2021-10-24,E07000215,12.6,12.568800041599692
2021-10-24,E07000216,12.9,12.686771228152748
2021-10-24,E07000217,12.7,12.709832220475947
2021-10-24,E07000223,12.7,12.591844781822317
2021-10-24,E07000224,12.6,12.64814783026217
2021-10-24,E07000226,12.6,12.594761735532808
2021-10-24,E07000227,12.7,12.61775332830031
2021-10-24,E07000228,12.7,12.570236094942773
2021-10-24,E07000229,12.6,12.618018383565273
2021-10-24,E07000240,13.1,12.786730520129309
2021-10-24,E07000241,13.1,12.737972455223273
2021-10-24,E07000242,12.6,12.777113277729823
2021-10-24,E07000243,13.7,12.798653596101358
2021-10-24,E09000001,12.3,12.713488703103137
2021-10-24,E09000002,12.1,12.616629433789956
2021-10-24,E09000003,12.9,12.652484751838188
2021-10-24,E09000004,12.1,12.592923363029211
2021-10-24,E09000005,12.9,12.647125712656182
2021-10-24,E09000006,12.6,12.559879358718717
2021-10-24,E09000007,12.9,12.606054266584565
2021-10-24,E09000008,12.6,12.597042868618063
2021-10-24,E09000010,12.6,12.679398527424008
2021-10-24,E09000011,12.3,12.64669334187106
2021-10-24,E09000012,12.3,12.716384128351116
2021-10-24,E09000013,12.9,12.609180400565004
2021-10-24,E09000014,12.3,12.74700737289625
2021-10-24,E09000015,12.9,12.68879597272791
2021-10-24,E09000016,12.1,12.596150166536821
2021-10-24,E09000017,13.1,12.71788822754559
2021-10-24,E09000019,12.3,12.731857093622475
2021-10-24,E09000020,12.9,12.601893950981484
2021-10-24,E09000021,12.9,12.599786837408095
2021-10-24,E09000022,12.3,12.702701919381465
2021-10-24,E09000023,12.3,12.667208656756678
2021-10-24,E09000024,12.9,12.577843434298062
2021-10-24,E09000025,12.3,12.671273265290377
2021-10-24,E09000026,12.3,12.676860473745112
2021-10-24,E09000027,12.9,12.621834951547552
2021-10-24,E09000028,12.3,12.693745990619218
2021-10-24,E09000029,12.6,12.624416320280675
2021-10-24,E09000030,12.3,12.694009563465256
2021-10-24,E09000031,12.3,12.713618702429171
2021-10-24,E09000032,12.9,12.584923508188918
2021-10-24,E09000033,12.9,12.59587326385648
2021-10-25,E06000031,12.6,12.14631981668269
2021-10-25,E06000032,12.2,11.329854341377628
2021-10-25,E06000033,9.6,11.20496608204474
2021-10-25,E06000034,11.2,11.18007257067495
2021-10-25,E06000035,11.2,11.162685575396099
2021-10-25,E06000043,12.2,11.384359671593229
2021-10-25,E06000055,12.6,11.625418913176711
2021-10-25,E06000056,12.2,11.414260962993273
2021-10-25,E06000060,11.0,11.335836102953598
2021-10-25,E07000008,12.1,11.535035665459164
2021-10-25,E07000009,12.1,11.625225853219117
2021-10-25,E07000010,12.9,11.936147543293224
2021-10-25,E07000011,12.9,11.83545762250201
2021-10-25,E07000012,12.8,11.513409756558477
2021-10-25,E07000061,12.5,11.445856924364506
2021-10-25,E07000062,12.6,11.361932547498059
2021-10-25,E07000063,11.8,11.414141027115626
2021-10-25,E07000064,11.3,11.378752373085991
2021-10-25,E07000065,11.4,11.37214735176669
2021-10-25,E07000066,11.2,11.160277532838357
2021-10-25,E07000067,11.3,11.19590036861201
2021-10-25,E07000068,11.2,11.194862754866987
2021-10-25,E07000069,11.2,11.13680396773818
2021-10-25,E07000070,11.0,11.175572545811685
2021-10-25,E07000071,11.1,11.070507853815151
2021-10-25,E07000072,11.2,11.235457380458605
2021-10-25,E07000073,11.3,11.254643100948048
2021-10-25,E07000074,10.7,11.102742663813917
2021-10-25,E07000075,9.6,11.196216753976447
2021-10-25,E07000076,10.4,11.01144410333474
2021-10-25,E07000077,11.5,11.294696357387151
2021-10-25,E07000095,11.3,11.260892339252933
2021-10-25,E07000096,11.1,11.333531278307685
2021-10-25,E07000098,11.2,11.27183734861954
2021-10-25,E07000099,12.2,11.360046634646228
2021-10-25,E07000102,11.1,11.282499280467704
2021-10-25,E07000103,11.1,11.281902722144423
2021-10-25,E07000105,10.7,11.2979130202253
2021-10-25,E07000106,11.0,11.16198252352735
2021-10-25,E07000107,11.2,11.202935284114117
2021-10-25,E07000108,11.7,11.100917300710577
2021-10-25,E07000109,11.2,11.189132637979542
2021-10-25,E07000110,11.2,11.217452742176366
2021-10-25,E07000111,11.4,11.23103829205791
2021-10-25,E07000112,11.9,11.245341403542989
2021-10-25,E07000113,10.7,11.18291040175444
2021-10-25,E07000114,11.7,11.006718088789283
2021-10-25,E07000115,11.4,11.216177726779357
2021-10-25,E07000116,11.3,11.281152188873957
2021-10-25,E07000143,11.4,11.504447567114003
2021-10-25,E07000144,11.6,11.136507731884683
2021-10-25,E07000145,10.7,11.339269290805996
2021-10-25,E07000146,11.7,11.835876800929345
2021-10-25,E07000147,11.6,11.268399751645392
2021-10-25,E07000148,11.6,11.13460924747117
2021-10-25,E07000149,11.1,11.258691311168501
2021-10-25,E07000179,11.2,11.271799185571641
2021-10-25,E07000200,10.2,11.157354688598815
2021-10-25,E07000202,10.4,11.039273224441944
2021-10-25,E07000203,10.8,11.152328962999658
2021-10-25,E07000207,11.2,11.248191396607245
2021-10-25,E07000208,11.1,11.258654963410631
2021-10-25,E07000209,11.2,11.270155993142163
2021-10-25,E07000210,11.1,11.291884776558371
2021-10-25,E07000211,11.1,11.275610855029909
2021-10-25,E07000212,11.2,11.247938287568104
2021-10-25,E07000213,11.2,11.245398529666392
2021-10-25,E07000215,11.4,11.25287057966023
2021-10-25,E07000216,11.4,11.288735170963106
2021-10-25,E07000217,11.2,11.256866157897946
2021-10-25,E07000223,12.2,11.376623700050567
2021-10-25,E07000224,11.7,11.415065087148156
2021-10-25,E07000226,11.1,11.322961310381205
2021-10-25,E07000227,11.6,11.34426947264597
2021-10-25,E07000228,11.6,11.331986261739292
2021-10-25,E07000229,11.7,11.43152714041912
2021-10-25,E07000240,11.2,11.312216109983726
2021-10-25,E07000241,11.2,11.298505269549926
2021-10-25,E07000242,11.3,11.320977203757254
2021-10-25,E07000243,12.2,11.322300340667946
2021-10-25,E09000001,11.2,11.23748174612656
2021-10-25,E09000002,11.2,11.213346937886268
2021-10-25,E09000003,11.1,11.282639602829242
2021-10-25,E09000004,11.2,11.212737270301156
2021-10-25,E09000005,11.1,11.276813722559375
2021-10-25,E09000006,11.4,11.217192218385925
2021-10-25,E09000007,11.1,11.266506187127906
2021-10-25,E09000008,11.4,11.227376551890615
2021-10-25,E09000010,11.3,11.24401800108341
2021-10-25,E09000011,11.2,11.223084641986944
2021-10-25,E09000012,11.2,11.23830412000001
2021-10-25,E09000013,11.1,11.267354482933243
2021-10-25,E09000014,11.2,11.247838725758525
2021-10-25,E09000015,11.1,11.288635429782223
2021-10-25,E09000016,11.2,11.202864500237169
2021-10-25,E09000017,11.2,11.250566083861234
2021-10-25,E09000019,11.2,11.241958106213504
2021-10-25,E09000020,11.1,11.265594485907013
2021-10-25,E09000021,11.1,11.272629385320533
2021-10-25,E09000022,11.2,11.237982971612961
2021-10-25,E09000023,11.2,11.230920674951495
2021-10-25,E09000024,11.1,11.266107178367385
2021-10-25,E09000025,11.2,11.22616464546937
2021-10-25,E09000026,11.2,11.226863035280374
2021-10-25,E09000027,11.1,11.271577479573455
2021-10-25,E09000028,11.2,11.234734181652916
2021-10-25,E09000029,11.1,11.251758992008357
2021-10-25,E09000030,11.2,11.23276787648442
2021-10-25,E09000031,11.2,11.23892600085008
2021-10-25,E09000032,11.1,11.263930410559231
2021-10-25,E09000033,11.1,11.263889400096168
2021-10-26,E06000031,13.1,13.050382848880913
2021-10-26,E06000032,13.2,13.233452458516922
2021-10-26,E06000033,11.5,13.419006973921501
2021-10-26,E06000034,13.5,13.373793548451294
2021-10-26,E06000035,13.5,13.443644917797975
2021-10-26,E06000043,14.8,13.828771935717509
2021-10-26,E06000055,13.4,13.160484631809046
2021-10-26,E06000056,13.2,13.212057369255426
2021-10-26,E06000060,12.7,13.213180512019168
2021-10-26,E07000008,13.0,13.116925404435158
2021-10-26,E07000009,13.0,13.016022281904483
2021-10-26,E07000010,12.6,13.084933865885398
2021-10-26,E07000011,12.9,13.12689122271262
2021-10-26,E07000012,13.0,13.134289469361573
2021-10-26,E07000061,15.3,14.080898536239275
2021-10-26,E07000062,15.4,14.023670686959383
2021-10-26,E07000063,14.9,13.874241842720204
2021-10-26,E07000064,15.1,13.87802853328586
2021-10-26,E07000065,15.1,13.828903200438223
2021-10-26,E07000066,13.5,13.308754462579294
2021-10-26,E07000067,13.1,13.064233358982237
2021-10-26,E07000068,13.2,13.318095672322459
2021-10-26,E07000069,13.5,13.322814171507957
2021-10-26,E07000070,12.9,13.24476747627473
2021-10-26,E07000071,12.2,13.01487451018569
2021-10-26,E07000072,13.2,13.29649009567308
2021-10-26,E07000073,13.3,13.269886322611827
2021-10-26,E07000074,12.1,13.192141222516746
2021-10-26,E07000075,11.5,13.372802707638536
2021-10-26,E07000076,12.3,12.884552690384705
2021-10-26,E07000077,13.4,13.171703172952396
2021-10-26,E07000095,13.3,13.289479129380517
2021-10-26,E07000096,13.0,13.256364837130581
2021-10-26,E07000098,13.1,13.299038342891905
2021-10-26,E07000099,13.4,13.216232451238763
2021-10-26,E07000102,13.0,13.286142518580606
2021-10-26,E07000103,13.0,13.292522684157415
2021-10-26,E07000105,13.9,13.752821483263455
2021-10-26,E07000106,13.3,13.539922212744024
2021-10-26,E07000107,13.5,13.429396693674432
2021-10-26,E07000108,13.2,13.644524404798359
2021-10-26,E07000109,13.5,13.458234558402813
2021-10-26,E07000110,14.6,13.598357577378936
2021-10-26,E07000111,14.4,13.504065224134912
2021-10-26,E07000112,14.5,13.801494549976978
2021-10-26,E07000113,13.9,13.480534150917286
2021-10-26,E07000114,13.2,13.40878178994056
2021-10-26,E07000115,14.4,13.530543460866767
2021-10-26,E07000116,15.1,13.669648474692075
2021-10-26,E07000143,12.5,13.03350553664266
2021-10-26,E07000144,13.8,12.695930035269834
2021-10-26,E07000145,13.5,13.087902702019212
2021-10-26,E07000146,13.6,12.95496806738675
2021-10-26,E07000147,13.8,12.781715581451484
2021-10-26,E07000148,13.8,12.653560039182478
2021-10-26,E07000149,12.3,13.03468962799883
2021-10-26,E07000179,12.7,13.176852447627553
2021-10-26,E07000200,11.6,12.905123107461499
2021-10-26,E07000202,12.1,12.750673333302952
2021-10-26,E07000203,12.0,12.791739470757129
2021-10-26,E07000207,12.4,13.43038501323031
2021-10-26,E07000208,13.2,13.429769562742814
2021-10-26,E07000209,12.4,13.462461526489053
2021-10-26,E07000210,13.2,13.501371855333392
2021-10-26,E07000211,13.2,13.506058198031894
2021-10-26,E07000212,12.9,13.351255261458254
2021-10-26,E07000213,12.9,13.354998956947737
2021-10-26,E07000215,13.9,13.509653776517627
2021-10-26,E07000216,12.0,13.471790058634978
2021-10-26,E07000217,12.4,13.422125070839531
2021-10-26,E07000223,14.8,13.75379411889777
2021-10-26,E07000224,14.3,13.683848739420807
2021-10-26,E07000226,13.2,13.624894198073548
2021-10-26,E07000227,14.3,13.60450874984796
2021-10-26,E07000228,14.3,13.666464872455444
2021-10-26,E07000229,14.3,13.778026275747871
2021-10-26,E07000240,13.1,13.272147211597481
2021-10-26,E07000241,13.1,13.284171681171218
2021-10-26,E07000242,13.3,13.241472901222206
2021-10-26,E07000243,13.4,13.231527182856343
2021-10-26,E09000001,13.5,13.325008457951684
2021-10-26,E09000002,13.5,13.352328083957474
2021-10-26,E09000003,13.3,13.314382099765382
2021-10-26,E09000004,13.5,13.401802234454184
2021-10-26,E09000005,13.3,13.32627877520028
2021-10-26,E09000006,13.9,13.426309245734592
2021-10-26,E09000007,13.3,13.348834446198131
2021-10-26,E09000008,13.9,13.41130884012606
2021-10-26,E09000010,13.3,13.312713237707205
2021-10-26,E09000011,13.5,13.369278862130644
2021-10-26,E09000012,13.5,13.310513467609807
2021-10-26,E09000013,13.3,13.360188515851801
2021-10-26,E09000014,13.5,13.288292760246911
2021-10-26,E09000015,13.3,13.299865367130119
2021-10-26,E09000016,13.5,13.342774177029508
2021-10-26,E09000017,12.9,13.321126032699217
2021-10-26,E09000019,13.5,13.306327636863049
2021-10-26,E09000020,13.3,13.362810138674416
2021-10-26,E09000021,13.3,13.399050912103224
2021-10-26,E09000022,13.5,13.353411837438928
2021-10-26,E09000023,13.5,13.37359776959972
2021-10-26,E09000024,13.3,13.407745565678626
2021-10-26,E09000025,13.5,13.33389787168199
2021-10-26,E09000026,13.5,13.30580362648722
2021-10-26,E09000027,13.3,13.365462348070718
2021-10-26,E09000028,13.5,13.349877319232116
2021-10-26,E09000029,13.2,13.4347363708397
2021-10-26,E09000030,13.5,13.33165409539315
2021-10-26,E09000031,13.5,13.295818932604542
2021-10-26,E09000032,13.3,13.388072317981909
2021-10-26,E09000033,13.3,13.36254754855971
2021-10-27,E06000031,17.7,16.564354124310984
2021-10-27,E06000032,16.9,16.36867900501134
2021-10-27,E06000033,13.8,16.01145595667302
2021-10-27,E06000034,15.8,16.08522438812713
2021-10-27,E06000035,15.6,16.030296366242244
2021-10-27,E06000043,14.3,16.053738639013996
2021-10-27,E06000055,17.4,16.47405906055765
2021-10-27,E06000056,16.9,16.401127279619264
2021-10-27,E06000060,16.8,16.45987021428823
2021-10-27,E07000008,16.4,16.248633650578697
2021-10-27,E07000009,16.4,16.24810419056696
2021-10-27,E07000010,16.6,16.568364982914122
2021-10-27,E07000011,16.6,16.53592459191131
2021-10-27,E07000012,16.3,16.275719938469777
2021-10-27,E07000061,14.5,15.92165875170749
2021-10-27,E07000062,14.6,15.977257288851025
2021-10-27,E07000063,16.5,15.920585292748441
2021-10-27,E07000064,16.2,15.92770675795258
2021-10-27,E07000065,16.3,15.987504366554784
2021-10-27,E07000066,15.6,16.037497002221247
2021-10-27,E07000067,16.0,15.880597569413888
2021-10-27,E07000068,15.7,16.088331411754478
2021-10-27,E07000069,15.6,15.988630831259456
2021-10-27,E07000070,15.4,15.987620181155595
2021-10-27,E07000071,15.5,15.710082436273808
2021-10-27,E07000072,15.7,16.16535154814137
2021-10-27,E07000073,16.1,16.174269416303993
2021-10-27,E07000074,14.9,15.833081743962103
2021-10-27,E07000075,13.8,15.983855666417137
2021-10-27,E07000076,14.6,15.60469787168168
2021-10-27,E07000077,15.9,16.09527329989694
2021-10-27,E07000095,16.1,16.24245078680227
2021-10-27,E07000096,16.9,16.362750456578027
2021-10-27,E07000098,16.6,16.289957947357678
2021-10-27,E07000099,16.7,16.3091392226923
2021-10-27,E07000102,16.9,16.318876173175283
2021-10-27,E07000103,16.9,16.305685300259867
2021-10-27,E07000105,16.1,15.932562814929641
2021-10-27,E07000106,16.0,15.85007227686803
2021-10-27,E07000107,15.8,16.138676638600128
2021-10-27,E07000108,16.5,15.759850316502405
2021-10-27,E07000109,15.6,16.093990573219667
2021-10-27,E07000110,16.8,15.977961618525894
2021-10-27,E07000111,16.8,16.095557388800767
2021-10-27,E07000112,15.7,15.934811877569024
2021-10-27,E07000113,16.1,15.898570884446151
2021-10-27,E07000114,16.5,15.667121748008606
2021-10-27,E07000115,16.8,16.036658305898662
2021-10-27,E07000116,16.2,16.016128515965594
2021-10-27,E07000143,16.5,16.280738445815228
2021-10-27,E07000144,17.1,15.789903296266905
2021-10-27,E07000145,14.7,16.504538292492658
2021-10-27,E07000146,17.0,16.48505826674809
2021-10-27,E07000147,17.1,15.981685328311274
2021-10-27,E07000148,17.1,15.772939568543405
2021-10-27,E07000149,16.2,16.091189767999875
2021-10-27,E07000179,16.8,16.4613448014738
2021-10-27,E07000200,14.2,15.767254549244083
2021-10-27,E07000202,14.6,15.6157547319985
2021-10-27,E07000203,15.6,15.75198456778624
2021-10-27,E07000207,16.1,16.27859466335614
2021-10-27,E07000208,16.3,16.23221216270528
2021-10-27,E07000209,16.1,16.259976985566635
2021-10-27,E07000210,16.3,16.189432157148808
2021-10-27,E07000211,16.3,16.186649628436935
2021-10-27,E07000212,16.7,16.279182232748344
2021-10-27,E07000213,16.7,16.27727608063487
2021-10-27,E07000215,16.5,16.140258018898418
2021-10-27,E07000216,16.5,16.183916320454063
2021-10-27,E07000217,16.1,16.29275414308198
2021-10-27,E07000223,14.3,16.057855539263667
2021-10-27,E07000224,14.2,16.092412178755794
2021-10-27,E07000226,16.3,16.11819669000888
2021-10-27,E07000227,16.5,16.02389450258451
2021-10-27,E07000228,16.5,16.03931199527737
2021-10-27,E07000229,14.2,16.061603168853225
2021-10-27,E07000240,16.6,16.325390942542175
2021-10-27,E07000241,16.6,16.272745559137512
2021-10-27,E07000242,16.1,16.244110092458193
2021-10-27,E07000243,16.7,16.295822689956577
2021-10-27,E09000001,16.1,16.260388512871188
2021-10-27,E09000002,15.8,16.185395243992502
2021-10-27,E09000003,16.6,16.204596665094858
2021-10-27,E09000004,15.8,16.180870042543123
2021-10-27,E09000005,16.6,16.211957851657992
2021-10-27,E09000006,16.5,16.15231292624223
2021-10-27,E09000007,16.6,16.174982780939246
2021-10-27,E09000008,16.5,16.18773064430138
2021-10-27,E09000010,16.1,16.24991784174984
2021-10-27,E09000011,16.1,16.19701426759224
2021-10-27,E09000012,16.1,16.25379676167853
2021-10-27,E09000013,16.6,16.1854748567024
2021-10-27,E09000014,16.1,16.27605848058755
2021-10-27,E09000015,16.6,16.243292784086066
2021-10-27,E09000016,15.8,16.14831881154206
2021-10-27,E09000017,16.7,16.304275568284677
2021-10-27,E09000019,16.1,16.271873904958518
2021-10-27,E09000020,16.6,16.178213522539057
2021-10-27,E09000021,16.6,16.177215215835215
2021-10-27,E09000022,16.1,16.259620764278736
2021-10-27,E09000023,16.1,16.22408600513231
2021-10-27,E09000024,16.6,16.16118575207846
2021-10-27,E09000025,16.1,16.20974032335494
2021-10-27,E09000026,16.1,16.19475752260633
2021-10-27,E09000027,16.6,16.197968001848913
2021-10-27,E09000028,16.1,16.247772015533947
2021-10-27,E09000029,16.3,16.21975311011948
2021-10-27,E09000030,16.1,16.238720084484076
2021-10-27,E09000031,16.1,16.236128969161314
2021-10-27,E09000032,16.6,16.1669352235335
2021-10-27,E09000033,16.6,16.170869911104944
2021-10-28,E06000031,16.6,15.532788041367949
2021-10-28,E06000032,16.1,14.77860215512393
2021-10-28,E06000033,11.6,13.786923780482166
2021-10-28,E06000034,13.2,14.020111688949212
2021-10-28,E06000035,12.7,13.83632213773997
2021-10-28,E06000043,14.4,13.977583410536539
2021-10-28,E06000055,16.5,15.196969938463008
2021-10-28,E06000056,16.1,14.912695196593551
2021-10-28,E06000060,16.1,14.910367441256847
2021-10-28,E07000008,15.3,14.812280738310713
2021-10-28,E07000009,15.3,14.842097390520637
2021-10-28,E07000010,16.1,15.307186380365435
2021-10-28,E07000011,15.8,15.357441337002603
2021-10-28,E07000012,16.2,14.800845786411028
2021-10-28,E07000061,14.0,13.748368864180811
2021-10-28,E07000062,13.9,13.549823332493666
2021-10-28,E07000063,13.4,13.963908107537199
2021-10-28,E07000064,12.8,13.669635149957239
2021-10-28,E07000065,12.9,13.871042271523764
2021-10-28,E07000066,12.7,14.012801300081088
2021-10-28,E07000067,14.3,14.05975045678137
2021-10-28,E07000068,14.0,14.078049026328113
2021-10-28,E07000069,12.7,13.885649094971617
2021-10-28,E07000070,13.3,14.002963248593597
2021-10-28,E07000071,13.8,13.743064901461588
2021-10-28,E07000072,14.0,14.27423712522401
2021-10-28,E07000073,14.9,14.301454148284781
2021-10-28,E07000074,12.9,13.73366402456605
2021-10-28,E07000075,11.6,13.789177547804115
2021-10-28,E07000076,13.0,13.569810525102792
2021-10-28,E07000077,14.8,14.354410371794422
2021-10-28,E07000095,14.9,14.390931202740997
2021-10-28,E07000096,15.6,14.730115750879897
2021-10-28,E07000098,15.5,14.487845255782055
2021-10-28,E07000099,16.0,14.70608831427246
2021-10-28,E07000102,15.6,14.574595578023999
2021-10-28,E07000103,15.6,14.54831995580615
2021-10-28,E07000105,12.5,13.520100097593684
2021-10-28,E07000106,12.9,13.324261842683928
2021-10-28,E07000107,13.2,14.070741196454177
2021-10-28,E07000108,14.0,13.098961998317748
2021-10-28,E07000109,12.7,13.95872939730601
2021-10-28,E07000110,13.0,13.65695447606162
2021-10-28,E07000111,13.4,13.998484275270048
2021-10-28,E07000112,13.1,13.346294070367055
2021-10-28,E07000113,12.5,13.555971080473475
2021-10-28,E07000114,14.0,13.093727988290386
2021-10-28,E07000115,13.4,13.851530407313208
2021-10-28,E07000116,12.8,13.766928407582256
2021-10-28,E07000143,14.5,14.461621415833692
2021-10-28,E07000144,14.0,14.359350655931934
2021-10-28,E07000145,15.2,13.922035986103383
2021-10-28,E07000146,15.5,14.8858763301064
2021-10-28,E07000147,14.0,14.5583550671592
2021-10-28,E07000148,14.0,14.298189309988823
2021-10-28,E07000149,13.5,14.193184497862042
2021-10-28,E07000179,16.7,14.856139424280393
2021-10-28,E07000200,12.7,13.935236015199884
2021-10-28,E07000202,13.1,13.717893164886963
2021-10-28,E07000203,13.7,13.951076654808848
2021-10-28,E07000207,14.4,14.376896466094559
2021-10-28,E07000208,14.1,14.313044566645571
2021-10-28,E07000209,14.4,14.399022655096704
2021-10-28,E07000210,14.1,14.278255418126735
2021-10-28,E07000211,14.1,14.217066093532415
2021-10-28,E07000212,15.2,14.430773109914988
2021-10-28,E07000213,15.2,14.415465309473563
2021-10-28,E07000215,13.8,14.119085184408688
2021-10-28,E07000216,14.7,14.36590028728582
2021-10-28,E07000217,14.4,14.441597399437613
2021-10-28,E07000223,14.4,14.06992218973898
2021-10-28,E07000224,14.6,14.171100598905772
2021-10-28,E07000226,14.1,14.142183689134045
2021-10-28,E07000227,13.9,14.19935955751532
2021-10-28,E07000228,13.9,14.07197546379839
2021-10-28,E07000229,14.6,14.09165226799049
2021-10-28,E07000240,15.5,14.61293252495045
2021-10-28,E07000241,15.5,14.509910562058044
2021-10-28,E07000242,14.9,14.500766467566939
2021-10-28,E07000243,16.0,14.642319789260561
2021-10-28,E09000001,14.1,14.347232683100867
2021-10-28,E09000002,13.2,14.243426897090307
2021-10-28,E09000003,14.8,14.37077642994656
2021-10-28,E09000004,13.2,14.17927241704236
2021-10-28,E09000005,14.8,14.358448968437335
2021-10-28,E09000006,13.8,14.128905605740385
2021-10-28,E09000007,14.8,14.266583595002482
2021-10-28,E09000008,13.8,14.218248872723938
2021-10-28,E09000010,14.9,14.358844781841178
2021-10-28,E09000011,14.1,14.184173010332715
2021-10-28,E09000012,14.1,14.355006356151122
2021-10-28,E09000013,14.8,14.269955840314363
2021-10-28,E09000014,14.1,14.426473351388069
2021-10-28,E09000015,14.8,14.44892152683849
2021-10-28,E09000016,13.2,14.18575360128267
2021-10-28,E09000017,15.2,14.493405339624132
2021-10-28,E09000019,14.1,14.391260262053002
2021-10-28,E09000020,14.8,14.254168215653994
2021-10-28,E09000021,14.8,14.231593495514133
2021-10-28,E09000022,14.1,14.317813541051992
2021-10-28,E09000023,14.1,14.232458266715796
2021-10-28,E09000024,14.8,14.186244084907546
2021-10-28,E09000025,14.1,14.24659226578931
2021-10-28,E09000026,14.1,14.258814677028997
2021-10-28,E09000027,14.8,14.29025745042902
2021-10-28,E09000028,14.1,14.298153722594169
2021-10-28,E09000029,14.1,14.271806372133756
2021-10-28,E09000030,14.1,14.301163721607839
2021-10-28,E09000031,14.1,14.347575049121346
2021-10-28,E09000032,14.8,14.20942765834833
2021-10-28,E09000033,14.8,14.241528261736649
2021-10-29,E06000031,18.8,18.63529002995701
2021-10-29,E06000032,18.9,18.600125683935282
2021-10-29,E06000033,17.8,18.78318510488815
2021-10-29,E06000034,18.2,18.72770091021549
2021-10-29,E06000035,18.2,18.833402699390817
2021-10-29,E06000043,20.4,19.291177253170495
2021-10-29,E06000055,18.7,18.58486537325097
2021-10-29,E06000056,18.9,18.583225631351155
2021-10-29,E06000060,19.0,18.684527063107414
2021-10-29,E07000008,18.8,18.59862876055488
2021-10-29,E07000009,18.8,18.755470578215327
2021-10-29,E07000010,18.5,18.8247234829266
2021-10-29,E07000011,17.4,18.694793679171312
2021-10-29,E07000012,18.6,18.598225129391274
2021-10-29,E07000061,20.8,19.49771013627695
2021-10-29,E07000062,21.1,19.423026448579236
2021-10-29,E07000063,19.8,19.327897308768758
2021-10-29,E07000064,20.5,19.2677622681404
2021-10-29,E07000065,20.2,19.216173845463864
2021-10-29,E07000066,18.2,18.688325588956207
2021-10-29,E07000067,18.9,18.63540278228095
2021-10-29,E07000068,18.1,18.63509740450698
2021-10-29,E07000069,18.2,18.742484145675427
2021-10-29,E07000070,18.3,18.616216700651538
2021-10-29,E07000071,19.5,18.69992127451009
2021-10-29,E07000072,18.1,18.61110396319558
2021-10-29,E07000073,18.3,18.604356809081235
2021-10-29,E07000074,19.2,18.66993194307044
2021-10-29,E07000075,17.8,18.772914852604938
2021-10-29,E07000076,19.5,18.837334649119676
2021-10-29,E07000077,18.3,18.585071501210148
2021-10-29,E07000095,18.3,18.622516465662486
2021-10-29,E07000096,19.1,18.616472518542025
2021-10-29,E07000098,18.8,18.626771002519995
2021-10-29,E07000099,18.2,18.603294717601162
2021-10-29,E07000102,19.1,18.636794965171735
2021-10-29,E07000103,19.1,18.627288797718254
2021-10-29,E07000105,19.4,19.203027708467843
2021-10-29,E07000106,19.8,19.154372539652407
2021-10-29,E07000107,18.2,18.770404182714522
2021-10-29,E07000108,20.8,19.163775073384503
2021-10-29,E07000109,18.2,18.801409554731123
2021-10-29,E07000110,19.8,18.947035442941857
2021-10-29,E07000111,19.1,18.83432748303281
2021-10-29,E07000112,20.2,19.37108745196034
2021-10-29,E07000113,19.4,18.920630546510896
2021-10-29,E07000114,20.8,19.013981510950455
2021-10-29,E07000115,19.1,18.859683655208055
2021-10-29,E07000116,20.5,19.00359813142225
2021-10-29,E07000143,19.8,19.538489072967746
2021-10-29,E07000144,20.6,19.66521091747997
2021-10-29,E07000145,20.4,20.07080635171825
2021-10-29,E07000146,19.9,19.247967540619182
2021-10-29,E07000147,20.6,19.674009250235915
2021-10-29,E07000148,20.6,19.59781674612079
2021-10-29,E07000149,19.6,19.855803233806565
2021-10-29,E07000179,18.9,18.76109842060442
2021-10-29,E07000200,18.9,18.871849643854056
2021-10-29,E07000202,19.4,19.025625693349777
2021-10-29,E07000203,19.7,19.22645291078184
2021-10-29,E07000207,18.8,18.790061462571654
2021-10-29,E07000208,19.0,18.772245612641996
2021-10-29,E07000209,18.8,18.893042414548237
