Incident Reference,cause_group_official,customers_v2_event_excl_reinterruptions,duration_A_customer_weighted_hours,duration_B_full_span_hours,lat,lon,incident_date_utc,temperature_0h,pressure_msl_0h,gust_0h,precipitation_24h_sum,weather_status_v3,LAD21CD,population,rural_urban_classification,deprivation_gap_pct,morans_i,income_deprivation_rate,cv_fold_v3,urban_binary,log_population,incident_year,incident_month,substation,LAD21NM
FREP-258679-G,weather_natural,1083.0,1.4265004616805173,7.6,51.2517811437849,1.21405703390067,2021-11-27,4.699999809265137,993.5,12.300000190734863,8.799999237060547,matched,E07000108,116549.0,Urban with Significant Rural (rural including hub towns 26-49%),0.376,0.3,0.134,3.0,1.0,11.666067064418515,2021,11,WINGHAM 33/11KV,Dover
FREP-278689-J,technical_asset,1.0,10.033333333333331,10.033333333333331,51.4524131324733,0.180486009646744,2021-11-26,6.699999809265137,993.9000244140624,13.199999809265137,1.100000023841858,matched,E09000004,246637.0,Urban with Major Conurbation,0.257,0.57,0.106,2.0,1.0,12.415672899008923,2021,11,CRAYFORD,Bexley
FREP-57205-C,technical_asset,124.0,3.2743156199677936,19.5,52.1267409229522,-0.482627126732345,2021-11-26,3.25,988.5999755859376,12.300000190734863,1.8000000715255735,matched,E06000055,185796.0,Urban with Significant Rural (rural including hub towns 26-49%),0.3189999999999999,0.36,0.114,2.0,1.0,12.132404576604838,2021,11,AUSTIN CANONS PRIMARY,Bedford
FREP-258599-G,technical_asset,1.0,21.08333333333333,21.08333333333333,51.1448264315983,0.273589695249059,2021-11-26,5.050000190734863,989.2999877929688,11.199999809265137,2.799999952316284,matched,E07000116,115650.0,Urban with Significant Rural (rural including hub towns 26-49%),0.213,0.19,0.073,2.0,1.0,11.658323667659586,2021,11,TUNBRIDGE WELLS GRID 132/11,Tunbridge Wells
FREP-258615-G,technical_asset,1.0,11.533333333333331,11.533333333333331,51.3649215474678,-0.297046427829081,2021-11-26,2.950000047683716,988.7999877929688,11.5,1.6999999284744265,matched,E09000021,167992.0,Urban with Major Conurbation,0.2809999999999999,0.16,0.078,2.0,1.0,12.031671638203955,2021,11,NORTH CHESSINGTON 33/11KV,Kingston upon Thames
FREP-258621-G,weather_natural,0.0,,9.383333333333333,50.8164174514942,-0.366348944137833,2021-11-27,4.114500045776367,982.7000122070312,17.100000381469727,2.6999998092651367,matched,E07000229,111654.0,Urban with City and Town,0.23,0.22,0.101,3.0,1.0,11.623160082869282,2021,11,WORTHING TOWN 33/11KV,Worthing
FREP-258624-G,weather_natural,75.0,3.089430894308943,6.933333333333334,50.989661506499,-0.240669166666228,2021-11-27,3.25,992.5,15.0,1.399999976158142,matched,E07000228,152919.0,Urban with City and Town,0.155,0.02,0.053,3.0,1.0,11.937663648421978,2021,11,COWFOLD 33/11KV,Mid Sussex
FREP-258681-G,weather_natural,231.0,1.1634920634920634,4.283333333333333,50.989661506499,-0.240669166666228,2021-11-27,4.550000190734863,996.4000244140624,16.700000762939453,1.399999976158142,matched,E07000228,152919.0,Urban with City and Town,0.155,0.02,0.053,3.0,1.0,11.937663648421978,2021,11,COWFOLD 33/11KV,Mid Sussex
FREP-258730-G,weather_natural,6.0,3.1,3.1,51.042850235191,0.105517043614052,2021-11-27,3.400000095367432,997.2999877929688,20.200000762939453,3.0999999046325684,matched,E07000065,160711.0,Mainly Rural (rural including hub towns >=80%) ,0.237,0.29,0.073,3.0,0.0,11.987362999911909,2021,11,D.W.S. 33/6.6KV,Wealden
FREP-258731-G,weather_natural,11.0,1.45,1.45,51.3094967110331,-0.614587492612515,2021-11-28,1.2999999523162842,1007.9000244140624,9.800000190734863,0.3000000119209289,matched,E07000217,103900.0,Urban with Major Conurbation,0.22,0.11,0.067,2.0,1.0,11.551184177087318,2021,11,BROOKWOOD 33/11KV,Woking
FREP-258866-G,technical_asset,280.0,3.124047619047619,3.4833333333333334,51.2401912796508,-0.185570410597924,2021-11-28,0.8999999761581421,1007.2000122070312,7.099999904632568,0.1000000014901161,matched,E07000211,151497.0,Urban with City and Town,0.217,0.22,0.067,2.0,1.0,11.928321101755301,2021,11,REIGATE 33/11KV,Reigate and Banstead
FREP-258644-G,weather_natural,9.0,2.901851851851852,5.033333333333333,51.1283516467882,0.890737703531018,2021-11-27,3.950000047683716,988.0999755859376,14.100000381469728,6.199999809265137,matched,E07000105,133221.0,Urban with Significant Rural (rural including hub towns 26-49%),0.291,0.34,0.11,3.0,1.0,11.79976468231942,2021,11,SEVINGTON 33/11KV,Ashford
