b,beta1,beta2,turning_point_z,boot_gust_mean,boot_gust_sd,turning_point_ms
309,-0.05001449086832196,0.10414115422357005,0.2401283682767282,9.63804819068311,4.885191791792586,10.81112132436513
310,-0.05355999237712889,0.12958274487421592,0.20666328850001903,9.656769306241925,4.661512903625493,10.620132892290442
311,0.035444574230626226,0.08628132128748135,-0.20540120214738133,10.890104423841121,6.35962708500386,9.583829375372282
312,-0.019545141662826913,0.10091480393072252,0.09683981389016298,9.848942570674405,5.265575492819598,10.358859921423658
313,-0.042320974849505165,0.11028890657384743,0.19186415100220353,9.740611589948747,5.2304889266024945,10.744154907177762
314,-0.04145637768038964,0.10357804190312349,0.20012145875070597,9.417021600676657,4.63827932577459,10.34524082544391
315,-0.02575527717860586,0.12534427906297305,0.10273814397889827,9.802909384290528,4.851206862888175,10.301313373441353
316,-0.0028704719555817616,0.09954945381029852,0.014417316447821673,10.06595030840609,5.618745172316083,10.146957535595043
317,-0.021861623692262758,0.07142684804082768,0.15303505818825036,10.55953507737436,5.915797158482918,11.46485943975268
318,-0.03725297649831613,0.0879778707145722,0.21171787971077674,10.258898996837791,5.584863271791436,11.441314407216066
319,-0.020627552045035944,0.08843323076645081,0.11662783246895399,9.839970437693808,5.11493554941535,10.436514284040518
320,-0.04745722586649476,0.136043744407096,0.1744189932191377,9.393390047325298,4.542481775379262,10.18568514530323
321,0.01953065321948368,0.07224780458723581,-0.13516433704155909,10.375122887745576,5.968243517613732,9.568429209384734
322,-0.049883273225383475,0.12843119675145143,0.1942023218934917,9.832568396334956,5.389648257360959,10.879250602103665
323,-0.005147701656238095,0.10140196595391582,0.025382652139986975,10.074974059961395,5.368827093908791,10.21124913048582
324,-0.014297978284158108,0.12091336664088742,0.05912488702189184,10.241255792897096,5.374380894311753,10.559015456085893
325,-0.034003588159929994,0.086684884941683,0.19613331772203313,9.553490124733202,5.0328518980545764,10.540600065102277
326,-0.04115388512314736,0.08506255023885449,0.24190366387786286,10.094483905008044,5.2751121747739,11.370552867452572
327,-0.049353849945179405,0.13287910781561976,0.18570959256312047,9.810210613223141,4.898045617895373,10.719824669278069
328,-0.03968315171724637,0.13506728777543262,0.14690141621568986,9.516217505988573,4.619989274992651,10.194900473386292
329,0.026150157108821712,0.09187835462041341,-0.1423085840884862,10.285444674138363,5.818559739223376,9.457413676215213
330,0.013290052663756977,0.0967259522469856,-0.06869951835584617,9.959557744844519,5.5974963282003944,9.575012443098535
331,-0.03238864959618697,0.10915523638337785,0.14836049405101703,10.354068258627633,5.970771707252612,11.239894898981465
332,-0.03684264075295762,0.12006877670045916,0.15342307036603933,9.99267308758968,5.618615611664114,10.85469834593775
333,-0.0504411035949831,0.13308049382968357,0.18951351224897628,9.676407575241306,4.810454955816287,10.588053789433545
334,-0.013196192272697261,0.14287971762986537,0.046179375532090686,9.73047526540648,4.861076647946143,9.95495674942226
335,-0.01618944657887171,0.03659174843242181,0.2212171769923843,10.294193418822353,6.005162328221674,11.622638476452565
336,-0.025036586448281727,0.10679203911643129,0.11722122105462043,10.158675066445609,5.415359211004881,10.793470085608988
337,-0.017567721669232872,0.07773413613310522,0.11299875796620049,10.047679426261851,5.578333180346382,10.678024147162638
338,-0.01001330811253491,0.11135923157586661,0.044959488184475586,10.305807314074512,5.7620465452521685,10.564865977644175
339,-0.04838797942056457,0.08633569974978371,0.28023158184158803,10.118725619015299,5.605774404996586,11.68964064797458
340,-0.07227654843501982,0.13608210553247643,0.26556228003751303,9.631599499364208,4.601609831471823,10.853613498052901
341,-0.05743599768260044,0.0898238506816021,0.3197146261642321,9.287344303369464,4.991923784453301,10.88333534995629
342,-0.028776456768096415,0.10638620558381252,0.1352452444853197,9.60391393787855,4.652833075590754,10.233187484736204
343,-0.04332955316479338,0.11723693223099031,0.18479480970818035,9.879171436424192,5.424923864501509,10.881669209646114
344,-0.007419316139259949,0.10961540877043897,0.033842487212713775,9.817064223063664,4.904884331098931,9.98305770831872
345,-0.08999972274311156,0.10992696102046913,0.409361461044816,9.161321374242382,4.567664228886234,11.031147076541394
346,-0.04282404408959904,0.12329909131785517,0.1736592039401251,9.535183380778372,4.713313534812098,10.353693657154059
347,-0.06295010814659649,0.08162895513386458,0.3855868793332197,9.36406556264408,4.682055809487439,11.169404851088315
