Incident Reference,cause_group_official,customers_v2_event_excl_reinterruptions,duration_A_customer_weighted_hours,duration_B_full_span_hours,lat,lon,incident_date_utc,temperature_0h,pressure_msl_0h,gust_0h,precipitation_24h_sum,weather_status_v3,LAD21CD,population,rural_urban_classification,deprivation_gap_pct,morans_i,income_deprivation_rate,cv_fold_v3,urban_binary,log_population,incident_year,incident_month,substation,LAD21NM
FREP-286596-Z,weather_natural,214.0,11.254828660436138,29.6,51.8583361904226,0.0674091626160273,2022-02-18,8.399999618530273,985.9000244140624,30.200000762939453,4.400000095367432,matched,E07000242,151828.0,Urban with Significant Rural (rural including hub towns 26-49%),0.1669999999999999,0.04,0.06,0.0,1.0,11.930503580162194,2022,2,MUCH HADHAM PRIMARY,East Hertfordshire
FREP-76726-V,weather_natural,50.0,4.766666666666667,9.383333333333333,51.2350505862432,-0.150161113209501,2022-02-18,9.5,989.2999877929688,26.799999237060547,5.199999809265137,matched,E07000215,89002.0,Urban with Significant Rural (rural including hub towns 26-49%),0.145,0.07,0.063,0.0,1.0,11.3964141203719,2022,2,NUTFIELD 33/11KV,Tandridge
FREP-286608-Z,weather_natural,6.0,32.547222222222224,58.45,51.709511304088,-0.296135387653868,2022-02-18,8.649999618530273,984.7999877929688,30.600000381469727,4.400000095367432,matched,E07000240,148698.0,Urban with City and Town,0.189,0.12,0.06,0.0,1.0,11.90967268245867,2022,2,SHENLEY PRIMARY,St Albans
FREP-76756-V,weather_natural,1865.0,1.010580875781948,61.0,51.2137965127279,0.0087803429374094,2022-02-18,7.650000095367432,995.2000122070312,28.700000762939453,5.900000095367432,matched,E07000215,89002.0,Urban with Significant Rural (rural including hub towns 26-49%),0.145,0.07,0.063,0.0,1.0,11.3964141203719,2022,2,CROWHURST 33/11KV,Tandridge
FREP-286643-Z,weather_natural,2.0,1.2666666666666666,1.2666666666666666,51.6718510984256,-0.592743855667607,2022-02-18,6.349999904632568,993.2999877929688,27.5,4.599999904632568,matched,E06000060,561180.0,Urban with Significant Rural (rural including hub towns 26-49%),0.1874999999999999,0.3,0.06325,0.0,1.0,13.237796988656651,2022,2,AMERSHAM PRIMARY,Buckinghamshire
FREP-286674-Z,technical_asset,397.0,0.1255667506297229,0.5833333333333334,51.655584334758,-0.250783191745922,2022-02-18,9.25,985.5,31.200000762939453,4.699999809265137,matched,E09000003,390371.0,Urban with Major Conurbation,0.319,0.36,0.111,0.0,1.0,12.874852847975086,2022,2,ROWLEY LN PRIMARY,Barnet
FREP-286676-Z,weather_natural,525.0,7.762701804368471,148.25,51.8007818628552,-0.0726492636108153,2022-02-18,9.600000381469728,984.7000122070312,33.900001525878906,4.5,matched,E07000242,151828.0,Urban with Significant Rural (rural including hub towns 26-49%),0.1669999999999999,0.04,0.06,0.0,1.0,11.930503580162194,2022,2,EAST HERTFORD PRIMARY,East Hertfordshire
FREP-76842-V,weather_natural,71.0,11.453990610328638,17.333333333333332,50.927579327247,-0.390106657160305,2022-02-18,4.650000095367432,1005.5,16.200000762939453,6.400000095367432,matched,E07000227,148784.0,Largely Rural (rural including hub towns 50-79%) ,0.124,0.03,0.056,0.0,0.0,11.910250868717979,2022,2,ASHINGTON 33/11KV,Horsham
FREP-76843-V,weather_natural,48.0,46.025000000000006,92.8,50.927579327247,-0.390106657160305,2022-02-18,5.099999904632568,1004.5,16.700000762939453,6.399999618530273,matched,E07000227,148784.0,Largely Rural (rural including hub towns 50-79%) ,0.124,0.03,0.056,0.0,0.0,11.910250868717979,2022,2,ASHINGTON 33/11KV,Horsham
FREP-76876-V,technical_asset,12.0,89.73333333333333,89.73333333333333,51.4181755803063,0.802248910695697,2022-02-18,8.649999618530273,991.9000244140624,33.599998474121094,2.900000095367432,matched,E07000113,154508.0,Largely Rural (rural including hub towns 50-79%) ,0.407,0.43,0.149,0.0,0.0,11.948001153914678,2022,2,MINSTER 33/6.6KV,Swale
