Incident Reference,fold,new_date_utc,LAD21CD,y,prediction_eta,training_mean_baseline,prediction_source,target_scale,run_id,purpose,cubic_eta
FREP-308114-J,0,2023-01-29,E09000028,0.0,1.2298470122014842,1.678676615917615,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,1.2309579090087026
FREP-308115-Z,2,2022-06-25,E06000034,0.0,1.47658250308755,1.7120598888602494,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,1.4765282909143418
FREP-308116-Z,1,2022-06-06,E07000009,-0.5978370007556204,1.3810260192377668,1.7043393426533366,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,1.3882358160607746
FREP-308117-G,0,2023-01-29,E07000065,2.580216829592325,1.3838087509574282,1.678676615917615,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,1.3865757853389902
FREP-308119-Z,1,2022-06-10,E09000016,0.0,1.3893737057867146,1.7043393426533366,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,1.3899913711492702
FREP-308125-J,3,2023-01-23,E09000031,0.0,1.333046656516641,1.7049287808795162,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,1.3208531546781654
FREP-308129-G,3,2023-01-30,E07000110,2.2617630984737906,1.664164155473242,1.7049287808795162,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,1.6782915788287276
FREP-308135-Z,1,2022-06-06,E07000143,1.4069136483226263,2.2206538280676664,1.7043393426533366,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,2.227585144779442
FREP-308138-G,3,2023-01-30,E07000111,-2.4849066497880004,1.8339119525915353,1.7049287808795162,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,1.8514995089576713
FREP-308138-Z,1,2022-06-06,E06000055,1.6613976513648114,2.0546398804079944,1.7043393426533366,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,2.059704220301153
FREP-308140-J,0,2023-01-19,E09000027,0.5596157879354227,2.0252144817493374,1.678676615917615,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,2.024650413996383
FREP-308149-Z,1,2022-06-06,E07000144,0.06453852113757116,2.3240376369998064,1.7043393426533366,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,2.3222744810448694
FREP-308152-G,3,2023-01-30,E09000029,-0.2876820724517809,0.8306669581174893,1.7049287808795162,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,0.8406613190188713
FREP-308158-J,0,2023-01-19,E09000025,2.4203681286504293,1.8150843846172497,1.678676615917615,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,1.8167513975667486
FREP-308161-G,0,2023-02-01,E06000043,0.24946085963158324,2.187780076163058,1.678676615917615,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,2.190211164723637
FREP-308163-Z,1,2022-06-06,E07000070,0.28768207245178085,2.148337339692457,1.7043393426533366,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,2.152725523377224
FREP-308165-Z,1,2022-06-06,E09000003,1.8218575003853346,2.1829177082978726,1.7043393426533366,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,2.188617702262322
FREP-308166-G,3,2023-01-30,E07000116,2.6485360735698023,1.924803062398396,1.7049287808795162,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,1.9344491665878316
FREP-308168-G,3,2023-01-30,E07000064,2.5585184671312464,1.7802552669782097,1.7049287808795162,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,1.7969056404754729
FREP-308169-G,3,2023-01-30,E07000115,2.4553061800117097,1.4940020757254808,1.7049287808795162,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,1.497711600703188
FREP-308172-G,1,2023-02-03,E07000208,0.5108256237659907,1.7419587870225177,1.7043393426533366,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,1.7458427479149323
FREP-308184-Z,1,2022-06-06,E06000055,1.6863989535702288,1.9773697701875639,1.7043393426533366,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,1.970141679053808
FREP-308188-Z,1,2022-06-06,E06000055,1.3694872428035094,1.901687072029365,1.7043393426533366,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,1.893919936097521
FREP-308191-Z,1,2022-06-10,E07000070,0.0,1.2671479411276043,1.7043393426533366,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,1.268090871669424
FREP-308196-Z,1,2022-06-06,E07000008,2.0856720914304723,2.1113886854780897,1.7043393426533366,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,2.1093559982284953
FREP-308198-G,3,2023-01-30,E09000008,2.4862945750628485,1.9800267362588073,1.7049287808795162,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,1.9903817739978198
FREP-308198-J,0,2023-01-19,E09000032,1.8191584434161694,2.141021593499165,1.678676615917615,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,2.142863058802108
FREP-308198-Z,1,2022-06-06,E07000242,0.7419373447293773,1.8093203120677903,1.7043393426533366,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,1.808705263774292
FREP-308199-G,3,2023-01-30,E07000111,-1.791759469228055,1.8143333459862274,1.7049287808795162,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,1.826615731798861
FREP-308202-J,0,2023-01-19,E07000072,2.8183982582710754,1.626846105911055,1.678676615917615,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,1.6293794771366181
FREP-308206-J,0,2023-01-19,E09000012,2.8371272433773522,1.6555431666670697,1.678676615917615,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,1.6582477355617378
FREP-308210-Z,1,2022-06-06,E09000003,3.331013324805051,2.313201714031939,1.7043393426533366,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,2.3115735066876755
FREP-308217-J,0,2023-01-19,E09000025,1.9095425048844386,1.982077998012634,1.678676615917615,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,1.9837515251735178
FREP-308224-Z,1,2022-06-06,E07000202,2.3434070875143007,2.2869943825921144,1.7043393426533366,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,2.291043756233179
FREP-308230-Z,1,2022-06-06,E07000008,1.5114575040738967,1.2127921579719037,1.7043393426533366,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,1.2114122806272287
FREP-308261-Z,1,2022-06-06,E07000012,0.9808292530117262,1.8059194252209525,1.7043393426533366,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,1.7811861469614905
FREP-308262-Z,1,2022-06-06,E09000003,2.834193255942565,2.3442522348327492,1.7043393426533366,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,2.3154406069388274
FREP-308268-Z,1,2022-06-06,E09000003,1.1888591665158879,2.298016975873242,1.7043393426533366,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,2.2639377720394775
FREP-308271-G,0,2023-01-31,E07000111,0.9360933591703348,1.5405808284614415,1.678676615917615,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,1.5434171871799673
FREP-308271-Z,1,2022-06-06,E07000145,2.834193255942565,2.086718439334959,1.7043393426533366,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,2.0922484712977174
FREP-308273-Z,1,2022-06-07,E09000016,2.3978952727983707,2.250731792195233,1.7043393426533366,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,2.2248872147894807
FREP-308274-Z,1,2022-06-07,E09000017,2.4553061800117097,2.4237665724725708,1.7043393426533366,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,2.4009118290115588
FREP-308276-G,0,2023-01-31,E07000217,-1.791759469228055,1.1488796653110567,1.678676615917615,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,1.151200851566008
FREP-308276-Z,3,2022-06-09,E09000003,0.15415067982725836,2.242453410046193,1.7049287808795162,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,2.2508289208585164
FREP-308280-J,4,2023-01-20,E07000072,1.8718021769015913,1.949360261869892,1.697813809340063,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,1.9582062922571575
FREP-308281-Z,1,2022-06-07,E06000034,1.5686159179138452,2.242047963498772,1.7043393426533366,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,2.2244647370569983
FREP-308285-G,0,2023-01-31,E09000006,2.24248116892434,1.9638178727526645,1.678676615917615,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,1.964360165706623
FREP-308285-Z,1,2022-06-07,E07000071,1.2901505005669882,1.896822539503031,1.7043393426533366,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,1.8838406576914846
FREP-308286-J,4,2023-01-20,E09000033,0.31237468504215243,2.0630543313058376,1.697813809340063,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,2.06412708757378
FREP-308292-J,1,2023-03-25,E09000033,0.0,1.3031190632119183,1.7043393426533366,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,1.3007653687245606
FREP-308297-J,4,2023-01-20,E09000030,5.407246507082888,1.2574116215827595,1.697813809340063,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,1.265051956927786
FREP-308307-Z,1,2022-06-07,E07000012,2.1766438696361985,1.6818231941042487,1.7043393426533366,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,1.6609116938533797
FREP-308322-G,0,2023-01-31,E07000105,1.3217558399823195,1.2652512760376524,1.678676615917615,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,1.2648032443984631
FREP-308322-J,4,2023-01-20,E09000023,1.874362997763265,1.6426523209046597,1.697813809340063,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,1.6467373955546651
FREP-308325-Z,1,2022-06-07,E07000011,5.754211506787809,1.4283982364505634,1.7043393426533366,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,1.4101259730850877
FREP-308327-G,0,2023-01-31,E07000228,1.5114575040738967,1.4424198219882562,1.678676615917615,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,1.4427447609473936
FREP-308328-G,0,2023-01-31,E07000211,1.4311083769096833,1.8537453161521995,1.678676615917615,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,1.8528799809060044
FREP-308334-G,0,2023-01-31,E07000212,1.9832976811269336,1.1281867888760666,1.678676615917615,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,1.1269711965792057
FREP-308335-J,1,2023-01-21,E09000025,2.5000688975276777,2.0503680442709147,1.7043393426533366,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,2.047436318864155
FREP-308336-G,0,2023-01-31,E07000109,3.521938999358284,1.805269419863067,1.678676615917615,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,1.8028099001477358
FREP-308339-J,1,2023-01-21,E09000012,2.114245463874528,1.9850107663331187,1.7043393426533366,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,1.9753462262367487
FREP-308342-G,0,2023-01-31,E07000105,0.22314355131420976,1.82517777918869,1.678676615917615,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,1.8279673665359184
FREP-308343-G,0,2023-01-31,E07000108,-0.2876820724517809,1.5463214737171256,1.678676615917615,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,1.547490576956711
FREP-308345-G,0,2023-01-31,E07000107,-1.791759469228055,1.2309051323307219,1.678676615917615,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,1.2280933491436412
FREP-308347-G,4,2023-05-09,E07000116,1.6739764335716716,1.4425011646481467,1.697813809340063,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,1.4440859408823414
FREP-308351-G,0,2023-01-31,E07000211,-2.70805020110221,1.9320527880999008,1.678676615917615,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,1.9327383643535014
FREP-308354-Z,1,2022-06-07,E07000072,1.7721234947111961,1.7194861911881372,1.7043393426533366,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,1.7180243268369773
FREP-308355-G,0,2023-01-31,E07000215,2.0171227772805778,1.4595570168511403,1.678676615917615,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,1.4589435675072917
FREP-308359-G,0,2023-01-31,E07000107,1.0874389880699844,1.6231075690136312,1.678676615917615,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,1.6220972398764282
FREP-308360-J,1,2023-01-21,E09000013,2.2704061946298104,1.575424657311467,1.7043393426533366,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,1.5698613678611408
FREP-308361-Z,1,2022-06-10,E07000073,0.0,1.3709556229353017,1.7043393426533366,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,1.3715559686756047
FREP-308371-G,0,2023-01-31,E07000105,1.8191584434161694,1.143725314892015,1.678676615917615,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,1.146364496278185
FREP-308375-Z,1,2022-06-07,E07000077,1.8971199848858813,1.7467156014265401,1.7043393426533366,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,1.741382052351557
FREP-308377-Z,1,2022-06-07,E07000076,0.0,1.3828966576841422,1.7043393426533366,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,1.376979572154469
FREP-308383-G,0,2023-01-31,E07000062,2.9222651216721185,1.8080076559835205,1.678676615917615,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,1.8106298892357546
FREP-308386-Z,1,2022-06-07,E09000005,2.4306850956213615,2.186139750448028,1.7043393426533366,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,2.1860390773644927
FREP-308388-J,1,2023-01-21,E09000024,1.9506607518139112,1.9191705366563037,1.7043393426533366,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,1.9016580809835544
FREP-308389-G,0,2023-01-31,E07000211,2.9041650800285006,1.5584089796044032,1.678676615917615,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,1.5597373114335649
FREP-308390-J,1,2023-01-21,E07000072,2.6330871626287546,1.6571649252789,1.7043393426533366,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,1.6427892008140488
FREP-308391-J,1,2023-01-21,E09000002,1.8325814637483102,2.2244299894511506,1.7043393426533366,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,2.1926878326659938
FREP-308391-Z,1,2022-06-07,E07000072,2.2975725511705014,2.1125994613392205,1.7043393426533366,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,2.1135144808756756
FREP-308393-Z,1,2022-06-07,E07000010,1.4150437744058764,1.6329213635363802,1.7043393426533366,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,1.62727688392432
FREP-308394-G,0,2023-01-31,E09000029,2.8282993292537872,1.5730095475477317,1.678676615917615,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,1.5752562704650483
FREP-308397-J,1,2023-01-21,E09000022,2.8043699721078874,1.671114825464929,1.7043393426533366,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,1.65281786207749
FREP-308398-G,0,2023-01-31,E07000105,5.114094002464486,1.7451352497325119,1.678676615917615,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,1.7456648500519591
FREP-308398-J,1,2023-05-02,E09000032,0.0,1.107264026215907,1.7043393426533366,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,1.1135220301628421
FREP-308411-J,1,2023-01-22,E09000028,2.976379545038176,1.890263332644071,1.7043393426533366,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,1.8777219368107736
FREP-308414-G,0,2023-02-01,E07000063,3.4954969499605566,2.143250291318334,1.678676615917615,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,2.146378301803971
FREP-308419-J,1,2023-01-22,E09000028,3.1682840387521405,1.3904728644124902,1.7043393426533366,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,1.3717227254218505
FREP-308421-J,1,2023-04-25,E09000001,0.0,1.0815500245166085,1.7043393426533366,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,1.075938732379743
FREP-308426-J,1,2023-01-22,E09000023,2.3963789722804063,1.8919710612552283,1.7043393426533366,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,1.8888747661791645
FREP-308428-Z,1,2022-06-07,E07000144,3.8147776209893105,1.2375687967441822,1.7043393426533366,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,1.2382083837382951
FREP-308431-Z,1,2022-06-07,E07000200,-0.5389965007326869,1.9956799341289448,1.7043393426533366,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,1.9976542915969138
FREP-308436-Z,1,2022-06-07,E06000033,3.106080330722856,1.6990220462247208,1.7043393426533366,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,1.7009150005666376
FREP-308439-J,1,2023-01-22,E09000007,2.0731719286662407,2.1197809278992317,1.7043393426533366,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,2.0923508733659792
FREP-308441-J,1,2023-01-22,E09000032,2.178532444324067,2.038014721704161,1.7043393426533366,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,2.0105822458694287
FREP-308456-G,0,2023-02-01,E07000109,3.106080330722856,1.8278891030345044,1.678676615917615,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,1.8277303715304698
FREP-308463-G,0,2023-02-01,E06000035,2.536338823420271,1.547049205672576,1.678676615917615,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,1.5459722130097022
FREP-308463-Z,1,2022-06-07,E07000008,1.1096621248546947,1.7228427460137516,1.7043393426533366,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,1.7229582658381002
FREP-308465-J,1,2023-01-24,E09000028,0.0,1.2849478226513178,1.7043393426533366,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,1.2829695607204592
FREP-308468-G,0,2023-02-01,E09000008,-1.791759469228055,1.549136790155346,1.678676615917615,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,1.5469417444170601
FREP-308468-Z,0,2022-06-08,E07000011,1.0930412436186543,1.6929152096405833,1.678676615917615,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,1.6926872378984135
FREP-308472-J,3,2023-01-23,E09000033,0.8472978603872037,1.7266930163993721,1.7049287808795162,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,1.7033901177140827
FREP-308474-Z,1,2022-06-07,E07000242,-0.7985076962177716,1.9899509707311347,1.7043393426533366,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,1.9953845102814665
FREP-308482-Z,1,2022-06-07,E07000011,0.8329091229351039,1.7470519908405215,1.7043393426533366,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,1.729547534019195
FREP-308483-J,3,2023-01-23,E09000028,1.612765702526775,2.1594809841143796,1.7049287808795162,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,2.144735745330752
FREP-308484-G,0,2023-02-01,E07000111,0.0,1.368585610772201,1.678676615917615,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,1.3664965193171474
FREP-308484-Z,1,2022-06-07,E07000075,3.0788471802644977,2.119309850251869,1.7043393426533366,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,2.122844707018005
FREP-308489-G,1,2023-02-03,E07000065,4.417232890408501,1.6089460630392287,1.7043393426533366,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,1.6140064128072356
FREP-308493-G,0,2023-02-01,E07000065,-0.2657031657330056,1.4693725316387742,1.678676615917615,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,1.4692447086333644
FREP-308494-Z,1,2022-06-07,E09000003,2.678735813433435,2.259468253843616,1.7043393426533366,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,2.2646869950394537
FREP-308495-Z,3,2022-09-28,E09000003,0.0,1.4595642054625744,1.7049287808795162,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,1.4711968906998036
FREP-308504-Z,0,2022-06-08,E07000145,2.762117422372486,2.295830189782406,1.678676615917615,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,2.2976911872782466
FREP-308505-J,3,2023-01-23,E09000020,2.540288795639585,1.7101744014575786,1.7049287808795162,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,1.6992738352815806
FREP-308506-Z,0,2022-06-08,E06000033,2.2407096892759584,2.0365959894788688,1.678676615917615,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,2.037897125026279
FREP-308509-G,0,2023-02-01,E07000209,0.8823891801984737,2.0838303531807085,1.678676615917615,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,2.086050865422384
FREP-308511-Z,0,2022-06-08,E07000149,1.882006347075833,1.6980281254622067,1.678676615917615,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,1.6996373489335284
FREP-308513-Z,0,2022-06-08,E07000074,1.6357552207514738,2.0731301225136782,1.678676615917615,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,2.0748670103885316
FREP-308516-J,1,2023-01-26,E09000024,3.773526928174221,1.594706642281471,1.7043393426533366,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,1.6054313688299837
FREP-308518-Z,0,2022-06-08,E09000016,1.2622417124499117,1.9207635342724458,1.678676615917615,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,1.9212657646035025
FREP-308520-G,0,2023-02-01,E07000062,3.2007118542405295,1.9759003612983126,1.678676615917615,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,1.9783003555007959
FREP-308522-G,0,2023-02-01,E07000223,3.106080330722856,2.048748764395006,1.678676615917615,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,2.0502223743938743
FREP-308525-Z,0,2022-06-08,E07000241,2.1822989271195437,2.256571925543579,1.678676615917615,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,2.256888748595087
FREP-308531-Z,0,2022-06-08,E07000070,1.1631508098056809,1.74777031102915,1.678676615917615,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,1.7488686955552737
FREP-308532-Z,0,2022-06-08,E07000076,1.3261904370501851,2.0412606652288208,1.678676615917615,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,2.0429910569832446
FREP-308533-Z,0,2022-06-08,E09000003,3.9585884745754667,1.855130105595125,1.678676615917615,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,1.8550883090926515
FREP-308544-G,4,2023-02-02,E07000209,2.2101042401998807,2.2273248453277623,1.697813809340063,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,2.2346355513235547
FREP-308544-Z,0,2022-06-08,E07000200,1.9947003132247452,2.0995566270853128,1.678676615917615,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,2.1012998914045613
FREP-308547-G,4,2023-02-02,E07000228,1.410986973710262,1.919357768900671,1.697813809340063,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,1.9169845911038061
FREP-308555-G,4,2023-02-02,E06000035,1.3261904370501851,1.8670150055207553,1.697813809340063,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,1.8630878622385572
FREP-308555-J,1,2023-01-25,E09000024,0.0,1.3244447260491106,1.7043393426533366,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,1.3306604760544645
FREP-308560-J,3,2023-01-23,E07000072,2.247776856499051,1.7853297912891364,1.7049287808795162,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,1.7792130071038919
FREP-308561-J,0,2024-02-01,E09000013,2.191653532286764,2.159396208125243,1.678676615917615,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,2.158771496843229
FREP-308562-J,3,2023-01-23,E09000023,2.151762203259462,1.9360429146568192,1.7049287808795162,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,1.9204374088958656
FREP-308571-Z,4,2023-10-30,E07000242,-1.0986122886681098,1.4402627557528827,1.697813809340063,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,1.4457287726191879
FREP-308573-J,1,2023-01-24,E09000011,2.312535423847214,1.8317713641952327,1.7043393426533366,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,1.8164767178286578
