Incident Reference,fold,y,prediction_eta
FREP-306953-J,3,0.4054651081081644,1.170456303342577
FREP-306953-Z,4,1.5824092400461809,0.7747990724183225
FREP-306955-G,0,2.8134107167600364,1.0122756166705285
FREP-306956-G,0,2.134166441369082,1.3426115783992347
FREP-306957-Z,4,-0.6931471805599453,0.6643752579071311
FREP-306959-G,0,1.4190841839428816,1.3550941033183908
FREP-306960-G,0,2.8669514836880663,1.3517817894737332
FREP-306960-J,3,1.80005827204275,1.2292169256712462
FREP-306960-Z,4,1.66455721165518,1.2556078820680552
FREP-306962-J,0,1.120591195386885,0.8647125032859295
FREP-306967-J,3,0.8472978603872037,1.3121679152480907
FREP-306969-G,0,3.865979066926739,1.2773285096311917
FREP-306969-J,3,0.597003320007043,1.307604366706887
FREP-306969-Z,4,3.4307561839036995,1.2558373702842691
FREP-306971-G,0,3.2970706724532577,1.3893619091518647
FREP-306971-J,3,2.1439800628174073,1.0470923607064613
FREP-306971-Z,4,2.1671471220989416,1.209643625062929
FREP-306972-G,0,3.2497282883509655,1.1917369271987632
FREP-306972-J,3,2.555934486365321,1.3245979413781785
FREP-306973-G,0,1.6894806201076369,1.353354296807962
FREP-306973-J,3,0.8892620594862357,1.1267201371078095
FREP-306973-Z,4,1.589235205116581,1.295336068060173
FREP-306975-J,4,2.0626344233634546,1.1262063529764959
FREP-306975-Z,4,0.3829922522561057,1.0323835996679154
FREP-306976-G,0,-2.1484344131667874,0.5887310810761139
FREP-306976-J,4,1.3173014896329391,1.0241884056390986
FREP-306977-Z,4,3.7883476440669246,1.3805442454613568
FREP-306981-J,4,0.3483066942682158,1.2247318413921744
FREP-306984-Z,4,0.4382549309311553,1.2840571079865972
FREP-306986-J,4,-1.791759469228055,1.119855577541503
FREP-306986-Z,1,0.39429180751003917,1.179405449086056
FREP-306988-J,4,0.550046336919272,1.2383341700715755
FREP-306988-Z,1,0.8614824953791601,1.0400192126812375
FREP-306991-J,3,0.0,1.5984057449259272
FREP-306992-G,0,0.39429180751003917,0.9035770156081703
FREP-306992-J,4,1.308332819650179,1.3141736562718904
FREP-306992-Z,1,1.3945931639345857,1.2320674192237475
FREP-306993-G,0,0.16833531481921474,1.0500297809510584
FREP-306994-J,4,0.47000362924573563,1.152967723425227
FREP-306995-G,0,1.9315214116032138,1.0555809428293155
FREP-306995-Z,1,1.4891517465595985,1.2534173791031504
FREP-306999-J,4,2.2669579153508947,1.4765383409711823
FREP-306999-Z,1,1.5720821258903315,1.131940310129778
FREP-307003-G,0,0.016529301951210506,1.3060353779223235
FREP-307005-G,0,2.8134107167600364,1.2820514071120874
FREP-307005-J,4,2.1498223384416355,1.1872509050993316
FREP-307006-G,0,-0.35667494393873245,0.8990892279511812
FREP-307007-G,0,3.3545715403221,1.3008717463006554
FREP-307007-J,4,0.6061358035703155,1.4107855783239673
FREP-307008-G,0,3.1354942159291497,1.2249559840805018
FREP-307008-Z,1,2.510953358726101,1.2729716116481178
FREP-307010-G,0,-0.03390155167568134,0.5708437294427053
FREP-307010-Z,1,0.8329091229351039,1.1792630437283056
FREP-307012-J,4,2.064750826269832,1.4622685453019886
FREP-307013-G,0,2.775708849576025,1.3127819888427377
FREP-307013-J,4,3.0985896589936988,1.5402057729729548
FREP-307016-G,0,2.3718001620155187,1.2669019879135042
FREP-307017-J,4,1.213923135179104,1.3758261847701367
FREP-307018-Z,1,-0.06899287148695143,1.161419552349538
FREP-307019-G,4,0.8614824953791601,1.2348557010904797
FREP-307020-Z,1,0.5596157879354227,1.0562572279225724
FREP-307021-J,4,1.0236492501946544,1.2911853874935817
FREP-307024-J,1,1.4891517465595985,1.2002775985791225
FREP-307025-G,4,2.4709204078132605,1.294890830139361
FREP-307025-J,1,0.8329091229351039,1.178424422042284
FREP-307026-Z,1,0.0,1.3331683290900123
FREP-307027-G,4,1.0236492501946544,1.023389367451994
FREP-307027-J,2,0.0,1.5001034643354116
FREP-307028-J,1,0.4382549309311553,1.243297305205312
FREP-307030-G,4,2.8400526477064574,1.0797116573201628
FREP-307031-G,4,2.8114087140893633,1.2503922201107946
FREP-307032-G,4,2.2371572876715904,1.0816133550147398
FREP-307032-J,1,0.8329091229351039,0.8756686716718278
FREP-307033-J,1,2.9059898980531296,1.0424589348633888
FREP-307033-Z,1,-0.4307829160924542,0.8275013539196406
FREP-307034-J,1,0.0,1.338037917329073
FREP-307034-Z,1,2.5257286443082556,1.2430577537524603
FREP-307035-G,4,3.696764948387927,0.9760216551242978
FREP-307035-J,1,1.6956156086751528,1.1899129785466207
FREP-307035-Z,1,1.7520942128356236,1.2774139039853123
FREP-307037-G,4,0.47000362924573563,1.1756819951626047
FREP-307041-G,4,2.365559892155434,1.2551798447254134
FREP-307042-G,4,0.5596157879354227,0.7958595419755077
FREP-307043-Z,1,0.31237468504215243,0.6206794520523643
FREP-307044-J,1,0.15415067982725836,1.2712730820448441
FREP-307045-Z,1,-0.4834266495778762,1.0835375775118943
FREP-307047-J,1,1.9095425048844386,0.9307132810609772
FREP-307048-G,4,0.5007752879124892,0.9800678042962016
FREP-307049-J,1,2.247776856499051,1.0759382908725494
FREP-307051-Z,1,-0.1823215567939546,0.681788457203364
FREP-307053-J,1,1.5824092400461809,0.9383699162018144
FREP-307053-Z,1,0.8614824953791601,1.1983006026316405
FREP-307054-Z,1,1.7404661748405046,1.0116760719048208
FREP-307055-J,1,1.0647107369924282,1.122787626607464
FREP-307057-J,1,1.0818051703517284,0.9165904794843738
FREP-307059-G,0,0.0,1.4592305038340376
FREP-307060-G,0,0.0,1.4592305038340376
FREP-307062-G,4,-0.2657031657330056,0.8042264289138403
FREP-307063-G,4,1.0647107369924282,1.2156384674847363
FREP-307063-J,1,0.676340062243564,1.1304934005000309
FREP-307064-J,1,0.5596157879354227,1.1122829429398386
FREP-307067-J,1,0.7339691750802005,1.1887063484320546
FREP-307067-Z,1,2.8829367794086465,1.0451980462645656
FREP-307068-Z,1,0.04879016416943204,1.0646491422197055
FREP-307073-J,1,2.772588722239781,1.215758238363107
FREP-307073-Z,1,2.7715465126613377,1.3569326368612753
FREP-307074-J,1,-0.12405264866997888,1.1638596459917905
FREP-307075-G,4,3.2380246437069617,0.8596864637994677
FREP-307075-J,0,0.7731898882334817,1.1594565728527173
FREP-307077-Z,1,1.410986973710262,0.4432270228871381
FREP-307080-J,0,2.38723256705433,1.3042414542652316
FREP-307081-J,0,-0.10536051565782628,1.2497173944045226
FREP-307081-Z,1,2.0980179272527715,1.4298583747737366
FREP-307084-J,0,-0.40546510810816444,1.271602908720711
FREP-307086-G,4,1.0930412436186543,1.2411692901371203
FREP-307086-J,0,0.3483066942682158,1.2868255921159852
FREP-307095-Z,3,1.8692347813963457,0.9924853430479823
FREP-307096-G,4,2.4524408485384233,0.8121505498670653
FREP-307096-J,0,1.3694872428035094,1.0922238935685766
FREP-307096-Z,3,0.0,1.2978345540599698
FREP-307097-G,4,1.9045919997245824,1.2375195215683328
FREP-307098-J,0,0.9426080401915286,1.2315533788691226
FREP-307098-Z,3,0.8823891801984737,1.3108770655921003
FREP-307100-J,0,1.5040773967762742,1.0282456136470326
FREP-307107-Z,3,0.7731898882334817,1.0952118882679753
FREP-307108-G,4,-1.791759469228055,1.272477827443482
FREP-307108-J,0,1.6259672143853108,1.175082189420003
FREP-307111-G,4,3.2294860039802162,1.2382650210904091
FREP-307111-J,0,0.4382549309311553,1.0812788655364625
FREP-307112-Z,3,0.9682504708048661,1.298196838984405
FREP-307113-Z,3,2.869791050196144,1.3377755823061293
FREP-307116-G,4,-0.40546510810816444,0.947370260679347
FREP-307116-Z,3,1.308332819650179,1.3113709418123287
FREP-307117-G,1,-0.08701137698962981,1.082464898873861
FREP-307120-Z,3,-0.6931471805599453,1.0056766215239192
FREP-307124-J,0,-2.1484344131667874,1.2720870136576268
FREP-307124-Z,3,0.26236426446749106,1.202144731734682
FREP-307127-Z,3,-0.4834266495778762,1.3441226251750134
FREP-307131-J,4,0.0,1.254682321918285
FREP-307132-G,4,2.8977518651937872,1.090676267804699
FREP-307136-J,0,-1.0986122886681098,1.1949981113286414
FREP-307138-J,0,0.3483066942682158,1.0853146607348108
FREP-307139-G,4,2.0433824918641332,1.2312433877409832
FREP-307142-J,0,0.0,1.2077098124978827
FREP-307143-J,0,0.0,1.3301277105914235
FREP-307144-G,4,1.7077738131549622,1.2314196351434108
FREP-307145-J,0,0.6418538861723947,0.8732670363328041
FREP-307146-J,0,0.11034805716886541,1.2325421829909067
FREP-307148-J,0,2.1498223384416355,0.9348270791994956
FREP-307149-G,4,0.4054651081081644,1.2042888917713956
FREP-307154-G,4,1.0296194171811581,0.7142319865527522
FREP-307154-Z,3,0.7498425242364906,1.2125042651471918
FREP-307155-J,0,1.9530276168241774,1.0303201552403607
FREP-307156-G,4,2.066862759472976,1.0570708049427515
FREP-307156-J,0,-1.791759469228055,1.1416078476856901
FREP-307159-J,0,0.5007752879124892,0.9728700493350427
FREP-307160-G,4,0.8472978603872037,0.8215328781412209
FREP-307160-J,0,1.5546296759391054,0.9944044467044058
FREP-307160-Z,3,0.6505875661411494,0.8421580453930375
FREP-307161-J,0,0.24946085963158324,1.0047965570276867
FREP-307161-Z,3,1.9411368703026557,1.0788013230925084
FREP-307163-Z,3,1.3945931639345857,1.087082010688098
FREP-307169-G,4,2.8707357833793057,1.0522988253690952
FREP-307171-J,0,0.7339691750802005,1.0878520122677864
FREP-307175-J,0,0.41651494429474933,1.0134721125061459
FREP-307178-G,1,0.39429180751003917,0.9396032058627654
FREP-307178-J,0,1.8510760463844744,1.1574780984747755
FREP-307179-J,0,0.6505875661411494,0.7875847890691345
FREP-307180-Z,3,1.7404661748405046,1.2751604794800064
FREP-307181-G,1,2.6878474937846906,1.1503884363957884
FREP-307182-G,1,1.3987168811184478,1.1867297556211664
FREP-307182-J,0,1.840549633397487,0.9957759428537231
FREP-307187-J,0,0.16833531481921474,1.0910554470813754
FREP-307188-Z,3,-2.0149030205422647,1.219456512148813
FREP-307189-G,1,0.9229352745928237,0.9447856215095477
FREP-307191-Z,3,0.5207759546191588,1.0973880503162876
FREP-307192-G,1,2.4203681286504293,1.1314026255607919
FREP-307192-J,0,1.2716314527997508,0.9711355153607522
FREP-307192-Z,3,0.0,1.3640801636107736
FREP-307194-Z,3,1.9339339580085977,1.335828805917417
FREP-307195-J,0,3.270835563798912,0.952380277055338
FREP-307197-J,0,2.0455399900041544,1.0133982437962514
FREP-307197-Z,3,2.0215475632609334,1.3556022662415947
FREP-307198-J,0,2.226423732028482,1.2675441943035126
FREP-307199-J,0,0.8823891801984737,1.149290841162561
FREP-307201-J,0,0.8960880245566357,1.0768293982558752
FREP-307202-J,0,1.38211898970941,1.332746206360253
FREP-307204-J,0,1.3128272092380182,1.199741923502249
FREP-307205-G,1,2.359280436670591,1.2891614620486618
FREP-307206-G,1,0.7731898882334817,1.262075938339142
FREP-307206-Z,3,-0.05129329438755058,1.1557093242759842
FREP-307207-G,1,-0.6603573577369544,0.8056817983885585
FREP-307209-G,1,2.5764217586237734,0.997364197169172
FREP-307209-J,0,0.8823891801984737,1.0543822769274296
FREP-307210-Z,1,-1.791759469228055,1.108488257626304
FREP-307211-J,0,2.359280436670591,0.9868946912179346
FREP-307212-G,1,0.41651494429474933,1.0141938307985294
FREP-307213-J,3,0.0,1.2299476961567293
FREP-307217-Z,3,0.4803664162812822,1.3403948720211785
FREP-307219-G,1,3.9512437185814275,1.20445283555206
FREP-307221-G,1,1.7287013332609182,0.9106870271114069
FREP-307221-J,0,-0.5978370007556204,1.158085408370657
FREP-307224-G,1,1.2237754316221157,1.2812599999370802
FREP-307225-G,1,-0.5108256237659907,1.2334573470910921
FREP-307226-Z,1,2.284081621429486,1.5106997119935113
FREP-307229-J,0,0.0,1.3323850409437832
FREP-307230-G,1,2.130213867053259,0.6517846618909255
FREP-307230-Z,3,-0.5978370007556204,0.7610111755426201
FREP-307231-Z,3,2.9311937524164198,1.2401958261037107
FREP-307232-Z,3,1.4891517465595985,1.3882921051428643
FREP-307233-Z,3,2.798297078949988,1.0730165798829432
FREP-307234-Z,3,-2.0149030205422647,0.15884979599889038
FREP-307237-G,1,-1.791759469228055,1.3699948294939177
FREP-307237-J,0,0.22314355131420976,1.2751197557100253
FREP-307238-G,1,0.8034952377288107,1.0674578411321252
FREP-307238-J,0,0.5306282510621704,1.1646259194104294
FREP-307239-G,1,2.693500420087479,1.424229986453717
FREP-307241-J,0,3.907010463604602,1.3461950656825439
FREP-307247-G,1,0.371563556432483,1.113311643879018
FREP-307250-Z,3,2.6438079323738566,1.1585894962448382
FREP-307251-G,1,0.0,1.270092399220667
FREP-307251-Z,3,2.731115474033206,1.3025832620548126
FREP-307252-Z,3,-0.6286086594223742,0.948777116437179
FREP-307253-G,1,2.4973291697865574,1.0901010809812262
FREP-307255-G,1,0.9229352745928237,1.210797029010526
FREP-307255-J,0,2.312535423847214,1.4249873199442182
FREP-307258-Z,3,2.8583840824027678,0.8063925621385102
FREP-307259-Z,3,2.508243329967236,1.3838547733254634
FREP-307260-G,1,2.112231364502827,1.2321420209415541
FREP-307260-Z,3,1.6739764335716716,0.8191964668845958
FREP-307261-G,1,1.8191584434161694,1.310424319438281
FREP-307262-G,1,2.0149030205422647,1.323668900112282
FREP-307262-Z,3,0.6241543090729939,1.2590893692698495
FREP-307263-J,0,2.028148247292285,1.3834439154166938
FREP-307264-Z,3,0.4803664162812822,1.2015975071521754
FREP-307266-G,1,1.1096621248546947,0.9923941734095987
FREP-307267-J,0,1.5224265354444706,1.3067051260381701
FREP-307272-Z,3,1.6454483499571335,1.1752476458085455
FREP-307273-Z,3,-0.8754687373538999,1.5107900140137713
FREP-307274-Z,3,1.1420974006078486,1.0832359594751286
FREP-307275-Z,3,-0.6603573577369544,0.6957869621022901
FREP-307276-J,0,2.0433824918641332,1.1723733546229247
FREP-307280-G,1,1.4701758451005926,0.9017008569132665
FREP-307280-J,0,2.1766438696361985,1.4943203011857307
FREP-307280-Z,1,0.0,1.4546271347292814
FREP-307281-G,1,0.9555114450274363,1.0021760278384173
FREP-307281-J,0,0.11034805716886541,1.3422794111337089
FREP-307283-J,0,0.5877866649021191,1.3213309274332532
FREP-307284-J,0,0.47000362924573563,1.1423430886604555
FREP-307284-Z,3,0.30010459245033816,1.2791062501107913
FREP-307285-G,1,1.8666607774011728,1.1521029263034483
FREP-307286-Z,3,2.4695109643100266,1.3039117358076961
FREP-307292-J,0,0.5690945318899664,1.1794541611951659
FREP-307293-G,1,2.0519846954467966,1.222935945686361
FREP-307296-G,1,1.5440101071116452,1.036698059109585
FREP-307296-J,0,2.8410258837930096,1.5668538936679106
FREP-307296-Z,3,0.7960045659996531,1.27214396261478
FREP-307298-G,1,1.3987168811184478,1.3533392831539028
FREP-307299-G,1,3.0532147089673534,1.3295914181781168
FREP-307300-J,0,-1.455287232606842,1.3254728751625002
FREP-307301-G,1,0.47000362924573563,1.2404835908082303
FREP-307301-Z,3,0.659245628884264,1.189874923701669
FREP-307303-J,0,0.9682504708048661,1.1993660785010907
FREP-307304-G,1,1.8299112351924312,0.5930261859447762
FREP-307304-J,0,2.365559892155434,0.9530818233522621
FREP-307304-Z,3,0.6418538861723947,1.2186451683581634
FREP-307305-J,0,-1.791759469228055,1.3450961077026993
FREP-307308-J,0,3.0963314721101067,0.9925441105116035
FREP-307311-G,1,1.4586150226995167,0.9861782789940681
FREP-307311-J,0,-0.03390155167568134,1.1000357565703962
FREP-307313-G,1,1.4350845252893227,0.8062167777833753
FREP-307313-J,0,0.16833531481921474,1.2395157284684406
FREP-307316-J,0,0.4382549309311553,1.2576537337370484
FREP-307317-G,1,2.7419147150549663,0.9628435664470392
FREP-307320-J,0,0.7339691750802005,1.1643066455839144
FREP-307320-Z,3,1.0176432261344426,1.1992761324895909
FREP-307325-G,1,2.798297078949988,1.248726082552904
FREP-307325-Z,3,0.0,1.3698568442203276
FREP-307326-J,0,-0.16251892949777494,1.2154070856704042
FREP-307330-G,1,2.7901420898206823,0.5356455319056512
FREP-307330-Z,3,3.5110478025928336,1.2908320301285066
FREP-307331-G,1,0.5784842722398056,1.0306604330740006
FREP-307334-J,0,2.3207523969494948,1.2603786360699578
FREP-307336-J,0,2.33214389523559,1.369256314061925
FREP-307340-J,0,-0.03390155167568134,1.2068154331041572
FREP-307341-J,1,0.0,1.297216525142488
FREP-307341-Z,3,1.1526795099383853,1.4803237060321375
FREP-307342-G,3,1.840549633397487,1.2159348056915231
FREP-307343-G,3,0.016529301951210506,0.7489277450518337
FREP-307343-J,0,0.30010459245033816,1.068305407654113
FREP-307348-G,3,0.3364722366212129,0.650023336971093
FREP-307350-G,3,1.1260112628562242,1.0806004590033553
FREP-307350-Z,1,0.0,1.4676649713733154
FREP-307352-J,0,3.3172117255890625,1.1318450156256283
FREP-307353-J,0,2.418885548690206,1.019273314930758
FREP-307353-Z,3,-0.5978370007556204,1.0446585007803884
FREP-307355-G,3,2.0455399900041544,1.208283174677745
FREP-307362-Z,1,-2.70805020110221,1.1160223647129663
FREP-307363-J,0,1.9855886328734895,1.3301034822361075
FREP-307367-Z,1,-1.8971199848858813,1.2702604835995686
FREP-307369-G,3,1.2947271675944,1.2276787362384298
FREP-307371-G,3,0.7960045659996531,0.8390030624545547
FREP-307371-J,3,1.749199854809259,1.1687883841964881
FREP-307375-G,3,2.9347430019275613,1.2194884694060208
FREP-307376-G,3,1.589235205116581,1.2603417171608562
FREP-307378-G,3,0.6505875661411494,1.256643493986197
FREP-307378-J,0,0.04879016416943204,1.2404445197263265
FREP-307381-Z,3,0.6678293725756554,1.3842501618151115
FREP-307382-Z,3,1.3609765531356006,1.2897715373035261
FREP-307385-J,0,1.252762968495368,1.1895250701118896
FREP-307386-J,0,0.4382549309311553,1.2520979086312916
FREP-307386-Z,3,0.0,1.496263770955125
FREP-307390-J,0,2.403937587254333,1.048000300214002
FREP-307392-J,0,2.028148247292285,1.1012926963625302
FREP-307393-J,0,2.1728559863192616,1.1759139396864868
FREP-307394-J,0,0.6330432564902398,1.0595239064590332
FREP-307396-G,3,1.4891517465595985,1.1746326687594701
FREP-307396-J,0,0.16833531481921474,1.2871750511123428
FREP-307398-J,0,3.162658144869972,1.3190196405691277
FREP-307402-G,3,4.470304570350432,0.9049690684379863
FREP-307403-G,3,0.30010459245033816,0.741132170572133
FREP-307404-G,3,2.21375387928743,1.2048048110196108
FREP-307407-J,0,0.0,1.1755420310717941
FREP-307408-J,0,1.7635885922613586,1.0335044172676762
FREP-307408-Z,3,0.8685000680378065,0.7575049014065474
FREP-307409-J,0,0.08004270767353636,1.125707786363505
FREP-307413-J,0,1.2039728043259361,1.0530385683230155
FREP-307414-J,0,0.5596157879354227,1.2233066138544268
FREP-307415-Z,3,0.32449604557449724,1.44069819496778
FREP-307417-J,0,2.5940101517246608,1.0301619301524112
FREP-307423-J,0,0.6241543090729939,1.162439473935018
FREP-307423-Z,3,0.8329091229351039,0.6588476411335544
FREP-307424-Z,3,0.7014459833746404,1.3406465876912257
FREP-307425-G,1,-0.08701137698962981,1.3545931814703565
FREP-307425-Z,3,0.0,1.5529117438393298
FREP-307430-J,0,1.4390449265054195,1.2589711845820202
FREP-307430-Z,3,1.692552819144607,1.2086028295364648
FREP-307433-Z,3,0.36000273403140703,1.3783320518376256
FREP-307440-G,3,0.9619012431262074,1.32417534222354
FREP-307441-G,3,2.461012329588564,1.2120144675902553
FREP-307448-G,3,2.2442495159810822,1.120894126254413
FREP-307450-J,0,1.8352445811677938,1.127884047673017
FREP-307453-G,3,-0.7270487322356266,1.1767439517415637
FREP-307454-J,0,0.31237468504215243,1.0926033714713457
FREP-307455-J,0,0.24946085963158324,1.2256991474617627
FREP-307462-G,3,3.8969093676180977,1.2809842026092884
FREP-307463-G,3,1.6802069833223074,1.2835884693076993
FREP-307464-G,3,-0.7270487322356266,1.358735234483074
FREP-307464-Z,3,-0.06899287148695143,1.3412885903382787
FREP-307465-G,3,2.147878703233064,1.2137063026587995
FREP-307468-Z,3,1.1989602625023918,1.2632252728089652
FREP-307469-G,3,0.8685000680378065,1.1306028925655371
FREP-307469-J,0,-0.05129329438755058,1.3853010944859707
FREP-307471-Z,3,5.958855263542354,1.4966522682781613
FREP-307472-G,3,1.2992829841302609,1.163209522183302
FREP-307472-Z,3,0.659245628884264,0.7762825373038491
FREP-307473-J,0,2.2192034840549946,1.1895908736720664
FREP-307478-G,3,-1.3217558399823195,0.9722469569901955
FREP-307480-J,0,2.5163514824956583,1.1211284316091383
FREP-307481-Z,3,2.0390534807745477,1.4779473958515947
FREP-307483-G,3,1.0236492501946544,0.6825993020335265
FREP-307485-G,3,0.7498425242364906,1.1294662754976046
FREP-307485-J,3,2.151762203259462,1.2822345859203574
FREP-307488-G,3,2.310883895808741,0.7203777830630277
FREP-307488-J,3,1.9855886328734895,1.4836284601579084
FREP-307491-J,3,2.1498223384416355,1.402626106093808
FREP-307492-G,1,2.2512917986064953,1.2277696952000887
FREP-307493-G,1,0.16833531481921474,0.7139298041810319
FREP-307494-G,1,2.0959708436310462,1.0346016426712077
FREP-307495-Z,3,0.9162907318741551,1.3631313968854195
FREP-307496-J,3,2.159484249353372,1.4931456723622356
FREP-307498-G,1,2.38723256705433,1.158444190324556
FREP-307499-J,3,0.4382549309311553,1.0985853625759594
FREP-307500-G,1,2.2300144001592104,1.1814652461216149
FREP-307501-J,4,0.0,1.238736022454031
FREP-307502-J,3,0.0,1.4169387036367755
FREP-307503-G,1,1.3945931639345857,0.9938637290517885
FREP-307504-Z,3,-0.7270487322356266,1.4303712592438433
FREP-307505-G,1,0.13976194237515863,1.2213810414530815
FREP-307505-J,3,1.3480731482996928,1.3452903998022847
FREP-307510-Z,3,1.6863989535702288,1.1111810169305365
FREP-307511-Z,3,1.919370593820701,1.3933219251962328
FREP-307514-J,1,0.0,1.2664671312167814
FREP-307517-J,3,2.290849836775625,1.1269193307111887
FREP-307528-G,1,1.9530276168241774,1.1185700833832655
FREP-307528-J,3,1.9717635278816472,1.1675073598751105
FREP-307529-G,1,5.85282489140015,1.2271257087252498
FREP-307530-Z,3,1.5332765514685365,1.4309248866767037
FREP-307531-G,1,0.5306282510621704,0.7537529703797633
FREP-307532-Z,3,0.9360933591703348,1.2559122458253642
FREP-307535-G,1,1.0414538748281612,0.5703009438707959
FREP-307537-Z,2,0.0,1.4162367229697148
FREP-307541-Z,3,-0.5679840376059393,0.8356690232363025
FREP-307546-J,3,2.174751721484161,1.3430841330013101
FREP-307549-G,1,0.4054651081081644,0.8872931255787766
FREP-307549-Z,3,1.6454483499571335,1.4082022073437999
FREP-307551-J,3,0.23638877806423034,0.9838435655786927
FREP-307551-Z,1,0.0,1.5425265945681332
FREP-307556-G,1,0.09531017980432493,0.9435481133426025
FREP-307556-J,3,0.31237468504215243,1.247044008914853
FREP-307556-Z,3,0.4382549309311553,1.307718700065839
FREP-307559-G,1,3.179441755622794,0.7906051999017832
FREP-307560-J,3,0.47000362924573563,1.0967770137932917
FREP-307561-J,3,0.8472978603872037,0.881736699215937
FREP-307563-J,3,2.9159673050851285,1.27780985974861
FREP-307566-G,1,0.7731898882334817,1.2100146526391875
FREP-307566-J,3,0.0,1.2677045417252593
FREP-307566-Z,3,2.8763855159214247,1.412755295343263
FREP-307569-Z,3,0.24946085963158324,1.3614824769843814
FREP-307570-Z,3,-0.6603573577369544,0.9513703171344918
FREP-307575-G,3,-1.791759469228055,1.3247411990225522
FREP-307576-Z,3,0.8401293709085912,1.2691853211264648
FREP-307577-G,1,1.3261904370501851,1.1008321422589062
FREP-307579-G,1,0.41651494429474933,1.1035848522944676
FREP-307580-J,3,0.6241543090729939,1.333248705845517
FREP-307582-J,3,0.5596157879354227,1.4775883077996481
FREP-307583-J,3,1.1631508098056809,1.4917863310711186
FREP-307585-J,3,2.289162072661905,1.537887357438423
FREP-307585-Z,3,1.1526795099383853,1.4373683114325229
FREP-307586-J,3,2.7332846722807513,1.438767343844243
FREP-307591-G,1,-0.06899287148695143,1.0212018213292575
FREP-307592-J,3,3.5648268054439574,1.5786011373891018
FREP-307600-Z,3,0.7259370033829363,1.1106746065246553
FREP-307602-G,1,1.9947003132247452,1.1575606902483495
FREP-307607-G,1,-0.10536051565782628,1.196140106338652
FREP-307609-J,3,0.6151856390902335,1.2905653766426453
FREP-307615-J,3,0.8892620594862357,1.1121613215589927
FREP-307617-J,3,2.1556306800373823,1.392697471802622
FREP-307618-J,3,0.0,1.472941123637422
FREP-307620-G,1,0.7339691750802005,1.062545303893696
FREP-307626-G,1,-0.08701137698962981,1.283166650600159
FREP-307626-Z,3,1.6027489242833037,1.263267396954269
FREP-307628-J,3,1.8895917184650897,1.1738708404351044
FREP-307629-Z,3,2.9687036011660717,1.3839348660200288
FREP-307630-G,1,2.2082744135228043,1.3270634764922815
FREP-307631-G,1,2.830267833826459,1.0318492174322764
FREP-307632-J,3,1.5187835441659694,1.3791441054644795
FREP-307632-Z,1,-0.3101549283038396,1.2903722737380199
FREP-307636-G,1,1.8299112351924312,1.0261197848337043
FREP-307636-J,3,1.7017131885432712,1.4791894361504363
FREP-307637-G,1,2.284081621429486,1.2122821418831362
FREP-307637-Z,3,0.28768207245178085,1.441566327606364
FREP-307639-J,3,1.6956156086751528,1.3819236466256408
FREP-307640-J,3,0.4803664162812822,1.3719720424398194
FREP-307640-Z,3,-2.4849066497880004,1.4727431744475632
FREP-307641-J,3,2.9823092532218505,1.1650612589969163
FREP-307642-Z,3,1.3609765531356006,1.413803591604895
FREP-307645-J,3,0.4382549309311553,1.0449897485594881
FREP-307646-G,1,1.7197859696029656,1.247008988919976
FREP-307646-J,3,1.136764054632486,1.2404081271444196
FREP-307648-G,1,-2.4849066497880004,1.1794011926891121
FREP-307650-J,3,0.39429180751003917,1.4452237116146764
FREP-307651-J,3,2.4262765653365954,1.1003159295184222
FREP-307652-J,0,0.0,1.2109924254697284
FREP-307652-Z,1,-0.01680711831638129,1.3191705402100744
FREP-307653-G,1,-2.70805020110221,0.954270795801764
FREP-307653-J,3,0.30010459245033816,1.2348977273830852
FREP-307654-J,3,0.06453852113757116,1.0208885779185295
FREP-307656-J,3,0.3483066942682158,1.3307479048187805
FREP-307657-J,3,1.9624394510065237,1.3304551145455357
FREP-307658-G,1,-2.1484344131667874,1.3042342513824337
FREP-307658-J,3,1.5651376535375203,1.143651876506022
FREP-307658-Z,1,0.0,1.5306592205958534
FREP-307659-J,3,2.4262765653365954,1.375606704461301
FREP-307661-J,3,1.2901505005669882,1.2973282739992782
FREP-307661-Z,1,0.39429180751003917,1.2968580362230717
FREP-307662-J,3,2.0918640616783932,1.244730623706235
FREP-307663-J,3,1.2901505005669882,1.1910673918365584
FREP-307665-J,3,3.5539184686798193,1.2764198740591384
FREP-307666-Z,1,3.512539968997529,1.423136991551544
FREP-307667-Z,1,2.359280436670591,1.4232339728999177
FREP-307668-J,3,1.9647786333596962,1.3391562838129263
FREP-307671-J,4,0.0,1.4987722050774481
FREP-307671-Z,1,0.7498425242364906,1.25356497482626
FREP-307672-J,3,2.3434070875143007,1.0616686087350922
FREP-307672-Z,0,0.4054651081081644,1.3091875376653601
FREP-307673-Z,1,0.016529301951210506,1.339188774994233
FREP-307675-J,3,1.551102335421137,1.2937196461782134
FREP-307678-J,3,1.0704414117014134,1.1783131752940093
FREP-307679-Z,1,-0.12405264866997888,1.2142138512618963
FREP-307681-J,3,0.7654678421395714,1.172810089781698
FREP-307681-Z,1,0.9229352745928237,1.394451922016257
FREP-307684-J,3,2.265229306450277,1.15300627549358
FREP-307685-J,3,-0.08701137698962981,1.3214657088415327
FREP-307687-Z,1,1.208960345836975,1.3949920548592336
FREP-307689-J,3,0.7014459833746404,1.0801410351898815
FREP-307690-Z,2,0.0,1.5139710789739727
