Incident Reference,fold,new_date_utc,LAD21CD,y,prediction_eta,training_mean_baseline,prediction_source,target_scale,run_id,purpose,cubic_eta
FREP-344444-Z,3,2022-12-05,E07000008,0.6931471805599453,2.127419514364728,2.1475198878506245,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,2.078427904427768
FREP-344446-G,4,2023-12-16,E07000228,1.0986122886681098,1.9449573320917932,2.149097875272795,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,1.8851514349969418
FREP-344447-G,4,2023-12-16,E07000226,1.0986122886681098,1.7807390646530674,2.149097875272795,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,1.7229501156750657
FREP-344448-G,4,2023-12-16,E09000008,0.6931471805599453,1.6119753405900428,2.149097875272795,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,1.5641684559423135
FREP-344452-G,4,2023-12-16,E07000227,3.7376696182833684,2.1040322431120093,2.149097875272795,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,2.038058430160807
FREP-344460-G,4,2023-12-17,E07000109,0.6931471805599453,1.80481102265717,2.149097875272795,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,1.7373071208398
FREP-344465-G,4,2023-12-17,E07000065,2.1972245773362196,2.01612481783611,2.149097875272795,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,1.983686279153337
FREP-344469-Z,0,2022-12-06,E07000203,0.6931471805599453,2.4748441131912724,2.1227930275801596,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,2.47044751793397
FREP-344471-G,4,2023-12-17,E09000008,0.6931471805599453,1.6052726001534612,2.149097875272795,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,1.6031004718006507
FREP-344476-Z,3,2022-12-05,E07000071,0.0,2.041170825755255,2.1475198878506245,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,1.9900792570923695
FREP-344481-G,4,2023-12-17,E07000105,3.044522437723423,1.7750688874066092,2.149097875272795,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,1.7298510440607742
FREP-344485-Z,3,2022-12-05,E09000003,1.6094379124341003,1.9041841876144878,2.1475198878506245,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,1.8441471502037252
FREP-344487-G,4,2023-12-17,E06000043,6.771935555839602,1.6783518139563316,2.149097875272795,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,1.680356839965767
FREP-344488-Z,3,2022-12-05,E07000145,0.6931471805599453,1.7827688138511215,2.1475198878506245,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,1.7454527995979685
FREP-344494-G,4,2023-12-17,E07000106,1.3862943611198906,1.8009517076485082,2.149097875272795,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,1.7673694729205807
FREP-344501-G,4,2023-12-17,E07000106,4.219507705176107,1.7980274626730846,2.149097875272795,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,1.777488049003013
FREP-344503-Z,3,2022-12-05,E06000060,0.6931471805599453,2.0220414880499717,2.1475198878506245,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,1.9654164512685237
FREP-344507-G,1,2023-12-18,E07000209,0.0,2.0081418838756253,2.1458232943956337,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,1.978476023499663
FREP-344509-G,1,2023-12-18,E07000210,1.0986122886681098,2.067978396197858,2.1458232943956337,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,2.0173610951807506
FREP-344512-G,1,2023-12-18,E07000112,0.6931471805599453,1.7423192894117423,2.1458232943956337,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,1.7092382172304923
FREP-344513-Z,3,2022-12-05,E07000099,0.0,2.1152804736222803,2.1475198878506245,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,2.059269716130982
FREP-344518-G,1,2023-12-18,E07000116,2.995732273553991,1.9806951735454645,2.1458232943956337,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,1.9332361984547775
FREP-344524-G,1,2023-12-18,E09000008,0.6931471805599453,1.6947653012312003,2.1458232943956337,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,1.660698314207993
FREP-344528-G,1,2023-12-18,E07000223,3.5263605246161616,1.8758574362159566,2.1458232943956337,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,1.8530505543989202
FREP-344529-Z,3,2022-12-05,E07000066,1.3862943611198906,1.9092148937170403,2.1475198878506245,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,1.852739714786213
FREP-344530-Z,3,2022-12-05,E09000003,7.310550158534422,1.9559838332703747,2.1475198878506245,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,1.911853585575756
FREP-344531-G,1,2023-12-18,E07000116,3.970291913552122,1.9618447629079623,2.1458232943956337,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,1.9241217426227852
FREP-344534-G,1,2023-12-18,E07000111,0.6931471805599453,2.108230061612944,2.1458232943956337,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,2.0807114188937272
FREP-344537-G,1,2023-12-18,E07000217,4.007333185232471,1.9986763046713465,2.1458232943956337,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,1.9600131690648428
FREP-344538-Z,3,2022-11-23,E06000060,0.0,2.076919410886485,2.1475198878506245,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,2.0206595727101146
FREP-344548-Z,0,2023-10-23,E07000148,0.6931471805599453,1.6545841949731257,2.1227930275801596,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,1.6427317204089495
FREP-344551-G,1,2023-12-18,E07000223,5.645446897643238,1.87176836890304,2.1458232943956337,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,1.902377909751403
FREP-344552-Z,4,2023-06-13,E07000240,0.6931471805599453,2.28831698562124,2.149097875272795,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,2.261095022037652
FREP-344553-Z,3,2022-12-05,E07000241,7.3453648404168685,2.0853510174305736,2.1475198878506245,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,2.0238074882569017
FREP-344556-G,1,2023-12-18,E07000062,2.5649493574615367,1.5876691964010585,2.1458232943956337,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,1.6528130719605456
FREP-344557-G,1,2023-12-18,E07000110,0.6931471805599453,1.8628515484431116,2.1458232943956337,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,1.854030180961576
FREP-344560-Z,3,2022-12-05,E07000070,0.6931471805599453,2.092798398070008,2.1475198878506245,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,2.0321602699425436
FREP-344563-G,1,2023-12-18,E07000065,3.8918202981106265,2.100287337655524,2.1458232943956337,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,2.166575457755064
FREP-344565-G,1,2023-12-18,E07000210,3.8918202981106265,2.047291828452279,2.1458232943956337,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,2.0275566261636255
FREP-344568-Z,3,2022-12-05,E09000031,3.7376696182833684,1.8161045246646772,2.1475198878506245,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,1.7562439832482435
FREP-344569-G,3,2024-01-03,E07000210,0.0,2.340555333423373,2.1475198878506245,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,2.2861478799031536
FREP-344571-G,1,2023-12-18,E07000105,2.9444389791664403,1.8620092115943503,2.1458232943956337,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,1.8131999033968453
FREP-344578-Z,3,2022-12-05,E06000060,3.7376696182833684,2.0036363172839313,2.1475198878506245,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,1.9429250963104636
FREP-344585-G,1,2023-12-18,E07000217,5.932245187448011,2.013960975692677,2.1458232943956337,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,1.9814281451598186
FREP-344592-Z,3,2022-12-05,E09000003,0.6931471805599453,1.9266053113085082,2.1475198878506245,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,1.8728399012217325
FREP-344593-Z,3,2022-12-05,E09000005,0.6931471805599453,1.7890485852479703,2.1475198878506245,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,1.733373739636848
FREP-344595-Z,3,2022-12-05,E07000069,1.791759469228055,2.096420075307802,2.1475198878506245,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,2.041278269694762
FREP-344596-G,1,2023-12-18,E07000105,1.3862943611198906,1.8475490247925375,2.1458232943956337,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,1.8184479132340134
FREP-344596-Z,1,2022-12-14,E07000070,0.0,2.258675884236707,2.1458232943956337,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,2.188769274973587
FREP-344598-G,1,2023-12-18,E07000106,5.476463551931511,1.867541358611198,2.1458232943956337,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,1.840193709658723
FREP-344599-G,1,2023-12-18,E09000008,5.869296913133774,1.6998719023577298,2.1458232943956337,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,1.6894681725062306
FREP-344601-G,1,2023-12-18,E07000115,5.308267697401205,1.9432832066412624,2.1458232943956337,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,1.932511481866596
FREP-344607-Z,0,2022-12-06,E07000243,7.7458682297922685,2.0657138603174117,2.1227930275801596,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,2.0557006661138946
FREP-344610-G,0,2023-12-19,E07000228,7.7102051944325325,2.0466423796930617,2.1227930275801596,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,2.051264071809582
FREP-344611-G,0,2023-12-19,E07000111,5.308267697401205,2.2050549090312535,2.1227930275801596,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,2.2126784073930623
FREP-344614-Z,0,2022-12-06,E07000241,5.929589143389895,2.1388801920766274,2.1227930275801596,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,2.127375948733162
FREP-344615-Z,0,2022-12-06,E07000010,0.6931471805599453,2.1634227345324692,2.1227930275801596,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,2.1501399147595053
FREP-344616-G,0,2023-12-19,E09000006,0.6931471805599453,1.9352753408714893,2.1227930275801596,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,1.9423691128304073
FREP-344617-Z,0,2022-12-06,E07000145,3.2188758248682006,1.8616106091322073,2.1227930275801596,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,1.8497788025579767
FREP-344618-Z,0,2022-12-06,E09000002,0.6931471805599453,1.867494646887234,2.1227930275801596,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,1.8643853972943178
FREP-344623-G,0,2023-12-19,E09000006,0.6931471805599453,1.9061210009616338,2.1227930275801596,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,1.9035031605197
FREP-344626-G,3,2024-01-10,E09000008,0.0,1.591982889559577,2.1475198878506245,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,1.5258866881039932
FREP-344628-G,0,2023-12-19,E09000008,0.0,1.7822796355329078,2.1227930275801596,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,1.7731764577866163
FREP-344629-G,0,2023-12-19,E07000112,2.4849066497880004,1.8923688629075797,2.1227930275801596,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,1.9043954670261984
FREP-344631-G,0,2023-12-19,E07000111,0.6931471805599453,2.204576808212711,2.1227930275801596,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,2.2028147533699474
FREP-344633-G,0,2023-12-19,E06000035,0.6931471805599453,1.8152372909266579,2.1227930275801596,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,1.8083601900116546
FREP-344635-Z,0,2022-12-06,E07000200,3.1354942159291497,2.2967114886589575,2.1227930275801596,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,2.28190851406003
FREP-344641-G,0,2023-12-19,E06000035,0.6931471805599453,1.8260090548105732,2.1227930275801596,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,1.8329123286078228
FREP-344642-G,0,2023-12-19,E07000062,2.1972245773362196,1.7822294401434389,2.1227930275801596,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,1.7972537534682076
FREP-344649-Z,0,2022-12-06,E07000146,0.6931471805599453,2.2397624818788575,2.1227930275801596,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,2.230382354894002
FREP-344650-G,0,2023-12-19,E07000115,0.6931471805599453,2.0158039632183495,2.1227930275801596,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,2.011256544150471
FREP-344658-G,0,2023-12-19,E09000021,0.6931471805599453,2.089175991374015,2.1227930275801596,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,2.0759024782668978
FREP-344664-G,0,2023-12-19,E07000105,1.6094379124341003,2.004757088274947,2.1227930275801596,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,1.990026006182134
FREP-344668-G,0,2023-12-19,E07000207,5.41610040220442,2.171579877428472,2.1227930275801596,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,2.157801154354274
FREP-344670-G,0,2023-12-19,E06000035,3.8066624897703196,1.942117386058223,2.1227930275801596,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,1.928129108901768
FREP-344670-Z,0,2022-12-06,E07000147,0.6931471805599453,2.1624084318071244,2.1227930275801596,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,2.151532454827823
FREP-344678-G,2,2023-12-22,E07000065,0.6931471805599453,2.229991787760794,2.1269940219027776,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,2.2923628402634333
FREP-344682-Z,0,2022-12-06,E07000143,0.6931471805599453,2.201630225241188,2.1227930275801596,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,2.186476397661429
FREP-344693-Z,0,2022-12-06,E07000147,5.293304824724492,2.231978544305486,2.1227930275801596,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,2.2176133520368353
FREP-344697-G,3,2023-12-20,E07000228,0.6931471805599453,2.1365417594255174,2.1475198878506245,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,2.122900419330802
FREP-344700-Z,0,2022-12-06,E07000099,0.6931471805599453,2.136480740950052,2.1227930275801596,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,2.123158935050263
FREP-344701-G,0,2023-12-19,E06000035,6.566672429803241,2.003197716374871,2.1227930275801596,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,1.9908050415773064
FREP-344704-G,0,2023-12-19,E07000065,6.778784897685177,2.311635631758983,2.1227930275801596,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,2.2966043327380667
FREP-344710-G,0,2023-12-19,E07000064,0.6931471805599453,2.202868877071928,2.1227930275801596,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,2.188468420630865
FREP-344713-G,0,2023-12-19,E07000223,2.302585092994046,2.043815820085772,2.1227930275801596,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,2.0309414071937377
FREP-344714-G,0,2023-12-19,E07000116,1.791759469228055,2.125185274831001,2.1227930275801596,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,2.110976326151866
FREP-344716-G,0,2023-12-19,E07000113,0.6931471805599453,2.071125442872054,2.1227930275801596,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,2.0579428862446556
FREP-344716-Z,0,2022-12-06,E06000060,0.0,2.177103707132761,2.1227930275801596,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,2.1693026326837788
FREP-344717-G,0,2023-12-19,E07000064,4.060443010546419,2.2029475960769482,2.1227930275801596,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,2.1896733148556238
FREP-344733-G,0,2023-12-19,E07000215,5.4116460518550396,2.140613326929979,2.1227930275801596,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,2.1272751554844205
FREP-344738-G,3,2023-12-20,E07000115,2.1972245773362196,2.12259004500652,2.1475198878506245,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,2.0529428941639885
FREP-344745-G,3,2023-12-20,E07000116,4.219507705176107,2.1301537580107643,2.1475198878506245,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,2.0619415083862114
FREP-344746-G,3,2023-12-20,E09000029,2.3978952727983707,2.0263137962115443,2.1475198878506245,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,1.9602031897382737
FREP-344747-Z,0,2022-12-06,E06000033,0.6931471805599453,2.039518678532912,2.1227930275801596,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,2.0333539797604288
FREP-344748-Z,0,2022-12-06,E07000095,4.060443010546419,2.06503107713516,2.1227930275801596,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,2.0519061438424027
FREP-344749-G,3,2023-12-20,E07000063,0.6931471805599453,2.038656675986345,2.1475198878506245,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,2.0312984424036418
FREP-344753-Z,0,2022-12-06,E07000147,4.330733340286331,2.1801048964989436,2.1227930275801596,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,2.1675641177841674
FREP-344762-Z,0,2022-12-06,E06000033,0.6931471805599453,1.9697761957653463,2.1227930275801596,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,1.9577288810381213
FREP-344766-Z,0,2022-12-06,E06000032,3.6375861597263857,1.895773852711245,2.1227930275801596,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,1.8833001392758453
FREP-344769-G,3,2023-12-20,E07000228,3.8501476017100584,2.1413034692763513,2.1475198878506245,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,2.108568990019569
FREP-344769-Z,0,2022-12-06,E07000243,0.6931471805599453,1.984721538781949,2.1227930275801596,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,1.970060948806484
FREP-344770-Z,1,2022-12-07,E07000096,1.3862943611198906,2.1664936934484547,2.1458232943956337,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,2.111130985585873
FREP-344780-G,3,2023-12-20,E07000064,1.9459101490553132,2.1545291824433868,2.1475198878506245,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,2.1126461286134264
FREP-344780-Z,1,2022-12-07,E09000010,4.836281906951478,1.8430629180637683,2.1458232943956337,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,1.7929487648318343
FREP-344781-Z,1,2022-12-07,E07000076,0.0,2.088367075760161,2.1458232943956337,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,2.030718341074445
FREP-344783-Z,0,2022-12-06,E06000055,0.6931471805599453,2.052531231139048,2.1227930275801596,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,2.0412252367139043
FREP-344786-Z,1,2022-12-07,E06000034,0.0,2.131918770059613,2.1458232943956337,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,2.15016038688645
FREP-344793-Z,3,2023-08-02,E09000010,1.0986122886681098,2.0498925315513223,2.1475198878506245,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,2.02904675581948
FREP-344797-Z,1,2022-12-07,E07000243,1.0986122886681098,2.131793287831755,2.1458232943956337,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,2.093005653381328
FREP-344804-Z,0,2022-12-06,E09000010,0.0,1.8188369793767307,2.1227930275801596,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,1.807524189807067
FREP-344811-G,3,2023-12-29,E07000107,0.0,2.091119169011554,2.1475198878506245,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,2.046044443375459
FREP-344818-G,3,2023-12-20,E06000035,1.0986122886681098,1.873002080684352,2.1475198878506245,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,1.8883339909495729
FREP-344821-G,3,2023-12-20,E06000043,4.110873864173311,1.9020830352470346,2.1475198878506245,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,1.928181752280757
FREP-344822-G,3,2023-12-20,E07000111,1.6094379124341003,2.2368003970128463,2.1475198878506245,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,2.220816809270911
FREP-344826-G,3,2023-12-20,E07000108,0.6931471805599453,1.9545779788777302,2.1475198878506245,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,1.968119477855943
FREP-344828-G,3,2023-12-20,E07000105,0.0,1.976488341770776,2.1475198878506245,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,1.9305339843980827
FREP-344833-G,3,2023-12-20,E07000213,4.7535901911063645,2.122009516994387,2.1475198878506245,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,2.044995961310213
FREP-344833-Z,4,2023-05-04,E07000099,2.0794415416798357,1.977192274606503,2.149097875272795,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,1.9729785461303755
FREP-344835-Z,1,2022-12-07,E07000144,3.58351893845611,2.151318508127464,2.1458232943956337,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,2.0847278884203733
FREP-344838-G,3,2023-12-20,E09000008,0.0,1.8429318816826792,2.1475198878506245,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,1.8528279042489575
FREP-344840-Z,1,2022-12-07,E07000076,2.9444389791664403,2.0143217743844324,2.1458232943956337,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,1.9413529643081733
FREP-344855-Z,1,2022-12-07,E07000009,0.6931471805599453,2.4142352823595954,2.1458232943956337,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,2.3609435736663538
FREP-344857-G,2,2023-12-21,E07000113,0.6931471805599453,2.0554380992432666,2.1269940219027776,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,2.0504686552472977
FREP-344859-G,2,2023-12-21,E07000211,1.6094379124341003,2.275861552782747,2.1269940219027776,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,2.4014050532703064
FREP-344861-G,2,2023-12-21,E07000105,3.871201010907891,2.086522037594984,2.1269940219027776,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,2.1525382935631066
FREP-344887-G,2,2023-12-21,E07000228,0.6931471805599453,2.163353698870689,2.1269940219027776,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,2.203319751226711
FREP-344888-G,2,2023-12-21,E06000035,0.6931471805599453,2.067527446781411,2.1269940219027776,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,2.1914360856493773
FREP-344891-Z,1,2022-12-07,E07000066,3.295836866004329,1.9622763308388413,2.1458232943956337,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,1.9000580241513856
FREP-344898-G,2,2023-12-21,E07000109,0.0,2.1002127083843862,2.1269940219027776,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,2.1869535955247628
FREP-344910-Z,3,2023-02-22,E09000010,0.6931471805599453,1.779286643663101,2.1475198878506245,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,1.744243306809342
FREP-344914-Z,1,2022-12-07,E09000005,3.2188758248682006,1.9026208616337248,2.1458232943956337,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,1.8612327366614698
FREP-344918-G,2,2023-12-21,E07000111,4.584967478670572,2.3830698468014244,2.1269940219027776,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,2.474577143399648
FREP-344921-G,2,2023-12-21,E07000209,8.336630087637147,2.1654658455388898,2.1269940219027776,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,2.1799444389332265
FREP-344923-G,2,2023-12-21,E07000226,4.584967478670572,2.14053363161359,2.1269940219027776,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,2.2432018825538647
