old_location,cell,new_value,unit,population,target,n,artifact,producer,config,status,MR,CL
D-T01,row4col4,87.05886835640077,hours,main unless stated,R0c,60436,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\R04\tables\Table1_current.csv,R04/src/final_data.py; upstream archives,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\R03\configs\R04_primary.json,current_value_computed,MR10,"CL01,CL03"
D-T01,row4col5,1.413304099666742,log target,main unless stated,R0c,60436,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\R04\tables\Table1_current.csv,R04/src/final_data.py; upstream archives,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\R03\configs\R04_primary.json,current_value_computed,MR10,"CL01,CL03"
D-T01,row5col2,0.0,customers,main unless stated,E0,60436,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\R04\tables\Table1_current.csv,R04/src/final_data.py; upstream archives,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\R03\configs\R04_primary.json,current_value_computed,MR10,"CL01,CL03"
D-T01,row5col3,0.0,log target,main unless stated,E0,60436,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\R04\tables\Table1_current.csv,R04/src/final_data.py; upstream archives,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\R03\configs\R04_primary.json,current_value_computed,MR10,"CL01,CL03"
D-T01,row5col4,0.05,hours,main unless stated,R0c,60436,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\R04\tables\Table1_current.csv,R04/src/final_data.py; upstream archives,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\R03\configs\R04_primary.json,current_value_computed,MR10,"CL01,CL03"
D-T01,row5col5,-2.995732273553991,log target,main unless stated,R0c,60436,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\R04\tables\Table1_current.csv,R04/src/final_data.py; upstream archives,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\R03\configs\R04_primary.json,current_value_computed,MR10,"CL01,CL03"
D-T01,row6col2,1.0,customers,main unless stated,E0,60436,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\R04\tables\Table1_current.csv,R04/src/final_data.py; upstream archives,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\R03\configs\R04_primary.json,current_value_computed,MR10,"CL01,CL03"
D-T01,row6col3,0.6931471805599453,log target,main unless stated,E0,60436,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\R04\tables\Table1_current.csv,R04/src/final_data.py; upstream archives,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\R03\configs\R04_primary.json,current_value_computed,MR10,"CL01,CL03"
D-T01,row6col4,2.066666666666667,hours,main unless stated,R0c,60436,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\R04\tables\Table1_current.csv,R04/src/final_data.py; upstream archives,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\R03\configs\R04_primary.json,current_value_computed,MR10,"CL01,CL03"
D-T01,row6col5,0.7259370033829363,log target,main unless stated,R0c,60436,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\R04\tables\Table1_current.csv,R04/src/final_data.py; upstream archives,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\R03\configs\R04_primary.json,current_value_computed,MR10,"CL01,CL03"
D-T01,row7col2,35.0,customers,main unless stated,E0,60436,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\R04\tables\Table1_current.csv,R04/src/final_data.py; upstream archives,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\R03\configs\R04_primary.json,current_value_computed,MR10,"CL01,CL03"
D-T01,row7col3,3.58351893845611,log target,main unless stated,E0,60436,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\R04\tables\Table1_current.csv,R04/src/final_data.py; upstream archives,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\R03\configs\R04_primary.json,current_value_computed,MR10,"CL01,CL03"
D-T01,row7col4,13.05,hours,main unless stated,R0c,60436,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\R04\tables\Table1_current.csv,R04/src/final_data.py; upstream archives,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\R03\configs\R04_primary.json,current_value_computed,MR10,"CL01,CL03"
D-T01,row7col5,2.5687881337687024,log target,main unless stated,R0c,60436,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\R04\tables\Table1_current.csv,R04/src/final_data.py; upstream archives,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\R03\configs\R04_primary.json,current_value_computed,MR10,"CL01,CL03"
D-T01,row8col2,27013.0,customers,main unless stated,E0,60436,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\R04\tables\Table1_current.csv,R04/src/final_data.py; upstream archives,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\R03\configs\R04_primary.json,current_value_computed,MR10,"CL01,CL03"
D-T01,row8col3,10.20411052912071,log target,main unless stated,E0,60436,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\R04\tables\Table1_current.csv,R04/src/final_data.py; upstream archives,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\R03\configs\R04_primary.json,current_value_computed,MR10,"CL01,CL03"
D-T01,row8col4,5547.05,hours,main unless stated,R0c,60436,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\R04\tables\Table1_current.csv,R04/src/final_data.py; upstream archives,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\R03\configs\R04_primary.json,current_value_computed,MR10,"CL01,CL03"
D-T01,row8col5,8.621021533895988,log target,main unless stated,R0c,60436,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\R04\tables\Table1_current.csv,R04/src/final_data.py; upstream archives,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\R03\configs\R04_primary.json,current_value_computed,MR10,"CL01,CL03"
A-T08,row2col2,3.2844960164588817,coefficient,main unless stated,E0,60436,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\R04\tables\Tables3_F_complete_coefficients.csv,R04/src/final_data.py; upstream archives,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\R03\configs\R04_primary.json,current_value_computed,MR08,"CL05,CL06"
A-T08,row2col3,1.0409964930587765,SE,main unless stated,E0,60436,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\R04\tables\Tables3_F_complete_coefficients.csv,R04/src/final_data.py; upstream archives,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\R03\configs\R04_primary.json,current_value_computed,MR08,"CL05,CL06"
A-T08,row2col4,0.0016041775716127,p_normal_CR1_descriptive,main unless stated,E0,60436,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\R04\tables\Tables3_F_complete_coefficients.csv,R04/src/final_data.py; upstream archives,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\R03\configs\R04_primary.json,current_value_computed,MR08,"CL05,CL06"
A-T08,row2col5,1.0453495068760612,SE,main unless stated,E0,60436,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\R04\tables\Tables3_F_complete_coefficients.csv,R04/src/final_data.py; upstream archives,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\R03\configs\R04_primary.json,current_value_computed,MR08,"CL05,CL06"
A-T08,row2col6,0.0016779372359572,p_normal_CR1_descriptive,main unless stated,E0,60436,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\R04\tables\Tables3_F_complete_coefficients.csv,R04/src/final_data.py; upstream archives,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\R03\configs\R04_primary.json,current_value_computed,MR08,"CL05,CL06"
A-T08,row3col2,-0.0360357595511024,coefficient,main unless stated,E0,60436,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\R04\tables\Tables3_F_complete_coefficients.csv,R04/src/final_data.py; upstream archives,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\R03\configs\R04_primary.json,current_value_computed,MR08,"CL05,CL06"
A-T08,row3col3,0.0139758089853171,SE,main unless stated,E0,60436,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\R04\tables\Tables3_F_complete_coefficients.csv,R04/src/final_data.py; upstream archives,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\R03\configs\R04_primary.json,current_value_computed,MR08,"CL05,CL06"
A-T08,row3col4,0.0099248055183769,p_normal_CR1_descriptive,main unless stated,E0,60436,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\R04\tables\Tables3_F_complete_coefficients.csv,R04/src/final_data.py; upstream archives,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\R03\configs\R04_primary.json,current_value_computed,MR08,"CL05,CL06"
A-T08,row3col5,0.0217379227357945,SE,main unless stated,E0,60436,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\R04\tables\Tables3_F_complete_coefficients.csv,R04/src/final_data.py; upstream archives,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\R03\configs\R04_primary.json,current_value_computed,MR08,"CL05,CL06"
A-T08,row3col6,0.0973705554475519,p_normal_CR1_descriptive,main unless stated,E0,60436,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\R04\tables\Tables3_F_complete_coefficients.csv,R04/src/final_data.py; upstream archives,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\R03\configs\R04_primary.json,current_value_computed,MR08,"CL05,CL06"
A-T08,row4col2,0.106019818927991,coefficient,main unless stated,E0,60436,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\R04\tables\Tables3_F_complete_coefficients.csv,R04/src/final_data.py; upstream archives,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\R03\configs\R04_primary.json,current_value_computed,MR08,"CL05,CL06"
A-T08,row4col3,0.0083464357514341,SE,main unless stated,E0,60436,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\R04\tables\Tables3_F_complete_coefficients.csv,R04/src/final_data.py; upstream archives,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\R03\configs\R04_primary.json,current_value_computed,MR08,"CL05,CL06"
A-T08,row4col4,5.733906005294877e-37,p_normal_CR1_descriptive,main unless stated,E0,60436,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\R04\tables\Tables3_F_complete_coefficients.csv,R04/src/final_data.py; upstream archives,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\R03\configs\R04_primary.json,current_value_computed,MR08,"CL05,CL06"
A-T08,row4col5,0.0319791698585505,SE,main unless stated,E0,60436,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\R04\tables\Tables3_F_complete_coefficients.csv,R04/src/final_data.py; upstream archives,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\R03\configs\R04_primary.json,current_value_computed,MR08,"CL05,CL06"
A-T08,row4col6,0.000915522257769,p_normal_CR1_descriptive,main unless stated,E0,60436,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\R04\tables\Tables3_F_complete_coefficients.csv,R04/src/final_data.py; upstream archives,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\R03\configs\R04_primary.json,current_value_computed,MR08,"CL05,CL06"
A-T08,row5col2,0.0457429738376808,coefficient,main unless stated,E0,60436,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\R04\tables\Tables3_F_complete_coefficients.csv,R04/src/final_data.py; upstream archives,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\R03\configs\R04_primary.json,current_value_computed,MR08,"CL05,CL06"
A-T08,row5col3,0.0104717720244924,SE,main unless stated,E0,60436,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\R04\tables\Tables3_F_complete_coefficients.csv,R04/src/final_data.py; upstream archives,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\R03\configs\R04_primary.json,current_value_computed,MR08,"CL05,CL06"
A-T08,row5col4,1.2526493010730109e-05,p_normal_CR1_descriptive,main unless stated,E0,60436,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\R04\tables\Tables3_F_complete_coefficients.csv,R04/src/final_data.py; upstream archives,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\R03\configs\R04_primary.json,current_value_computed,MR08,"CL05,CL06"
A-T08,row5col5,0.0162110826505447,SE,main unless stated,E0,60436,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\R04\tables\Tables3_F_complete_coefficients.csv,R04/src/final_data.py; upstream archives,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\R03\configs\R04_primary.json,current_value_computed,MR08,"CL05,CL06"
A-T08,row5col6,0.0047768353140821,p_normal_CR1_descriptive,main unless stated,E0,60436,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\R04\tables\Tables3_F_complete_coefficients.csv,R04/src/final_data.py; upstream archives,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\R03\configs\R04_primary.json,current_value_computed,MR08,"CL05,CL06"
A-T08,row6col2,-0.0111336338261673,coefficient,main unless stated,E0,60436,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\R04\tables\Tables3_F_complete_coefficients.csv,R04/src/final_data.py; upstream archives,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\R03\configs\R04_primary.json,current_value_computed,MR08,"CL05,CL06"
A-T08,row6col3,0.0208437435905779,SE,main unless stated,E0,60436,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\R04\tables\Tables3_F_complete_coefficients.csv,R04/src/final_data.py; upstream archives,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\R03\configs\R04_primary.json,current_value_computed,MR08,"CL05,CL06"
A-T08,row6col4,0.5932394786581827,p_normal_CR1_descriptive,main unless stated,E0,60436,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\R04\tables\Tables3_F_complete_coefficients.csv,R04/src/final_data.py; upstream archives,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\R03\configs\R04_primary.json,current_value_computed,MR08,"CL05,CL06"
A-T08,row6col5,0.0417683276315402,SE,main unless stated,E0,60436,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\R04\tables\Tables3_F_complete_coefficients.csv,R04/src/final_data.py; upstream archives,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\R03\configs\R04_primary.json,current_value_computed,MR08,"CL05,CL06"
A-T08,row6col6,0.7898103828238578,p_normal_CR1_descriptive,main unless stated,E0,60436,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\R04\tables\Tables3_F_complete_coefficients.csv,R04/src/final_data.py; upstream archives,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\R03\configs\R04_primary.json,current_value_computed,MR08,"CL05,CL06"
A-T08,row7col2,-0.0904688695588858,coefficient,main unless stated,E0,60436,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\R04\tables\Tables3_F_complete_coefficients.csv,R04/src/final_data.py; upstream archives,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\R03\configs\R04_primary.json,current_value_computed,MR08,"CL05,CL06"
A-T08,row7col3,0.0112243801609988,SE,main unless stated,E0,60436,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\R04\tables\Tables3_F_complete_coefficients.csv,R04/src/final_data.py; upstream archives,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\R03\configs\R04_primary.json,current_value_computed,MR08,"CL05,CL06"
A-T08,row7col4,7.627413019145282e-16,p_normal_CR1_descriptive,main unless stated,E0,60436,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\R04\tables\Tables3_F_complete_coefficients.csv,R04/src/final_data.py; upstream archives,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\R03\configs\R04_primary.json,current_value_computed,MR08,"CL05,CL06"
A-T08,row7col5,0.0231038213445497,SE,main unless stated,E0,60436,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\R04\tables\Tables3_F_complete_coefficients.csv,R04/src/final_data.py; upstream archives,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\R03\configs\R04_primary.json,current_value_computed,MR08,"CL05,CL06"
A-T08,row7col6,9.01222885335129e-05,p_normal_CR1_descriptive,main unless stated,E0,60436,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\R04\tables\Tables3_F_complete_coefficients.csv,R04/src/final_data.py; upstream archives,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\R03\configs\R04_primary.json,current_value_computed,MR08,"CL05,CL06"
A-T08,row8col2,-0.0465836200775914,coefficient,main unless stated,E0,60436,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\R04\tables\Tables3_F_complete_coefficients.csv,R04/src/final_data.py; upstream archives,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\R03\configs\R04_primary.json,current_value_computed,MR08,"CL05,CL06"
A-T08,row8col3,0.0086693048205372,SE,main unless stated,E0,60436,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\R04\tables\Tables3_F_complete_coefficients.csv,R04/src/final_data.py; upstream archives,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\R03\configs\R04_primary.json,current_value_computed,MR08,"CL05,CL06"
A-T08,row8col4,7.726677388866191e-08,p_normal_CR1_descriptive,main unless stated,E0,60436,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\R04\tables\Tables3_F_complete_coefficients.csv,R04/src/final_data.py; upstream archives,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\R03\configs\R04_primary.json,current_value_computed,MR08,"CL05,CL06"
A-T08,row8col5,0.0276250385102014,SE,main unless stated,E0,60436,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\R04\tables\Tables3_F_complete_coefficients.csv,R04/src/final_data.py; upstream archives,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\R03\configs\R04_primary.json,current_value_computed,MR08,"CL05,CL06"
A-T08,row8col6,0.0917413925737066,p_normal_CR1_descriptive,main unless stated,E0,60436,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\R04\tables\Tables3_F_complete_coefficients.csv,R04/src/final_data.py; upstream archives,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\R03\configs\R04_primary.json,current_value_computed,MR08,"CL05,CL06"
A-T08,row9col2,-0.155834889891181,coefficient,main unless stated,E0,60436,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\R04\tables\Tables3_F_complete_coefficients.csv,R04/src/final_data.py; upstream archives,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\R03\configs\R04_primary.json,current_value_computed,MR08,"CL05,CL06"
A-T08,row9col3,0.0766188177064379,SE,main unless stated,E0,60436,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\R04\tables\Tables3_F_complete_coefficients.csv,R04/src/final_data.py; upstream archives,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\R03\configs\R04_primary.json,current_value_computed,MR08,"CL05,CL06"
A-T08,row9col4,0.0419618414478329,p_normal_CR1_descriptive,main unless stated,E0,60436,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\R04\tables\Tables3_F_complete_coefficients.csv,R04/src/final_data.py; upstream archives,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\R03\configs\R04_primary.json,current_value_computed,MR08,"CL05,CL06"
A-T08,row9col5,0.0768067868138772,SE,main unless stated,E0,60436,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\R04\tables\Tables3_F_complete_coefficients.csv,R04/src/final_data.py; upstream archives,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\R03\configs\R04_primary.json,current_value_computed,MR08,"CL05,CL06"
A-T08,row9col6,0.0424663544497163,p_normal_CR1_descriptive,main unless stated,E0,60436,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\R04\tables\Tables3_F_complete_coefficients.csv,R04/src/final_data.py; upstream archives,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\R03\configs\R04_primary.json,current_value_computed,MR08,"CL05,CL06"
A-T08,row10col2,-0.0775143531757319,coefficient,main unless stated,E0,60436,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\R04\tables\Tables3_F_complete_coefficients.csv,R04/src/final_data.py; upstream archives,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\R03\configs\R04_primary.json,current_value_computed,MR08,"CL05,CL06"
A-T08,row10col3,0.0887134200463839,SE,main unless stated,E0,60436,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\R04\tables\Tables3_F_complete_coefficients.csv,R04/src/final_data.py; upstream archives,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\R03\configs\R04_primary.json,current_value_computed,MR08,"CL05,CL06"
A-T08,row10col4,0.3822482602890902,p_normal_CR1_descriptive,main unless stated,E0,60436,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\R04\tables\Tables3_F_complete_coefficients.csv,R04/src/final_data.py; upstream archives,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\R03\configs\R04_primary.json,current_value_computed,MR08,"CL05,CL06"
A-T08,row10col5,0.0886789298707125,SE,main unless stated,E0,60436,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\R04\tables\Tables3_F_complete_coefficients.csv,R04/src/final_data.py; upstream archives,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\R03\configs\R04_primary.json,current_value_computed,MR08,"CL05,CL06"
A-T08,row10col6,0.3820631799143255,p_normal_CR1_descriptive,main unless stated,E0,60436,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\R04\tables\Tables3_F_complete_coefficients.csv,R04/src/final_data.py; upstream archives,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\R03\configs\R04_primary.json,current_value_computed,MR08,"CL05,CL06"
A-T08,row11col2,-3.1803620830587227,coefficient,main unless stated,E0,60436,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\R04\tables\Tables3_F_complete_coefficients.csv,R04/src/final_data.py; upstream archives,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\R03\configs\R04_primary.json,current_value_computed,MR08,"CL05,CL06"
A-T08,row11col3,0.9048089951834204,SE,main unless stated,E0,60436,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\R04\tables\Tables3_F_complete_coefficients.csv,R04/src/final_data.py; upstream archives,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\R03\configs\R04_primary.json,current_value_computed,MR08,"CL05,CL06"
A-T08,row11col4,0.0004398300085559,p_normal_CR1_descriptive,main unless stated,E0,60436,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\R04\tables\Tables3_F_complete_coefficients.csv,R04/src/final_data.py; upstream archives,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\R03\configs\R04_primary.json,current_value_computed,MR08,"CL05,CL06"
A-T08,row11col5,0.9167644178458074,SE,main unless stated,E0,60436,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\R04\tables\Tables3_F_complete_coefficients.csv,R04/src/final_data.py; upstream archives,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\R03\configs\R04_primary.json,current_value_computed,MR08,"CL05,CL06"
A-T08,row11col6,0.0005221739997746,p_normal_CR1_descriptive,main unless stated,E0,60436,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\R04\tables\Tables3_F_complete_coefficients.csv,R04/src/final_data.py; upstream archives,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\R03\configs\R04_primary.json,current_value_computed,MR08,"CL05,CL06"
A-T08,row12col2,0.175698010750466,coefficient,main unless stated,E0,60436,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\R04\tables\Tables3_F_complete_coefficients.csv,R04/src/final_data.py; upstream archives,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\R03\configs\R04_primary.json,current_value_computed,MR08,"CL05,CL06"
