combination,sample_version,threshold_label,exact_numeric_threshold,operator,bin,left,right,closed,denominator,numerator,frequency,mean_gust,binomial_se,original_95_lower,original_95_upper,interval_rule,excluded_gust_count
E0_weather,current accepted,>0 customers,0.5,>,12,30,45,"(left,right]",310,288,0.92903225806451617,32.370967852684757,0.014583610060177077,0.9004483823465691,0.95761613378246324,original descriptive unclustered binomial +/-1.96 SE; no independence-corrected inference,0
E0_weather,current accepted,>5 customers,5.5,>,0,0,4,"(left,right]",387,272,0.70284237726098187,3.1428940602667264,0.023230947570671779,0.65730972002246513,0.7483750344994986,original descriptive unclustered binomial +/-1.96 SE; no independence-corrected inference,0
E0_weather,current accepted,>5 customers,5.5,>,1,4,6,"(left,right]",749,516,0.68891855807743663,5.1401869152512187,0.016915314807948216,0.65576454105385817,0.72207257510101508,original descriptive unclustered binomial +/-1.96 SE; no independence-corrected inference,0
E0_weather,current accepted,>5 customers,5.5,>,2,6,8,"(left,right]",1065,729,0.6845070422535211,7.0858215936472719,0.014239967273227459,0.65659670639799528,0.71241737810904693,original descriptive unclustered binomial +/-1.96 SE; no independence-corrected inference,0
E0_weather,current accepted,>5 customers,5.5,>,3,8,10,"(left,right]",1100,717,0.65181818181818185,9.0381818173148414,0.014363819436012943,0.62366509572359652,0.67997126791276719,original descriptive unclustered binomial +/-1.96 SE; no independence-corrected inference,0
E0_weather,current accepted,>5 customers,5.5,>,4,10,12,"(left,right]",1039,649,0.62463907603464874,11.038017341790002,0.015022123586252508,0.59519571380559388,0.6540824382637036,original descriptive unclustered binomial +/-1.96 SE; no independence-corrected inference,0
E0_weather,current accepted,>5 customers,5.5,>,5,12,14,"(left,right]",881,539,0.6118047673098751,13.010102168114583,0.016418881672531783,0.57962375923171283,0.64398577538803736,original descriptive unclustered binomial +/-1.96 SE; no independence-corrected inference,0
E0_weather,current accepted,>5 customers,5.5,>,6,14,16,"(left,right]",848,534,0.62971698113207553,15.037617942072311,0.016582181872945134,0.59721590466110308,0.66221805760304797,original descriptive unclustered binomial +/-1.96 SE; no independence-corrected inference,0
E0_weather,current accepted,>5 customers,5.5,>,7,16,18,"(left,right]",869,542,0.62370540851553513,17.0567318814259,0.016434021655810992,0.59149472607014564,0.65591609096092462,original descriptive unclustered binomial +/-1.96 SE; no independence-corrected inference,0
E0_weather,current accepted,>5 customers,5.5,>,8,18,20,"(left,right]",708,473,0.66807909604519777,19.022033890761897,0.017697609779585864,0.63339178087720949,0.70276641121318606,original descriptive unclustered binomial +/-1.96 SE; no independence-corrected inference,0
