Intercept,z_precipitation_24h_sum,z_temperature_0h,z_pressure_msl_0h,z_gust_pressure,urban_binary,log_population,income_deprivation_rate,deprivation_gap_pct,morans_i,incident_year[2022],incident_year[2023],incident_year[2024],incident_month[2],incident_month[3],incident_month[4],incident_month[5],incident_month[6],incident_month[7],incident_month[8],incident_month[9],incident_month[10],incident_month[11],incident_month[12],gust_low,gust_ramp,term
-0.033116309613210826,0.00060256724171170017,-0.0013819640154674265,0.00077564038759793462,0.00023561044777306806,-0.00059122741493310789,0.0019977301833802464,0.019285141243521708,-0.023292308027014486,0.013286482270991055,0.0087824261424048894,0.0059816976115292519,0.0079370541650130369,-0.0012961901560050062,0.0038231737355320008,0.00026315786065090924,0.0057761007282257464,0.0070384569747185951,0.006656068136909386,0.005233019795336219,0.0055598605679899379,0.0034353885594066739,0.0025945947872188574,0.0048073804509003309,6.9071089782819664e-05,0.00011749935952071509,incident_year[2022]
-0.022923047007652683,0.0006498891454829375,-0.0020345426981664646,0.0012013659687902768,-3.5099705780758242e-05,-0.00042416994736008487,0.0009255503401820656,0.034967742849712949,-0.026816134321642073,0.012147850131240003,0.005981697611529258,0.0086650307242502663,0.008282855898603815,0.001610699731194409,0.0037880113882784693,-0.00026266920756195882,0.005717989604304391,0.0081775912341175289,0.0074498916464871695,0.0077841938990120263,0.0072939217972643336,0.0055649613726585553,0.0051529357563253244,0.0044133753884359099,0.00010770027694195853,0.00020726012994298591,incident_year[2023]
-0.0088060507411279725,-0.00153914532113934,-0.0027556990303996341,0.00096776880239016476,-0.00060379746053948024,-0.0026370196086034649,-0.0019639841598467099,0.03581299165158236,-0.015077517449952529,0.014623767293125223,0.0079370541650130369,0.0082828558986038341,0.027857623389578843,0.008562910756588625,0.0082146941061171114,0.011793594526296915,0.019845092383304213,0.024494090719214469,0.021891386891295793,0.021459073934107314,0.021232727291252966,0.020215631306917226,0.018526818456190173,0.017468941187022441,0.000421834237468305,0.00021848663097628001,incident_year[2024]
0.0034553061794665527,-5.6684335672622986e-05,0.0011217291972271635,0.00056731851149239643,0.0014755504077574901,0.0002457632287316227,-0.0013142917798774775,0.0031940963108788643,0.00049019841707271107,0.002246715663612662,-0.0012961901560050314,0.0016106997311944574,0.0085629107565887413,0.017878795390955958,0.010185752681405686,0.011325534901262141,0.011882145630782562,0.012353237259452103,0.0090724654313775101,0.010879933213957294,0.0080543904017328864,0.011596928081550658,0.015200720872994636,0.010480441049431634,-0.00013001179938509103,0.00013073491973625143,incident_month[2]
-0.021181733440432369,0.00035287160559010588,-0.00077041853159886121,-7.3195379390493705e-05,-0.00019380314067745513,-0.00055392006197223643,0.00074884728484444509,0.022608402261162161,-0.031267546433490008,0.013273251132341755,0.0038231737355319097,0.003788011388278438,0.0082146941061169917,0.010185752681405482,0.021611208776621982,0.01195232987815825,0.017149301408473275,0.015313411902305372,0.011120462789941592,0.012280262144429292,0.011061244441674896,0.012983402025106351,0.010794908507423812,0.012044139678675524,-0.00016075962393482379,0.00017747920998910491,incident_month[3]
-0.020546889152521799,-0.00045198990376510336,-0.00045430675098270899,0.00047205017120537335,-0.00021027416628048982,0.0011449449368271683,-0.00013260460454070209,0.0044146951975428637,0.0065107447231375921,0.0025616545124679041,0.00026315786065084028,-0.00026266920756193638,0.011793594526297021,0.011325534901262214,0.011952329878158589,0.039100322229746631,0.019681227992061935,0.022326590811079079,0.017137326580745519,0.015525202285970614,0.013032917761631764,0.019591106326898602,0.016140917035964222,0.016486519198939967,1.1439398592867896e-05,0.00028111429546903374,incident_month[4]
-0.049949652853780897,-0.00042525618369156261,-0.0039677031410445002,0.00056824238608390654,-0.00095130907892252087,-0.0014830418127130831,0.0014063950147776574,0.027274144248973828,-0.020353241413067453,0.015401131809932104,0.0057761007282258131,0.0057179896043044673,0.019845092383304536,0.01188214563078272,0.017149301408473663,0.019681227992062227,0.034196951897023889,0.032561104326834241,0.025055064311953069,0.025033511912836284,0.0239086519393471,0.026484054196731131,0.021106160849066184,0.019530151257922047,0.0003121556537689854,0.0004036113228512155,incident_month[5]
-0.01006571164506128,-0.00050449174943769097,-0.0095949986281750211,0.0026990271624729172,-0.0014245142217331978,-0.0030016484427891343,-0.0028532482847577778,0.0025604058982629492,-0.02679402422834172,0.022609981432804436,0.0070384569747187521,0.0081775912341176728,0.024494090719214871,0.012353237259452483,0.015313411902305904,0.022326590811079718,0.032561104326834199,0.056446197367409183,0.037830964514541279,0.035410564672667032,0.037553137260139022,0.035833244805845939,0.025840043599035745,0.020958311412540558,0.00088610152216797968,0.00058950639650227682,incident_month[6]
-0.026150127000689815,-0.0012100135088925624,-0.0081452259483345262,0.0022249049920252902,-0.0014704385737034937,-0.002745151769163341,-0.0010172527838171121,0.047510036188992549,-0.026607265924710619,0.01562918969772693,0.006656068136909203,0.007449891646487062,0.021891386891295248,0.0090724654313769637,0.011120462789941317,0.017137326580744777,0.02505506431195198,0.037830964514540058,0.04013909534256202,0.031499629694970069,0.03150963108010997,0.030076922182292735,0.022274909355140236,0.01733585892141154,0.00060066350092698867,0.00039905879435114073,incident_month[7]
-0.022257344318889014,-0.0010654493390506135,-0.0088318363149326312,0.0023568696317879576,-0.0014849747349912376,-0.0038502847403042231,-0.0010837536916930503,0.034284068614325702,-0.016493427065955378,0.010843222799923878,0.0052330197953362294,0.0077841938990120749,0.021459073934107255,0.010879933213956926,0.01228026214442934,0.01552520228597027,0.025033511912835722,0.035410564672666386,0.031499629694970624,0.04150929257634213,0.030130261503816209,0.029147015327392483,0.020190214639179107,0.017934311412612917,0.00031848330474625492,0.00052423435013009576,incident_month[8]
0.00037327552113879461,-0.0012855363338091258,-0.0087835626624265754,0.0021526739890956543,-0.0019157240337142703,-0.0023703501851316281,-0.00312326228808492,-0.0082125163382253709,-0.0087900346089370557,0.01337374787081533,0.0055598605679900341,0.0072939217972644447,0.021232727291253181,0.0080543904017328811,0.01106124444167516,0.013032917761631803,0.023908651939346846,0.03755313726013871,0.031509631080110914,0.030130261503816487,0.042655831634619876,0.029096693932888835,0.019656395911692884,0.016441549850842625,0.00070686079749679562,0.00046841411030061858,incident_month[9]
-0.022627872644479394,-0.0014717078692054898,-0.0065125556404392829,0.0018518524778771655,-0.0016815488187576424,-0.0016605378391689252,-0.0011626807859890702,0.023838937536092272,-0.013076623850208149,0.0072969185939928075,0.0034353885594067268,0.0055649613726586715,0.02021563130691733,0.011596928081550655,0.012983402025106625,0.019591106326898561,0.026484054196730774,0.035833244805845432,0.030076922182293429,0.029147015327392695,0.029096693932888672,0.037988111027294463,0.024568062370480453,0.01853447087378542,0.0006000327781166962,0.00047005357310556301,incident_month[10]
-0.04667775926758401,-0.00069034666657721388,-0.0019329291776998573,0.0016791096681330025,0.00019787393894527781,-0.00095624988009836479,0.0018455068036393343,0.052333530673329812,-0.025268336689481041,0.0069834755395880811,0.002594594787218879,0.0051529357563254285,0.018526818456190274,0.015200720872994497,0.010794908507423939,0.016140917035963966,0.021106160849065712,0.025840043599034926,0.022274909355140805,0.020190214639179284,0.019656395911692687,0.02456806237048029,0.031309806607655158,0.017404214557393174,-0.00011521915206030885,0.00045495841629333725,incident_month[11]
-0.0043762814167368283,-0.00053412472760211264,-0.00098254601689066546,0.00078609532276478419,-8.0288774311858258e-05,-0.00075868429462966932,-0.0015890589402836489,-0.027257091470669764,-0.00024094712368115715,0.014001056841648925,0.0048073804509002355,0.0044133753884359386,0.017468941187022496,0.010480441049431641,0.012044139678675767,0.016486519198939908,0.019530151257921735,0.020958311412539916,0.017335858921412192,0.017934311412613181,0.016441549850842486,0.018534470873785368,0.017404214557393299,0.024216427259671519,8.4550699290658062e-06,0.0004101330011018561,incident_month[12]
0.0030463794673579784,-4.3434381986864738e-05,-0.00017676064986978544,-1.2785288694391286e-05,-0.00029284797221187041,-0.00028187484456876095,-0.00044919438921348456,-0.00087605298162485171,-0.00071474129713778808,0.0011157105321894468,6.9071089782829937e-05,0.00010770027694197721,0.00042183423746835943,-0.00013001179938505698,-0.00016075962393476739,1.1439398592898085e-05,0.0003121556537689616,0.00088610152216793761,0.00060066350092703453,0.00031848330474628094,0.00070686079749682294,0.00060003277811677036,-0.00011521915206022617,8.45506992912766e-06,0.00023387027112362963,-7.2830535955739905e-05,gust_low
-0.0039953082822739988,2.7323822069521487e-05,-0.00010468840910769707,0.00026285276261938414,0.00018678751951743593,0.00018562801085946591,0.00032719921716756705,-0.0020052979385427961,0.00059656848753314136,-0.00053272780199236985,0.00011749935952071154,0.00020726012994298776,0.00021848663097627453,0.00013073491973624376,0.00017747920998910529,0.00028111429546902474,0.00040361132285121214,0.00058950639650226511,0.00039905879435115933,0.00052423435013009847,0.00046841411030061543,0.00047005357310554339,0.0004549584162933315,0.00041013300110184694,-7.2830535955743482e-05,0.00011408753268986752,gust_ramp
