Intercept,z_gust_0h,z_precipitation_24h_sum,z_temperature_0h,z_pressure_msl_0h,z_gust_pressure,urban_binary,log_population,income_deprivation_rate,deprivation_gap_pct,morans_i,incident_year[2022],incident_year[2023],incident_year[2024],incident_month[2],incident_month[3],incident_month[4],incident_month[5],incident_month[6],incident_month[7],incident_month[8],incident_month[9],incident_month[10],incident_month[11],incident_month[12],z_customers_v2_log1p,z_cust_sq,gust_hinge_11,term
0.097538947969542975,-0.0032909769766266833,5.5929840472829597e-05,0.00084906726450530233,-0.00040848770555742127,-7.871636909497367e-05,-0.00039718174095625634,-0.0075987194804103958,-0.085588349595377658,-0.039803488772560951,0.053755388678504559,0.00080738432018720636,0.0018150527952084546,-0.00088186469831647691,-0.004691616737385937,-0.0049658779760181149,-0.00020291304792046001,-0.0048980770547659962,-0.0054984520764707594,-0.0076966506298297311,-0.0035801407912828681,-0.0075676417367007576,-0.0073394011533619808,-0.0049671502392075236,-0.0012266644167167203,-0.00066345778128576048,-0.00045165345601601254,0.00043071135376788566,morans_i
0.0040937969966081678,-1.0854808019925872e-05,0.00021272170132853789,-0.001002887603145846,0.00012107693336336424,0.00051409706010274302,-0.00013461804072604285,-0.00050146474944985013,-0.018789035115301167,0.0085385684036132694,0.0008073843201856579,0.0027437813001382717,0.0012116391769731692,0.00044783610069505718,0.00052483551763431505,-0.00037490057296656791,-0.00072505618726742245,0.00059256003064378515,0.0011545071541363651,0.0019108611051160728,0.001386957094044396,0.00099322448872336756,-3.9398026932439736e-05,-0.00050756429493071424,-1.4411024266669872e-05,-0.00025652543323701686,-5.6570888578195747e-05,4.0343250089020832e-05,incident_year[2022]
0.0013933251050361967,-0.00012241441925709017,0.00022792836320815416,-0.00073673678767737145,0.00069232964717027103,4.1224636256231346e-05,-2.2727530378693066e-05,-0.00040066290995957479,-0.020130768380242928,0.0058451716500925134,0.0018150527952080287,0.0012116391769731302,0.0024883142161667461,0.0027392823001511678,0.0002337495313329999,0.00097656503152131289,0.0017646038067077709,0.0019578572231261585,0.0024082040894927298,0.0022559791351715111,0.0024513068866781115,0.0022197895708234222,0.0015406785646415208,0.0019420087036170967,0.0012634547125264053,0.00012846486822490572,-0.00020550515600865248,8.6769305097022728e-05,incident_year[2023]
-0.017511001056618805,-0.00076612430737373418,0.00011923322247423322,-0.00098488301388473991,0.002129402540506785,-0.0012809803840354741,0.0012932453219357447,-0.00018011687086320405,0.01927679762425924,-0.0084869689919441112,-0.00088186469831712808,0.00044783610069481844,0.0027392823001511921,0.021650502833301891,0.0022768684297866399,0.012059827021830895,0.014775683069334244,0.015098382564440573,0.014755676918580426,0.014631060850087528,0.013940894607672394,0.016221323856862715,0.016329200854669046,0.017051946323252309,0.01498264715103792,0.0020233114623455202,0.00079929192637357566,0.00033044086034320606,incident_year[2024]
0.012067077871519873,0.0038889489221443311,0.0010212581536896117,-0.0010054463987639829,-0.00019100100232587289,0.00080866793134351566,-0.00021525338330322712,-0.00087537755199173378,-0.016186320269851173,-4.1557517997357039e-05,-0.004691616737387925,0.00052483551763426659,0.00023374953133310135,0.0022768684297863112,0.025914884825994293,0.0069480231921384347,0.005700423110411296,0.0068576908306912706,0.0069863321767593186,0.0067058701892312115,0.0072500596923296195,0.0067145609786235863,0.0058183785371331339,0.0054786121367426371,0.0050786468315757866,-0.0017080289186213965,-0.00020181298599767904,-0.0011211675682476973,incident_month[2]
-0.0094444055365205427,0.00045190979003344016,0.00027874540267147678,-0.00042045703129632122,0.00044729693240671295,-0.0015566803460870186,0.00088689593210883972,-0.00040074162166078213,0.025118037528556181,-0.010767393475827709,-0.0049658779760181886,-0.00037490057296681538,0.00097656503152123851,0.012059827021830253,0.0069480231921381728,0.016779232113744193,0.013102618095971456,0.014862582284810641,0.013244439269112587,0.013299174289880557,0.013182773650765261,0.014523585553802926,0.015149648691350413,0.01444385420894137,0.013538850103090364,0.0012493953417869726,0.00067706168098072175,-0.00012687183115339088,incident_month[3]
-0.011947307995213607,-0.00096392930361124496,0.00025202108079647845,-0.00010007627210204797,0.00086860345303396052,-0.0017034420987367589,0.00081755790619054047,-0.00044217623567241232,0.032404788915306515,-0.017969757045936802,-0.00020291304792063527,-0.00072505618726749965,0.0017646038067078373,0.014775683069333634,0.005700423110410793,0.013102618095971411,0.017711154964855452,0.015622899808376656,0.013424796997055479,0.013370281420226681,0.013943400420204867,0.01570303573743731,0.016136579439171045,0.015563787513910701,0.015407647432130986,0.0020241408221703949,0.0010058776391030399,0.00014709945599701888,incident_month[4]
-0.022077606652569502,0.0011747299692818828,0.00056991897672733886,-0.0025625083667791945,0.0010607577940701918,-0.0018374757165238291,0.0005827418672541949,0.00017543685185458118,0.018594613597142411,-0.0020970193385800593,-0.0048980770547635225,0.00059256003064350727,0.0019578572231261113,0.01509838256443998,0.0068576908306908161,0.014862582284810678,0.015622899808376554,0.021136247368284726,0.018547438452782665,0.01809141695172458,0.017886430392404781,0.020584891808018466,0.019563904078513866,0.017256495242559178,0.01527374130241126,0.0016440159298131488,0.0012226332470560101,-0.00022686241761051684,incident_month[5]
-0.006307046680201542,0.0020243211560686384,0.00069645488435285169,-0.0053490600022759408,0.0010430282018607958,-0.001386417259718067,0.0011343722080358692,-0.0012447732413441112,0.014327885909491371,0.0024811714357127019,-0.0054984520764715912,0.0011545071541361788,0.0024082040894926986,0.014755676918579781,0.006986332176758682,0.013244439269112597,0.013424796997055458,0.018547438452782516,0.025162057405074954,0.021790567118826147,0.022485686954771229,0.022917208444514215,0.02061563777911635,0.015809360479038057,0.013997736917233657,0.00097795442764007294,0.0012367683526952513,-0.00024909370268772927,incident_month[6]
-0.0087951524223374867,0.0025750649544390579,0.0010249877494333929,-0.0054622085908397171,0.001528409611316756,-0.0015122713670762068,0.0015594974493944535,-0.0010726190075234093,0.010781248994963681,0.0078756004600413262,-0.0076966506298325205,0.0019108611051160457,0.0022559791351716455,0.014631060850087481,0.0067058701892312869,0.013299174289881095,0.01337028142022743,0.01809141695172508,0.021790567118826779,0.025102139097156931,0.022362069461686267,0.022887920950882958,0.0203532596361179,0.015810158775342614,0.014428507546617585,0.00092796149531143915,0.0011974013201975029,-0.00040485269130207042,incident_month[7]
-0.0091991707311121045,0.001763635151533762,0.0010407356015785074,-0.005646375149593718,0.0011583249232105344,-0.0011956450980743414,0.00081849459124712061,-0.000921444758033872,0.0072698777259930453,0.00059890009968573609,-0.0035801407912813762,0.0013869570940441076,0.0024513068866780768,0.013940894607672005,0.007250059692329518,0.01318277365076562,0.013943400420205167,0.017886430392404999,0.022485686954771555,0.022362069461685959,0.026693854665920627,0.023356001536590801,0.020094460307688321,0.015157538090313208,0.013835927885961701,0.0010010293261149205,0.00093361902941124645,-0.00014979559855703218,incident_month[8]
-0.011647640488571247,0.0035190601643911544,0.00059532683571857689,-0.0052949391440625434,0.0011943567765981572,-0.0022523354293365197,0.0016701114715277764,-0.00092700395789571872,0.028539242712233882,0.0017289230335419804,-0.0075676417367019598,0.00099322448872322293,0.0022197895708234417,0.016221323856862299,0.0067145609786233296,0.014523585553803162,0.015703035737437615,0.020584891808018604,0.022917208444514427,0.022887920950882573,0.023356001536590683,0.02639132052167437,0.022449139492677718,0.017650005981049509,0.015364730771363747,0.0015773514196679166,0.0015662864781668595,-0.00062339385551056341,incident_month[9]
-0.01760062928776605,0.0016995767345620856,0.00036970311164759154,-0.0037307576547356107,0.0013206451609518925,-0.0021514848960232659,0.0016160285798068317,-0.00033978227316644092,0.043317708115459062,-0.0080044465187828571,-0.007339401153362392,-3.9398026932542193e-05,0.0015406785646415659,0.01632920085466865,0.0058183785371328303,0.015149648691350609,0.016136579439171267,0.019563904078514074,0.020615637779116666,0.020353259636117522,0.0200944603076883,0.022449139492677794,0.024748123779511376,0.01783964587069755,0.016114613991772782,0.0019692247621094401,0.0014683073400595503,-0.00031059205042333575,incident_month[10]
-0.01893386027328189,0.00065749259982308158,0.00058002983946245997,-0.00091432214598834269,0.0018751788644163379,-0.0020525158772320218,0.00079160794694837426,5.1869896514104017e-05,0.025903739592968201,-0.0080053707984197274,-0.0049671502392093555,-0.00050756429493074449,0.0019420087036172836,0.017051946323252222,0.0054786121367426483,0.014443854208941828,0.015563787513911274,0.017256495242559872,0.015809360479038755,0.015810158775342635,0.015157538090313616,0.017650005981049863,0.017839645870698043,0.019698752942598735,0.016205600302005858,0.0018508848777648119,0.00074249593194261111,-0.0001117056625848705,incident_month[11]
-0.0096609489442144349,-0.0018481806317499588,0.00066156304346410503,-0.00042370431617854397,0.0012143872854325668,-0.0016065463581692566,0.00046892887297696694,-0.00073318639522752045,0.03125380954315167,-0.014276504931693355,-0.0012266644167180855,-1.4411024266868118e-05,0.0012634547125264608,0.01498264715103767,0.0050786468315759002,0.013538850103090782,0.015407647432131546,0.015273741302411804,0.013997736917234162,0.01442850754661739,0.013835927885961875,0.015364730771363966,0.016114613991773066,0.016205600302005827,0.019645839373981271,0.0019543477974218932,0.0010838151484198128,0.00027002479183360194,incident_month[12]
-0.0054737360570288737,-0.00058334978065478196,4.5344571458271069e-05,0.00021866917317743019,0.0002295202588853389,-0.00044516193927313297,0.00014772494119588003,0.00024106688072859163,0.014305024247219271,-0.0050247376669124242,-0.0006634577812857916,-0.00025652543323701502,0.00012846486822490786,0.0020233114623455315,-0.0017080289186213913,0.0012493953417869734,0.002024140822170427,0.0016440159298131616,0.00097795442764009614,0.00092796149531144815,0.0010010293261149251,0.001577351419667935,0.0019692247621094436,0.0018508848777648254,0.0019543477974218923,0.0009444991913031554,0.00030654603283029359,0.00011439343579452604,z_customers_v2_log1p
-0.0021696759327531523,-8.6237486890703802e-05,-1.9832222755832232e-06,-0.0001895764781799196,-0.00022846655506708201,-0.00041835843126155134,0.00032203836536243862,-5.3034620479208602e-05,0.0099883850767165921,-0.00058337944655356038,-0.00045165345601615983,-5.6570888578186151e-05,-0.00020550515600864635,0.00079929192637358509,-0.00020181298599769042,0.00067706168098072522,0.0010058776391030696,0.0012226332470560274,0.0012367683526952502,0.0011974013201974951,0.00093361902941128299,0.0015662864781668532,0.0014683073400595665,0.0007424959319426072,0.0010838151484198453,0.00030654603283029376,0.00072174941169798228,9.400259412620401e-07,z_cust_sq
-0.0036402667348422999,-0.0019235799873623368,-1.0988415912847718e-06,0.0002782104582275775,6.8688482594964035e-05,0.00041422795033053679,-0.00028137646631934844,0.00017624956295784382,0.0034341033127571578,-0.0014316993100557947,0.00043071135376863777,4.0343250088960401e-05,8.6769305096985919e-05,0.00033044086034305069,-0.0011211675682477865,-0.00012687183115344514,0.00014709945599680497,-0.00022686241761062177,-0.00024909370268786767,-0.0004048526913022048,-0.00014979559855714752,-0.00062339385551068505,-0.00031059205042337749,-0.0001117056625850638,0.00027002479183346165,0.00011439343579452307,9.4002594125680205e-07,0.00045419692708028448,gust_hinge_11
