Intercept,z_gust_0h,z_precipitation_24h_sum,z_temperature_0h,z_pressure_msl_0h,z_gust_sq,z_gust_pressure,urban_binary,log_population,income_deprivation_rate,deprivation_gap_pct,morans_i,incident_year[2022],incident_year[2023],incident_year[2024],incident_month[2],incident_month[3],incident_month[4],incident_month[5],incident_month[6],incident_month[7],incident_month[8],incident_month[9],incident_month[10],incident_month[11],incident_month[12],grid_index,gust
0,1.0324008850425128,0,0,0,1.0658515874365637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162,21.901337792642138
0,1.0505511603088948,0,0,0,1.1036577404263652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163,22.03344481605351
0,1.0687014355752771,0,0,0,1.1421227584006581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164,22.165551839464882
0,1.0868517108416593,0,0,0,1.1812466413594418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165,22.297658862876254
0,1.1050019861080416,0,0,0,1.2210293893027164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166,22.429765886287626
0,1.1231522613744231,0,0,0,1.2614710022304805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,22.561872909698995
0,1.1413025366408054,0,0,0,1.3025714801427368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168,22.693979933110366
0,1.1594528119071876,0,0,0,1.3443308230394841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169,22.826086956521738
0,1.1776030871735699,0,0,0,1.3867490309207224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170,22.95819397993311
0,1.1957533624399519,0,0,0,1.429826103786451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171,23.090301003344482
0,1.2139036377063337,0,0,0,1.4735620416366699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172,23.222408026755851
0,1.2320539129727159,0,0,0,1.5179568444713807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173,23.354515050167223
0,1.2502041882390982,0,0,0,1.5630105122905824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174,23.486622073578594
0,1.2683544635054802,0,0,0,1.6087230450942744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,23.618729096989966
0,1.2865047387718624,0,0,0,1.6550944428824581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176,23.750836120401338
0,1.3046550140382442,0,0,0,1.7021247056551312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177,23.882943143812707
0,1.3228052893046263,0,0,0,1.7498138334122959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178,24.015050167224079
0,1.3409555645710085,0,0,0,1.7981618261539523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179,24.147157190635451
0,1.3591058398373908,0,0,0,1.8471686838800991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180,24.279264214046822
0,1.377256115103773,0,0,0,1.8968344065907372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181,24.411371237458194
0,1.3954063903701546,0,0,0,1.9471589942858643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182,24.543478260869563
0,1.4135566656365368,0,0,0,1.998142446965484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183,24.675585284280935
0,1.4317069409029191,0,0,0,2.0497847646295946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184,24.807692307692307
0,1.4498572161693013,0,0,0,2.1020859472781961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185,24.939799331103679
0,1.4680074914356835,0,0,0,2.1550459949112883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186,25.07190635451505
0,1.4861577667020651,0,0,0,2.20866490752887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,187,25.204013377926419
0,1.5043080419684474,0,0,0,2.2629426851309442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188,25.336120401337791
0,1.5224583172348296,0,0,0,2.3178793277175092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189,25.468227424749163
0,1.5406085925012116,0,0,0,2.3734748352885644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,25.600334448160535
0,1.5587588677675939,0,0,0,2.4297292078441113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191,25.732441471571907
0,1.5769091430339757,0,0,0,2.4866424453841476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192,25.864548494983275
0,1.5950594183003579,0,0,0,2.544214547908676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193,25.996655518394647
0,1.6132096935667399,0,0,0,2.6024455154176951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194,26.128762541806019
0,1.6313599688331222,0,0,0,2.6613353479112054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195,26.260869565217391
0,1.6495102440995044,0,0,0,2.7208840453892065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196,26.392976588628763
0,1.6676605193658867,0,0,0,2.7810916078516987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197,26.525083612040135
0,1.6858107946322682,0,0,0,2.8419580352986795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,26.657190635451503
0,1.7039610698986505,0,0,0,2.9034833277301537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199,26.789297658862875
0,1.7221113451650327,0,0,0,2.9656674851461187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,26.921404682274247
0,1.740261620431415,0,0,0,3.0285105075465744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201,27.053511705685619
0,1.758411895697797,0,0,0,3.0920123949315199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202,27.185618729096991
0,1.7765621709641788,0,0,0,3.1561731473009562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203,27.317725752508359
0,1.794712446230561,0,0,0,3.2209927646548846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204,27.449832775919731
0,1.8128627214969433,0,0,0,3.2864712469933037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205,27.581939799331103
0,1.8310129967633253,0,0,0,3.3526085943162132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206,27.714046822742475
0,1.8491632720297075,0,0,0,3.4194048066236142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,207,27.846153846153847
0,1.8673135472960893,0,0,0,3.4868598839155043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,208,27.978260869565215
0,1.8854638225624716,0,0,0,3.5549738261918873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,209,28.110367892976587
0,1.9036140978288536,0,0,0,3.6237466334527602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210,28.242474916387959
0,1.9217643730952358,0,0,0,3.6931783056981247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,211,28.374581939799331
0,1.9399146483616181,0,0,0,3.7632688429279804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,212,28.506688963210703
0,1.9580649236279997,0,0,0,3.8340182451423241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,213,28.638795986622071
0,1.9762151988943819,0,0,0,3.9054265123411613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,214,28.770903010033443
0,1.9943654741607642,0,0,0,3.9774936445244897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215,28.903010033444815
0,2.0125157494271462,0,0,0,4.0502196416923075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216,29.035117056856187
0,2.0306660246935286,0,0,0,4.1236045038446187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,217,29.167224080267559
0,2.0488162999599102,0,0,0,4.1976482309814172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,218,29.299331103678927
0,2.0669665752262922,0,0,0,4.2723508231027072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219,29.431438127090299
0,2.0851168504926747,0,0,0,4.3477122802084915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220,29.563545150501671
0,2.1032671257590567,0,0,0,4.423732602298764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221,29.695652173913043
0,2.1214174010254392,0,0,0,4.5004117893735289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,222,29.827759197324415
0,2.1395676762918208,0,0,0,4.577749841432782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,223,29.959866220735783
0,2.1577179515582028,0,0,0,4.6557467584765266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,224,30.091973244147155
0,2.1758682268245852,0,0,0,4.7344025405047647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225,30.224080267558527
0,2.1940185020909673,0,0,0,4.8137171875174918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226,30.356187290969899
0,2.2121687773573493,0,0,0,4.8936906995147096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,227,30.488294314381271
0,2.2303190526237313,0,0,0,4.9743230764964181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,228,30.620401337792639
0,2.2484693278901138,0,0,0,5.0556143184626201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,229,30.752508361204011
0,2.2666196031564958,0,0,0,5.1375644254133102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230,30.884615384615383
0,2.2847698784228783,0,0,0,5.2201733973484936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,231,31.016722408026755
0,2.3029201536892603,0,0,0,5.303441234268166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,232,31.148829431438127
0,2.3210704289556414,0,0,0,5.3873679361723257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,233,31.280936454849495
0,2.3392207042220239,0,0,0,5.4719535030609814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,234,31.413043478260867
0,2.3573709794884059,0,0,0,5.5571979349341261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235,31.545150501672239
0,2.3755212547547879,0,0,0,5.6431012317917624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236,31.677257525083611
0,2.3936715300211704,0,0,0,5.7296633936338912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,237,31.809364548494983
0,2.4118218052875524,0,0,0,5.8168844204605081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238,31.941471571906355
0,2.4299720805539344,0,0,0,5.9047643122716167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,239,32.073578595317727
0,2.448122355820316,0,0,0,5.9933030690672142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240,32.205685618729092
0,2.4662726310866989,0,0,0,6.0825006908473087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,241,32.337792642140471
0,2.4844229063530801,0,0,0,6.1723571776118851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242,32.469899665551836
0,2.5025731816194625,0,0,0,6.2628725293609593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,243,32.602006688963208
0,2.5207234568858445,0,0,0,6.3540467460945225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244,32.73411371237458
0,2.538873732152227,0,0,0,6.4458798278125782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,245,32.866220735785951
0,2.557024007418609,0,0,0,6.5383717745151229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246,32.998327759197323
0,2.575174282684991,0,0,0,6.6315225862021583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,247,33.130434782608695
0,2.5933245579513735,0,0,0,6.7253322628736871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,248,33.262541806020067
0,2.6114748332177555,0,0,0,6.8198008045297041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,249,33.394648829431439
0,2.629625108484138,0,0,0,6.9149282111702144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,33.526755852842811
0,2.6477753837505191,0,0,0,7.0107144827952093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,251,33.658862876254176
0,2.6659256590169012,0,0,0,7.1071596194046984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,252,33.790969899665548
0,2.6840759342832836,0,0,0,7.2042636209986819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253,33.92307692307692
0,2.7022262095496656,0,0,0,7.3020264875771534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,34.055183946488292
0,2.7203764848160477,0,0,0,7.4004482191401157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,34.187290969899664
0,2.7385267600824301,0,0,0,7.4995288156875715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,256,34.319397993311036
0,2.7566770353488121,0,0,0,7.5992682772195161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,257,34.451505016722408
0,2.7748273106151946,0,0,0,7.6996666037359534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,258,34.583612040133779
0,2.7929775858815766,0,0,0,7.8007237952368795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,259,34.715719063545151
0,2.8111278611479587,0,0,0,7.9024398517222965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260,34.847826086956523
0,2.8292781364143411,0,0,0,8.0048147731922068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,261,34.979933110367895
0,2.8474284116807222,0,0,0,8.1078485596465999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,262,35.11204013377926
0,2.8655786869471043,0,0,0,8.2115412110854908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,263,35.244147157190632
0,2.8837289622134867,0,0,0,8.3158927275088725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,264,35.376254180602004
0,2.9018792374798688,0,0,0,8.420903108916745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,265,35.508361204013376
0,2.9200295127462508,0,0,0,8.5265723553091064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,266,35.640468227424748
0,2.9381797880126332,0,0,0,8.6329004666859621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,267,35.77257525083612
0,2.9563300632790153,0,0,0,8.7398874430473068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,268,35.904682274247492
0,2.9744803385453977,0,0,0,8.847533284393144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,269,36.036789297658864
0,2.9926306138117797,0,0,0,8.9558379907234702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,270,36.168896321070235
0,3.0107808890781618,0,0,0,9.0648015620382871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,271,36.301003344481607
0,3.0289311643445433,0,0,0,9.1744239983375913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,272,36.433110367892972
0,3.0470814396109254,0,0,0,9.2847052996213897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,273,36.565217391304344
0,3.0652317148773074,0,0,0,9.3956454658896789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,274,36.697324414715716
0,3.0833819901436899,0,0,0,9.5072444971424623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,275,36.829431438127088
0,3.1015322654100719,0,0,0,9.619502393379733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,276,36.96153846153846
0,3.1196825406764543,0,0,0,9.732419154601498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,277,37.093645484949832
0,3.1378328159428364,0,0,0,9.8459947808077501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,278,37.225752508361204
0,3.1559830912092184,0,0,0,9.9602292719984931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,279,37.357859531772576
0,3.1741333664756008,0,0,0,10.07512262817373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,280,37.489966555183948
0,3.1922836417419829,0,0,0,10.190674849333456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,281,37.62207357859532
0,3.210433917008364,0,0,0,10.306885935477666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,282,37.754180602006684
0,3.2285841922747465,0,0,0,10.423755886606378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,283,37.886287625418056
0,3.2467344675411285,0,0,0,10.541284702719576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,284,38.018394648829428
0,3.2648847428075105,0,0,0,10.659472383817263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,285,38.1505016722408
0,3.283035018073893,0,0,0,10.778318929899447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,286,38.282608695652172
0,3.301185293340275,0,0,0,10.897824340966118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,287,38.414715719063544
0,3.3193355686066575,0,0,0,11.017988617017282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,288,38.546822742474916
0,3.3374858438730395,0,0,0,11.138811758052935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,289,38.678929765886288
0,3.3556361191394215,0,0,0,11.260293764073078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,290,38.81103678929766
0,3.373786394405804,0,0,0,11.382434635077715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,291,38.943143812709032
0,3.3919366696721851,0,0,0,11.505234371066834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,292,39.075250836120397
0,3.4100869449385671,0,0,0,11.628692972040451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,293,39.207357859531768
0,3.4282372202049496,0,0,0,11.75281043799856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,294,39.33946488294314
0,3.4463874954713316,0,0,0,11.877586768941157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,295,39.471571906354512
0,3.4645377707377141,0,0,0,12.00302196486825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,296,39.603678929765884
0,3.4826880460040961,0,0,0,12.12911602577983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,297,39.735785953177256
0,3.5008383212704781,0,0,0,12.255868951675899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,298,39.867892976588628
0,3.5189885965368606,0,0,0,12.383280742556463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,299,40
