Incident Reference,cause_group_official,customers_v2_event_excl_reinterruptions,duration_A_customer_weighted_hours,duration_B_full_span_hours,lat,lon,incident_date_utc,temperature_0h,pressure_msl_0h,gust_0h,precipitation_24h_sum,weather_status_v3,LAD21CD,population,rural_urban_classification,deprivation_gap_pct,morans_i,income_deprivation_rate,cv_fold_v3,urban_binary,log_population,incident_year,incident_month,substation,LAD21NM
FREP-338627-G,weather_natural,209.0,2.209968102073365,9.616666666666667,51.0729133018242,1.09287207346923,2023-11-02,11.11050033569336,970.0,27.200000762939453,17.200000762939453,matched,E07000112,111486.0,Urban with Significant Rural (rural including hub towns 26-49%),0.3339999999999999,0.43,0.145,,1.0,11.62165430146081,2023,11,HYTHE MAIN 33/11KV,Folkestone and Hythe
FREP-338630-G,weather_natural,889.0,0.5156917885264342,0.65,51.3031628419803,0.335796293006111,2023-11-02,10.300000190734863,959.2000122070312,15.600000381469728,17.700000762939453,matched,E07000115,135432.0,Urban with Significant Rural (rural including hub towns 26-49%),0.231,0.17,0.08,,1.0,11.816224948317085,2023,11,WROTHAM HEATH 33/11KV,Tonbridge and Malling
FREP-338740-G,technical_asset,3.0,1.9666666666666663,1.9666666666666663,50.9326754669225,-0.173555041823775,2023-11-02,8.949999809265137,971.7000122070312,20.299999237060547,27.900001525878903,matched,E07000228,158410.0,Urban with City and Town,0.155,0.02,0.053,,1.0,11.972941887682897,2023,11,HURSTPIERPOINT 33/11KV,Mid Sussex
FREP-338709-G,technical_asset,1.0,5.733333333333333,5.733333333333333,51.2456005284074,-0.578884115575562,2023-11-02,9.199999809265137,969.0,16.299999237060547,22.0,matched,E07000209,149094.0,Urban with City and Town,0.215,0.17,0.057,,1.0,11.912332258494429,2023,11,GUILDFORD 'B' 33/11KV,Guildford
FREP-309655-J,technical_asset,0.0,,1.0,51.4037774636768,-0.0446582293113148,2023-10-31,11.050000190734863,1002.2000122070312,6.800000190734863,1.3000000715255735,matched,E09000006,332482.0,Urban with Major Conurbation,0.291,0.5,0.091,,1.0,12.71434100227433,2023,10,CHURCHFIELDS,Bromley
FREP-325429-J,technical_asset,0.0,,1.0,51.4615405357285,-0.13648290441052,2023-11-01,12.649999618530272,992.0,13.199999809265137,7.900000095367432,matched,E09000022,318738.0,Urban with Major Conurbation,0.286,0.14,0.153,,1.0,12.672124727687281,2023,11,CLAPHAM PARK RD,Lambeth
FREP-276478-Z,technical_asset,2.0,4.066666666666666,4.066666666666666,51.676233700079,-0.425139474825921,2023-10-31,12.800000190734863,1000.7000122070312,7.699999809265137,2.799999952316284,matched,E07000103,105261.0,Urban with Major Conurbation,0.2189999999999999,0.14,0.092,,1.0,11.56419825914765,2023,10,GROVE MILL PRIMARY,Watford
FREP-87591-V,technical_asset,95.0,3.916666666666667,7.983333333333333,51.2848330119193,-0.0802166717832918,2023-11-02,11.149999618530272,954.0999755859376,8.300000190734863,21.69999885559082,matched,E07000215,90049.0,Urban with Significant Rural (rural including hub towns 26-49%),0.145,0.07,0.063,,1.0,11.408109245600743,2023,11,CATERHAM 33/11KV,Tandridge
FREP-87705-V,weather_natural,1.0,4.066666666666666,4.066666666666666,51.1511090372096,-0.504034443005657,2023-11-02,9.199999809265137,967.0999755859376,15.600000381469728,19.900001525878903,matched,E07000216,132749.0,Largely Rural (rural including hub towns 50-79%) ,0.1689999999999999,0.03,0.054,,0.0,11.796215406119128,2023,11,CRANLEIGH 33/11KV,Waverley
FREP-87683-V,weather_natural,5.0,9.3,9.3,51.1398734479947,0.270687221882431,2023-11-01,10.199999809265137,979.7000122070312,20.200000762939453,12.300000190734863,matched,E07000116,117741.0,Urban with Significant Rural (rural including hub towns 26-49%),0.213,0.19,0.073,,1.0,11.676242575836485,2023,11,TUNBRIDGE WELLS TOWN 11KV,Tunbridge Wells
FREP-87976-V,technical_asset,1.0,20.383333333333333,20.383333333333333,51.380796117393,1.37943911420177,2023-11-02,10.35200023651123,967.7000122070312,16.200000762939453,13.200000762939451,matched,E07000114,141049.0,Urban with City and Town,0.387,0.43,0.185,,1.0,11.8568626267205,2023,11,MARGATE 33/11KV,Thanet
FREP-87569-V,technical_asset,1.0,7.733333333333333,28.3,51.0482500947197,0.168254198204291,2023-11-03,10.350000381469728,982.7999877929688,9.600000381469728,8.5,matched,E07000065,164861.0,Mainly Rural (rural including hub towns >=80%) ,0.237,0.29,0.073,,0.0,12.012857973601582,2023,11,CROWBOROUGH TOWN 33/6.6KV,Wealden
FREP-87584-V,weather_natural,279.0,6.294623655913978,6.433333333333334,50.8862508326506,0.431426441087337,2023-11-02,11.350000381469728,956.7999877929688,22.700000762939453,22.299999237060547,matched,E07000065,164861.0,Mainly Rural (rural including hub towns >=80%) ,0.237,0.29,0.073,,0.0,12.012857973601582,2023,11,NINFIELD LOCAL 33/11KV,Wealden
FREP-87898-V,weather_natural,1.0,10.816666666666666,10.816666666666666,51.0866497080577,1.18487877277459,2023-11-02,11.133999824523926,958.0999755859376,24.0,25.700000762939453,matched,E07000112,111486.0,Urban with Significant Rural (rural including hub towns 26-49%),0.3339999999999999,0.43,0.145,,1.0,11.62165430146081,2023,11,FOLKESTONE EAST 33/11KV,Folkestone and Hythe
FREP-87633-V,weather_natural,257.0,4.610700389105058,4.95,50.9490589725163,0.453212451572045,2023-11-02,10.75,959.5999755859376,25.89999961853028,17.899999618530273,matched,E07000064,95089.0,Largely Rural (rural including hub towns 50-79%) ,0.35,0.37,0.113,,0.0,11.462568574125264,2023,11,MOUNTFIELD 33/11KV,Rother
