Incident Reference,cause_group_official,customers_v2_event_excl_reinterruptions,duration_A_customer_weighted_hours,duration_B_full_span_hours,lat,lon,incident_date_utc,temperature_0h,pressure_msl_0h,gust_0h,precipitation_24h_sum,weather_status_v3,LAD21CD,population,rural_urban_classification,deprivation_gap_pct,morans_i,income_deprivation_rate,cv_fold_v3,urban_binary,log_population,incident_year,incident_month,substation,LAD21NM
FREP-403525-Z,weather_natural,0.0,,15.083333333333334,52.6056121345765,1.24344681403197,2023-10-20,11.399999618530272,976.9000244140624,3.5,40.79999923706055,matched,E07000149,146645.0,Mainly Rural (rural including hub towns >=80%) ,0.15,0.05,0.078,,0.0,11.895769979040859,2023,10,CRINGLEFORD PRIMARY,South Norfolk
FREP-403791-Z,technical_asset,1.0,10.15,10.15,51.651027718283,0.594451054535383,2023-10-21,12.25,982.0,9.5,2.1000001430511475,matched,E07000070,186060.0,Urban with City and Town,0.2639999999999999,0.13,0.077,,1.0,12.13382448132255,2023,10,SOUTH WOODHAM PRIMARY,Chelmsford
FREP-403856-Z,weather_natural,229.0,1.1703784570596798,10.183333333333334,51.6141351656409,0.302285011271903,2023-10-21,14.550000190734863,983.4000244140624,10.199999809265137,1.4000000953674316,matched,E07000068,78381.0,Urban with Significant Rural (rural including hub towns 26-49%),0.159,0.05,0.064,,1.0,11.269336830028958,2023,10,BRENTWOOD PRIMARY,Brentwood
FREP-403859-Z,technical_asset,1.0,4.25,4.25,51.8912262371223,0.856813327531307,2023-10-21,14.75,984.0999755859376,12.800000190734863,5.199999809265137,matched,E07000071,198497.0,Urban with Significant Rural (rural including hub towns 26-49%),0.287,0.34,0.099,,1.0,12.198529265645048,2023,10,LEXDEN PRIMARY,Colchester
FREP-403568-Z,technical_asset,4.0,9.283333333333331,9.283333333333331,51.7908143998246,1.14547156737431,2023-10-20,14.173999786376951,975.7999877929688,2.900000095367432,16.899999618530273,matched,E07000076,154321.0,Largely Rural (rural including hub towns 50-79%) ,0.5249999999999999,0.49,0.173,,0.0,11.946790127600087,2023,10,OLD RD PRIMARY,Tendring
FREP-329348-J,technical_asset,1.0,21.08333333333333,21.08333333333333,51.4575730420073,-0.0746040039832204,2023-10-20,12.75,977.4000244140624,4.900000095367432,13.100000381469728,matched,E09000028,313485.0,Urban with Major Conurbation,0.374,0.43,0.162,,1.0,12.65550679102046,2023,10,NORTH CROSS RD,Southwark
FREP-329244-J,technical_asset,1.0,15.216666666666669,15.216666666666669,51.4302463101128,-0.103963970867736,2023-10-20,13.699999809265137,975.2999877929688,7.400000095367432,15.200000762939451,matched,E09000022,318738.0,Urban with Major Conurbation,0.286,0.14,0.153,,1.0,12.672124727687281,2023,10,WEST NORWOOD,Lambeth
FREP-402892-Z,technical_asset,2.0,0.75,0.75,51.6219298311367,0.446851879140853,2023-10-18,13.550000190734863,994.9000244140624,13.5,0.4000000059604645,matched,E07000066,191120.0,Urban with City and Town,0.3339999999999999,0.58,0.138,,1.0,12.160656781999691,2023,10,BILLERICAY EAST PRIMARY,Basildon
FREP-402296-Z,technical_asset,5.0,0.9333333333333332,0.9333333333333332,52.6808965137977,1.68924479672554,2023-10-19,15.449999809265137,984.7000122070312,7.699999809265137,16.799999237060547,matched,E07000145,100209.0,Urban with Significant Rural (rural including hub towns 26-49%),0.43,0.58,0.184,,1.0,11.515013283958575,2023,10,ORMESBY PRIMARY,Great Yarmouth
FREP-402691-Z,technical_asset,0.0,,56.06666666666667,52.5367083923244,-0.234107584000454,2023-10-17,8.649999618530273,1018.5999755859376,5.699999809265137,0.0,matched,E07000011,187113.0,Mainly Rural (rural including hub towns >=80%) ,0.207,0.3,0.074,,0.0,12.139467991409111,2023,10,FARCET PRIMARY,Huntingdonshire
