b,beta1,beta2,turning_point_z,boot_gust_mean,boot_gust_sd,turning_point_ms
244,-0.039637846627534355,0.12099841607918699,0.1637948987761687,9.855733148749817,5.343671344662915,10.730999255741992
245,-0.07263562720188468,0.12583670037846864,0.28861066359585286,9.325660289634534,4.615419236995643,10.657719498396911
246,-0.0536749418119659,0.10344580073037292,0.25943509273937254,9.434384977222482,4.47814853512904,10.59617385773437
247,0.017434200197941334,0.10883694422394646,-0.0800932088008101,10.019566751672901,5.471039675413971,9.581373628592454
248,-0.00768475413484412,0.08567454861881943,0.044848524204282016,10.146453537011281,5.710362004122729,10.40255484556839
249,0.009903099330374435,0.10316524349689508,-0.04799629698287138,10.50517871580572,5.843723891337003,10.224701608431207
250,-0.007277612799701636,0.1287463835194137,0.028263367873957574,9.97912718338966,5.325039669515408,10.129630738512592
251,-0.04742450102172118,0.09588672015988366,0.247294416487729,9.845373850703126,5.30136897759403,11.15637279860339
252,-0.1098116028303163,0.11236779682165768,0.4886257715126408,9.219669621407505,4.515578206372235,11.426097506321804
253,-0.015211083210434585,0.07662113366577877,0.09926166895928021,9.996456699244163,5.553254311321055,10.547681990341209
254,-0.024690463619984022,0.11158231864339527,0.11063788564428388,10.002766329834838,5.261864728996926,10.584927917997291
255,-0.015313647353754095,0.1289853993341796,0.059361941091018354,10.1511739582817,5.305672562798388,10.46612898040277
256,-0.02097828367199422,0.08598070687566953,0.12199413353468586,10.397595665864857,5.857821815441881,11.11221556264027
257,-0.07525334743278607,0.12563576999795922,0.29949013499104776,9.603546761788085,4.684456475001728,11.00649526384604
258,0.04195035152215912,0.08133178847170296,-0.25789640379514417,10.898618513570515,6.434501272484767,9.239183775181415
259,-0.013203959157775383,0.09352203580411342,0.0705927701650536,10.386210956668895,5.8971051963617125,10.8025039484348
260,-0.009183283752607473,0.10555710533700621,0.043499126483662665,10.038488569336101,5.3087376437396845,10.269414019569714
261,-0.053017436001268826,0.09662618092655041,0.2743430170419836,10.210609529898143,5.684972456771676,11.770242025489463
262,-0.0646873610193424,0.09501732755614616,0.3403977078871133,9.519383247295714,4.7208489434306316,11.126349406920802
263,0.009995664587746936,0.09568335971462251,-0.05223303517748123,10.271531320917546,5.8042179686942,9.968359399580974
264,-0.0949390719069838,0.10157366070492685,0.4673409978930628,9.595601537817966,4.642407475778143,11.765188880174339
265,-0.04629106089713217,0.13064954779623175,0.17715737129580525,9.838301059270517,5.237036735955288,10.76608072079192
266,-0.022927680786768483,0.08294915985972288,0.13820321282061193,9.84576976784083,5.310228677479976,10.579660431880711
267,-0.017204384760027346,0.10414685886932776,0.08259675302168043,9.94589697540678,5.376224502174409,10.389955662801986
268,-0.0014474218840302025,0.09000880627279975,0.008040445951717986,10.2016845607865,5.701399291440696,10.247526353638492
269,-0.05541469734155226,0.10486240771087078,0.26422575330495474,10.014780778406315,5.329423842961011,11.422951807994075
270,-0.040882363709665435,0.08893801565159122,0.22983627085755648,9.895712232517152,5.3333733513799215,11.121514874689382
271,-0.0504769498727169,0.13275120418048567,0.19011861393019655,9.774913341722614,5.259733609689664,10.774886605238883
272,-0.07664300294744185,0.11047038984301794,0.34689387380796827,9.802664830816784,4.788276780573175,11.463688712094559
273,0.004249084575514214,0.0927824002229394,-0.022898117343938228,10.424567666890063,5.897334660933934,10.289529805807524
274,-0.03771435237252077,0.08552371228069193,0.22049061813839943,9.625167039304966,5.1421995750077425,10.758973802189438
275,-0.06402724408993571,0.09078436238221968,0.3526336607419715,9.830546013043271,5.133535286505815,11.640803353671902
276,-0.04748283592423471,0.10953913813674447,0.21673913421228017,9.916004612505164,5.2201192604171,11.047408741492815
277,-0.026538019816935175,0.10313097501126973,0.12866173239434228,9.847302853999658,5.255904090065731,10.523536579526024
278,-0.03245935168388794,0.10590678115415063,0.1532449165679124,9.771531722822045,5.089852608828835,10.551525761204992
279,0.0028824030640085194,0.11610175040136511,-0.012413262737400678,10.12323974062412,5.3806059294939885,10.056448865534895
280,0.008130012414927092,0.08538718582513333,-0.0476067476423029,10.377101457921686,5.746615030698146,10.103523806357774
281,-0.024956225476855255,0.12175339622519468,0.10248677347240608,9.877203387967251,4.983044476554473,10.387899538438813
282,0.033696073823352726,0.10991235082730567,-0.15328611193247976,10.99065718259551,6.491357734612337,9.995622194293956
283,-0.0689264669530707,0.10442904852208847,0.3300157759193392,9.955770294067689,5.3069018722184635,11.707131633155658
284,-0.032734739760200256,0.12270478306844639,0.13338819784205305,9.820916615477003,4.792616189567268,10.460195051952029
285,-0.01667843284028658,0.12824194779108414,0.06502721273173818,10.209349259716074,5.389017666370984,10.559782057922275
286,-0.08939337013768084,0.11690648471648851,0.3823285353009711,9.35601369716124,4.65778800968312,11.136818964645812
287,-0.07422176869912696,0.13649110064188139,0.27189233711971583,9.636853502267137,4.759290532282909,10.930868128121274
288,-0.06914908613772687,0.12060647649084363,0.28667235852370093,9.878710122056345,5.327714420957247,11.406018580652892
289,-0.02613082845065268,0.08673257294863662,0.15064022409508976,9.847063585999573,5.373652224221709,10.656551761265408
290,-0.04805086428999329,0.10869649149410657,0.22103226897897882,9.698015181721063,5.230614764292115,10.854149831227495
291,-0.07921637294648243,0.14668520789408118,0.27002168140799576,9.652026099514039,4.817782495895616,10.952931829713783
292,-0.04208563968243016,0.07522389409114501,0.2797358485020538,10.063285850989784,5.667269149885279,11.648624195322455
293,-0.06749668038946716,0.11267828283926115,0.2995106008393522,9.431651196476212,4.505325911898124,10.781044067325922
294,0.00042749098188668344,0.09618293010677481,-0.0022222809255868802,10.1193121265244,5.7778414783358425,10.10647213961603
295,-0.06310191346647566,0.14066429306790088,0.22429968576323547,9.499931490740028,4.647611232324437,10.542389229700083
296,-0.042622153652771895,0.11832911105098742,0.18010003317952006,9.975361659669579,5.350147319724754,10.938923369467327
297,-0.023315872517825364,0.0913323818302664,0.12764296764512265,10.415949332974325,5.872080045215436,11.165479056195329
298,-0.03179854595379462,0.12077938767265588,0.13163895995224406,10.277071814510636,5.3556301187413204,10.982081393230658
299,-0.04577977019502933,0.11786492662927124,0.19420438082918268,9.696373085126245,4.708124042308816,10.610711399629817
300,-0.05937590636027347,0.10864769729099498,0.27324972291518,9.711154793003052,5.192659479789366,11.13004755704838
301,-0.10311260228689535,0.12831933697328426,0.4017812307912841,9.38105964073356,4.560087133905196,11.213217061909488
302,-0.038960400931256516,0.08290268040198506,0.23497672658074653,10.378048275366336,5.941352932004541,11.774127938789684
303,-0.04582177304625941,0.0635471514157617,0.36053365119757486,9.643288164581408,5.193893909640808,11.515861699757055
304,-0.03529525092297621,0.0834708640434868,0.21142258036641398,9.951294905137722,5.570582365351767,11.129041802964034
305,-0.063114319447796,0.11585374790451694,0.27238790539522667,9.755872437380923,5.123786812773346,11.151529995003939
306,-0.021294030850283592,0.1056015088918246,0.1008225690794657,9.808471667797509,5.3043398246417155,10.34326883618841
307,-0.05098967641303137,0.09147129115244265,0.2787195620101933,9.726585854697003,5.1366949554666235,11.158283222864629
