target,candidate,bin,lower,upper,n,events,mean_probability,observed_frequency,sparse
any_gt100,A05_max_rolling3h_mean,10,0.068073111287701,0.6845705150452487,12107,1451,0.12043012433532448,0.11984802180556703,False
any_gt100,A05_max_rolling3h_mean,11,0.6845705150452487,1.0,0,0,,,True
any_gt1000,A01_daily_max,0,0.0,0.007087976838840748,0,0,,,True
any_gt1000,A01_daily_max,1,0.007087976838840748,0.007123334566486026,20052,162,0.007095026157022984,0.00807899461400359,False
any_gt1000,A01_daily_max,2,0.007123334566486026,0.007257352383966211,12994,107,0.007243980267968492,0.008234569801446821,False
any_gt1000,A01_daily_max,3,0.007257352383966211,0.007328875773431111,7466,46,0.007271989704382518,0.0061612643986070185,False
any_gt1000,A01_daily_max,4,0.007328875773431111,0.007352836443881216,36780,257,0.007337383713420988,0.006987493202827624,False
any_gt1000,A01_daily_max,5,0.007352836443881216,0.00739574057456981,3734,31,0.007368216962975779,0.008302088912694162,False
any_gt1000,A01_daily_max,6,0.00739574057456981,0.007440486051914989,1880,11,0.007415466222595354,0.005851063829787234,False
any_gt1000,A01_daily_max,7,0.007440486051914989,0.007473921747836383,17792,120,0.007459866185467185,0.006744604316546762,False
any_gt1000,A01_daily_max,8,0.007473921747836383,0.007544390223105122,3630,16,0.0075022687748419695,0.004407713498622589,False
any_gt1000,A01_daily_max,9,0.007544390223105122,0.007802589322920099,4078,41,0.007650326225128386,0.010053948013732222,False
any_gt1000,A01_daily_max,10,0.007802589322920099,0.4267625482686776,13250,229,0.0171481747293221,0.017283018867924528,False
any_gt1000,A01_daily_max,11,0.4267625482686776,1.0,0,0,,,True
any_gt1000,A02_daily_mean,0,0.0,0.007087976838840748,0,0,,,True
any_gt1000,A02_daily_mean,1,0.007087976838840748,0.007123334566486026,20355,166,0.007090089829382076,0.008155244411692459,False
any_gt1000,A02_daily_mean,2,0.007123334566486026,0.007257352383966211,1628,11,0.007171433740407696,0.006756756756756757,False
any_gt1000,A02_daily_mean,3,0.007257352383966211,0.007328875773431111,17093,129,0.007315675043450302,0.007546949043468087,False
any_gt1000,A02_daily_mean,4,0.007328875773431111,0.007352836443881216,21797,160,0.007330564603303606,0.00734045969628848,False
any_gt1000,A02_daily_mean,5,0.007352836443881216,0.00739574057456981,1945,17,0.007371535076753169,0.008740359897172237,False
any_gt1000,A02_daily_mean,6,0.00739574057456981,0.007440486051914989,9829,77,0.007437687810169962,0.007833960728456608,False
any_gt1000,A02_daily_mean,7,0.007440486051914989,0.007473921747836383,10649,75,0.007444904886315226,0.007042914827683351,False
any_gt1000,A02_daily_mean,8,0.007473921747836383,0.007544390223105122,2071,13,0.0075037073206777605,0.006277160791887977,False
any_gt1000,A02_daily_mean,9,0.007544390223105122,0.007802589322920099,23901,156,0.007597443299629608,0.006526923559683696,False
any_gt1000,A02_daily_mean,10,0.007802589322920099,0.4267625482686776,12387,216,0.01748852003838967,0.01743763623153306,False
any_gt1000,A02_daily_mean,11,0.4267625482686776,1.0,1,0,0.4267625482686776,0.0,True
any_gt1000,A03_daily_q90,0,0.0,0.007087976838840748,0,0,,,True
any_gt1000,A03_daily_q90,1,0.007087976838840748,0.007123334566486026,0,0,,,True
any_gt1000,A03_daily_q90,2,0.007123334566486026,0.007257352383966211,22023,175,0.007175525088359511,0.007946238023884122,False
any_gt1000,A03_daily_q90,3,0.007257352383966211,0.007328875773431111,444,9,0.007288562339655691,0.02027027027027027,False
any_gt1000,A03_daily_q90,4,0.007328875773431111,0.007352836443881216,108,2,0.007341934074988323,0.018518518518518517,False
any_gt1000,A03_daily_q90,5,0.007352836443881216,0.00739574057456981,17278,128,0.007389400793373882,0.007408264845468225,False
any_gt1000,A03_daily_q90,6,0.00739574057456981,0.007440486051914989,2444,15,0.007411381539533921,0.0061374795417348605,False
any_gt1000,A03_daily_q90,7,0.007440486051914989,0.007473921747836383,30027,225,0.007463896167195897,0.007493256069537416,False
any_gt1000,A03_daily_q90,8,0.007473921747836383,0.007544390223105122,13739,94,0.0074823076157812035,0.0068418371060484755,False
any_gt1000,A03_daily_q90,9,0.007544390223105122,0.007802589322920099,24324,160,0.007590909987837972,0.00657786548265088,False
any_gt1000,A03_daily_q90,10,0.007802589322920099,0.4267625482686776,11269,212,0.017858701745797866,0.018812671931848435,False
any_gt1000,A03_daily_q90,11,0.4267625482686776,1.0,0,0,,,True
any_gt1000,A04_top3_mean,0,0.0,0.007087976838840748,0,0,,,True
any_gt1000,A04_top3_mean,1,0.007087976838840748,0.007123334566486026,18781,150,0.007119408442828919,0.00798679516532666,False
any_gt1000,A04_top3_mean,2,0.007123334566486026,0.007257352383966211,3408,26,0.007155304747752689,0.007629107981220657,False
any_gt1000,A04_top3_mean,3,0.007257352383966211,0.007328875773431111,17870,135,0.007310957873900919,0.007554560716284275,False
any_gt1000,A04_top3_mean,4,0.007328875773431111,0.007352836443881216,1082,7,0.007339851904521079,0.006469500924214418,False
any_gt1000,A04_top3_mean,5,0.007352836443881216,0.00739574057456981,17976,127,0.007388948043870651,0.0070649755229194484,False
any_gt1000,A04_top3_mean,6,0.00739574057456981,0.007440486051914989,24342,175,0.0073991418646502565,0.007189220277709309,False
any_gt1000,A04_top3_mean,7,0.007440486051914989,0.007473921747836383,1228,10,0.007456188291441613,0.008143322475570033,False
any_gt1000,A04_top3_mean,8,0.007473921747836383,0.007544390223105122,20642,135,0.007498456213410679,0.006540063947291929,False
any_gt1000,A04_top3_mean,9,0.007544390223105122,0.007802589322920099,4312,34,0.007641951244734761,0.007884972170686457,False
any_gt1000,A04_top3_mean,10,0.007802589322920099,0.4267625482686776,12015,221,0.017816516986202232,0.018393674573449856,False
any_gt1000,A04_top3_mean,11,0.4267625482686776,1.0,0,0,,,True
any_gt1000,A05_max_rolling3h_mean,0,0.0,0.007087976838840748,0,0,,,True
any_gt1000,A05_max_rolling3h_mean,1,0.007087976838840748,0.007123334566486026,1611,15,0.00712333456648598,0.00931098696461825,False
any_gt1000,A05_max_rolling3h_mean,2,0.007123334566486026,0.007257352383966211,20623,162,0.007129344854266583,0.007855307181302429,False
