Incident Reference,distinct_cause_code_count
FREP-60306-C,1
FREP-60313-V,1
FREP-60315-V,1
FREP-60318-C,1
FREP-60319-V,1
FREP-60322-V,1
FREP-60323-C,1
FREP-60323-V,1
FREP-60324-V,1
FREP-60325-C,1
FREP-60326-C,1
FREP-60326-V,1
FREP-60328-C,1
FREP-60328-V,1
FREP-60331-V,1
FREP-60333-C,1
FREP-60334-C,1
FREP-60334-V,1
FREP-60337-C,1
FREP-60340-V,1
FREP-60342-V,1
FREP-60345-V,1
FREP-60346-C,1
FREP-60348-V,1
FREP-60350-V,1
FREP-60353-V,1
FREP-60359-C,1
FREP-60362-C,1
FREP-60363-V,1
FREP-60367-V,1
FREP-60370-V,1
FREP-60373-C,1
FREP-60374-V,1
FREP-60375-V,1
FREP-60377-V,1
FREP-60381-C,1
FREP-60381-V,1
FREP-60382-C,1
FREP-60383-V,1
FREP-60384-V,1
FREP-60387-C,1
FREP-60389-C,1
FREP-60389-V,1
FREP-6039-I,1
FREP-60390-C,1
FREP-60390-V,1
FREP-60392-V,1
FREP-60393-C,1
FREP-60395-C,1
FREP-60396-C,1
FREP-60401-C,1
FREP-60402-C,1
FREP-60403-C,1
FREP-60408-V,1
FREP-60412-V,1
FREP-60414-C,1
FREP-60415-C,1
FREP-60416-C,1
FREP-60416-V,1
FREP-60418-C,1
FREP-6042-I,1
FREP-60422-C,1
FREP-60427-C,1
FREP-60428-C,1
FREP-6043-I,1
FREP-60439-V,1
FREP-6044-I,1
FREP-60440-C,1
FREP-60441-C,1
FREP-60442-V,1
FREP-60443-C,1
FREP-60451-C,1
FREP-60452-V,1
FREP-60456-C,1
FREP-60462-V,1
FREP-60463-C,1
FREP-60466-C,1
FREP-60470-V,1
FREP-60472-V,1
FREP-60473-C,1
FREP-60474-V,1
FREP-60476-C,1
FREP-60476-V,1
FREP-60479-V,1
FREP-60484-C,1
FREP-60485-C,1
FREP-60487-C,1
FREP-60489-C,1
FREP-6049-I,1
FREP-60490-V,1
FREP-60491-C,1
FREP-60492-C,1
FREP-60493-C,1
FREP-60494-C,1
FREP-60494-V,1
FREP-60495-C,1
FREP-60496-C,1
FREP-60497-C,1
FREP-60498-C,1
FREP-60502-C,1
FREP-60506-V,1
FREP-60510-C,1
FREP-60512-V,1
FREP-60518-V,1
FREP-60519-C,1
FREP-60521-C,1
FREP-60523-C,1
FREP-60526-C,1
FREP-60529-C,1
FREP-60529-V,1
FREP-60533-C,1
FREP-60540-C,1
FREP-60544-C,1
FREP-60545-C,1
FREP-60546-C,1
FREP-60550-V,1
FREP-60551-C,1
FREP-60554-C,1
FREP-60556-V,1
FREP-60558-V,1
FREP-60559-C,1
FREP-60559-V,1
FREP-60562-C,1
FREP-60562-V,1
FREP-60563-V,1
FREP-60566-V,1
FREP-60567-V,1
FREP-60570-V,1
FREP-60575-V,1
FREP-60577-C,1
FREP-60581-V,1
FREP-60583-C,1
FREP-60588-C,1
FREP-6059-I,1
FREP-60590-C,1
FREP-60591-V,1
FREP-60596-C,1
FREP-60597-C,1
FREP-60602-C,1
FREP-60604-C,1
FREP-60604-V,1
FREP-60605-C,1
FREP-60605-V,1
FREP-60606-V,1
FREP-60611-C,1
FREP-60612-V,1
FREP-60615-V,1
FREP-60618-C,1
FREP-60618-V,1
FREP-60619-C,1
FREP-60621-C,1
FREP-60622-V,1
FREP-60623-C,1
FREP-60624-C,1
FREP-60624-V,1
FREP-60625-C,1
FREP-60628-C,1
FREP-60639-V,1
FREP-60641-C,1
FREP-60642-V,1
FREP-60645-C,1
FREP-60645-V,1
FREP-60646-C,1
FREP-60647-C,1
FREP-60647-V,1
FREP-60649-C,1
FREP-60650-V,1
FREP-60652-V,1
FREP-60654-V,1
FREP-60655-C,1
FREP-60655-V,1
FREP-60660-V,1
FREP-60662-C,1
FREP-60666-V,1
FREP-60667-C,1
FREP-60668-C,1
FREP-60670-C,1
FREP-60673-V,1
FREP-60675-C,1
FREP-60676-C,1
FREP-60677-C,1
FREP-60682-C,1
FREP-60696-V,1
FREP-60697-C,1
FREP-60698-C,1
FREP-60698-V,1
FREP-60701-C,1
FREP-60704-V,1
FREP-60705-C,1
FREP-60706-C,1
FREP-60707-V,1
FREP-60708-C,1
FREP-60709-C,1
FREP-60710-C,1
FREP-60711-V,1
FREP-60712-C,1
FREP-60713-C,1
FREP-60713-V,1
FREP-60716-C,1
FREP-60718-V,1
FREP-60719-C,1
FREP-60720-C,1
FREP-60721-C,1
FREP-60722-C,1
FREP-60726-C,1
FREP-60727-C,1
FREP-60727-V,1
FREP-60728-C,1
FREP-60730-V,1
FREP-60732-C,1
FREP-60735-C,1
FREP-60736-C,1
FREP-60738-C,1
FREP-60741-C,1
FREP-60743-C,1
FREP-60745-V,1
FREP-60746-C,1
FREP-60748-V,1
FREP-60751-C,1
FREP-60751-V,1
FREP-60753-C,1
FREP-60754-V,1
FREP-60756-C,1
FREP-60758-V,1
FREP-60760-C,1
FREP-60761-V,1
FREP-60762-V,1
FREP-60763-C,1
FREP-60763-V,1
FREP-60764-C,1
FREP-60765-C,1
FREP-60767-C,1
FREP-60769-C,1
FREP-60770-C,1
FREP-60771-V,1
FREP-60774-C,1
FREP-60775-C,1
FREP-60775-V,1
FREP-60776-V,1
FREP-60777-C,1
FREP-60777-V,1
FREP-60778-V,1
FREP-60779-C,1
FREP-60779-V,1
FREP-60786-C,1
FREP-60787-C,1
FREP-60789-C,1
FREP-60790-C,1
FREP-60790-V,1
FREP-60792-C,1
FREP-60793-C,1
FREP-60795-C,1
FREP-60797-C,1
FREP-60799-V,1
FREP-60806-C,1
FREP-60808-C,1
FREP-60808-V,1
FREP-60811-C,1
FREP-60811-V,1
FREP-60816-C,1
FREP-60820-C,1
FREP-60828-C,1
FREP-60829-C,1
FREP-6083-I,1
FREP-60832-V,1
FREP-60834-C,1
FREP-60836-V,1
FREP-60841-C,1
FREP-60846-V,1
FREP-60850-C,1
FREP-60853-V,1
FREP-60854-C,1
FREP-60860-V,1
FREP-60863-V,1
FREP-60864-V,1
FREP-60866-C,1
FREP-6087-I,1
FREP-60875-V,1
FREP-60878-V,1
FREP-60879-V,1
FREP-6088-I,1
FREP-60886-C,1
FREP-60888-C,1
FREP-6089-I,1
FREP-60892-C,1
FREP-60894-C,1
FREP-60895-C,1
FREP-60899-C,1
FREP-6090-I,1
FREP-60904-V,1
FREP-60908-V,1
FREP-60913-C,1
FREP-60914-C,1
FREP-60915-C,1
FREP-60922-C,1
FREP-60923-C,1
FREP-60926-C,1
FREP-60928-C,1
FREP-6093-I,1
FREP-60932-C,1
FREP-60933-C,1
FREP-60934-V,1
FREP-60935-V,1
FREP-60937-C,1
FREP-6094-I,1
FREP-60942-C,1
FREP-60943-C,1
FREP-60944-C,1
FREP-60944-V,1
FREP-60945-C,1
FREP-60946-V,1
FREP-60947-V,1
FREP-60948-C,1
FREP-60949-C,1
FREP-60949-V,1
FREP-6095-I,1
FREP-60954-C,1
FREP-60957-V,1
FREP-60958-V,1
FREP-60959-C,1
FREP-60960-C,1
FREP-60960-V,1
FREP-60961-C,1
FREP-60963-C,1
FREP-60964-V,1
FREP-60965-C,1
FREP-60966-C,1
FREP-60966-V,1
FREP-60967-V,1
FREP-60969-C,1
FREP-6097-I,1
FREP-60971-C,1
FREP-60972-C,1
FREP-60972-V,1
FREP-60974-V,1
FREP-60977-V,1
FREP-60978-V,1
FREP-6098-I,1
FREP-60983-C,1
FREP-60984-C,1
FREP-60986-V,1
FREP-60989-C,1
FREP-60990-C,1
FREP-60993-C,1
FREP-60994-C,1
FREP-60997-C,1
FREP-6100-I,1
FREP-61001-C,1
FREP-61003-C,1
FREP-61005-V,1
FREP-61006-C,1
FREP-61009-C,1
FREP-6101-I,1
FREP-61011-C,1
FREP-61015-V,1
FREP-61016-C,1
FREP-61017-C,1
FREP-61019-C,1
FREP-61021-V,1
FREP-61023-V,1
FREP-61024-C,1
FREP-61024-V,1
FREP-61026-C,1
FREP-6103-I,1
FREP-61032-V,1
FREP-61035-C,1
FREP-61039-V,1
FREP-6104-I,1
FREP-61041-V,1
FREP-61043-C,1
FREP-61049-V,1
FREP-6105-I,1
FREP-61050-V,1
FREP-61052-V,1
FREP-61054-C,1
FREP-61054-V,1
FREP-61055-V,1
FREP-61056-V,1
FREP-6106-I,1
FREP-61061-V,1
FREP-61069-C,1
FREP-6107-I,1
FREP-61073-V,1
FREP-61075-V,1
FREP-6108-I,1
FREP-6109-I,1
FREP-61099-V,1
FREP-61107-V,1
FREP-61109-C,1
FREP-61109-V,1
FREP-61111-V,1
FREP-61121-C,1
FREP-61125-V,1
FREP-61127-V,1
FREP-61128-C,1
FREP-61134-C,1
FREP-61135-V,1
FREP-61136-C,1
FREP-61137-V,1
FREP-61145-C,1
FREP-61147-V,1
FREP-61149-C,1
FREP-61150-V,1
FREP-61152-V,1
FREP-61153-C,1
FREP-61154-V,1
FREP-61157-C,1
FREP-61157-V,1
FREP-61161-C,1
FREP-61162-C,1
FREP-61164-C,1
FREP-61165-C,1
FREP-61168-C,1
FREP-61170-C,1
FREP-61171-V,1
FREP-61172-C,1
FREP-61178-C,1
FREP-61178-V,1
FREP-61179-V,1
FREP-61184-V,1
FREP-61186-C,1
FREP-61187-V,1
FREP-61191-V,1
FREP-61192-V,1
FREP-61194-V,1
FREP-61195-C,1
FREP-61196-V,1
FREP-61197-C,1
FREP-61198-V,1
FREP-61199-V,1
FREP-61200-V,1
FREP-61201-V,1
FREP-61202-V,1
FREP-61204-C,1
FREP-61207-V,1
FREP-61208-V,1
FREP-61209-V,1
FREP-61212-V,1
FREP-61213-C,1
FREP-61214-C,1
FREP-61215-V,1
FREP-61216-C,1
FREP-61217-C,1
FREP-61221-V,1
FREP-61223-V,1
FREP-61225-V,1
FREP-61227-V,1
FREP-61231-V,1
FREP-61232-V,1
FREP-61234-C,1
FREP-61234-V,1
FREP-61235-V,1
FREP-61236-C,1
FREP-61237-V,1
FREP-61238-C,1
FREP-61239-V,1
FREP-61242-V,1
FREP-61244-V,1
FREP-61245-C,1
FREP-61247-C,1
FREP-61247-V,1
FREP-61248-C,1
FREP-6125-I,1
FREP-61250-C,1
FREP-61251-C,1
FREP-61255-C,1
FREP-61255-V,1
FREP-61257-C,1
FREP-61257-V,1
FREP-61258-C,1
FREP-61259-C,1
FREP-61264-V,1
FREP-61266-V,1
FREP-61271-V,1
FREP-61274-C,1
FREP-61277-C,1
FREP-61278-V,1
FREP-61281-V,1
FREP-61282-V,1
FREP-61283-C,1
FREP-61288-V,1
FREP-61294-V,1
FREP-61295-C,1
FREP-61296-C,1
FREP-61296-V,1
FREP-61301-V,1
FREP-61302-C,1
FREP-61302-V,1
FREP-61303-C,1
FREP-61304-C,1
FREP-61304-V,1
FREP-61306-C,1
FREP-61307-C,1
FREP-61310-C,1
FREP-61311-C,1
FREP-61313-C,1
FREP-61314-C,1
FREP-61316-V,1
FREP-61319-C,1
FREP-61319-V,1
FREP-61323-C,1
FREP-61325-C,1
FREP-61327-V,1
FREP-61328-C,1
FREP-61328-V,1
FREP-61329-V,1
FREP-61332-C,1
FREP-61336-V,1
FREP-61337-V,1
FREP-61340-C,1
FREP-61343-C,1
FREP-61344-V,1
FREP-61345-C,1
FREP-61345-V,1
FREP-61348-V,1
FREP-61349-C,1
FREP-61351-C,1
FREP-61353-C,1
FREP-61355-V,1
FREP-61357-C,1
FREP-6136-I,1
FREP-61360-C,1
FREP-61362-C,1
FREP-61362-V,1
FREP-61365-V,1
FREP-61368-C,1
FREP-61369-C,1
FREP-61370-C,1
FREP-61371-V,1
FREP-61375-C,1
FREP-61375-V,1
FREP-61377-C,1
FREP-61378-V,1
FREP-61382-C,1
FREP-61382-V,1
FREP-61388-V,1
FREP-61393-C,1
FREP-61394-V,1
FREP-61396-V,1
FREP-61397-C,1
FREP-61399-C,1
FREP-61401-C,1
FREP-61406-V,1
FREP-61408-C,1
FREP-61409-C,1
FREP-61413-C,1
FREP-61413-V,1
FREP-61421-V,1
FREP-61422-V,1
FREP-61423-C,1
FREP-61428-C,1
FREP-61430-C,1
FREP-61437-C,1
FREP-61442-V,1
FREP-61444-V,1
FREP-61446-C,1
FREP-61447-C,1
FREP-61448-V,1
FREP-61449-C,1
FREP-61451-V,1
FREP-61452-C,1
FREP-61453-C,1
FREP-61455-V,1
FREP-61457-V,1
FREP-61459-C,1
FREP-61461-C,1
FREP-61464-V,1
FREP-61468-C,1
FREP-61471-V,1
FREP-61472-C,1
FREP-61473-C,1
FREP-61475-C,1
FREP-61478-V,1
FREP-61481-C,1
FREP-61483-C,1
FREP-61488-V,1
FREP-61490-C,1
FREP-61497-C,1
FREP-61498-C,1
FREP-61498-V,1
FREP-61500-C,1
FREP-61502-V,1
FREP-61504-V,1
FREP-61511-C,1
FREP-61511-V,1
FREP-61514-V,1
FREP-61516-V,1
FREP-61518-V,1
FREP-61521-V,1
FREP-61523-V,1
FREP-61526-C,1
FREP-61526-V,1
FREP-61527-C,1
FREP-61527-V,1
FREP-61528-C,1
FREP-61529-V,1
FREP-61531-V,1
FREP-61534-C,1
FREP-61535-V,1
FREP-61536-C,1
FREP-61536-V,1
FREP-61540-C,1
FREP-61540-V,1
FREP-61541-V,1
FREP-61543-C,1
FREP-61543-V,1
FREP-61545-C,1
FREP-61549-C,1
FREP-61549-V,1
FREP-61551-V,1
FREP-61555-C,1
FREP-61558-C,1
FREP-61563-V,1
FREP-61565-V,1
FREP-61567-V,1
FREP-61569-V,1
FREP-61573-C,1
FREP-61580-V,1
FREP-61584-V,1
FREP-61589-V,1
FREP-61590-V,1
FREP-61591-C,1
FREP-61592-V,1
FREP-61593-V,1
FREP-61596-C,1
FREP-61601-V,1
FREP-61607-V,1
FREP-61609-V,1
FREP-6161-I,1
FREP-61610-V,1
FREP-61614-C,1
FREP-61614-V,1
FREP-61627-V,1
FREP-61628-C,1
FREP-6163-I,1
FREP-61634-V,1
FREP-6164-I,1
FREP-61643-V,1
FREP-61649-V,1
FREP-6165-I,1
FREP-61654-V,1
FREP-61657-V,1
FREP-61662-V,1
FREP-61664-V,1
FREP-61665-C,1
FREP-61666-V,1
FREP-61667-V,1
FREP-61668-C,1
FREP-61668-V,1
FREP-61669-C,1
FREP-6167-I,1
FREP-61671-C,1
FREP-61672-C,1
FREP-61673-C,1
FREP-61673-V,1
FREP-61675-C,1
FREP-61683-C,1
FREP-61684-V,1
FREP-61687-C,1
FREP-61687-V,1
FREP-61688-C,1
FREP-61688-V,1
FREP-61689-V,1
FREP-61691-C,1
FREP-61692-C,1
FREP-61693-V,1
FREP-61695-V,1
FREP-61698-C,1
FREP-61701-C,1
FREP-61703-C,1
FREP-61708-V,1
FREP-61712-C,1
FREP-61716-V,1
FREP-61717-C,1
FREP-61718-C,1
FREP-61718-V,1
FREP-61719-C,1
FREP-61720-C,1
FREP-61721-V,1
FREP-61723-V,1
FREP-61725-V,1
FREP-61726-V,1
FREP-61727-C,1
FREP-6173-I,1
FREP-61731-V,1
FREP-61734-V,1
FREP-61737-V,1
FREP-61742-V,1
FREP-61744-V,1
FREP-61750-C,1
FREP-61750-V,1
FREP-61751-V,1
FREP-61752-C,1
FREP-61752-V,1
FREP-61757-V,1
FREP-61760-V,1
FREP-61761-C,1
FREP-61762-C,1
FREP-61762-V,1
FREP-61766-V,1
FREP-61767-V,1
FREP-61769-C,1
FREP-61769-V,1
FREP-61770-C,1
FREP-61770-V,1
FREP-61771-C,1
FREP-61771-V,1
FREP-61773-V,1
FREP-61778-V,1
FREP-61779-C,1
FREP-61783-V,1
FREP-61784-V,1
FREP-61785-V,1
FREP-61791-C,1
FREP-61793-V,1
FREP-61796-V,1
FREP-61798-C,1
FREP-61803-V,1
FREP-61804-V,1
FREP-61805-C,1
FREP-61808-V,1
FREP-61809-V,1
FREP-61810-V,1
FREP-61813-V,1
FREP-61816-V,1
FREP-61818-V,1
FREP-61822-V,1
FREP-61823-C,1
FREP-61824-V,1
FREP-61837-V,1
FREP-61840-C,1
FREP-61849-C,1
FREP-6185-I,1
FREP-61852-V,1
FREP-61857-C,1
FREP-61862-C,1
FREP-61864-C,1
FREP-61868-V,1
FREP-61874-C,1
FREP-61875-V,1
FREP-61876-C,1
FREP-6188-I,1
FREP-61880-C,1
FREP-61885-C,1
FREP-61890-V,1
FREP-61891-V,1
FREP-61892-V,1
FREP-61893-C,1
FREP-61893-V,1
FREP-61895-C,1
FREP-61897-C,1
FREP-61897-V,1
FREP-619-Z,1
FREP-6190-I,1
FREP-61900-V,1
FREP-61905-V,1
FREP-61914-V,1
FREP-61917-V,1
FREP-61922-C,1
FREP-61924-V,1
FREP-61926-V,1
FREP-61928-V,1
FREP-61932-C,1
FREP-61934-V,1
FREP-61935-V,1
FREP-61936-V,1
FREP-61939-V,1
FREP-61940-C,1
FREP-61940-V,1
FREP-61941-C,1
FREP-61942-V,1
FREP-61943-C,1
FREP-61943-V,1
FREP-61945-C,1
FREP-61945-V,1
FREP-61948-C,1
FREP-61948-V,1
FREP-61950-C,1
FREP-61950-V,1
FREP-61951-V,1
FREP-61953-V,1
FREP-61955-V,1
FREP-61958-V,1
FREP-61964-C,1
FREP-61968-V,1
FREP-61969-V,1
FREP-61977-C,1
FREP-61981-C,1
FREP-61981-V,1
FREP-61993-C,1
FREP-61994-C,1
FREP-61995-C,1
FREP-61996-C,1
FREP-61997-C,1
FREP-61998-C,1
FREP-62000-C,1
FREP-62000-V,1
FREP-62009-C,1
FREP-62013-V,1
FREP-62015-V,1
FREP-62016-V,1
FREP-62018-C,1
FREP-62019-C,1
FREP-62028-C,1
FREP-62031-V,1
FREP-62033-C,1
FREP-62034-C,1
FREP-62035-C,1
FREP-62037-C,1
FREP-62040-C,1
FREP-62041-C,1
FREP-62043-C,1
FREP-62044-V,1
FREP-62046-C,1
FREP-62049-V,1
FREP-62051-V,1
FREP-62052-C,1
FREP-62059-V,1
FREP-62061-C,1
FREP-62071-V,1
FREP-62072-C,1
FREP-62074-C,1
FREP-62089-V,1
FREP-62095-C,1
FREP-62097-C,1
FREP-62098-C,1
FREP-62100-V,1
FREP-62104-V,1
FREP-62105-V,1
FREP-62110-C,1
FREP-62112-V,1
FREP-62113-V,1
FREP-62117-C,1
FREP-62117-V,1
FREP-62126-C,1
FREP-62127-V,1
FREP-62130-C,1
FREP-62131-V,1
FREP-62132-V,1
FREP-62135-C,1
FREP-62139-V,1
FREP-62141-V,1
FREP-62144-C,1
FREP-62145-V,1
FREP-62147-C,1
FREP-62149-V,1
FREP-62150-C,1
FREP-62154-C,1
FREP-62154-V,1
FREP-62157-C,1
FREP-62158-C,1
FREP-62162-C,1
FREP-62163-C,1
FREP-62163-V,1
FREP-62164-C,1
FREP-62166-C,1
FREP-62167-C,1
FREP-62170-C,1
FREP-62170-V,1
FREP-62171-C,1
FREP-62172-V,1
FREP-62176-C,1
FREP-62177-C,1
FREP-62180-V,1
FREP-62183-V,1
FREP-62184-V,1
FREP-62186-V,1
FREP-62189-C,1
FREP-62190-C,1
FREP-62191-C,1
FREP-62196-V,1
FREP-62197-V,1
FREP-62199-V,1
FREP-6220-I,1
FREP-62204-C,1
FREP-62205-C,1
FREP-62205-V,1
FREP-62206-C,1
FREP-62208-C,1
FREP-62209-V,1
FREP-62212-C,1
FREP-62213-V,1
FREP-62214-C,1
FREP-62214-V,1
FREP-62217-C,1
FREP-6222-I,1
FREP-62220-V,1
FREP-62222-V,1
FREP-62226-V,1
FREP-62228-C,1
FREP-62238-C,1
FREP-62240-V,1
FREP-62241-V,1
FREP-62242-V,1
FREP-62244-V,1
FREP-62246-V,1
FREP-6225-I,1
FREP-62250-V,1
FREP-62251-V,1
FREP-62256-C,1
FREP-62258-V,1
FREP-62264-C,1
FREP-6227-I,1
FREP-62271-C,1
FREP-62272-C,1
FREP-62273-C,1
FREP-62273-V,1
FREP-62274-C,1
FREP-62275-V,1
FREP-62283-V,1
FREP-62284-C,1
FREP-62284-V,1
FREP-62285-V,1
FREP-62286-C,1
FREP-62286-V,1
FREP-62291-C,1
FREP-62292-V,1
FREP-62295-V,1
FREP-62296-V,1
FREP-62302-C,1
FREP-62302-V,1
FREP-62306-C,1
FREP-62308-C,1
FREP-62308-V,1
FREP-62312-C,1
FREP-62313-C,1
FREP-62314-C,1
FREP-62315-C,1
FREP-62316-V,1
FREP-62319-C,1
FREP-62321-V,1
FREP-62322-V,1
FREP-62323-C,1
FREP-62328-C,1
FREP-62330-C,1
FREP-62333-C,1
FREP-62333-V,1
FREP-62336-V,1
FREP-62343-V,1
FREP-62354-C,1
FREP-62356-C,1
FREP-62357-V,1
FREP-62358-C,1
FREP-62359-C,1
FREP-62361-V,1
FREP-62362-V,1
FREP-62364-C,1
FREP-62365-V,1
FREP-62366-V,1
FREP-62367-V,1
FREP-62375-V,1
FREP-62376-C,1
FREP-62376-V,1
FREP-62378-V,1
FREP-62379-C,1
FREP-62380-C,1
FREP-62382-V,1
FREP-62384-V,1
FREP-62388-C,1
FREP-62389-V,1
FREP-6239-I,1
FREP-62396-V,1
FREP-62398-V,1
FREP-62400-V,1
FREP-62402-C,1
FREP-62403-C,1
FREP-62404-V,1
FREP-62405-C,1
FREP-62405-V,1
FREP-62406-C,1
FREP-62407-C,1
FREP-62407-V,1
FREP-62408-C,1
FREP-62409-C,1
FREP-62410-V,1
FREP-62411-V,1
FREP-62412-C,1
FREP-62414-V,1
FREP-62415-V,1
FREP-62416-C,1
FREP-62418-V,1
FREP-62421-V,1
FREP-62424-V,1
FREP-62425-V,1
FREP-62428-V,1
FREP-62436-V,1
FREP-6244-I,1
FREP-62441-V,1
FREP-62448-C,1
FREP-62455-C,1
FREP-62457-C,1
FREP-62458-C,1
FREP-62465-C,1
FREP-62467-C,1
FREP-62469-C,1
FREP-62471-V,1
FREP-62473-C,1
FREP-62477-C,1
FREP-62479-C,1
FREP-62486-V,1
FREP-62489-V,1
FREP-62497-V,1
FREP-62500-C,1
FREP-62505-V,1
FREP-62508-V,1
FREP-62509-V,1
FREP-62512-V,1
FREP-62514-C,1
FREP-62514-V,1
FREP-62515-V,1
FREP-62519-V,1
FREP-62520-C,1
FREP-62525-C,1
FREP-62528-V,1
FREP-62529-V,1
FREP-62531-C,1
FREP-62532-V,1
FREP-62534-C,1
FREP-62535-C,1
FREP-62536-C,1
FREP-62540-C,1
FREP-62541-C,1
FREP-62542-C,1
FREP-62543-C,1
FREP-62544-C,1
FREP-62544-V,1
FREP-62545-C,1
FREP-62546-C,1
FREP-62547-C,1
FREP-62548-C,1
FREP-62548-V,1
FREP-62549-V,1
FREP-6255-I,1
FREP-62550-C,1
FREP-62550-V,1
FREP-62551-V,1
FREP-62552-C,1
FREP-62552-V,1
FREP-62553-C,1
FREP-62556-V,1
FREP-62562-C,1
FREP-62563-C,1
FREP-62563-V,1
FREP-62566-V,1
FREP-62567-V,1
FREP-62568-C,1
FREP-62569-V,1
FREP-6257-I,1
FREP-62571-V,1
FREP-62572-V,1
FREP-62573-V,1
FREP-62576-V,1
FREP-62580-V,1
FREP-62581-C,1
FREP-62581-V,1
FREP-62582-C,1
FREP-62583-C,1
FREP-62583-V,1
FREP-62586-C,1
FREP-62587-V,1
FREP-62591-C,1
FREP-62592-N,1
FREP-62594-V,1
FREP-62595-C,1
FREP-62595-N,1
FREP-62595-V,1
FREP-62596-V,1
FREP-62597-V,1
FREP-62598-V,1
FREP-62599-V,1
FREP-62602-N,1
FREP-62604-V,1
FREP-62605-C,1
FREP-62606-V,1
FREP-62608-V,1
FREP-62609-V,1
FREP-62615-V,1
FREP-62625-C,1
FREP-62626-V,1
FREP-62627-C,1
FREP-62628-C,1
FREP-62629-V,1
FREP-62630-V,1
FREP-62632-C,1
FREP-62632-V,1
FREP-62637-V,1
FREP-62639-C,1
FREP-62639-V,1
FREP-62647-C,1
FREP-62649-C,1
FREP-62653-C,1
FREP-62653-V,1
FREP-62654-C,1
FREP-62654-V,1
FREP-62656-V,1
FREP-62658-C,1
FREP-62669-C,1
FREP-62669-V,1
FREP-62671-V,1
FREP-62672-C,1
FREP-62673-C,1
FREP-62674-C,1
FREP-62675-N,1
FREP-62680-C,1
FREP-62680-V,1
FREP-62685-C,1
FREP-62686-C,1
FREP-62687-C,1
FREP-62688-C,1
FREP-62689-C,1
FREP-62690-C,1
FREP-62693-C,1
FREP-62698-V,1
FREP-62701-C,1
FREP-62704-C,1
FREP-62706-C,1
FREP-62707-V,1
FREP-62712-C,1
FREP-62714-C,1
FREP-62714-V,1
FREP-62715-V,1
FREP-62716-C,1
FREP-62718-C,1
FREP-62724-V,1
FREP-62726-V,1
FREP-62727-V,1
FREP-62729-C,1
FREP-62730-C,1
FREP-62731-C,1
FREP-62731-V,1
FREP-62732-C,1
FREP-62733-C,1
FREP-62735-V,1
FREP-62736-C,1
FREP-62737-C,1
FREP-62738-C,1
FREP-62741-Z,1
FREP-62742-V,1
FREP-62744-C,1
FREP-62745-C,1
FREP-62747-C,1
FREP-62749-N,1
FREP-62750-C,1
FREP-62751-C,1
FREP-62751-V,1
FREP-62754-C,1
FREP-62754-V,1
FREP-62755-V,1
FREP-62757-C,1
FREP-62762-C,1
FREP-62762-V,1
FREP-62764-V,1
FREP-62766-V,1
FREP-62767-C,1
FREP-62767-V,1
FREP-62768-C,1
FREP-62768-V,1
FREP-62769-C,1
FREP-62769-V,1
FREP-62770-C,1
FREP-62773-C,1
FREP-62776-V,1
FREP-62778-V,1
FREP-62779-V,1
FREP-62784-C,1
FREP-62787-C,1
FREP-62789-C,1
FREP-62790-C,1
FREP-62791-C,1
FREP-62794-N,1
FREP-62795-V,1
FREP-62797-C,1
FREP-62799-C,1
FREP-62799-V,1
FREP-6280-I,1
FREP-62800-C,1
FREP-62803-C,1
FREP-62813-C,1
FREP-62814-C,1
FREP-62818-V,1
FREP-62819-V,1
FREP-62826-V,1
FREP-6283-I,1
FREP-62831-C,1
FREP-62831-V,1
FREP-62833-V,1
FREP-62835-V,1
FREP-62836-V,1
FREP-62837-V,1
FREP-62839-V,1
FREP-62840-V,1
FREP-62842-C,1
FREP-62842-V,1
FREP-62847-C,1
FREP-62847-V,1
FREP-62848-C,1
FREP-62849-C,1
FREP-62851-C,1
FREP-62851-V,1
FREP-62852-C,1
FREP-62852-V,1
FREP-62858-V,1
FREP-62862-C,1
FREP-62863-V,1
FREP-62864-C,1
FREP-62864-V,1
FREP-62867-V,1
FREP-62868-V,1
FREP-62872-V,1
FREP-62879-V,1
FREP-62880-C,1
FREP-62883-C,1
FREP-62884-C,1
FREP-62885-C,1
FREP-62907-C,1
FREP-62909-C,1
FREP-62914-V,1
FREP-62916-C,1
FREP-62916-V,1
FREP-62917-V,1
FREP-62919-C,1
FREP-62920-C,1
FREP-62924-C,1
FREP-62925-V,1
FREP-62926-V,1
FREP-62927-V,1
FREP-62933-C,1
FREP-62935-V,1
FREP-62937-C,1
FREP-62937-V,1
FREP-62941-C,1
FREP-62941-V,1
FREP-62942-V,1
FREP-62943-V,1
FREP-62950-V,1
FREP-62954-C,1
FREP-62956-V,1
FREP-62957-C,1
FREP-62957-V,1
FREP-62958-V,1
FREP-62959-C,1
FREP-62963-C,1
FREP-62966-V,1
FREP-6297-I,1
FREP-62974-C,1
FREP-62976-C,1
FREP-62977-C,1
FREP-62978-C,1
FREP-6298-I,1
FREP-62982-C,1
FREP-62983-C,1
FREP-62983-V,1
FREP-62984-C,1
FREP-62986-C,1
FREP-62987-C,1
FREP-62992-C,1
FREP-62993-C,1
FREP-62995-C,1
FREP-62998-V,1
FREP-63001-V,1
FREP-63003-C,1
FREP-63004-C,1
FREP-63006-C,1
FREP-63008-C,1
FREP-63008-V,1
FREP-63009-V,1
FREP-63011-C,1
FREP-63012-N,1
FREP-63015-C,1
FREP-63016-V,1
FREP-63020-V,1
