Incident Reference,source_row_used,earliest_source_row,time_used,earliest_recorded_start,lag_hours,hour_diff,date_diff,gust_0h_used,gust_0h_earliest,gust_0h_delta,precipitation_24h_sum_used,precipitation_24h_sum_earliest,precipitation_24h_sum_delta,temperature_0h_used,temperature_0h_earliest,temperature_0h_delta,pressure_msl_0h_used,pressure_msl_0h_earliest,pressure_msl_0h_delta,earliest_weather_status,coordinate_diff,lad_diff,current_date,temporal_partition_change
FREP-231661-Z,1,1,2021-04-17 09:32:00+00:00,2021-04-17 09:32:00+00:00,0.0,False,False,7.800000190734863,7.800000190734863,0.0,0.0,0.0,0.0,7.550000190734863,7.550000190734863,0.0,1030.699951171875,1030.699951171875,0.0,matched,False,False,2021-04-17,False
FREP-232147-Z,4,4,2021-04-20 10:43:00+00:00,2021-04-20 10:43:00+00:00,0.0,False,False,5.599999904632568,5.599999904632568,0.0,0.0,0.0,0.0,11.5,11.5,0.0,1018.7999877929688,1018.7999877929688,0.0,matched,False,False,2021-04-20,False
FREP-231824-Z,6,6,2021-04-19 06:19:00+00:00,2021-04-19 06:19:00+00:00,0.0,False,False,2.5999999046325684,2.5999999046325684,0.0,0.0,0.0,0.0,3.0,3.0,0.0,1022.9000244140624,1022.9000244140624,0.0,matched,False,False,2021-04-19,False
FREP-231819-Z,7,7,2021-04-19 05:37:00+00:00,2021-04-19 05:37:00+00:00,0.0,False,False,2.5,2.5,0.0,0.0,0.0,0.0,1.600000023841858,1.600000023841858,0.0,1023.0999755859376,1023.0999755859376,0.0,matched,False,False,2021-04-19,False
FREP-233329-Z,8,119392,2021-04-27 01:44:00+00:00,2021-04-26 23:45:00+00:00,1.9833333333333334,True,True,3.5,4.300000190734863,-0.8000001907348633,0.0,0.0,0.0,1.75,2.400000095367432,-0.6500000953674321,1014.7999877929688,1016.7000122070312,-1.9000244140625,matched,False,False,2021-04-27,False
FREP-233091-Z,9,48838,2021-04-26 10:35:00+00:00,2021-04-25 18:22:00+00:00,16.216666666666665,True,True,10.199999809265137,12.199999809265137,-2.0,0.0,0.0,0.0,8.550000190734863,10.050000190734863,-1.5,1023.2000122070312,1026.4000244140625,-3.20001220703125,matched,False,False,2021-04-26,False
FREP-232573-Z,13,13,2021-04-22 05:47:00+00:00,2021-04-22 05:47:00+00:00,0.0,False,False,3.700000047683716,3.700000047683716,0.0,0.0,0.0,0.0,0.4000000059604645,0.4000000059604645,0.0,1027.300048828125,1027.300048828125,0.0,matched,False,False,2021-04-22,False
FREP-232741-Z,20,20,2021-04-22 20:19:00+00:00,2021-04-22 20:19:00+00:00,0.0,False,False,3.900000095367432,3.900000095367432,0.0,0.0,0.0,0.0,7.650000095367432,7.650000095367432,0.0,1028.4000244140625,1028.4000244140625,0.0,matched,False,False,2021-04-22,False
FREP-233497-Z,22,22,2021-04-27 15:30:00+00:00,2021-04-27 15:30:00+00:00,0.0,False,False,5.800000190734863,5.800000190734863,0.0,0.7000000476837158,0.7000000476837158,0.0,11.75,11.75,0.0,1008.4000244140624,1008.4000244140624,0.0,matched,False,False,2021-04-27,False
FREP-233103-Z,23,23,2021-04-25 21:02:00+00:00,2021-04-25 21:02:00+00:00,0.0,False,False,8.899999618530273,8.899999618530273,0.0,0.0,0.0,0.0,4.699999809265137,4.699999809265137,0.0,1028.199951171875,1028.199951171875,0.0,matched,False,False,2021-04-25,False
FREP-234395-Z,27,27,2021-05-02 17:09:00+00:00,2021-05-02 17:09:00+00:00,0.0,False,False,6.800000190734863,6.800000190734863,0.0,0.9000000357627869,0.9000000357627869,0.0,12.550000190734863,12.550000190734863,0.0,1019.2000122070312,1019.2000122070312,0.0,matched,False,False,2021-05-02,False
FREP-234031-Z,29,29,2021-04-30 00:17:00+00:00,2021-04-30 00:17:00+00:00,0.0,False,False,3.5999999046325684,3.5999999046325684,0.0,0.1000000014901161,0.1000000014901161,0.0,3.950000047683716,3.950000047683716,0.0,1015.0,1015.0,0.0,matched,False,False,2021-04-30,False
FREP-234409-Z,32,207350,2021-05-02 22:39:00+00:00,2021-05-02 18:38:00+00:00,4.016666666666667,True,False,2.5,6.099999904632568,-3.5999999046325684,0.5,0.5,0.0,7.5,12.199999809265137,-4.699999809265137,1019.5,1018.5999755859376,0.9000244140623863,matched,False,False,2021-05-02,False
FREP-75674-V,36,37,2021-12-12 09:26:00+00:00,2021-12-12 07:02:00+00:00,2.4,True,False,10.100000381469728,9.800000190734863,0.30000019073486506,5.099999904632568,4.5,0.5999999046325684,11.600000381469728,11.399999618530272,0.20000076293945668,1019.7000122070312,1018.5,1.20001220703125,matched,False,False,2021-12-12,False
FREP-75456-C,41,41,2023-06-03 16:21:00+00:00,2023-06-03 16:21:00+00:00,0.0,False,False,9.600000381469728,9.600000381469728,0.0,0.0,0.0,0.0,20.25,20.25,0.0,1022.5,1022.5,0.0,matched,False,False,2023-06-03,False
FREP-75682-C,47,47,2023-06-10 13:30:00+00:00,2023-06-10 13:30:00+00:00,0.0,False,False,9.5,9.5,0.0,0.0,0.0,0.0,28.39999961853028,28.39999961853028,0.0,1012.5999755859376,1012.5999755859376,0.0,matched,False,False,2023-06-10,False
FREP-75720-C,49,94088,2023-06-12 12:44:00+00:00,2023-06-12 11:35:00+00:00,1.15,True,False,8.100000381469727,7.199999809265137,0.9000005722045898,0.1000000014901161,0.1000000014901161,0.0,26.200000762939453,25.600000381469727,0.6000003814697266,1015.0,1014.7999877929688,0.20001220703125,matched,False,False,2023-06-12,False
FREP-14123-W,50,225253,2022-02-19 12:47:00+00:00,2022-02-18 17:19:00+00:00,19.466666666666665,True,True,16.299999237060547,21.39999961853028,-5.100000381469734,0.5,6.900000095367432,-6.400000095367432,7.550000190734863,6.449999809265137,1.1000003814697266,1011.2000122070312,1000.9000244140624,10.299987792968864,matched,False,False,2022-02-19,False
FREP-75814-C,51,51,2023-08-11 14:00:00+00:00,2023-08-11 14:00:00+00:00,0.0,False,False,11.699999809265137,11.699999809265137,0.0,0.1000000014901161,0.1000000014901161,0.0,22.5,22.5,0.0,1017.5,1017.5,0.0,matched,False,False,2023-08-11,False
FREP-14126-W,52,52,2022-02-20 11:32:00+00:00,2022-02-20 11:32:00+00:00,0.0,False,False,17.399999618530273,17.399999618530273,0.0,4.699999809265137,4.699999809265137,0.0,11.25,11.25,0.0,1007.2000122070312,1007.2000122070312,0.0,matched,False,False,2022-02-20,False
FREP-75881-C,53,88160,2023-06-16 03:15:00+00:00,2023-06-15 19:34:00+00:00,7.683333333333334,True,True,2.5,8.199999809265137,-5.699999809265137,0.0,0.0,0.0,13.100000381469728,18.950000762939453,-5.850000381469725,1020.5999755859376,1020.4000244140624,0.19995117187522737,matched,False,False,2023-06-16,False
FREP-13382-O,60,60,2023-03-11 12:40:00+00:00,2023-03-11 12:40:00+00:00,0.0,False,False,7.699999809265137,7.699999809265137,0.0,0.6000000238418579,0.6000000238418579,0.0,6.300000190734863,6.300000190734863,0.0,1010.5999755859376,1010.5999755859376,0.0,matched,False,False,2023-03-11,False
FREP-75405-V,63,63,2021-11-26 10:12:00+00:00,2021-11-26 10:12:00+00:00,0.0,False,False,12.699999809265137,12.699999809265137,0.0,1.2000000476837158,1.2000000476837158,0.0,6.199999809265137,6.199999809265137,0.0,995.0,995.0,0.0,matched,False,False,2021-11-26,False
FREP-13385-W,66,66,2021-07-15 12:00:00+00:00,2021-07-15 12:00:00+00:00,0.0,False,False,10.399999618530272,10.399999618530272,0.0,0.2000000029802322,0.2000000029802322,0.0,20.799999237060547,20.799999237060547,0.0,1022.2000122070312,1022.2000122070312,0.0,matched,False,False,2021-07-15,False
FREP-13415-O,68,68,2023-04-28 09:36:00+00:00,2023-04-28 09:36:00+00:00,0.0,False,False,9.300000190734863,9.300000190734863,0.0,9.899999618530272,9.899999618530272,0.0,12.899999618530272,12.899999618530272,0.0,1009.5999755859376,1009.5999755859376,0.0,matched,False,False,2023-04-28,False
FREP-75454-C,69,69,2023-06-03 13:43:00+00:00,2023-06-03 13:43:00+00:00,0.0,False,False,9.800000190734863,9.800000190734863,0.0,0.0,0.0,0.0,20.0,20.0,0.0,1023.2999877929688,1023.2999877929688,0.0,matched,False,False,2023-06-03,False
FREP-75915-C,71,71,2023-06-17 09:49:00+00:00,2023-06-17 09:49:00+00:00,0.0,False,False,8.100000381469727,8.100000381469727,0.0,1.0,1.0,0.0,18.450000762939453,18.450000762939453,0.0,1015.2000122070312,1015.2000122070312,0.0,matched,False,False,2023-06-17,False
FREP-13494-W,76,76,2021-08-17 03:01:00+00:00,2021-08-17 03:01:00+00:00,0.0,False,False,4.800000190734863,4.800000190734863,0.0,0.0,0.0,0.0,11.050000190734863,11.050000190734863,0.0,1021.2000122070312,1021.2000122070312,0.0,matched,False,False,2021-08-17,False
FREP-13502-W,80,80,2021-08-17 09:36:00+00:00,2021-08-17 09:36:00+00:00,0.0,False,False,9.300000190734863,9.300000190734863,0.0,0.800000011920929,0.800000011920929,0.0,16.049999237060547,16.049999237060547,0.0,1020.2000122070312,1020.2000122070312,0.0,matched,False,False,2021-08-17,False
FREP-75577-C,83,85,2023-06-06 15:15:00+00:00,2023-06-06 14:16:00+00:00,0.9833333333333333,True,False,9.600000381469728,9.399999618530272,0.20000076293945668,0.2000000029802322,0.2000000029802322,0.0,14.949999809265137,14.649999618530272,0.30000019073486506,1023.4000244140624,1023.7000122070312,-0.2999877929688637,matched,False,False,2023-06-06,False
FREP-13543-W,84,84,2021-08-19 19:18:00+00:00,2021-08-19 19:18:00+00:00,0.0,False,False,9.300000190734863,9.300000190734863,0.0,2.400000095367432,2.400000095367432,0.0,16.600000381469727,16.600000381469727,0.0,1014.0,1014.0,0.0,matched,False,False,2021-08-19,False
FREP-76134-C,87,87,2023-06-22 18:33:00+00:00,2023-06-22 18:33:00+00:00,0.0,False,False,7.0,7.0,0.0,0.800000011920929,0.800000011920929,0.0,21.049999237060547,21.049999237060547,0.0,1019.2999877929688,1019.2999877929688,0.0,matched,False,False,2023-06-22,False
FREP-13634-W,88,88,2021-09-05 14:18:00+00:00,2021-09-05 14:18:00+00:00,0.0,False,False,8.300000190734863,8.300000190734863,0.0,0.0,0.0,0.0,21.39999961853028,21.39999961853028,0.0,1020.5999755859376,1020.5999755859376,0.0,matched,False,False,2021-09-05,False
FREP-13646-W,90,88411,2021-09-08 08:16:00+00:00,2021-09-08 06:41:00+00:00,1.5833333333333333,True,False,8.699999809265137,8.0,0.6999998092651367,0.0,0.0,0.0,20.89999961853028,17.75,3.1499996185302805,1014.0,1014.2000122070312,-0.20001220703125,matched,False,False,2021-09-08,False
FREP-14105-W,92,92,2022-02-18 17:53:00+00:00,2022-02-18 17:53:00+00:00,0.0,False,False,21.700000762939453,21.700000762939453,0.0,6.200000286102295,6.200000286102295,0.0,6.650000095367432,6.650000095367432,0.0,1000.9000244140624,1000.9000244140624,0.0,matched,False,False,2022-02-18,False
FREP-75613-C,93,93,2023-06-07 12:29:00+00:00,2023-06-07 12:29:00+00:00,0.0,False,False,10.399999618530272,10.399999618530272,0.0,0.0,0.0,0.0,18.39999961853028,18.39999961853028,0.0,1022.2999877929688,1022.2999877929688,0.0,matched,False,False,2023-06-07,False
FREP-13730-O,96,96,2023-05-09 14:00:00+00:00,2023-05-09 14:00:00+00:00,0.0,False,False,6.099999904632568,6.099999904632568,0.0,12.399999618530272,12.399999618530272,0.0,17.649999618530273,17.649999618530273,0.0,1008.7999877929688,1008.7999877929688,0.0,matched,False,False,2023-05-09,False
FREP-75706-C,97,97,2023-06-12 09:02:00+00:00,2023-06-12 09:02:00+00:00,0.0,False,False,4.5,4.5,0.0,0.0,0.0,0.0,22.799999237060547,22.799999237060547,0.0,1015.2000122070312,1015.2000122070312,0.0,matched,False,False,2023-06-12,False
FREP-13765-O,98,225903,2023-04-11 00:48:00+00:00,2023-04-10 21:57:00+00:00,2.85,True,True,11.600000381469728,13.399999618530272,-1.7999992370605433,9.5,9.5,0.0,7.400000095367432,8.399999618530273,-0.9999995231628418,1010.5999755859376,1009.4000244140624,1.1999511718752274,matched,False,False,2023-04-11,False
FREP-75759-C,105,148104,2023-06-12 19:55:00+00:00,2023-06-12 19:29:00+00:00,0.43333333333333335,False,False,5.199999809265137,5.199999809265137,0.0,0.3000000119209289,0.3000000119209289,0.0,22.25,22.25,0.0,1015.2999877929688,1015.2999877929688,0.0,matched,False,False,2023-06-12,False
FREP-75878-C,107,88177,2023-06-15 21:02:00+00:00,2023-06-15 16:00:00+00:00,5.033333333333333,True,False,4.900000095367432,8.300000190734863,-3.4000000953674316,0.0,0.0,0.0,16.299999237060547,23.25,-6.950000762939453,1021.2999877929688,1020.2999877929688,1.0,matched,False,False,2023-06-15,False
FREP-13848-O,108,108,2023-04-17 04:57:00+00:00,2023-04-17 04:57:00+00:00,0.0,False,False,3.0,3.0,0.0,0.800000011920929,0.800000011920929,0.0,6.800000190734863,6.800000190734863,0.0,1027.699951171875,1027.699951171875,0.0,matched,False,False,2023-04-17,False
FREP-75928-C,113,214850,2023-06-19 13:15:00+00:00,2023-06-19 04:57:00+00:00,8.3,True,False,10.0,9.100000381469728,0.8999996185302717,14.600000381469728,14.299999237060549,0.3000011444091797,20.415000915527344,15.664999961853027,4.750000953674316,1011.9000244140624,1009.0,2.9000244140623863,matched,False,False,2023-06-19,False
FREP-14172-W,118,118,2022-02-20 03:59:00+00:00,2022-02-20 03:59:00+00:00,0.0,False,False,14.800000190734863,14.800000190734863,0.0,4.5,4.5,0.0,9.399999618530272,9.399999618530272,0.0,1010.2000122070312,1010.2000122070312,0.0,matched,False,False,2022-02-20,False
FREP-75979-C,119,119,2023-06-23 14:00:00+00:00,2023-06-23 14:00:00+00:00,0.0,False,False,6.800000190734863,6.800000190734863,0.0,0.0,0.0,0.0,24.450000762939453,24.450000762939453,0.0,1023.4000244140624,1023.4000244140624,0.0,matched,False,False,2023-06-23,False
FREP-14043-W,122,122,2022-02-06 10:51:00+00:00,2022-02-06 10:51:00+00:00,0.0,False,False,19.5,19.5,0.0,3.1000001430511475,3.1000001430511475,0.0,9.75,9.75,0.0,1004.7999877929688,1004.7999877929688,0.0,matched,False,False,2022-02-06,False
FREP-76061-V,125,125,2022-01-07 11:00:00+00:00,2022-01-07 11:00:00+00:00,0.0,False,False,11.100000381469728,11.100000381469728,0.0,2.0,2.0,0.0,4.599999904632568,4.599999904632568,0.0,1009.7000122070312,1009.7000122070312,0.0,matched,False,False,2022-01-07,False
FREP-14081-W,128,128,2022-02-18 15:14:00+00:00,2022-02-18 15:14:00+00:00,0.0,False,False,29.600000381469727,29.600000381469727,0.0,5.800000190734863,5.800000190734863,0.0,8.649999618530273,8.649999618530273,0.0,996.2000122070312,996.2000122070312,0.0,matched,False,False,2022-02-18,False
FREP-14113-W,130,130,2022-02-18 14:59:00+00:00,2022-02-18 14:59:00+00:00,0.0,False,False,31.200000762939453,31.200000762939453,0.0,3.1000001430511475,3.1000001430511475,0.0,8.949999809265137,8.949999809265137,0.0,989.0,989.0,0.0,matched,False,False,2022-02-18,False
FREP-14345-W,132,132,2022-02-18 12:12:00+00:00,2022-02-18 12:12:00+00:00,0.0,False,False,30.39999961853028,30.39999961853028,0.0,4.399999618530273,4.399999618530273,0.0,9.5,9.5,0.0,989.7999877929688,989.7999877929688,0.0,matched,False,False,2022-02-18,False
FREP-239980-Z,133,185976,2021-06-01 09:08:00+00:00,2021-06-01 05:37:00+00:00,3.5166666666666666,True,False,6.800000190734863,4.199999809265137,2.6000003814697266,0.0,0.0,0.0,18.89999961853028,12.149999618530272,6.750000000000009,1017.0999755859376,1017.5,-0.4000244140623863,matched,False,False,2021-06-01,False
FREP-14344-W,138,138,2022-04-11 13:43:00+00:00,2022-04-11 13:43:00+00:00,0.0,False,False,11.899999618530272,11.899999618530272,0.0,0.0,0.0,0.0,14.649999618530272,14.649999618530272,0.0,1010.2000122070312,1010.2000122070312,0.0,matched,False,False,2022-04-11,False
FREP-239793-Z,139,139,2021-05-30 05:37:00+00:00,2021-05-30 05:37:00+00:00,0.0,False,False,4.5,4.5,0.0,0.0,0.0,0.0,7.800000190734863,7.800000190734863,0.0,1029.4000244140625,1029.4000244140625,0.0,matched,False,False,2021-05-30,False
FREP-239800-Z,141,141,2021-05-30 06:17:00+00:00,2021-05-30 06:17:00+00:00,0.0,False,False,5.800000190734863,5.800000190734863,0.0,0.0,0.0,0.0,9.149999618530272,9.149999618530272,0.0,1029.5,1029.5,0.0,matched,False,False,2021-05-30,False
FREP-14193-O,142,142,2023-05-08 00:22:00+00:00,2023-05-08 00:22:00+00:00,0.0,False,False,5.400000095367432,5.400000095367432,0.0,0.6000000238418579,0.6000000238418579,0.0,11.850000381469728,11.850000381469728,0.0,1020.7000122070312,1020.7000122070312,0.0,matched,False,False,2023-05-08,False
FREP-240324-Z,143,11293,2021-06-02 20:29:00+00:00,2021-06-02 11:34:00+00:00,8.916666666666666,True,False,5.099999904632568,9.600000381469728,-4.50000047683716,0.0,0.0,0.0,18.14999961853028,22.350000381469727,-4.200000762939446,1014.2000122070312,1013.5,0.70001220703125,matched,False,False,2021-06-02,False
FREP-14204-W,144,144,2022-02-21 08:29:00+00:00,2022-02-21 08:29:00+00:00,0.0,False,False,18.89999961853028,18.89999961853028,0.0,3.300000190734864,3.300000190734864,0.0,5.449999809265137,5.449999809265137,0.0,1002.5999755859376,1002.5999755859376,0.0,matched,False,False,2022-02-21,False
FREP-14235-O,146,146,2023-05-12 09:09:00+00:00,2023-05-12 09:09:00+00:00,0.0,False,False,14.199999809265137,14.199999809265137,0.0,1.600000023841858,1.600000023841858,0.0,11.649999618530272,11.649999618530272,0.0,1022.2000122070312,1022.2000122070312,0.0,matched,False,False,2023-05-12,False
FREP-14435-W,148,148,2022-06-16 00:23:00+00:00,2022-06-16 00:23:00+00:00,0.0,False,False,3.0,3.0,0.0,0.0,0.0,0.0,12.951000213623049,12.951000213623049,0.0,1020.0999755859376,1020.0999755859376,0.0,matched,False,False,2022-06-16,False
FREP-240683-Z,149,235311,2021-06-04 02:16:00+00:00,2021-06-04 00:50:00+00:00,1.4333333333333333,True,False,3.5999999046325684,3.700000047683716,-0.10000014305114746,0.4000000059604645,0.4000000059604645,0.0,13.149999618530272,14.300000190734863,-1.1500005722045916,1021.0999755859376,1021.2000122070312,-0.10003662109363631,matched,False,False,2021-06-04,False
FREP-14318-O,150,150,2023-05-16 12:05:00+00:00,2023-05-16 12:05:00+00:00,0.0,False,False,8.600000381469727,8.600000381469727,0.0,0.0,0.0,0.0,15.5,15.5,0.0,1024.800048828125,1024.800048828125,0.0,matched,False,False,2023-05-16,False
FREP-14337-W,152,152,2022-04-10 13:01:00+00:00,2022-04-10 13:01:00+00:00,0.0,False,False,7.900000095367432,7.900000095367432,0.0,2.0,2.0,0.0,9.5339994430542,9.5339994430542,0.0,1020.2999877929688,1020.2999877929688,0.0,matched,False,False,2022-04-10,False
FREP-239896-Z,153,153,2021-05-31 03:50:00+00:00,2021-05-31 03:50:00+00:00,0.0,False,False,3.200000047683716,3.200000047683716,0.0,0.0,0.0,0.0,7.400000095367432,7.400000095367432,0.0,1024.0999755859375,1024.0999755859375,0.0,matched,False,False,2021-05-31,False
FREP-14347-W,154,154,2022-02-18 11:47:00+00:00,2022-02-18 11:47:00+00:00,0.0,False,False,23.0,23.0,0.0,5.399999618530273,5.399999618530273,0.0,9.100000381469728,9.100000381469728,0.0,991.5,991.5,0.0,matched,False,False,2022-02-18,False
FREP-240492-Z,157,157,2021-06-03 10:53:00+00:00,2021-06-03 10:53:00+00:00,0.0,False,False,9.300000190734863,9.300000190734863,0.0,2.0,2.0,0.0,20.600000381469727,20.600000381469727,0.0,1018.7999877929688,1018.7999877929688,0.0,matched,False,False,2021-06-03,False
FREP-239954-Z,159,159,2021-05-31 20:06:00+00:00,2021-05-31 20:06:00+00:00,0.0,False,False,7.099999904632568,7.099999904632568,0.0,0.0,0.0,0.0,12.949999809265137,12.949999809265137,0.0,1020.0,1020.0,0.0,matched,False,False,2021-05-31,False
FREP-14804-W,162,162,2022-11-01 06:02:00+00:00,2022-11-01 06:02:00+00:00,0.0,False,False,18.0,18.0,0.0,5.0,5.0,0.0,13.800000190734863,13.800000190734863,0.0,1007.0999755859376,1007.0999755859376,0.0,matched,False,False,2022-11-01,False
FREP-239992-Z,163,163,2021-06-01 08:09:00+00:00,2021-06-01 08:09:00+00:00,0.0,False,False,5.800000190734863,5.800000190734863,0.0,0.0,0.0,0.0,18.299999237060547,18.299999237060547,0.0,1016.4000244140624,1016.4000244140624,0.0,matched,False,False,2021-06-01,False
FREP-15046-W,166,166,2022-12-07 18:47:00+00:00,2022-12-07 18:47:00+00:00,0.0,False,False,6.0,6.0,0.0,0.0,0.0,0.0,1.555500030517578,1.555500030517578,0.0,1018.5999755859376,1018.5999755859376,0.0,matched,False,False,2022-12-07,False
FREP-240024-Z,167,167,2021-06-01 10:04:00+00:00,2021-06-01 10:04:00+00:00,0.0,False,False,9.600000381469728,9.600000381469728,0.0,0.0,0.0,0.0,22.049999237060547,22.049999237060547,0.0,1015.5,1015.5,0.0,matched,False,False,2021-06-01,False
FREP-240084-Z,169,169,2021-06-01 12:09:00+00:00,2021-06-01 12:09:00+00:00,0.0,False,False,8.600000381469727,8.600000381469727,0.0,0.0,0.0,0.0,17.700000762939453,17.700000762939453,0.0,1017.2999877929688,1017.2999877929688,0.0,matched,False,False,2021-06-01,False
FREP-15193-O,170,170,2023-09-14 14:00:00+00:00,2023-09-14 14:00:00+00:00,0.0,False,False,6.599999904632568,6.599999904632568,0.0,0.0,0.0,0.0,22.0,22.0,0.0,1019.7000122070312,1019.7000122070312,0.0,matched,False,False,2023-09-14,False
FREP-15372-O,172,38168,2023-09-21 07:59:00+00:00,2023-09-20 19:21:00+00:00,12.633333333333333,True,True,3.299999952316284,15.399999618530272,-12.099999666213987,22.700000762939453,14.399999618530272,8.300001144409181,11.899999618530272,16.799999237060547,-4.899999618530275,995.7000122070312,994.4000244140624,1.2999877929688637,matched,False,False,2023-09-21,False
FREP-240399-Z,173,173,2021-06-02 08:49:00+00:00,2021-06-02 08:49:00+00:00,0.0,False,False,7.599999904632568,7.599999904632568,0.0,0.0,0.0,0.0,18.89999961853028,18.89999961853028,0.0,1012.4000244140624,1012.4000244140624,0.0,matched,False,False,2021-06-02,False
FREP-14185-W,174,174,2022-02-20 15:25:00+00:00,2022-02-20 15:25:00+00:00,0.0,False,False,22.0,22.0,0.0,1.7000000476837158,1.7000000476837158,0.0,10.300000190734863,10.300000190734863,0.0,1003.5,1003.5,0.0,matched,False,False,2022-02-20,False
FREP-240332-Z,175,175,2021-06-02 11:46:00+00:00,2021-06-02 11:46:00+00:00,0.0,False,False,9.0,9.0,0.0,0.0,0.0,0.0,20.299999237060547,20.299999237060547,0.0,1014.9000244140624,1014.9000244140624,0.0,matched,False,False,2021-06-02,False
FREP-240631-Z,177,177,2021-06-03 17:29:00+00:00,2021-06-03 17:29:00+00:00,0.0,False,False,9.600000381469728,9.600000381469728,0.0,0.3000000119209289,0.3000000119209289,0.0,22.450000762939453,22.450000762939453,0.0,1018.5999755859376,1018.5999755859376,0.0,matched,False,False,2021-06-03,False
FREP-14200-W,180,180,2022-02-19 13:42:00+00:00,2022-02-19 13:42:00+00:00,0.0,False,False,20.100000381469727,20.100000381469727,0.0,2.6999998092651367,2.6999998092651367,0.0,6.800000190734863,6.800000190734863,0.0,1009.2999877929688,1009.2999877929688,0.0,matched,False,False,2022-02-19,False
FREP-14214-W,182,182,2022-02-21 10:44:00+00:00,2022-02-21 10:44:00+00:00,0.0,False,False,23.200000762939453,23.200000762939453,0.0,3.5999999046325684,3.5999999046325684,0.0,8.199999809265137,8.199999809265137,0.0,1005.5999755859376,1005.5999755859376,0.0,matched,False,False,2022-02-21,False
FREP-240665-Z,183,183,2021-06-03 20:53:00+00:00,2021-06-03 20:53:00+00:00,0.0,False,False,5.699999809265137,5.699999809265137,0.0,0.9000000357627869,0.9000000357627869,0.0,17.049999237060547,17.049999237060547,0.0,1020.0999755859376,1020.0999755859376,0.0,matched,False,False,2021-06-03,False
FREP-239786-J,185,185,2023-02-17 12:07:00+00:00,2023-02-17 12:07:00+00:00,0.0,False,False,18.200000762939453,18.200000762939453,0.0,0.0,0.0,0.0,12.649999618530272,12.649999618530272,0.0,1020.2000122070312,1020.2000122070312,0.0,matched,False,False,2023-02-17,False
FREP-14300-O,186,186,2023-06-19 13:00:00+00:00,2023-06-19 13:00:00+00:00,0.0,False,False,10.5,10.5,0.0,35.60000228881836,35.60000228881836,0.0,23.200000762939453,23.200000762939453,0.0,1011.2999877929688,1011.2999877929688,0.0,matched,False,False,2023-06-19,False
FREP-14325-O,188,188,2023-06-19 14:00:00+00:00,2023-06-19 14:00:00+00:00,0.0,False,False,9.399999618530272,9.399999618530272,0.0,15.299999237060549,15.299999237060549,0.0,23.299999237060547,23.299999237060547,0.0,1010.2999877929688,1010.2999877929688,0.0,matched,False,False,2023-06-19,False
FREP-239864-Z,189,189,2021-05-30 16:15:00+00:00,2021-05-30 16:15:00+00:00,0.0,False,False,9.300000190734863,9.300000190734863,0.0,0.0,0.0,0.0,13.75,13.75,0.0,1026.9000244140625,1026.9000244140625,0.0,matched,False,False,2021-05-30,False
FREP-14456-O,192,192,2023-06-06 15:00:00+00:00,2023-06-06 15:00:00+00:00,0.0,False,False,10.399999618530272,10.399999618530272,0.0,0.5,0.5,0.0,13.75,13.75,0.0,1024.699951171875,1024.699951171875,0.0,matched,False,False,2023-06-06,False
FREP-14479-W,194,194,2022-07-19 19:43:00+00:00,2022-07-19 19:43:00+00:00,0.0,False,False,8.899999618530273,8.899999618530273,0.0,0.1000000014901161,0.1000000014901161,0.0,29.600000381469727,29.600000381469727,0.0,1010.0999755859376,1010.0999755859376,0.0,matched,False,False,2022-07-19,False
FREP-239899-Z,197,197,2021-05-31 06:02:00+00:00,2021-05-31 06:02:00+00:00,0.0,False,False,6.400000095367432,6.400000095367432,0.0,0.0,0.0,0.0,11.699999809265137,11.699999809265137,0.0,1024.5,1024.5,0.0,matched,False,False,2021-05-31,False
FREP-14505-O,198,198,2023-07-11 14:43:00+00:00,2023-07-11 14:43:00+00:00,0.0,False,False,13.300000190734863,13.300000190734863,0.0,1.2000000476837158,1.2000000476837158,0.0,22.299999237060547,22.299999237060547,0.0,1009.0,1009.0,0.0,matched,False,False,2023-07-11,False
FREP-14661-W,202,202,2022-09-30 13:33:00+00:00,2022-09-30 13:33:00+00:00,0.0,False,False,14.899999618530272,14.899999618530272,0.0,0.0,0.0,0.0,16.049999237060547,16.049999237060547,0.0,1006.5999755859376,1006.5999755859376,0.0,matched,False,False,2022-09-30,False
FREP-240408-Z,203,235350,2021-06-03 07:47:00+00:00,2021-06-03 02:34:00+00:00,5.216666666666667,True,False,3.0,3.299999952316284,-0.2999999523162842,0.0,0.0,0.0,16.799999237060547,13.899999618530272,2.899999618530275,1016.9000244140624,1015.0,1.9000244140623863,matched,False,False,2021-06-03,False
FREP-14931-W,206,226021,2022-11-14 18:41:00+00:00,2022-11-14 13:30:00+00:00,5.183333333333334,True,False,4.5,6.0,-1.5,0.0,0.0,0.0,12.199999809265137,14.399999618530272,-2.199999809265135,1005.9000244140624,1008.0,-2.0999755859376137,matched,False,False,2022-11-14,False
FREP-14934-W,208,84688,2022-11-14 23:59:00+00:00,2022-11-14 13:32:00+00:00,10.45,True,False,9.699999809265137,7.099999904632568,2.5999999046325684,0.0,0.0,0.0,11.399999618530272,14.550000190734863,-3.1500005722045916,1006.5,1008.2000122070312,-1.70001220703125,matched,False,False,2022-11-14,False
