term,Intercept,z_gust_0h,z_precipitation_24h_sum,z_temperature_0h,z_pressure_msl_0h,z_gust_sq,urban_binary,log_population,income_deprivation_rate,deprivation_gap_pct,morans_i,incident_year[2022],incident_year[2023],incident_year[2024],incident_month[2],incident_month[3],incident_month[4],incident_month[5],incident_month[6],incident_month[7],incident_month[8],incident_month[9],incident_month[10],incident_month[11],incident_month[12],z_customers_v2_log1p,z_cust_sq,z_temperature_sq,z_gust_precip
morans_i,0.0048666588714258059,-1.1350891309059075e-05,-1.0048952595462495e-05,5.1354523330052535e-05,6.7417732770738519e-06,3.0074870311146796e-05,-0.00052750492702708903,-0.0003648110873993326,0.00035692312400547915,-0.0052771924280823196,0.0048703108934887059,5.3913175338138442e-05,2.0981428803727004e-05,-5.8931144871434424e-05,0.00014408222145509669,3.5697489583428439e-05,-3.1122022500313859e-05,-5.4299506198059004e-05,-8.4204316186240217e-05,-8.4824029160973928e-05,-0.00010028739386836231,-0.00017147721789786139,-8.6957075261736867e-05,1.3102189673915758e-05,-5.0344469320685956e-05,1.0513826251696374e-05,-2.3258095162578677e-05,-9.477170514181421e-06,-1.4943066327627915e-05
incident_year[2022],-0.0002441325432081861,2.6071511304050872e-05,4.2716138767386879e-06,-4.6116110769921573e-05,2.8348427416369259e-06,-8.0100390501406163e-06,-2.5894497334410355e-05,5.1482546496866579e-07,-0.00039052372397327915,1.200023765357593e-05,5.3913175338124211e-05,0.0003279429427133539,0.00019273324043785233,0.00022368067005695456,8.8064150717674563e-05,2.0951125397886847e-05,0.0001047194392628031,0.00014250318891320565,0.00016024061376876994,0.0001803375585907195,0.00016500755990459746,0.00015096583268838572,0.00012544570811857245,5.9822513340529655e-05,5.2015351518436249e-05,7.3386573565796141e-07,-3.6320654219541989e-06,-1.9550737053458808e-06,8.0921859709773362e-06
incident_year[2023],-0.00022553411122481397,3.4816233313787574e-08,3.1816727532122446e-06,-1.3117728851071717e-05,1.8264115458446691e-05,8.8152562321700467e-06,3.1694267554286857e-05,-9.3112727795228461e-06,0.00023747429966467339,-6.2897116679668116e-05,2.0981428803724077e-05,0.00019273324043785092,0.00033017465754656714,0.00031652377194631436,-7.1194512078177072e-05,1.5794574858778653e-05,0.00011127288956325226,0.00014507924859120052,0.00013011265705639946,0.00013820463322724666,0.00014392359253308158,0.00013535320356096962,0.00013947223698872007,0.00012203481615824974,0.00010057473615010277,-5.7490171980925954e-06,-1.4930041668152728e-05,-2.9444141926831261e-06,-2.8257615365123655e-06
incident_year[2024],-0.00048237543938717178,-2.6083817866785026e-05,-2.572377464397929e-06,-2.5404237237610771e-05,4.7390360561234751e-05,3.2726678404167435e-05,8.873673842769189e-05,-2.8215996672680313e-05,0.0014937892700114218,-0.00023979929311854467,-5.893114487144158e-05,0.00022368067005695076,0.00031652377194631414,0.0011099386656270365,-0.00032112450016042252,0.00016303757951625312,0.00044588472177714425,0.00048934555294211568,0.00047924602312546922,0.00050481105613222471,0.00049520347042894661,0.00048783934875124262,0.00051125331388354625,0.00048695162457884416,0.00045040137927154994,-1.1399853118204136e-05,-2.688568906518635e-05,2.6952120185031641e-06,-1.5620981273392284e-05
incident_month[2],-0.00051919238261132795,0.00012054330012662914,-3.9621132127678419e-06,-0.00011137754702163303,-1.4881583534529733e-06,-5.4783236332031074e-05,-0.00018964433811610639,2.98568399986778e-05,-0.002347488649926302,0.00033075189796114707,0.00014408222145508064,8.8064150717674563e-05,-7.1194512078174253e-05,-0.00032112450016042078,0.0014641274259526264,0.00046811349552488451,0.0003889987458675821,0.00046803683356444838,0.0005446527675723547,0.00052898204977545296,0.00054212491292673611,0.0005388816440965471,0.00046767747620717542,0.00036023851133645682,0.00030092404431434402,4.8609927135993976e-06,3.4367590508607823e-05,2.4659333471215765e-05,3.7614969697994586e-05
incident_month[3],-0.00072578478188188101,3.9233516657318716e-05,9.7442980830179012e-06,-6.4204314939859426e-05,3.5732735849102378e-05,6.5894016957313849e-06,-5.6779178758586187e-06,7.0410245841628059e-06,-8.0673136119775897e-05,2.8801451050725101e-05,3.5697489583406321e-05,2.0951125397886847e-05,1.5794574858781716e-05,0.0001630375795162567,0.00046811349552489025,0.00095670204614090905,0.00055392758377920993,0.00061279454149802703,0.00064757711652164551,0.00064756581159251076,0.00065712764293193813,0.0006512718553891312,0.00062733005431708333,0.00058053178657900399,0.00053200177812635658,-1.190929258264878e-05,4.7100648401740563e-06,2.2274268814052002e-05,4.4609649069251477e-06
incident_month[4],-0.00083868654820680542,3.5844456785243085e-05,9.0977977762106367e-06,-8.2495253375385047e-05,2.7520484213141033e-05,1.4629861065210749e-05,1.7387751495482489e-05,-4.6213505829289817e-06,0.00036237075453108766,6.5058319315700833e-05,-3.1122022500355275e-05,0.00010471943926280062,0.00011127288956325421,0.00044588472177714642,0.00038899874586758351,0.00055392758377920646,0.0012688458464115851,0.00074848769164888437,0.00079088470711626046,0.00078930988216312703,0.00080013290134217782,0.00078724910897403234,0.00075679452614442542,0.00068578038107591625,0.00063062854605850857,-1.8441406498251409e-05,5.1236611630103995e-06,2.7107175414466816e-05,-2.8811152861830133e-06
incident_month[5],-0.0010123190689079438,9.0055291241479519e-05,4.7523361417733088e-07,-0.00018236512244328325,3.5578168842998601e-05,1.1982359273831344e-06,1.4072296993537846e-05,1.1028099679900931e-06,8.4776846932256263e-06,6.5774764421627774e-05,-5.4299506198103673e-05,0.00014250318891320511,0.0001450792485912048,0.00048934555294212218,0.00046803683356445793,0.00061279454149802811,0.00074848769164888957,0.0014009695820062541,0.0010134045746334162,0.0010219879342071147,0.0010363682625114147,0.0010118922519327706,0.00092630289831324578,0.00077116120894356452,0.00066033508448225427,-1.0311852679497254e-05,3.6242114963419287e-06,4.1928498771583655e-05,2.3122454332429778e-06
incident_month[6],-0.0011231524467861609,0.00012919626490538456,-6.7686152032966446e-06,-0.00029180882245372812,3.0851364019968838e-05,-3.748328299238901e-06,6.3280501590867867e-06,2.4481883138655872e-06,0.00010219005070484554,5.2889456927305428e-05,-8.4204316186284019e-05,0.00016024061376876912,0.00013011265705640309,0.00047924602312547334,0.00054465276757236034,0.00064757711652164204,0.00079088470711626284,0.0010134045746334123,0.0016931782736721119,0.0012634185682393606,0.0012704340375351078,0.0012247484787738716,0.0010516578617147275,0.00081023861603720954,0.00066103197334652802,-1.970893421795146e-05,2.0213210970662101e-05,3.315386998174936e-05,1.2422871649395183e-06
incident_month[7],-0.0012134940706871441,0.00011748049396258513,-9.8791894459665552e-08,-0.00031286020884716383,4.6369339350475085e-05,-7.3853629668871757e-07,3.0309769946632937e-05,6.2116017965687938e-06,0.00029298929446170199,3.4211371529124335e-05,-8.4824029160987914e-05,0.00018033755859071354,0.00013820463322724536,0.00050481105613222005,0.00052898204977545145,0.00064756581159249949,0.00078930988216311792,0.0010219879342070973,0.0012634185682393441,0.0017569488145457793,0.0013201456702819614,0.0012709450301023918,0.0010726900548486576,0.00082351908079128251,0.00067451729107811161,-2.0596719605511535e-05,1.0625727246856107e-05,1.6544803721623065e-05,-1.8658461189228473e-06
incident_month[8],-0.0012051800056230772,0.00013635152573198415,2.8649459166013557e-06,-0.00031127247352315864,4.4980495601660086e-05,-2.1953361661091928e-06,1.6530953718445397e-05,6.2038521632442879e-06,6.0123327069942236e-05,0.00014351038134038799,-0.00010028739386838768,0.0001650075599045961,0.00014392359253308557,0.0004952034704289504,0.00054212491292674175,0.00065712764293193466,0.00080013290134217955,0.0010363682625114086,0.0012704340375351061,0.001320145670281974,0.0017890234955577891,0.001274705457185625,0.0010811332014741665,0.00083201377470251518,0.00067608728019955856,-9.9692010046701894e-06,3.8414920597785898e-06,2.8493062398748752e-05,-4.052049287422567e-06
incident_month[9],-0.00099388401772618424,0.00012478213433640738,4.7186734783540563e-06,-0.00029072776034898382,5.3999867798417384e-05,-3.0873901946252874e-06,-1.1399918951319313e-05,-9.911922917349634e-06,0.00028772079679625874,0.0001833717101703148,-0.00017147721789791072,0.00015096583268838252,0.00013535320356097217,0.00048783934875124457,0.00053888164409655447,0.00065127185538912686,0.0007872491089740319,0.0010118922519327632,0.0012247484787738672,0.001270945030102404,0.0012747054571856228,0.001877915974225184,0.0010568251650067842,0.00082889771485191149,0.00067570652112691428,-2.5427566462379105e-05,2.1752693993081146e-05,3.0055102672518351e-05,-4.1890890200582621e-06
incident_month[10],-0.0011175493299312167,9.5486662058377807e-05,-2.1350320253014067e-05,-0.0001994599015481362,5.880095077815268e-05,4.5880351295201026e-06,1.7513070066995208e-05,4.5887665802615599e-06,0.00032424097263689632,6.609344783530899e-05,-8.6957075261712364e-05,0.00012544570811856258,0.00013947223698871627,0.00051125331388353736,0.00046767747620716859,0.0006273300543170688,0.0007567945261444109,0.00092630289831322149,0.0010516578617147045,0.0010726900548486498,0.0010811332014741453,0.0010568251650067651,0.001392713506579078,0.00082142960583708128,0.00068307403148889644,-1.9341537405050253e-05,1.6356043867325033e-05,3.9650046355438736e-05,-7.240179815399907e-06
incident_month[11],-0.00087391113494460649,5.1836803553550559e-05,5.1324178945559324e-06,-8.4383444066192802e-05,8.4759103949300996e-05,1.4506925556745354e-05,1.1890799547051311e-05,-1.1301361117071825e-06,0.00042620760435143658,-9.1028607963683679e-05,1.3102189673915867e-05,5.9822513340528028e-05,0.00012203481615825191,0.0004869516245788459,0.00036023851133645747,0.00058053178657899857,0.00068578038107591343,0.00077116120894355628,0.00081023861603720456,0.00082351908079128944,0.00083201377470251171,0.00082889771485190802,0.00082142960583709429,0.0011917434169929253,0.0006807097715458392,-1.5056668611022992e-05,2.2475758428247658e-06,2.5879067480709077e-05,-1.1999340781337954e-05
incident_month[12],-0.00087506144363062172,1.5057669169697696e-08,1.4939914741401034e-05,-2.114787351164475e-05,6.082897211138425e-05,2.4489239492916156e-05,3.2946690251768889e-05,7.2823296207384213e-06,0.00040909246399210061,-3.0431678289490581e-05,-5.0344469320704821e-05,5.2015351518432834e-05,0.00010057473615010363,0.00045040137927154864,0.00030092404431434358,0.00053200177812635083,0.0006306285460585038,0.00066033508448224342,0.00066103197334651956,0.00067451729107811487,0.00067608728019955119,0.00067570652112690821,0.00068307403148890403,0.00068070977154583746,0.0010565627514266913,-6.8013457077120755e-06,-1.3320915535526556e-06,6.475390233750026e-06,-2.1445899608561129e-06
z_customers_v2_log1p,6.0154626716759415e-05,1.2452881039515495e-06,2.2378678302356647e-06,1.1837382481981134e-06,1.8365566803451862e-06,-2.0742281032476423e-06,-4.277891515967481e-06,3.3901298099857109e-07,-0.00018389357995046403,2.8012209494708692e-05,1.0513826251695215e-05,7.3386573565825956e-07,-5.7490171980926699e-06,-1.1399853118203743e-05,4.8609927135999939e-06,-1.1909292582648143e-05,-1.844140649825042e-05,-1.0311852679496052e-05,-1.9708934217950932e-05,-2.0596719605511468e-05,-9.9692010046698303e-06,-2.5427566462378102e-05,-1.9341537405050382e-05,-1.505666861102226e-05,-6.8013457077121365e-06,6.3466148835878008e-05,-2.8189837027773072e-05,-1.8927636675570291e-06,-1.0699586186411077e-06
z_cust_sq,-0.00010311086601336064,6.0021088287939459e-06,2.1968567742575406e-06,-6.3708111056595066e-06,-1.131803201433342e-06,2.962672003128792e-06,1.6583179243924689e-05,2.3514863223083162e-06,9.7736994513421879e-05,-3.4727993290869174e-05,-2.3258095162576969e-05,-3.6320654219544699e-06,-1.4930041668152484e-05,-2.6885689065186784e-05,3.4367590508607064e-05,4.7100648401731212e-06,5.1236611630092272e-06,3.6242114963403024e-06,2.0213210970661179e-05,1.062572724685589e-05,3.8414920597779935e-06,2.1752693993079791e-05,1.6356043867325087e-05,2.2475758428238443e-06,-1.3320915535524388e-06,-2.8189837027773032e-05,7.9079701147259955e-05,2.2975393575129047e-07,3.2565706809280345e-06
z_temperature_sq,-6.609249284063182e-05,1.3892077741716393e-05,3.0943725144527107e-06,-1.1584679565566935e-05,-1.3596834058886406e-07,-2.2078672187156225e-06,-2.0432401202110552e-06,1.7234194006690065e-06,7.2577710329081897e-07,2.6299695163516374e-05,-9.4771705141803571e-06,-1.9550737053459282e-06,-2.944414192683038e-06,2.6952120185032183e-06,2.4659333471215765e-05,2.2274268814051663e-05,2.7107175414466599e-05,4.1928498771583302e-05,3.3153869981749197e-05,1.6544803721623119e-05,2.8493062398748589e-05,3.0055102672518216e-05,3.9650046355439223e-05,2.5879067480709088e-05,6.475390233750297e-06,-1.8927636675570293e-06,2.297539357513108e-07,2.2862682561868834e-05,-2.6018037945469921e-06
z_gust_precip,-5.6571989707336753e-05,-2.7577782248218658e-06,-7.7556613980231918e-06,1.8844755178346327e-06,-3.8267258099972009e-06,-3.0364233013825556e-06,-5.7565543642382205e-06,5.6668091093763101e-06,-7.0570765647587808e-05,-6.3117892931500996e-06,-1.4943066327625625e-05,8.0921859709770109e-06,-2.8257615365124807e-06,-1.5620981273392501e-05,3.7614969697994586e-05,4.4609649069246768e-06,-2.8811152861834402e-06,2.3122454332421646e-06,1.2422871649386374e-06,-1.8658461189234978e-06,-4.0520492874233531e-06,-4.1890890200590211e-06,-7.2401798153999087e-06,-1.1999340781338171e-05,-2.1445899608563569e-06,-1.0699586186410823e-06,3.2565706809279939e-06,-2.6018037945470039e-06,3.687897603589144e-05
