term,Intercept,z_precipitation_24h_sum,z_temperature_0h,z_pressure_msl_0h,z_gust_pressure,urban_binary,log_population,income_deprivation_rate,deprivation_gap_pct,morans_i,incident_year[2022],incident_year[2023],incident_year[2024],incident_month[2],incident_month[3],incident_month[4],incident_month[5],incident_month[6],incident_month[7],incident_month[8],incident_month[9],incident_month[10],incident_month[11],incident_month[12],z_temperature_sq,gust_low,gust_ramp
incident_year[2022],-0.0035904986149875818,4.7200325649037855e-07,1.6955240294982801e-05,-1.2392737322308922e-05,2.5731390050175591e-05,-0.00012888875978726451,0.00023140234287822572,-0.0010141345834611577,0.00068086019344707881,2.6762190907192746e-05,0.0010651420907439911,0.00075354313461035354,0.00077797744566018368,6.8253666712213715e-05,8.969074869333559e-05,0.00019663095157120897,0.0001848812570920815,0.00040087589752420836,0.00036858265468829181,0.00042908892721204303,0.00029511992588263591,0.00037484192902017578,0.00020696344901232835,0.00034920448337034119,6.7764223127575644e-05,4.1078622680428844e-06,2.4933679960427898e-05
incident_year[2023],-0.0038531028296196158,1.5970187291271725e-06,-8.009443996054431e-05,5.1183631067672044e-05,6.6599671460183279e-07,-0.00031732581670776156,0.00023548087521965387,0.00076347710083474966,-7.7475376994789403e-05,0.00022937206971971035,0.00075354313461034519,0.0014163569106969334,0.0012031430682577628,-2.9505313377914028e-05,0.00026419188382827553,0.0004311861298391909,0.00049378949078483314,0.0010915948634391099,0.0005667413427713167,0.0011509263988333427,0.00078273743700092496,0.0006625545141330973,0.00049227886813443518,0.00062853784900645908,-4.2544619492724959e-05,9.1263840940909896e-07,1.3466612284781534e-05
incident_year[2024],-0.0021724572867956944,-0.00010224210312908164,-4.9756346671267826e-05,0.0001868800560792733,2.8756994491970769e-05,-0.00078048374040671858,3.0034214044298328e-05,-0.0014252993736659848,0.0018916149785742965,0.0014384743021423961,0.00077797744566017913,0.0012031430682577771,0.004391426947515484,-0.0011003096723110686,-2.911213742635071e-05,0.0011268250732140424,0.0011855823379341513,0.0017587263051206644,0.0015417808639958113,0.0015476339518403371,0.0012714419809865896,0.0014962119982233229,0.0012029297343360769,0.0014844238557485756,-1.0479625907225543e-05,-7.4681065666700522e-06,2.2563261219418916e-05
incident_month[2],0.00083078853369255592,-9.5957736621311504e-05,-0.00011262018855819395,-0.00024701371342083296,-3.3421133000880323e-06,-3.1150945721016783e-05,-0.00020576431218683971,-0.007235599433443568,0.0014008000601600007,0.00097043807637696607,6.8253666712191584e-05,-2.9505313377921604e-05,-0.0011003096723111116,0.0048546250620056589,0.0021803682336788517,0.0017168070143740184,0.0020452478111636719,0.0016081951909681911,0.0016517261401559531,0.0016741171050283794,0.0017672518257420785,0.001703008834585264,0.0015176453184806275,0.0014045602025537784,0.00026680658058741329,3.189911733331952e-05,-0.00016548052750176126
incident_month[3],0.00056439928591516409,-1.9594914838500275e-05,-5.6146749949104202e-05,4.6246672517964553e-05,6.1283608451609737e-05,0.00028772846766135854,-0.00024717422457382993,-0.0065725440218885106,0.003662495166457092,-0.0014445705731655671,8.9690748693297534e-05,0.00026419188382826935,-2.9112137426407251e-05,0.0021803682336788508,0.0043044810515831186,0.0022637591498528417,0.0026296894584447662,0.00203822995017474,0.0018069292640948023,0.001986731262892962,0.002023714222331904,0.0023037511715465753,0.0020791595924470312,0.0019116369431196384,0.00032351985738804818,9.7924808339737407e-06,-4.6683971258535831e-05
incident_month[4],-0.0061377085034770434,3.3438280169839254e-05,-7.3449030785820624e-05,8.9535869537610578e-05,3.141121862837366e-05,-0.00010489327371525164,0.00021700461353428314,-0.0074940689621320524,0.0080415081036814776,-0.0011721439106407063,0.00019663095157119895,0.00043118612983921432,0.0011268250732140283,0.0017168070143740491,0.0022637591498528955,0.0043825988084286189,0.0027972987072550255,0.0023454219923497227,0.0023542793142375075,0.0020977536861102211,0.0023620020314730874,0.0023965279712282995,0.0024727364498280178,0.0022033923302929651,0.00029544933146979154,5.1801844503526945e-06,-7.0519619861961165e-05
incident_month[5],-0.012267716196172392,-7.5703512863020529e-05,-0.00071252444816379185,5.5039716239438736e-05,9.4473395424395025e-05,-0.0004640136314696429,0.00071431702755817537,-0.0034469781831889387,0.0023137787380998549,-0.00024835908146741064,0.00018488125709208188,0.00049378949078485732,0.0011855823379341842,0.0020452478111637885,0.0026296894584449055,0.002797298707255114,0.0052603966192245636,0.003701299485294531,0.0036352023159430345,0.0037029811687468639,0.0035829313050082458,0.0035250930069834303,0.0026878920802232828,0.0025110194191170707,0.00026191845980032822,5.3293589334233188e-05,6.4323082741593739e-07
incident_month[6],-0.0090542037421861774,-8.3412999990470448e-06,-0.0014648277749504343,0.0002579233007395502,9.1564689815987486e-05,-0.00091847896701034704,0.0005002104019434854,0.0022131724439638954,0.0004797165456367196,-0.00019738247623205169,0.00040087589752413897,0.0010915948634390813,0.001758726305120562,0.0016081951909681952,0.0020382299501747409,0.0023454219923496359,0.003701299485294309,0.0074204920147643736,0.0045591416611309964,0.0054921394792669768,0.0049830110741057301,0.0037970956749218184,0.002497054927934712,0.0024539891617838235,-0.0005376907394208098,2.3082453271164689e-05,-1.6774306879803835e-05
incident_month[7],-0.014107033491451084,-3.9469886302121848e-05,-0.0012031818203550411,0.00018626459382317515,0.00014017393785455262,-0.0010363352320413393,0.00093850486268135685,0.0009950114428701729,-0.0016300437017391959,0.0009388142592687606,0.00036858265468822052,0.00056674134277131844,0.001541780863995723,0.0016517261401559388,0.0018069292640948162,0.0023542793142374155,0.0036352023159428029,0.0045591416611309877,0.0056066129332833598,0.0044552635881353773,0.0041202554731976371,0.0036798236820817986,0.0024805082584014046,0.0024230365651380682,-0.00011011373740664248,4.4273234023289118e-05,-1.4945568505316191e-05
incident_month[8],-0.009835778153544996,-4.32778926468819e-05,-0.001709067830107915,0.00023901633594379973,0.00014707201096333646,-0.00082409276685342832,0.00063492470195402294,0.0013857898447733987,-0.002135690580569634,0.00046351323162985769,0.00042908892721198026,0.0011509263988333136,0.0015476339518402354,0.0016741171050283681,0.0019867312628929954,0.0020977536861101491,0.0037029811687466405,0.0054921394792669664,0.0044552635881354094,0.008173551378990394,0.0051030495660266857,0.0038153041434055611,0.0023300503281622875,0.0023074786522532019,-0.00071269400629058756,-1.6738171450515773e-06,-6.9654859239647404e-06
incident_month[9],-0.00984828582990473,1.4564484848431262e-05,-0.0014272472135733222,0.00026789746414345459,6.3158831390075661e-05,-0.00094854632305842559,0.00057804601776161306,0.0029787315974680014,-0.0015489211420153877,0.00045969600763772324,0.00029511992588260446,0.00078273743700095055,0.0012714419809865512,0.0017672518257420989,0.0020237142223319378,0.0023620020314730492,0.0035829313050080832,0.004983011074105783,0.0041202554731977238,0.0051030495660267412,0.0061163376726686711,0.0036231844202622345,0.0024014043140320965,0.0025072283278815269,-0.0004223226815294301,4.7441845147057341e-05,-4.1474973087100294e-05
incident_month[10],-0.010091134767962924,-6.5150150697509685e-05,-0.00082038987044454981,0.00026056016923745344,7.9750084183801979e-05,-0.00082383898578141637,0.00062657941165172827,-0.0027948883806612193,-0.00083145702810385775,0.00020926601265023738,0.00037484192902015345,0.00066255451413311454,0.0014962119982232752,0.0017030088345852679,0.0023037511715466035,0.0023965279712282626,0.0035250930069832681,0.00379709567492187,0.0036798236820818862,0.0038153041434056132,0.0036231844202622467,0.0045265358003419966,0.0025619391824020861,0.0024999544545476981,8.1897387286985243e-05,4.8729047551778359e-05,-1.764676573211661e-05
incident_month[11],-0.0042800938810388742,7.7839706583872993e-05,-0.00030902494816022056,0.0001970283308188753,0.00013006323890031444,-0.00052884425849796088,0.00011186072045300631,-0.0025214611621726061,0.0028931662247775429,-0.00058985719517666926,0.00020696344901227683,0.00049227886813443149,0.0012029297343360166,0.0015176453184806329,0.0020791595924470659,0.0024727364498279723,0.0026878920802231318,0.0024970549279347371,0.0024805082584014541,0.0023300503281623009,0.0024014043140320922,0.0025619391824020631,0.0040409457067791714,0.0022669852164169261,0.00025350405582366838,3.902602278693254e-05,-4.8917809867716434e-05
incident_month[12],-0.009251440040813394,-3.0738464727750622e-05,-0.00026464879452081061,0.00015884577325998492,7.7756282056483115e-05,-0.0011297585177438181,0.00055927132780467952,-0.0049346084250505209,0.0044921702590717339,-0.00017539872333526528,0.00034920448337029907,0.00062853784900644835,0.0014844238557485141,0.001404560202553785,0.0019116369431196631,0.0022033923302929295,0.0025110194191169423,0.0024539891617838577,0.0024230365651381146,0.0023074786522532353,0.0025072283278815321,0.0024999544545477011,0.0022669852164169391,0.0034550719833762742,8.7692466017351011e-05,1.2998359423293066e-05,-1.7213083600195152e-05
z_temperature_sq,0.00058091043926004307,9.7606500976804725e-06,0.0003371233869883617,-6.8712866554897421e-05,1.1680269337362563e-05,0.00012696478476387671,-9.6035767071042994e-05,-0.0023788132291257288,0.00062024337439082805,2.6433163391691391e-05,6.7764223127576051e-05,-4.2544619492722194e-05,-1.0479625907224202e-05,0.00026680658058741345,0.00032351985738805083,0.00029544933146979474,0.0002619184598003215,-0.00053769073942080091,-0.00011011373740662889,-0.00071269400629058138,-0.00042232268152942105,8.1897387286984199e-05,0.0002535040558236719,8.7692466017350265e-05,0.00048690110527821245,2.8834337806390461e-05,-2.0696630914537377e-05
gust_low,-0.00054060637448102942,4.6525998583134211e-06,-8.3632288211961856e-06,2.092614499985878e-06,-1.4128261405098797e-05,-4.6337355879999109e-05,2.8837168114695334e-05,7.564943740934695e-05,-8.6136648591961907e-05,7.9967683040773764e-05,4.1078622680398385e-06,9.1263840940981619e-07,-7.4681065666726831e-06,3.1899117333317718e-05,9.7924808339780199e-06,5.1801844503501635e-06,5.3293589334229793e-05,2.3082453271169046e-05,4.4273234023298212e-05,-1.6738171450469085e-06,4.7441845147060322e-05,4.8729047551775763e-05,3.9026022786932371e-05,1.2998359423288912e-05,2.8834337806389885e-05,1.9640198575609069e-05,-2.1532985611717407e-05
gust_ramp,-0.0020427603615940947,-4.451453658359593e-05,-1.0269166512745039e-05,7.1321694841242151e-05,0.00016486953217846552,5.3962115422249445e-05,0.00018968083115296702,-0.00012496431938730052,7.6696905390957792e-06,-0.00039244574069284479,2.4933679960427193e-05,1.3466612284781139e-05,2.2563261219418513e-05,-0.00016548052750176069,-4.6683971258535356e-05,-7.0519619861959267e-05,6.4323082740781032e-07,-1.6774306879809659e-05,-1.4945568505306945e-05,-6.9654859239703816e-06,-4.147497308709902e-05,-1.7646765732121547e-05,-4.8917809867710931e-05,-1.7213083600195179e-05,-2.0696630914537661e-05,-2.1532985611717655e-05,0.00019162509635474624
