term,Intercept,z_gust_0h,z_precipitation_24h_sum,z_temperature_0h,z_pressure_msl_0h,z_gust_sq,urban_binary,log_population,income_deprivation_rate,deprivation_gap_pct,morans_i,incident_year[2022],incident_year[2023],incident_year[2024],incident_month[2],incident_month[3],incident_month[4],incident_month[5],incident_month[6],incident_month[7],incident_month[8],incident_month[9],incident_month[10],incident_month[11],incident_month[12],z_customers_v2_log1p,z_cust_sq,z_temperature_sq,z_gust_precip
morans_i,0.0035743816203261361,-3.5120128966706686e-06,-3.995569098327561e-06,4.384846232154763e-06,-5.5305148541999079e-06,8.0836895739705178e-07,-0.00010901218802330315,-0.00027210212105547053,0.0010017660186762455,-0.004502241104274802,0.0032642202111727364,-7.9264679669463572e-06,2.2338142342953814e-06,5.2804447114991493e-06,-6.2336817193301484e-06,-7.0119018252570236e-06,-3.5124442299709901e-06,2.9116733570143041e-06,-1.7841133588338783e-06,-1.2327028678166178e-05,8.7561971874279018e-07,7.3156938241668999e-06,-2.5233214017578201e-06,-2.0957694938112911e-05,-6.7054905972209605e-06,7.6268607925807426e-06,-1.5478699804222016e-06,-1.2766366786174784e-06,-3.0014193713574791e-06
incident_year[2022],-0.00033735827260010569,3.585137001303511e-06,3.1750703268341111e-06,-2.7149676405153582e-05,6.3788053407695169e-06,-1.4531045877549441e-06,1.5351620091881432e-06,3.3991786664641761e-06,0.00010282590942336552,6.6220473660891543e-08,-7.9264679669530403e-06,0.00033153852924250869,0.00020587217554273975,0.00028086076288945936,-3.0155536791110654e-05,8.6229255634153728e-06,8.2045371772655241e-05,0.00012687301902118735,0.00015923536825054708,0.00016238632425801488,0.00014034720955032686,0.00012919411050206218,0.00012834774526069515,7.3685380813826975e-05,7.8027514881484037e-05,-2.1757100720682263e-06,5.0597117437855241e-07,-7.4748972494719895e-06,3.8955371408668585e-06
incident_year[2023],-0.00028261155891238013,8.6164224934982726e-06,1.9608368915570796e-06,-2.0647789347345575e-05,1.7574509907348324e-05,3.2751732491025662e-06,1.7829898200765913e-06,-1.2470971647648229e-06,8.4029676816578319e-05,-2.6880854369937197e-05,2.2338142342875917e-06,0.00020587217554274,0.00031726337529101287,0.0002656009260403753,3.6878267633342058e-05,1.6121610199286133e-05,8.2215007023812777e-05,0.00012433521003839501,0.00014494464948837041,0.00014961349696694234,0.00013953142058252934,0.00012735685888151432,0.00012904152602906141,9.124337414254852e-05,9.1960397921053035e-05,-1.8751220771336141e-06,3.7995974578046335e-07,-2.86831223425315e-06,3.0062323392961747e-07
incident_year[2024],-0.00057231833431427336,3.1151508828177943e-05,-2.179140016830802e-06,-4.9142405219368922e-05,4.0376033540051014e-05,8.2674976717064345e-06,-3.9280289195986531e-06,-3.5130773140530865e-06,9.6020202791986795e-05,-2.506548485326207e-05,5.2804447114842e-06,0.00028086076288945974,0.00026560092604037519,0.00087512819645497368,0.00013532702133062089,0.00011726243421226981,0.00037158619061656054,0.00043272308892997589,0.00048079139356455686,0.00048677676690022769,0.00047188502545705233,0.00045870330111340003,0.00046011206513938205,0.00039671185196723434,0.00037416976489587292,-3.6509268306674516e-06,2.7060647587389664e-06,6.6792675734814554e-07,-7.3919386220122761e-06
incident_month[2],-0.0005771839718141773,-5.8909167560495709e-06,6.703577519737775e-06,-2.6656329790310207e-05,1.696733923823279e-05,-9.9939612160061743e-06,4.1740851558308292e-06,5.1844914376604488e-06,8.3687427100141048e-05,7.4975781609828991e-06,-6.2336817193454103e-06,-3.0155536791110526e-05,3.6878267633341814e-05,0.00013532702133062078,0.00073845749353961898,0.00043324745184083384,0.00047233054269172546,0.00049750823205662762,0.00049583284597327719,0.00050049241613392978,0.00050303435674881524,0.00050578281781531436,0.00050087026077210882,0.00048496458558660834,0.00046588789954280142,-2.5591455059417859e-06,9.1701454058881557e-07,1.3950805340983576e-05,1.9270368619345074e-05
incident_month[3],-0.00057002548346086145,4.1682111962372667e-05,7.5586561326026663e-06,-5.588383693696701e-05,3.8914388740480107e-05,1.55158553477172e-07,-2.0053231935301004e-07,2.0253800807501089e-06,-4.4525906811254496e-05,1.8937301909574999e-05,-7.0119018252703084e-06,8.6229255634153677e-06,1.6121610199285794e-05,0.00011726243421226946,0.00043324745184083357,0.00092905178948023517,0.00049496581805912032,0.0005364073005697255,0.00056868986335275684,0.00056986850352558371,0.0005761152050463603,0.0005744987135505355,0.00055782937597440333,0.0005160273021406806,0.00047547717095559677,4.9128491134662194e-07,-2.7230451629111145e-07,1.8541914486540225e-05,7.73081318941616e-06
incident_month[4],-0.00078400400472475144,5.3033337749452719e-05,9.598504393269917e-06,-8.7359015788657248e-05,2.5241419369802307e-05,-4.4935122259907313e-07,-3.5859493161062594e-06,4.5354156395927624e-06,-9.5819637639454623e-06,-4.4320895194505555e-06,-3.5124442299882506e-06,8.2045371772655214e-05,8.2215007023812302e-05,0.00037158619061655995,0.00047233054269172508,0.00049496581805912022,0.0012211479837852077,0.00068822325065760585,0.00074503414649968543,0.00074415888229889147,0.00074925006617429263,0.00073907054536973514,0.00070381461136295059,0.00062607698726217559,0.00057743062966686008,-5.9156806507719336e-07,2.1057195082688068e-06,2.3968508902904549e-05,1.3252648461005441e-06
incident_month[5],-0.00087521478382946675,7.6931054782390822e-05,1.832313248244596e-06,-0.00016492400799729445,3.0631549307840972e-05,-4.6296106351584124e-06,-4.9688077004329829e-07,-4.7148758101210305e-07,3.1205307367504031e-05,6.7909228049430753e-06,2.9116733569931244e-06,0.00012687301902118751,0.00012433521003839463,0.00043272308892997562,0.00049750823205662708,0.00053640730056972561,0.00068822325065760607,0.0013533153814513053,0.00092972825450087318,0.00093899997621525884,0.00093939890485016694,0.00091339203479894754,0.00084123798707619877,0.00069674733646718045,0.00061294893644171767,-4.36452118361336e-06,3.0157764941171964e-06,3.1916857551031045e-05,6.9447388509022788e-06
incident_month[6],-0.0010454537901808205,0.00011219139590230931,-1.2135225017843503e-05,-0.00026504006680038968,3.2838198453086605e-05,-9.1676442142076431e-06,2.7484157990986129e-06,3.7383023718278168e-06,0.00017687052281523358,-2.0659890270371346e-05,-1.7841133588593532e-06,0.00015923536825054725,0.00014494464948836984,0.00048079139356455632,0.00049583284597327687,0.00056868986335275695,0.00074503414649968575,0.00092972825450087339,0.0016271221962486028,0.0011982572090307112,0.0011832019559252778,0.0011226001339385459,0.00097965583248236609,0.00075653415190822559,0.00064174772954790496,-6.365966398821688e-06,3.5841674932013313e-06,1.5386593665372163e-05,7.2500031929376059e-06
incident_month[7],-0.0010884035337029631,0.00010687536498599329,-7.3057698373739584e-06,-0.00028632307106551849,4.332711905507917e-05,-7.6728422233787076e-06,7.0260304342187482e-06,6.2370899729107938e-06,7.7980035043950308e-05,2.4357297183378621e-05,-1.2327028678192337e-05,0.00016238632425801506,0.00014961349696694177,0.00048677676690022715,0.00050049241613392892,0.00056986850352558328,0.00074415888229889158,0.00093899997621525863,0.0011982572090307104,0.0017172168117328657,0.0012326791695325841,0.0011588175145257808,0.00099552246878564766,0.00076290329297641819,0.00064692910555904553,-8.9950942705009813e-06,6.0918130464745307e-06,1.6929148506355864e-06,6.0921339703544942e-06
incident_month[8],-0.0010589272033245751,0.00011410187124392006,-1.0815351426872535e-06,-0.00027991428837436489,4.5173281887550658e-05,-7.8700582599661407e-06,4.7000915986911962e-06,4.7512180501033384e-06,5.2890498689447013e-05,1.2111702161434073e-05,8.7561971871773462e-07,0.00014034720955032688,0.00013953142058252866,0.00047188502545705152,0.00050303435674881449,0.00057611520504636008,0.00074925006617429252,0.0009393989048501664,0.0011832019559252771,0.0012326791695325841,0.001782685910360504,0.0011497672631699146,0.0009925297499757998,0.00076561877352932916,0.00064634905026176735,-6.5612009628261814e-06,5.9144829294596756e-06,1.153899804109005e-05,4.3456976728076626e-06
incident_month[9],-0.0010620283102773325,0.00011799988450244231,-2.340568818127858e-07,-0.00025194856506206099,5.0397885566146915e-05,-1.0068516451677655e-05,3.8281723803838281e-06,6.9980323800058995e-06,0.00011577478645094311,-1.1752017181066458e-06,7.3156938241423978e-06,0.00012919411050206221,0.0001273568588815137,0.00045870330111339933,0.0005057828178153136,0.00057449871355053539,0.00073907054536973503,0.00091339203479894721,0.0011226001339385452,0.0011588175145257811,0.0011497672631699152,0.0016540012494644346,0.00096590497273876818,0.00075988190512097124,0.00064226079705326949,-3.5475443826453021e-06,4.5552356976640868e-06,2.1467654812293702e-05,4.4176026847167972e-06
incident_month[10],-0.00097499049586647192,9.6578971786153483e-05,-1.3080093457252022e-05,-0.00018321729259822885,5.7226802700427608e-05,-3.7910815192637051e-06,1.2516116353742896e-06,4.6463844622255715e-06,5.56118498623272e-05,4.2936893494310206e-06,-2.5233214017789477e-06,0.00012834774526069521,0.00012904152602906082,0.0004601120651393814,0.00050087026077210795,0.0005578293759744029,0.00070381461136295037,0.00084123798707619812,0.00097965583248236544,0.00099552246878564744,0.0009925297499757998,0.00096590497273876786,0.0013563759774311043,0.00074321796164431996,0.00063815624126425518,-2.5325407092872222e-06,3.3702433378609238e-06,3.0981584084270472e-05,3.0668085437397437e-06
incident_month[11],-0.00082207770211219753,6.5188450817326395e-05,2.039017918416635e-06,-8.8935047154179177e-05,6.7919424862589417e-05,2.9982531167810714e-06,-4.0662124525615278e-06,6.2584624226788212e-06,4.7946965956514982e-05,-2.3275416224674051e-05,-2.0957694938131291e-05,7.3685380813826989e-05,9.1243374142548073e-05,0.00039671185196723396,0.0004849645855866079,0.0005160273021406806,0.0006260769872621757,0.00069674733646718045,0.00075653415190822548,0.0007629032929764184,0.00076561877352932959,0.00075988190512097146,0.00074321796164432039,0.0011081731769886881,0.00060680945915783332,9.8529460607828113e-07,8.9193393642935407e-07,2.3036540243865192e-05,-2.7751871631504371e-06
incident_month[12],-0.00070586235957471888,3.4684856682391301e-05,7.755409831188708e-06,-3.7738861827232602e-05,4.9047664886169145e-05,6.1445492786365186e-06,-5.3992699614342008e-06,3.0888795422044766e-06,-3.5004526929395027e-05,-1.6315290670588883e-06,-6.705490597237564e-06,7.8027514881484091e-05,9.1960397921052683e-05,0.00037416976489587265,0.00046588789954280115,0.00047547717095559688,0.0005774306296668603,0.00061294893644171767,0.00064174772954790486,0.00064692910555904585,0.00064634905026176779,0.00064226079705326971,0.00063815624126425561,0.00060680945915783354,0.00098629480828373614,-2.8178570273039783e-06,1.8458055240331115e-06,7.2804264223980235e-06,3.7704716710867323e-06
z_customers_v2_log1p,6.097476660580818e-05,8.8522032904996442e-07,-7.3576098775116729e-07,1.8989351925255476e-06,1.8927515375158352e-06,-1.846160925346877e-06,1.3013794963161045e-06,-1.2223027102554908e-06,-3.3008475340271735e-05,-1.1031920022474398e-05,7.6268607925830363e-06,-2.1757100720681987e-06,-1.8751220771335612e-06,-3.6509268306673906e-06,-2.5591455059417465e-06,4.912849113466194e-07,-5.9156806507720797e-07,-4.3645211836133753e-06,-6.3659663988216677e-06,-8.995094270501005e-06,-6.5612009628261992e-06,-3.5475443826453266e-06,-2.5325407092872586e-06,9.8529460607824957e-07,-2.8178570273040131e-06,6.4709101086429016e-05,-3.2484011875030313e-05,-8.7213624603779563e-07,-4.9618667653275658e-07
z_cust_sq,-8.1443530281672169e-05,-7.2199253928719993e-07,8.0430141181034732e-07,-2.6094900893908228e-06,2.7052922278156938e-07,-6.1583893420733523e-07,3.0832538054443965e-06,2.048433065498053e-06,5.3847385443300122e-05,1.0847925288741494e-05,-1.5478699804227287e-06,5.0597117437832064e-07,3.7995974578022269e-07,2.7060647587385569e-06,9.1701454058844266e-07,-2.7230451629143878e-07,2.1057195082683774e-06,3.0157764941167144e-06,3.5841674932007134e-06,6.0918130464739394e-06,5.9144829294590945e-06,4.5552356976635311e-06,3.3702433378604003e-06,8.9193393642895459e-07,1.8458055240326913e-06,-3.2484011875030279e-05,4.591823887030961e-05,-6.4677427697036112e-07,5.205370488284631e-08
z_temperature_sq,-3.7408144263787356e-05,8.9412906036654597e-06,4.2138059982275285e-06,-6.5385260166887111e-06,1.5544502903045293e-06,-6.7458624728305305e-07,2.6596011895496859e-07,2.3534520982941549e-07,1.5065658226412487e-05,2.8986648788151029e-06,-1.2766366786180006e-06,-7.47489724947202e-06,-2.8683122342532021e-06,6.6792675734807301e-07,1.3950805340983498e-05,1.8541914486540171e-05,2.3968508902904478e-05,3.1916857551030963e-05,1.5386593665372051e-05,1.6929148506354981e-06,1.1538998041089962e-05,2.1467654812293604e-05,3.0981584084270405e-05,2.3036540243865127e-05,7.2804264223979625e-06,-8.7213624603778515e-07,-6.4677427697036038e-07,2.1489221452569824e-05,-2.1481765590526264e-06
z_gust_precip,-2.9798141363242857e-05,-3.245514914747683e-06,-9.559451955843179e-06,8.2073082328528158e-07,-2.4072109126307276e-06,-3.6097202011590968e-06,-8.3173601279558353e-07,1.8398143255147391e-06,-8.7430194832618336e-06,3.7030480781469146e-06,-3.0014193713579017e-06,3.8955371408668144e-06,3.0062323392956008e-07,-7.3919386220123879e-06,1.9270368619344982e-05,7.7308131894160753e-06,1.3252648461004376e-06,6.9447388509021399e-06,7.2500031929374501e-06,6.0921339703543298e-06,4.3456976728075076e-06,4.4176026847166473e-06,3.0668085437396137e-06,-2.7751871631505561e-06,3.7704716710866252e-06,-4.9618667653274885e-07,5.2053704882851088e-08,-2.1481765590526289e-06,3.3282425017287834e-05
