path,outer_group,task,model,train_n,test_n,config,model_sha256,fit_ids_sha256,model_path,fit_ids_path
B_fivefold,P2,R_log,P02,57453,2603,"{""lambda"":0}",7ef2657a3424ce27a94be463248d9bcfbd26adca16b38ee1631ab35d44f6f07a,4452d64258ecd0b813ff09dcd4483f7072ea4bf03cdfd74f2a1d3f8d795205a1,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\X02_storm_specialization\runs\X02_20260907_001\models\fivefold\R_log\P02\outer_P2.joblib,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\X02_storm_specialization\runs\X02_20260907_001\models\fivefold\R_log\P02\outer_P2.fit_ids.parquet
B_fivefold,P2,R_log,S01,1849,2603,"{""lambda"":0.1}",ad613fd1b069678735437e3a42d2a73559c7c10f230102e1dc03efb17a80948c,dd384ce10b9817e04200313140208a86f5b673178273f399aa7169762a66caa2,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\X02_storm_specialization\runs\X02_20260907_001\models\fivefold\R_log\S01\outer_P2.joblib,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\X02_storm_specialization\runs\X02_20260907_001\models\fivefold\R_log\S01\outer_P2.fit_ids.parquet
B_fivefold,P2,R_log,S02,1849,2603,"{""lambda"":0.1}",bfd4dd2906ca9d4c9249002ac691327b496f5767ca53c28178b8e438608cda2e,dd384ce10b9817e04200313140208a86f5b673178273f399aa7169762a66caa2,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\X02_storm_specialization\runs\X02_20260907_001\models\fivefold\R_log\S02\outer_P2.joblib,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\X02_storm_specialization\runs\X02_20260907_001\models\fivefold\R_log\S02\outer_P2.fit_ids.parquet
B_fivefold,P2,R_log,S03,1849,2603,"{""control_lambda"":0.1,""difference_penalty"":0.01,""n_knots"":5}",03ef81e7f4a9316931b7b75eb526c5f7d7f50bc549c908f7ef4efbf4e689bf6e,dd384ce10b9817e04200313140208a86f5b673178273f399aa7169762a66caa2,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\X02_storm_specialization\runs\X02_20260907_001\models\fivefold\R_log\S03\outer_P2.joblib,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\X02_storm_specialization\runs\X02_20260907_001\models\fivefold\R_log\S03\outer_P2.fit_ids.parquet
B_fivefold,P2,R_log,S04,1849,2603,"{""control_lambda"":0.1}",b9e0e8f71339d1740213e9b7e53b20325e23598bd9fc50a71b3662d6749bf08d,dd384ce10b9817e04200313140208a86f5b673178273f399aa7169762a66caa2,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\X02_storm_specialization\runs\X02_20260907_001\models\fivefold\R_log\S04\outer_P2.joblib,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\X02_storm_specialization\runs\X02_20260907_001\models\fivefold\R_log\S04\outer_P2.fit_ids.parquet
B_fivefold,P2,R_log,G05,57453,2603,"{""max_leaf_nodes"":7,""min_samples_leaf"":50}",7a28e194a2856a0b0dd804ad727f4c9e9261c50f1b156653afcb0f1e92fcfb79,4452d64258ecd0b813ff09dcd4483f7072ea4bf03cdfd74f2a1d3f8d795205a1,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\X02_storm_specialization\runs\X02_20260907_001\models\fivefold\R_log\G05\outer_P2.joblib,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\X02_storm_specialization\runs\X02_20260907_001\models\fivefold\R_log\G05\outer_P2.fit_ids.parquet
B_fivefold,P2,R_log,S05,1849,2603,"{""max_leaf_nodes"":7,""min_samples_leaf"":50}",a1b7e0f15254d64703eaf0f88af0a6c70aeae72eea81a0e5dc585fb0c1e97370,dd384ce10b9817e04200313140208a86f5b673178273f399aa7169762a66caa2,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\X02_storm_specialization\runs\X02_20260907_001\models\fivefold\R_log\S05\outer_P2.joblib,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\X02_storm_specialization\runs\X02_20260907_001\models\fivefold\R_log\S05\outer_P2.fit_ids.parquet
B_fivefold,P2,R_C_log,B00,1849,2603,{},29d6221e83134e0b31daf6a4660381d258a952d452ce09e723552a8818680157,dd384ce10b9817e04200313140208a86f5b673178273f399aa7169762a66caa2,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\X02_storm_specialization\runs\X02_20260907_001\models\fivefold\R_C_log\B00\outer_P2.joblib,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\X02_storm_specialization\runs\X02_20260907_001\models\fivefold\R_C_log\B00\outer_P2.fit_ids.parquet
B_fivefold,P2,R_C_log,B01,1849,2603,"{""lambda"":0.1}",d1f5b69eea8bff061ee264b3e0a3edaf734a8b3a2f05a83c936682a5f4c84250,dd384ce10b9817e04200313140208a86f5b673178273f399aa7169762a66caa2,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\X02_storm_specialization\runs\X02_20260907_001\models\fivefold\R_C_log\B01\outer_P2.joblib,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\X02_storm_specialization\runs\X02_20260907_001\models\fivefold\R_C_log\B01\outer_P2.fit_ids.parquet
B_fivefold,P2,R_C_log,G02,57453,2603,"{""lambda"":0.001}",22384d7d9d44d0a12c39e70ac245d712481cdc85c97a113ce6ffda4395a601e9,4452d64258ecd0b813ff09dcd4483f7072ea4bf03cdfd74f2a1d3f8d795205a1,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\X02_storm_specialization\runs\X02_20260907_001\models\fivefold\R_C_log\G02\outer_P2.joblib,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\X02_storm_specialization\runs\X02_20260907_001\models\fivefold\R_C_log\G02\outer_P2.fit_ids.parquet
B_fivefold,P2,R_C_log,P00,57453,2603,"{""lambda"":0.001}",b8eb3a0987bca35645e7575db20f97e8beb8d7cfc089f7f09780a39f9dcc5cf4,4452d64258ecd0b813ff09dcd4483f7072ea4bf03cdfd74f2a1d3f8d795205a1,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\X02_storm_specialization\runs\X02_20260907_001\models\fivefold\R_C_log\P00\outer_P2.joblib,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\X02_storm_specialization\runs\X02_20260907_001\models\fivefold\R_C_log\P00\outer_P2.fit_ids.parquet
B_fivefold,P2,R_C_log,P02,57453,2603,"{""lambda"":0.001}",012916b60a98af17441587ad7003570f2806c485d1df682fec9096017d72e865,4452d64258ecd0b813ff09dcd4483f7072ea4bf03cdfd74f2a1d3f8d795205a1,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\X02_storm_specialization\runs\X02_20260907_001\models\fivefold\R_C_log\P02\outer_P2.joblib,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\X02_storm_specialization\runs\X02_20260907_001\models\fivefold\R_C_log\P02\outer_P2.fit_ids.parquet
B_fivefold,P2,R_C_log,S01,1849,2603,"{""lambda"":0.1}",9381537b6b583c12df8921834f0f18671fa9752d4d7858fc7cad14da330ee34d,dd384ce10b9817e04200313140208a86f5b673178273f399aa7169762a66caa2,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\X02_storm_specialization\runs\X02_20260907_001\models\fivefold\R_C_log\S01\outer_P2.joblib,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\X02_storm_specialization\runs\X02_20260907_001\models\fivefold\R_C_log\S01\outer_P2.fit_ids.parquet
B_fivefold,P2,R_C_log,S02,1849,2603,"{""lambda"":0.1}",e608cf3f72163a8331166741943943484dedaac3099f8bc5a63490250d372d18,dd384ce10b9817e04200313140208a86f5b673178273f399aa7169762a66caa2,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\X02_storm_specialization\runs\X02_20260907_001\models\fivefold\R_C_log\S02\outer_P2.joblib,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\X02_storm_specialization\runs\X02_20260907_001\models\fivefold\R_C_log\S02\outer_P2.fit_ids.parquet
B_fivefold,P2,R_C_log,S03,1849,2603,"{""control_lambda"":0.1,""difference_penalty"":0.01,""n_knots"":5}",f6b4caefc92e9b6ff9593e14da0ad7d9c2879fa0cfbe532a279180db8eaa88af,dd384ce10b9817e04200313140208a86f5b673178273f399aa7169762a66caa2,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\X02_storm_specialization\runs\X02_20260907_001\models\fivefold\R_C_log\S03\outer_P2.joblib,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\X02_storm_specialization\runs\X02_20260907_001\models\fivefold\R_C_log\S03\outer_P2.fit_ids.parquet
B_fivefold,P2,R_C_log,S04,1849,2603,"{""control_lambda"":0.1}",692002865f03a630f90ee4b5008f5169192a9b4c48abba7964a4034e1f8a01fe,dd384ce10b9817e04200313140208a86f5b673178273f399aa7169762a66caa2,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\X02_storm_specialization\runs\X02_20260907_001\models\fivefold\R_C_log\S04\outer_P2.joblib,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\X02_storm_specialization\runs\X02_20260907_001\models\fivefold\R_C_log\S04\outer_P2.fit_ids.parquet
B_fivefold,P2,R_C_log,G05,57453,2603,"{""max_leaf_nodes"":15,""min_samples_leaf"":50}",d8085fcd4d9d0ca9e427cdac0893d4fccc497274ae5538f76b6e5b16cb495730,4452d64258ecd0b813ff09dcd4483f7072ea4bf03cdfd74f2a1d3f8d795205a1,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\X02_storm_specialization\runs\X02_20260907_001\models\fivefold\R_C_log\G05\outer_P2.joblib,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\X02_storm_specialization\runs\X02_20260907_001\models\fivefold\R_C_log\G05\outer_P2.fit_ids.parquet
B_fivefold,P2,R_C_log,S05,1849,2603,"{""max_leaf_nodes"":7,""min_samples_leaf"":50}",02d4309bde21f19b9cf822dc98b2e10d33d1012def73efe61d8c3abdf7d9af95,dd384ce10b9817e04200313140208a86f5b673178273f399aa7169762a66caa2,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\X02_storm_specialization\runs\X02_20260907_001\models\fivefold\R_C_log\S05\outer_P2.joblib,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\X02_storm_specialization\runs\X02_20260907_001\models\fivefold\R_C_log\S05\outer_P2.fit_ids.parquet
B_fivefold,P3,E_log,B00,3943,509,{},802cb1def0bb46f01b8c7ddcd5da35826bed63c6bbdc6f7caeba86dc33d1a557,b000bd18618cb1d2bd30c991fbfbb412b53d7b11858199a7329618c0f4377494,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\X02_storm_specialization\runs\X02_20260907_001\models\fivefold\E_log\B00\outer_P3.joblib,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\X02_storm_specialization\runs\X02_20260907_001\models\fivefold\E_log\B00\outer_P3.fit_ids.parquet
B_fivefold,P3,E_log,B01,3943,509,"{""lambda"":0.1}",9a779dd6a960c6dfb7af2611bd867e8f3479a89f5ad9da3ababeb68178efdb1e,b000bd18618cb1d2bd30c991fbfbb412b53d7b11858199a7329618c0f4377494,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\X02_storm_specialization\runs\X02_20260907_001\models\fivefold\E_log\B01\outer_P3.joblib,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\X02_storm_specialization\runs\X02_20260907_001\models\fivefold\E_log\B01\outer_P3.fit_ids.parquet
B_fivefold,P3,E_log,G02,59692,509,"{""lambda"":0.001}",3555be2bd29af0c21dc53aff2ba48fa736cff2a29186259b22baa2543ce2cb60,6b749670a6564c713547655ca55bc1a3e212cef90da8bd6fef3e637a5ba969cf,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\X02_storm_specialization\runs\X02_20260907_001\models\fivefold\E_log\G02\outer_P3.joblib,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\X02_storm_specialization\runs\X02_20260907_001\models\fivefold\E_log\G02\outer_P3.fit_ids.parquet
B_fivefold,P3,E_log,P00,59692,509,"{""lambda"":0.001}",dbb9f4da97ceeb73258d67699ae36c098e63f4137e0fa1cbfed3665dcae4da94,6b749670a6564c713547655ca55bc1a3e212cef90da8bd6fef3e637a5ba969cf,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\X02_storm_specialization\runs\X02_20260907_001\models\fivefold\E_log\P00\outer_P3.joblib,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\X02_storm_specialization\runs\X02_20260907_001\models\fivefold\E_log\P00\outer_P3.fit_ids.parquet
B_fivefold,P3,E_log,P02,59692,509,"{""lambda"":0.1}",d2bbe73645c1d296c30cd39a5521e554e8073c4347970ae2a8fd1a7f3a0fa227,6b749670a6564c713547655ca55bc1a3e212cef90da8bd6fef3e637a5ba969cf,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\X02_storm_specialization\runs\X02_20260907_001\models\fivefold\E_log\P02\outer_P3.joblib,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\X02_storm_specialization\runs\X02_20260907_001\models\fivefold\E_log\P02\outer_P3.fit_ids.parquet
B_fivefold,P3,E_log,S01,3943,509,"{""lambda"":0.1}",4e5dfaced23fdb5a454849c686f4a46f40dc7db1dae7915a49bb585d1fea0e87,b000bd18618cb1d2bd30c991fbfbb412b53d7b11858199a7329618c0f4377494,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\X02_storm_specialization\runs\X02_20260907_001\models\fivefold\E_log\S01\outer_P3.joblib,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\X02_storm_specialization\runs\X02_20260907_001\models\fivefold\E_log\S01\outer_P3.fit_ids.parquet
B_fivefold,P3,E_log,S02,3943,509,"{""lambda"":0.1}",8c1ae4b0fa135de8665900afc80a6c0d57bdca5e3c5ff922e51c0b029a4b78d5,b000bd18618cb1d2bd30c991fbfbb412b53d7b11858199a7329618c0f4377494,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\X02_storm_specialization\runs\X02_20260907_001\models\fivefold\E_log\S02\outer_P3.joblib,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\X02_storm_specialization\runs\X02_20260907_001\models\fivefold\E_log\S02\outer_P3.fit_ids.parquet
B_fivefold,P3,E_log,S03,3943,509,"{""control_lambda"":0.1,""difference_penalty"":0.01,""n_knots"":3}",45db96c855106605b59f1df22a60ef003e1f16806521ca6041e6405118101d87,b000bd18618cb1d2bd30c991fbfbb412b53d7b11858199a7329618c0f4377494,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\X02_storm_specialization\runs\X02_20260907_001\models\fivefold\E_log\S03\outer_P3.joblib,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\X02_storm_specialization\runs\X02_20260907_001\models\fivefold\E_log\S03\outer_P3.fit_ids.parquet
B_fivefold,P3,E_log,S04,3943,509,"{""control_lambda"":0.1}",3ad74e4e0364c0ab3ffc575dd64e0602bd063b8054fefe95671c712302fcf08c,b000bd18618cb1d2bd30c991fbfbb412b53d7b11858199a7329618c0f4377494,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\X02_storm_specialization\runs\X02_20260907_001\models\fivefold\E_log\S04\outer_P3.joblib,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\X02_storm_specialization\runs\X02_20260907_001\models\fivefold\E_log\S04\outer_P3.fit_ids.parquet
B_fivefold,P3,E_log,G05,59692,509,"{""max_leaf_nodes"":7,""min_samples_leaf"":20}",0f646d93d82da1763727d211a1557e5df86dffc306b2717ae5ceb36dd5c36483,6b749670a6564c713547655ca55bc1a3e212cef90da8bd6fef3e637a5ba969cf,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\X02_storm_specialization\runs\X02_20260907_001\models\fivefold\E_log\G05\outer_P3.joblib,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\X02_storm_specialization\runs\X02_20260907_001\models\fivefold\E_log\G05\outer_P3.fit_ids.parquet
B_fivefold,P3,E_log,S05,3943,509,"{""max_leaf_nodes"":7,""min_samples_leaf"":50}",2ea9f8f099271a5dc7676a5a44b243c3cb3c8ef3092601ec73925c45f7264a7e,b000bd18618cb1d2bd30c991fbfbb412b53d7b11858199a7329618c0f4377494,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\X02_storm_specialization\runs\X02_20260907_001\models\fivefold\E_log\S05\outer_P3.joblib,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\X02_storm_specialization\runs\X02_20260907_001\models\fivefold\E_log\S05\outer_P3.fit_ids.parquet
B_fivefold,P3,R_log,B00,3943,509,{},9f1ee97837c8206598e715ec5f1f3153e7ac621748a5def5571588012b8204af,b000bd18618cb1d2bd30c991fbfbb412b53d7b11858199a7329618c0f4377494,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\X02_storm_specialization\runs\X02_20260907_001\models\fivefold\R_log\B00\outer_P3.joblib,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\X02_storm_specialization\runs\X02_20260907_001\models\fivefold\R_log\B00\outer_P3.fit_ids.parquet
B_fivefold,P3,R_log,B01,3943,509,"{""lambda"":0.1}",cfd87f82dc6a649b857b6f783e52e2848b6232bb9acef320e0d7ee7395d0e654,b000bd18618cb1d2bd30c991fbfbb412b53d7b11858199a7329618c0f4377494,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\X02_storm_specialization\runs\X02_20260907_001\models\fivefold\R_log\B01\outer_P3.joblib,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\X02_storm_specialization\runs\X02_20260907_001\models\fivefold\R_log\B01\outer_P3.fit_ids.parquet
B_fivefold,P3,R_log,G02,59692,509,"{""lambda"":0}",2ab8680205d136ff3739d64389633971ea7ab73ae086efba75c7a04f1b6f26cf,6b749670a6564c713547655ca55bc1a3e212cef90da8bd6fef3e637a5ba969cf,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\X02_storm_specialization\runs\X02_20260907_001\models\fivefold\R_log\G02\outer_P3.joblib,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\X02_storm_specialization\runs\X02_20260907_001\models\fivefold\R_log\G02\outer_P3.fit_ids.parquet
B_fivefold,P3,R_log,P00,59692,509,"{""lambda"":0.1}",15f7e70086e29d4e637ca55dba275fa1bed0d78e93f8491cc4dc6168a9a7e1d2,6b749670a6564c713547655ca55bc1a3e212cef90da8bd6fef3e637a5ba969cf,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\X02_storm_specialization\runs\X02_20260907_001\models\fivefold\R_log\P00\outer_P3.joblib,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\X02_storm_specialization\runs\X02_20260907_001\models\fivefold\R_log\P00\outer_P3.fit_ids.parquet
B_fivefold,P3,R_log,P02,59692,509,"{""lambda"":0.1}",ee617594f97fbb71098cb769534e8294fd9a46c1a0c2fea062ec936432c699cb,6b749670a6564c713547655ca55bc1a3e212cef90da8bd6fef3e637a5ba969cf,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\X02_storm_specialization\runs\X02_20260907_001\models\fivefold\R_log\P02\outer_P3.joblib,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\X02_storm_specialization\runs\X02_20260907_001\models\fivefold\R_log\P02\outer_P3.fit_ids.parquet
B_fivefold,P3,R_log,S01,3943,509,"{""lambda"":0.1}",d8bb6129053e8531beea4647583f7ac789daa1b60875803a154e220533feed6d,b000bd18618cb1d2bd30c991fbfbb412b53d7b11858199a7329618c0f4377494,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\X02_storm_specialization\runs\X02_20260907_001\models\fivefold\R_log\S01\outer_P3.joblib,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\X02_storm_specialization\runs\X02_20260907_001\models\fivefold\R_log\S01\outer_P3.fit_ids.parquet
B_fivefold,P3,R_log,S02,3943,509,"{""lambda"":0.1}",36650823016c957c2b264547e85c9d01be70186fb5e0803621b1bcc58dc6e349,b000bd18618cb1d2bd30c991fbfbb412b53d7b11858199a7329618c0f4377494,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\X02_storm_specialization\runs\X02_20260907_001\models\fivefold\R_log\S02\outer_P3.joblib,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\X02_storm_specialization\runs\X02_20260907_001\models\fivefold\R_log\S02\outer_P3.fit_ids.parquet
B_fivefold,P3,R_log,S03,3943,509,"{""control_lambda"":0.1,""difference_penalty"":0.01,""n_knots"":3}",a4c27ebb652cdbbf6e5c0c5677fdfca991eb08f9483aa6cb99632be073108bc6,b000bd18618cb1d2bd30c991fbfbb412b53d7b11858199a7329618c0f4377494,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\X02_storm_specialization\runs\X02_20260907_001\models\fivefold\R_log\S03\outer_P3.joblib,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\X02_storm_specialization\runs\X02_20260907_001\models\fivefold\R_log\S03\outer_P3.fit_ids.parquet
B_fivefold,P3,R_log,S04,3943,509,"{""control_lambda"":0.1}",969dbb039c0da6b596ac0008bb0ffa922871a31a278f417379760843713373a0,b000bd18618cb1d2bd30c991fbfbb412b53d7b11858199a7329618c0f4377494,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\X02_storm_specialization\runs\X02_20260907_001\models\fivefold\R_log\S04\outer_P3.joblib,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\X02_storm_specialization\runs\X02_20260907_001\models\fivefold\R_log\S04\outer_P3.fit_ids.parquet
B_fivefold,P3,R_log,G05,59692,509,"{""max_leaf_nodes"":15,""min_samples_leaf"":20}",95be77bb29569eea65146d4fd9513f859257b24e3bfa936bc16a115b9a955f56,6b749670a6564c713547655ca55bc1a3e212cef90da8bd6fef3e637a5ba969cf,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\X02_storm_specialization\runs\X02_20260907_001\models\fivefold\R_log\G05\outer_P3.joblib,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\X02_storm_specialization\runs\X02_20260907_001\models\fivefold\R_log\G05\outer_P3.fit_ids.parquet
B_fivefold,P3,R_log,S05,3943,509,"{""max_leaf_nodes"":15,""min_samples_leaf"":50}",555a8e1798d1e1a1f354f3d22ac7af2a516928d20cf01f61053c33343b415e45,b000bd18618cb1d2bd30c991fbfbb412b53d7b11858199a7329618c0f4377494,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\X02_storm_specialization\runs\X02_20260907_001\models\fivefold\R_log\S05\outer_P3.joblib,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\X02_storm_specialization\runs\X02_20260907_001\models\fivefold\R_log\S05\outer_P3.fit_ids.parquet
B_fivefold,P3,R_C_log,B00,3943,509,{},c3b5a626890d8a0dbd0796fd8de81eaf7d2cf32ea81a5f645cdf139b89eb3b12,b000bd18618cb1d2bd30c991fbfbb412b53d7b11858199a7329618c0f4377494,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\X02_storm_specialization\runs\X02_20260907_001\models\fivefold\R_C_log\B00\outer_P3.joblib,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\X02_storm_specialization\runs\X02_20260907_001\models\fivefold\R_C_log\B00\outer_P3.fit_ids.parquet
B_fivefold,P3,R_C_log,B01,3943,509,"{""lambda"":0.1}",f31a847f4c8b44e5ccca06bea3977cd7de8149d8440601b84f89ff046b8a0e8f,b000bd18618cb1d2bd30c991fbfbb412b53d7b11858199a7329618c0f4377494,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\X02_storm_specialization\runs\X02_20260907_001\models\fivefold\R_C_log\B01\outer_P3.joblib,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\X02_storm_specialization\runs\X02_20260907_001\models\fivefold\R_C_log\B01\outer_P3.fit_ids.parquet
B_fivefold,P3,R_C_log,G02,59692,509,"{""lambda"":0}",748468684dc609a024344a7693c41d909e8cdf4a53bca5a722bfd78f7c85fcf3,6b749670a6564c713547655ca55bc1a3e212cef90da8bd6fef3e637a5ba969cf,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\X02_storm_specialization\runs\X02_20260907_001\models\fivefold\R_C_log\G02\outer_P3.joblib,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\X02_storm_specialization\runs\X02_20260907_001\models\fivefold\R_C_log\G02\outer_P3.fit_ids.parquet
B_fivefold,P3,R_C_log,P00,59692,509,"{""lambda"":0}",66d5a9946696ca3ec996e4c9c444226b498b2ec4ee5413e50647ad3d5eb16b70,6b749670a6564c713547655ca55bc1a3e212cef90da8bd6fef3e637a5ba969cf,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\X02_storm_specialization\runs\X02_20260907_001\models\fivefold\R_C_log\P00\outer_P3.joblib,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\X02_storm_specialization\runs\X02_20260907_001\models\fivefold\R_C_log\P00\outer_P3.fit_ids.parquet
B_fivefold,P3,R_C_log,P02,59692,509,"{""lambda"":0.001}",92e360bfd1ac383c436d048ed792033391473042c4b5f73e1692091fcce592f3,6b749670a6564c713547655ca55bc1a3e212cef90da8bd6fef3e637a5ba969cf,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\X02_storm_specialization\runs\X02_20260907_001\models\fivefold\R_C_log\P02\outer_P3.joblib,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\X02_storm_specialization\runs\X02_20260907_001\models\fivefold\R_C_log\P02\outer_P3.fit_ids.parquet
B_fivefold,P3,R_C_log,S01,3943,509,"{""lambda"":0.1}",4cd188647b1e9c04af11928b79617dfe652701aab636ecd4fd24b8f531931b70,b000bd18618cb1d2bd30c991fbfbb412b53d7b11858199a7329618c0f4377494,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\X02_storm_specialization\runs\X02_20260907_001\models\fivefold\R_C_log\S01\outer_P3.joblib,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\X02_storm_specialization\runs\X02_20260907_001\models\fivefold\R_C_log\S01\outer_P3.fit_ids.parquet
B_fivefold,P3,R_C_log,S02,3943,509,"{""lambda"":0.1}",0010ed90d8e461aabd417a4ca966ee3cbf4ed0f2c66fe1c7ed4506bb5eb6bf26,b000bd18618cb1d2bd30c991fbfbb412b53d7b11858199a7329618c0f4377494,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\X02_storm_specialization\runs\X02_20260907_001\models\fivefold\R_C_log\S02\outer_P3.joblib,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\X02_storm_specialization\runs\X02_20260907_001\models\fivefold\R_C_log\S02\outer_P3.fit_ids.parquet
B_fivefold,P3,R_C_log,S03,3943,509,"{""control_lambda"":0.1,""difference_penalty"":0.01,""n_knots"":3}",f3ec83478b37cae2d14eaa0d775710e039bf52b422b4f03853bffb9ab32cfc41,b000bd18618cb1d2bd30c991fbfbb412b53d7b11858199a7329618c0f4377494,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\X02_storm_specialization\runs\X02_20260907_001\models\fivefold\R_C_log\S03\outer_P3.joblib,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\X02_storm_specialization\runs\X02_20260907_001\models\fivefold\R_C_log\S03\outer_P3.fit_ids.parquet
