storm,eta_pred,observed
Eunice,2.734208144786246,14.0
Eunice,3.513829833407501,22.0
Eunice,2.055577931658469,1.0
Eunice,2.1584081964228345,1.0
Eunice,2.3162946504400757,25.0
Eunice,2.520558732056671,3.0
Eunice,2.0313129360209197,1.0
Eunice,1.9848490255311895,4.0
Eunice,2.087556083409205,10.0
Eunice,2.3662740988392135,1.0
Eunice,2.131471843101323,157.0
Eunice,2.2451090940453935,1.0
Eunice,1.8883998684750216,1.0
Eunice,4.345856681116724,1.0
Eunice,3.2657721688686903,1.0
Eunice,3.89494091759638,37.0
Eunice,3.675249873162335,2.0
Eunice,2.198654321008663,0.0
Eunice,3.653889384513356,3.0
Eunice,1.9319016932913289,5.0
Eunice,2.455228089631988,29.0
Eunice,2.3147614146080957,1.0
Eunice,2.6045776982116253,7.0
Eunice,3.1004668531677404,8.0
Eunice,2.5643440259692794,13.0
Eunice,2.5224583392087623,168.0
Eunice,3.2141040411986572,15.0
Eunice,2.8651331670068725,547.0
Eunice,3.9259915666027707,886.0
Eunice,3.7430912341320295,26.0
Eunice,2.5052263619035684,7.0
Eunice,3.8387339564505805,23.0
Eunice,4.224019843705139,1.0
Eunice,3.9726541464719727,132.0
Eunice,3.474833066492328,3.0
Eunice,2.3198953436436143,31.0
Eunice,2.818967327176893,0.0
Eunice,1.9361633396667253,2.0
Eunice,1.9525742663804186,1.0
Eunice,2.0015783191871224,0.0
Eunice,1.7464542578229507,12.0
Eunice,2.5959473292104405,1.0
Eunice,3.0839342910473797,58.0
Eunice,2.963518485778643,339.0
Eunice,3.160063758501872,389.0
Eunice,4.0879096139382805,6.0
Eunice,3.6026278691185536,663.0
Eunice,3.8598525938708805,274.0
Eunice,3.615319430626708,40.0
Eunice,3.681484941080581,1.0
Eunice,4.437075879299909,895.0
Eunice,4.038576889420045,306.0
Eunice,3.521803746563542,26.0
Eunice,4.462920284044195,6.0
Eunice,2.6873600868259517,1.0
Eunice,2.633351656639219,14.0
Eunice,3.933785468040068,1.0
Eunice,4.093623513066105,0.0
Eunice,3.9009108319378867,1.0
Eunice,2.114897585026407,0.0
Eunice,2.2978573987439748,4.0
Eunice,3.1452407011561236,0.0
Eunice,4.18126682923584,15.0
Eunice,4.746650404675605,1.0
Eunice,2.0779385999609428,8.0
Eunice,3.130590254432166,2.0
Eunice,3.1560486730865724,38.0
Eunice,4.726038913844979,13.0
Eunice,4.767424234857407,37.0
Eunice,3.5744555192004355,11.0
Eunice,3.6450389223988098,44.0
Eunice,4.185800074564443,116.0
Eunice,2.3480132796753317,15.0
Eunice,4.09165751390723,184.0
Eunice,3.7489639390633864,790.0
Eunice,4.118766207227051,1.0
Eunice,3.950969418650343,0.0
Eunice,3.839970354966302,773.0
Eunice,3.2365301170780723,2.0
Eunice,1.891502587259822,17.0
Eunice,4.453864575673998,458.0
Eunice,2.4602405334816004,31.0
Eunice,3.6682957311876763,1.0
Eunice,4.71289596072871,6.0
Eunice,2.0435104604407206,2.0
Eunice,3.230310549894597,38.0
Eunice,2.8462393175641445,1.0
Eunice,2.968095278521445,6.0
Eunice,3.4949880774689372,9.0
Eunice,1.9886652921319625,3.0
Eunice,2.2749166472452242,822.0
Eunice,2.4049099411794406,0.0
Eunice,2.442182380648271,1.0
Eunice,2.2022423606037,5.0
Eunice,2.011437833113319,1.0
Eunice,2.3362500852812844,1.0
Eunice,1.9277926843253745,0.0
Eunice,2.5373304900403197,0.0
Eunice,2.886632788939002,61.0
Eunice,2.2148076046092395,8.0
Eunice,2.358458548317864,1.0
Eunice,1.961882090573568,1.0
Eunice,1.9693288261449136,108.0
Eunice,2.349979484245016,133.0
Eunice,2.770073855791225,0.0
Eunice,2.9798269075962813,35.0
Eunice,3.6563424130653925,137.0
Eunice,3.9646057579976697,400.0
Eunice,3.6389052250171305,193.0
Eunice,4.301029967428155,144.0
Eunice,4.0059595676647035,130.0
Eunice,4.545586198627423,19.0
Eunice,4.625583147512019,388.0
Eunice,3.8825671161219977,53.0
Eunice,4.701151023884257,37.0
Eunice,4.723155995542661,1.0
Eunice,3.160063758501872,5.0
Eunice,5.3773666448461706,3.0
Eunice,4.692766702988171,1.0
Eunice,3.911532547999935,29.0
Eunice,3.0213014151647806,279.0
Eunice,1.9277926843253745,0.0
Eunice,1.865646274787481,0.0
Eunice,1.9361633396667253,1.0
Eunice,2.1991816974402036,22.0
Eunice,2.2312305754343544,0.0
Eunice,2.236830273493109,31.0
Eunice,2.518000522849252,2.0
Eunice,2.7198886456693434,1.0
Eunice,3.6601607743665254,82.0
Eunice,3.6847686588680353,535.0
Eunice,4.435372670261814,293.0
Eunice,3.753992801101169,108.0
Eunice,2.569047664498704,2.0
Eunice,4.878733280677514,20.0
Eunice,3.041426946003518,15.0
Eunice,2.8142396311305946,1.0
Eunice,4.184928775163889,4.0
Eunice,3.4949880774689372,26.0
Eunice,4.462920284044195,1.0
Eunice,2.114833142271536,1576.0
Eunice,3.6398818623125924,4.0
Eunice,3.058323730380087,11.0
Eunice,2.3495459177306026,1.0
Eunice,2.343777638828598,1.0
Eunice,3.425792201302615,23.0
Eunice,2.753316944807756,7.0
Eunice,2.335223220856364,215.0
Eunice,2.0435104604407206,1.0
Eunice,2.0840087714771767,148.0
Eunice,2.6727137617925445,0.0
Eunice,3.210247594984145,88.0
Eunice,2.5740319709962534,1.0
Eunice,2.504310367929711,1.0
Eunice,2.2926185941010444,1.0
Eunice,2.163236440615276,0.0
Eunice,2.348916388214104,21.0
Eunice,3.672055636875828,1.0
Eunice,3.7587695646230417,3123.0
Eunice,3.1159480061017977,4.0
Eunice,2.6963243985828336,1.0
Eunice,4.06467865499578,171.0
Eunice,3.930437260306827,83.0
Eunice,3.5711143776543017,52.0
Eunice,4.752497921750801,56.0
Eunice,2.757453334204342,6.0
Eunice,2.719640068475657,1509.0
Eunice,2.255908353590999,44.0
Eunice,2.157949555600237,6.0
Eunice,4.105285049240546,1.0
Eunice,5.728646546199908,1.0
Eunice,3.8704242864111587,15.0
Eunice,2.5666332962487033,1086.0
Eunice,2.5643440259692794,22.0
Eunice,2.315607394805012,10.0
Eunice,2.02129430303049,8.0
Eunice,2.154979540263347,11.0
Eunice,2.154979540263347,95.0
Eunice,2.179007985313099,913.0
Eunice,2.7286374861931044,13.0
Eunice,3.4410678513778135,215.0
Eunice,1.9937011990890052,25.0
Eunice,2.1687990461418365,6.0
Eunice,2.686935581069887,27.0
Eunice,2.5764301408349053,175.0
Eunice,2.254948829485986,8.0
Eunice,2.2098976172120923,1.0
Eunice,2.5503723980926565,1.0
Eunice,2.12393597441987,6.0
Eunice,2.331209305117454,1399.0
Eunice,3.381341564123238,14.0
Eunice,2.6138521091655496,167.0
Eunice,2.9179227021144376,97.0
Eunice,4.418028361196465,1.0
Eunice,2.9179227021144376,1.0
Eunice,2.1727494390448117,10.0
Eunice,3.715126330376103,17.0
Eunice,2.487378814215719,1.0
Eunice,2.905583937306024,14.0
Eunice,3.1926199293507804,337.0
Eunice,2.9341314784829042,1.0
Eunice,3.112346537540444,47.0
Eunice,2.718849410531313,25.0
Eunice,3.705349669762546,135.0
Eunice,2.4978438198560373,0.0
Eunice,4.185800074564443,9.0
Eunice,3.8641567193914677,615.0
Eunice,3.4855663454019643,121.0
Eunice,3.9712579952177403,0.0
Eunice,3.4756155562825013,5.0
Eunice,3.768509507289411,845.0
Eunice,4.229828913718032,396.0
Eunice,4.579384132443386,538.0
Eunice,2.455952464399997,1.0
Eunice,4.498507287536752,524.0
Eunice,4.579384132443386,26.0
Eunice,3.3882717188687574,116.0
Eunice,3.7587695646230417,0.0
Eunice,2.619224219022494,944.0
Eunice,2.3323603957217043,3.0
Eunice,2.4799696316099644,1.0
Eunice,2.9977655029396475,3.0
Eunice,3.290746056600137,4.0
Eunice,2.1042381411624027,1.0
Eunice,2.4579360121071914,1.0
Eunice,2.3378911601481547,20.0
Eunice,5.245291183548665,0.0
Eunice,5.245291183548665,0.0
Eunice,1.727310867454556,0.0
Eunice,3.7430912341320295,0.0
Eunice,1.9915670711207014,0.0
Eunice,4.000895828864533,0.0
Eunice,2.2776864527454173,14.0
Eunice,4.7013257252201885,9.0
Eunice,2.8205791649268908,42.0
Eunice,3.8293280754659906,30.0
Eunice,2.8843246131079394,1.0
Eunice,3.0498434468983016,5.0
Eunice,2.3774535104777392,18.0
Eunice,2.811236213290673,0.0
Eunice,3.9646057579976697,0.0
Eunice,2.5755665631626132,1.0
Eunice,3.839970354966302,0.0
Eunice,2.551781239606204,1.0
Eunice,2.4128436539956155,8.0
Eunice,3.3252791127324213,70.0
Eunice,3.901707274663865,21.0
Eunice,3.3462596244975535,14.0
Eunice,3.7296070327564013,120.0
Eunice,3.4493367236667027,2.0
Eunice,2.1245891653814777,11.0
Eunice,1.9667769089882443,1.0
Eunice,2.277566752162801,1.0
Eunice,1.8837238207175762,0.0
Eunice,2.457090820506926,7.0
Eunice,3.9190765720994096,26.0
Eunice,2.329969195463479,7.0
Eunice,2.1597694448144926,1.0
Eunice,2.407653540929083,1.0
Eunice,4.315727668307049,72.0
Eunice,2.8651331670068725,545.0
Eunice,3.0820778967480806,18.0
Eunice,4.06467865499578,4.0
Eunice,2.5201253982283913,5.0
Eunice,4.40612648759042,2.0
Eunice,3.1634331839088614,0.0
Eunice,2.3198953436436143,1.0
Eunice,2.8440624207191267,8.0
Eunice,2.7185223768984623,19.0
Eunice,2.4019326801748555,18.0
Eunice,2.239264263824175,90.0
Eunice,2.9589600626446777,15.0
Eunice,2.3698250005000285,1.0
Eunice,1.9453939228378039,42.0
Eunice,3.2954355379205493,403.0
Eunice,2.3448102247349536,2.0
Eunice,3.8032814219251994,254.0
Eunice,4.845307735282776,766.0
Eunice,2.261693103775843,240.0
Eunice,4.250316508290917,1.0
Eunice,4.723155995542661,1.0
Eunice,2.36966757139248,1.0
Eunice,4.519170653280936,5.0
Eunice,2.2598255712947597,8.0
Eunice,2.430527914507451,3.0
Eunice,2.20109019630148,1.0
Eunice,4.353166612247279,1.0
Eunice,2.6070300776055024,17.0
Eunice,2.3315330410846946,1.0
Eunice,3.3745924954883235,7.0
Eunice,2.5654261006693804,8.0
Eunice,2.4588024289548875,2.0
Eunice,2.8651331670068725,0.0
Eunice,3.3252791127324213,5.0
Eunice,2.2625865800096756,0.0
Eunice,2.794256238242739,0.0
Eunice,2.488380169229525,207.0
Eunice,4.397741969771223,0.0
Eunice,4.522886520899754,0.0
Eunice,2.579573224450678,29.0
Eunice,2.259119553371264,3.0
Eunice,3.5293568084031266,1.0
Eunice,2.8579693812720053,545.0
Eunice,2.4277688180912005,337.0
Eunice,2.3813561650190556,0.0
Eunice,2.693485174706252,1.0
Eunice,2.6727137617925445,183.0
Eunice,3.009464825917351,447.0
Eunice,2.818967327176893,1133.0
Eunice,3.9888995669376683,1.0
Eunice,3.705349669762546,18.0
Eunice,4.333019964332036,259.0
Eunice,3.503205173305492,2.0
Eunice,3.706218510557824,266.0
Eunice,3.9447112123069092,609.0
Eunice,2.5961892930466535,2.0
Eunice,3.9863369773836124,2.0
Eunice,3.0703742146276447,11.0
Eunice,2.8440624207191267,5.0
Eunice,3.5871384030454587,29.0
Eunice,3.1055273158239536,3.0
Eunice,2.3104096669285954,1.0
Eunice,3.739720327990533,9.0
Eunice,2.4066371535875484,4.0
Eunice,2.955632165937203,11.0
Eunice,2.3329852307459524,2.0
Eunice,4.146320834256339,5.0
Eunice,3.6398818623125924,13.0
Eunice,2.7062729983846867,1.0
Eunice,1.9334679178530385,1.0
Eunice,2.5099406796980923,271.0
Eunice,2.0681577302891836,8.0
Eunice,2.657380175676362,1048.0
Eunice,2.492315985023746,26.0
Eunice,2.00060600593905,2.0
Eunice,4.498507287536752,0.0
Eunice,3.75912719275093,0.0
Eunice,2.269539242865914,0.0
Eunice,3.196651969620884,0.0
Eunice,3.2482004638656528,7.0
Eunice,2.482851005070471,10.0
Eunice,2.400622754408213,2.0
Eunice,2.0526679341160468,4.0
Eunice,3.3252791127324213,1.0
Eunice,2.8842424653876413,92.0
Eunice,2.719651966527572,2.0
Eunice,4.887089039170749,166.0
Eunice,4.416182598131481,3.0
Eunice,4.2025460615269425,217.0
Eunice,2.5332524877383222,1.0
Eunice,2.0973905756199662,8.0
Eunice,2.7689004731658025,8.0
Eunice,2.435386942878114,12.0
Eunice,2.6701835085579906,99.0
Eunice,4.72925659761239,449.0
Eunice,3.8483023698071235,12.0
Eunice,4.033754630457273,35.0
Eunice,2.3039745489083474,1.0
Eunice,4.542558671790437,57.0
Eunice,4.192591032990344,35.0
Eunice,2.0457397657948,3.0
Eunice,3.457181250195693,423.0
Eunice,3.4396617689826945,23.0
Eunice,2.816407181635702,487.0
Eunice,2.996396518972245,4.0
Eunice,2.3615888240394107,10.0
Eunice,2.5128519204846076,5.0
Eunice,2.565048381520302,2.0
Eunice,2.5654261006693804,6.0
Eunice,2.3887867410311645,2.0
Eunice,2.2098976172120923,301.0
Eunice,2.110348475162388,1.0
Eunice,2.14796342476218,2.0
Eunice,1.9943930280497437,22.0
Eunice,3.100457607102473,712.0
Eunice,2.1838257988298797,11.0
Eunice,3.1680601732960483,123.0
Eunice,2.9500956236312272,34.0
Eunice,3.9190765720994096,3.0
Eunice,2.80711722701654,89.0
Eunice,3.3252791127324213,247.0
Eunice,3.340213667810303,158.0
Eunice,3.1452407011561236,42.0
Eunice,3.340213667810303,1948.0
Eunice,2.909990841598509,15.0
Eunice,2.125171970878114,1.0
Eunice,2.5756090631292814,15.0
Eunice,2.343232074279388,1.0
Eunice,4.250316508290917,0.0
Eunice,1.7907518184040605,1.0
Eunice,3.2349160365707594,0.0
Eunice,2.9222812578722324,8.0
Eunice,4.075489983845624,107.0
Eunice,2.7547950600940845,615.0
Eunice,5.631063404995121,478.0
Eunice,4.786122738885626,19.0
Eunice,5.353505522610486,132.0
Eunice,4.300322386859682,7.0
Eunice,3.430215068886398,1.0
Eunice,4.335741133553481,42.0
Eunice,3.9814445362885924,44.0
Eunice,3.5073527553776653,529.0
Eunice,3.4493367236667027,2.0
Eunice,2.6463278602780513,16.0
Eunice,3.989578780663193,11.0
Eunice,2.4963386204828155,216.0
Eunice,3.264456976600667,1.0
Eunice,3.698859307307601,18.0
Eunice,5.166567730971956,3.0
Eunice,2.325898149816613,0.0
Eunice,3.8619719581474006,330.0
Eunice,2.0690510640707926,12.0
Eunice,2.5464126119157005,3.0
Eunice,4.611266059493571,1.0
Eunice,2.665701751961625,6.0
Eunice,2.430752909080589,2.0
Eunice,2.7187950656727056,0.0
Eunice,5.096926066176633,2.0
Eunice,2.308424774741296,4.0
Eunice,2.2685832044621583,72.0
Eunice,2.2581058919968906,1.0
Eunice,2.2897639024148786,3.0
Eunice,2.0896162564973197,28.0
Eunice,2.0167118370662687,69.0
Eunice,4.268916427955095,540.0
Eunice,3.7025617552170806,1.0
Eunice,4.215818247220121,74.0
Eunice,3.4064467593012173,115.0
Eunice,3.9546884630754033,24.0
Eunice,5.116321455619052,4.0
Eunice,3.3252791127324213,100.0
Eunice,4.7013257252201885,126.0
Eunice,3.6457514811225624,159.0
Eunice,3.6457514811225624,137.0
Eunice,4.7013257252201885,1.0
Eunice,4.000595776620998,37.0
Eunice,2.150663027297129,3.0
Eunice,3.4774842736895253,284.0
Eunice,2.655113139038626,1.0
Eunice,4.445054138105319,1.0
Eunice,2.5643440259692794,10.0
Eunice,2.3730924929207386,7.0
Eunice,2.8877232745002743,2.0
Eunice,2.6045776982116253,1.0
Eunice,2.3014125965750742,1.0
Eunice,2.602932217634918,16.0
Eunice,2.1601179752152158,11.0
Eunice,2.3774535104777392,3.0
Eunice,2.741453983940359,7.0
Eunice,3.1816325600281723,67.0
Eunice,3.050605648553559,148.0
Eunice,3.050605648553559,64.0
Eunice,4.369759041930309,0.0
Eunice,1.9524313163132063,1.0
Eunice,3.5396418131418876,16.0
Eunice,2.507150328470627,1.0
Eunice,3.5396418131418876,352.0
Eunice,4.644253037269715,655.0
Eunice,1.9968032431523752,0.0
Eunice,1.8970466492250802,0.0
Eunice,4.397741969771223,0.0
Eunice,4.397741969771223,0.0
Eunice,2.221610269791591,0.0
Eunice,2.8873478970460633,0.0
Eunice,2.2557332657082942,1.0
Eunice,3.989578780663193,4.0
Eunice,3.881329152116468,1.0
Eunice,3.4232640862313786,1.0
Eunice,5.15378927414304,1.0
Eunice,2.1584141672184787,14.0
Eunice,3.7586737611270813,3.0
Eunice,3.471206250236857,15.0
Eunice,4.185800074564443,0.0
Eunice,2.203875894287482,6.0
Eunice,2.284542918224638,7.0
Eunice,2.7179870341317747,1.0
Eunice,3.7690942420610276,144.0
Eunice,2.7038183468149395,1.0
Eunice,2.950972273907754,1.0
Eunice,4.552213057810422,9.0
Eunice,3.8321619381973364,1.0
Eunice,2.1442210273816973,1.0
Eunice,2.7844415420158852,59.0
Eunice,2.11308010510706,1.0
Eunice,2.438954035765977,1.0
Eunice,2.2281656321784475,124.0
Eunice,3.036027899142813,13.0
Eunice,2.44093009465213,9.0
Eunice,2.330506689203073,154.0
Eunice,2.482349678211438,82.0
Eunice,2.3172041187456425,11.0
Eunice,2.1395294831087877,4.0
Eunice,2.329969195463479,74.0
Eunice,2.919514469107727,0.0
Eunice,3.538271563635894,0.0
Eunice,3.321759239191022,0.0
Eunice,4.397741969771223,0.0
Eunice,1.7397631440178605,0.0
Eunice,2.918258624413444,6.0
Eunice,3.1452407011561236,73.0
Eunice,4.959039490211115,29.0
Eunice,3.6620181203675064,5.0
Eunice,4.06467865499578,25.0
Eunice,4.420644349673201,177.0
Eunice,3.513829833407501,2.0
Eunice,3.110452750127693,10.0
Eunice,4.455616494224819,1.0
Eunice,2.7689004731658025,26.0
Eunice,4.221489421559697,83.0
Eunice,4.302522757743371,1.0
Eunice,4.115344977949028,2.0
Eunice,2.7236654349777187,1.0
Eunice,2.8877232745002743,1.0
Eunice,2.1164086285618597,487.0
Eunice,2.204992778335122,50.0
Eunice,2.491739624211684,11.0
Eunice,2.686935581069887,304.0
Eunice,2.3461033648785024,216.0
Eunice,2.2141251775128756,1.0
Eunice,3.162530704036727,3.0
Eunice,3.8920445890366446,0.0
Eunice,2.794256238242739,0.0
Eunice,2.2072533267334093,1477.0
Eunice,3.733803617148672,11.0
Eunice,3.1055273158239536,0.0
Eunice,2.5664994301142845,0.0
Eunice,2.8078330864017986,505.0
Eunice,2.9818458460023316,5.0
Eunice,3.4198577610363587,247.0
Eunice,3.251409975434503,0.0
Eunice,3.0534760589827967,24.0
Eunice,4.420644349673201,22.0
Eunice,4.420644349673201,1.0
Eunice,4.5665338270066895,18.0
Eunice,4.353166612247279,2.0
Eunice,5.011337791918165,54.0
Eunice,4.4887393561213855,5.0
Eunice,2.523127022355364,15.0
Eunice,2.2769017516478756,0.0
Eunice,4.404035614744664,42.0
Eunice,2.254857309970904,1.0
Eunice,4.865284099844233,2.0
Eunice,2.4840303603240987,1.0
Eunice,2.3372144221358013,3.0
Eunice,2.1980809605702665,0.0
Eunice,2.2857582498416664,421.0
Eunice,2.2897840847518913,1.0
Eunice,2.516165987832441,108.0
Eunice,2.3401910233565526,0.0
Eunice,4.183918112768277,3.0
Eunice,2.895774766790443,44.0
Eunice,2.3137329770239163,111.0
Eunice,2.795056314695981,27.0
Eunice,2.250416710189962,1.0
Eunice,2.163212123856814,204.0
Eunice,2.402773894092642,1.0
Eunice,2.152583757448107,5.0
Eunice,5.245291183548665,0.0
Eunice,4.80654429549769,1.0
Eunice,3.398024847004583,1.0
Eunice,4.355622090859888,90.0
Eunice,5.116321455619052,1836.0
Eunice,2.3120010923453047,8.0
Eunice,3.8190879660727557,1377.0
Eunice,2.804834297700121,23.0
Eunice,2.436867799570875,0.0
Eunice,2.190530123044151,0.0
Eunice,4.397741969771223,0.0
Eunice,2.9341314784829042,0.0
Eunice,3.6927468424477596,5.0
Eunice,2.6193975331099026,4.0
Eunice,3.795097924695537,45.0
Eunice,2.9638954760781018,63.0
Eunice,2.0452537976270864,1.0
Eunice,2.0252518668216846,3.0
Eunice,2.435985894398639,1.0
Eunice,2.119771487835312,1.0
Eunice,1.9278061957887374,8.0
Eunice,2.344617614897388,1.0
Eunice,2.7872010284801596,200.0
Eunice,3.2401583648665615,509.0
Eunice,2.822746989608908,1.0
Eunice,4.687714059426862,53.0
Eunice,4.296136567463287,28.0
Eunice,3.8641567193914677,381.0
Eunice,4.397741969771223,434.0
Eunice,3.881329152116468,10.0
Eunice,4.16709474224222,1.0
Eunice,4.184928775163889,1.0
Eunice,3.6728127844148557,2.0
Eunice,2.6859425173510236,39.0
Eunice,3.7999448831265457,1.0
Eunice,3.2374385871254003,1.0
Eunice,3.503205173305492,10.0
Eunice,2.810776934018694,180.0
Eunice,3.898467630851825,1.0
Eunice,3.708623162620721,10.0
Eunice,3.0257745291803446,5.0
Eunice,2.2594619191303176,2.0
Eunice,2.1620728697580662,24.0
Eunice,1.92237954600365,1.0
Eunice,2.2797954822022453,1.0
Eunice,2.138582249296474,7.0
Eunice,2.795056314695981,1.0
Eunice,2.811236213290673,0.0
Eunice,2.294215170118288,3.0
Eunice,2.095507601862338,239.0
Eunice,3.526171611504227,73.0
Eunice,3.15330688393283,0.0
Eunice,4.122548029369564,1.0
Eunice,2.1357875358404512,5.0
Eunice,3.1975259435013776,1.0
Eunice,2.3774535104777392,11.0
Eunice,2.527722578896897,4.0
Eunice,1.8903139569696343,0.0
Eunice,2.5797386605987476,1.0
Eunice,2.453822611424244,4.0
Eunice,2.453822611424244,475.0
Eunice,1.928412050848512,1.0
Eunice,2.085429384335764,1.0
Eunice,3.2259429709976906,895.0
Eunice,3.1560486730865724,221.0
Eunice,3.628465515491985,278.0
Eunice,3.6563424130653925,328.0
Eunice,4.453864575673998,67.0
Eunice,4.805779698862854,0.0
Eunice,2.948786893050849,5.0
Eunice,4.651564293819081,10.0
Eunice,3.9854909773568497,150.0
Eunice,2.5763223504526125,3.0
Eunice,4.397741969771223,254.0
Eunice,4.726038913844977,1.0
Eunice,2.401932680174855,388.0
Eunice,4.349279970928945,71.0
Franklin,2.577611429385827,7.0
Franklin,2.3627394544651437,419.0
Franklin,2.310870746123647,3.0
Franklin,2.862789116884214,528.0
Franklin,2.686935581069887,33.0
Franklin,2.636485424125949,1.0
Franklin,1.986022383003071,0.0
Franklin,2.0459633690832466,10.0
Franklin,2.0892159882203813,165.0
Franklin,2.3783258337342814,483.0
Franklin,2.530666845685659,81.0
Franklin,2.688747689878964,0.0
Franklin,2.996396518972245,13.0
Franklin,2.009257188895046,23.0
Franklin,2.0420136099798687,10.0
Franklin,2.521687093797363,1.0
Franklin,2.1497134997090486,16.0
Franklin,2.4936048521144545,4.0
Franklin,2.164132719447489,14.0
Franklin,2.7026435403845097,9.0
Franklin,2.6366843875561314,8.0
Franklin,2.0615072381638866,4.0
Franklin,2.263975886144832,13.0
Franklin,1.9588582923351965,122.0
Franklin,2.1477900526891056,311.0
Franklin,2.2305504776345444,1.0
Franklin,2.7686243779903124,98.0
Franklin,2.4222226468616275,6.0
Franklin,2.6095384345937496,1.0
Franklin,2.6303314709948915,6.0
Franklin,2.557242829131926,16.0
Franklin,2.6678419707158345,543.0
Franklin,2.308424774741296,251.0
Franklin,2.2302143864001693,1.0
Franklin,2.8336124484641485,12.0
Franklin,2.3186625884320557,15.0
Franklin,1.9777176518183657,25.0
Franklin,2.208892296880465,22.0
Franklin,2.570510512108807,348.0
Franklin,2.3668523250995244,101.0
Franklin,2.568415952972469,1.0
Franklin,2.880948573525558,750.0
Franklin,2.4411764234038493,8.0
Franklin,1.964193604736354,15.0
Franklin,2.009039948347156,0.0
Franklin,2.236312304366247,1831.0
Franklin,2.7022390514829295,107.0
Franklin,2.1998645477127576,7.0
Franklin,3.0056590161819567,6.0
Franklin,2.924363869344097,245.0
Franklin,2.0805104246103316,99.0
Franklin,2.382118209673553,94.0
Franklin,2.2370382898013075,40.0
Franklin,2.2594724871004117,403.0
Franklin,2.6958279012314166,242.0
Franklin,3.0581279426298713,486.0
Franklin,2.7774040712565333,4.0
Franklin,2.002739269574749,225.0
Franklin,2.430985009414767,615.0
Franklin,2.840656433266711,190.0
Franklin,2.2154935071103234,1.0
Franklin,2.2222356651007713,305.0
Franklin,2.2188092620106885,28.0
Franklin,2.345004245460983,16.0
Franklin,2.4713933930177823,726.0
Franklin,2.6273066451293983,562.0
Franklin,2.6658446400992,1.0
Franklin,2.605720219055185,152.0
Franklin,2.684115554574312,5.0
Franklin,2.819784154582439,1.0
Franklin,1.9914801306429533,1.0
Franklin,3.4692082152865935,63.0
Franklin,3.373604661607903,543.0
Franklin,2.2192004122190574,12.0
Franklin,2.858524324340091,31.0
Franklin,2.679120456760089,1.0
Franklin,2.6198132368422615,23.0
Franklin,2.679120456760089,9551.0
Franklin,2.4501501149577423,921.0
Franklin,3.3306173627142894,64.0
Franklin,2.3227688391738956,411.0
Franklin,2.4677910440505277,7.0
Franklin,2.321156495956408,14.0
Franklin,2.43860357353189,57.0
Franklin,1.9985282738639119,10.0
Franklin,2.2055966186649383,1.0
Franklin,2.230516155780665,4416.0
Franklin,2.128986529598506,55.0
Franklin,2.126006847844882,29.0
Franklin,2.64641400264992,7.0
Franklin,2.5119845209733733,0.0
Franklin,2.4735346443797224,0.0
Franklin,2.2391349158572904,1.0
Franklin,2.4129047964569774,7.0
Franklin,1.808562423988031,149.0
Franklin,2.1001860231589484,3.0
Franklin,2.0895820511654057,674.0
Franklin,2.2427021235926357,9.0
Franklin,1.970139199011246,110.0
Franklin,2.290495296741392,1416.0
Franklin,2.1532225481374754,10.0
Franklin,2.140946179917708,541.0
Franklin,2.940527206739295,679.0
Franklin,2.104870337520489,282.0
Franklin,2.0004978107455464,3017.0
Franklin,2.0155006885375712,1.0
Franklin,2.327651966478324,1.0
Franklin,1.906604773875827,482.0
Franklin,2.0280989157682776,923.0
Franklin,2.230516155780665,69.0
Franklin,2.247160433595767,45.0
Franklin,2.297164708200174,4.0
Franklin,2.156921096795912,2.0
Franklin,2.714245921378181,2.0
Franklin,2.3743313904564225,386.0
Franklin,2.5876844893023754,1.0
Franklin,2.9875274868199475,1.0
Franklin,2.4709160966586516,934.0
Franklin,2.5223260609495246,293.0
Franklin,2.328105036755626,46.0
Franklin,2.0272826511789828,26.0
Franklin,2.4076264354585164,3.0
Franklin,2.2722929686191136,322.0
Franklin,1.7397631440178605,1116.0
Franklin,2.0621585086842793,2.0
Franklin,2.1090948712277333,50.0
Franklin,2.43676454422087,23.0
Franklin,1.8431951145630625,20.0
Franklin,1.7079594736431403,0.0
Franklin,1.981822207628449,3.0
Franklin,2.756430350121514,11.0
Franklin,2.27255776505402,25.0
Franklin,2.0145512396978007,6.0
Franklin,2.172930889073344,4.0
Franklin,2.57060821073807,684.0
Franklin,3.1979137567127935,5.0
Franklin,2.102579696579533,1.0
Franklin,2.346591299458669,3.0
Franklin,2.7856842009867404,3.0
Franklin,2.126647714897944,5.0
Franklin,2.331260608750417,34.0
Franklin,2.4905403151444445,1.0
Franklin,2.2872272952184587,2.0
Franklin,2.325369553261233,1.0
Franklin,2.6726369490984463,61.0
Franklin,2.2403096328627163,1.0
Franklin,2.3289427117842645,1.0
Franklin,2.6294140098000853,26.0
Franklin,2.2580574528718222,2.0
Franklin,2.1531306389791456,28.0
Franklin,2.0560650235526987,1.0
Franklin,2.394950923429894,1.0
Franklin,2.0554726823576073,4.0
Franklin,2.3286487670172122,188.0
Franklin,2.2161870403962394,1.0
Franklin,2.352087210371517,206.0
Franklin,2.2749166472452242,0.0
Franklin,2.0206978487899896,6.0
Franklin,2.0139095489740138,1.0
Franklin,2.1605085076171098,1.0
Franklin,2.162497004074469,515.0
Franklin,2.5992861337643656,3.0
Franklin,2.3939066390466204,449.0
