storm,eta_pred,observed,in_training_range
Eunice,2.0767411244106575,22.816666666666663,True
Eunice,4.082690884704256,29.83333333333333,True
Eunice,1.7421026054014328,4.283333333333333,True
Eunice,2.3508922633623195,55.9,True
Eunice,2.0067681272091282,34.8,True
Eunice,2.172109358275488,68.31666666666666,True
Eunice,2.6191334667723702,4.433333333333334,True
Eunice,1.9269295324935964,75.85,True
Eunice,1.5464167569520615,149.31666666666666,True
Eunice,1.3400910980898024,24.7,True
Eunice,2.8700836711978073,70.45,True
Eunice,1.893171871235331,2.3666666666666667,True
Eunice,1.3151588444304096,0.55,True
Eunice,1.422709012853541,63.25,True
Eunice,2.6619655790440713,50.333333333333336,True
Eunice,2.0710653972304613,30.5,True
Eunice,2.185322167082568,84.08333333333333,True
Eunice,1.989473123144226,55.43333333333333,True
Eunice,3.0372906185521895,77.48333333333333,True
Eunice,2.298884923890908,6.466666666666667,True
Eunice,2.8435070909549807,104.75,True
Eunice,1.6255916949629754,25.4,True
Eunice,2.7733473130352513,54.65,True
Eunice,2.6172566871031555,31.183333333333334,True
Eunice,3.2297294398736858,121.1,True
Eunice,1.2773763026880658,31.566666666666663,True
Eunice,2.768248496103633,37.0,True
Eunice,2.4777446543967003,57.9,True
Eunice,2.6969147696555376,50.38333333333333,True
Eunice,2.498352488933889,4.833333333333333,True
Eunice,2.068394414812722,9.116666666666667,True
Eunice,2.7312984260038706,4.05,True
Eunice,2.0758376500147193,12.25,True
Eunice,2.2024126425090507,177.56666666666666,True
Eunice,2.169609008721627,2.4166666666666665,True
Eunice,2.811692416906237,77.61666666666666,True
Eunice,2.5692286795513026,1.0,True
Eunice,2.7659904805956574,92.7,True
Eunice,3.789762691308207,173.03333333333333,True
Eunice,3.0343242491262,120.58333333333331,True
Eunice,2.6540246378082277,148.28333333333333,True
Eunice,2.1242209672966017,25.166666666666668,True
Eunice,3.1971971576136724,46.98333333333333,True
Eunice,3.7563925536297478,27.2,True
Eunice,3.3578251134457116,51.083333333333336,True
Eunice,0.7693454991263315,2.4833333333333334,True
Eunice,2.2415648124617285,38.78333333333333,True
Eunice,1.7854200765862667,28.966666666666665,True
Eunice,2.585880661447895,24.73333333333333,True
Eunice,2.6575990808980245,95.06666666666666,True
Eunice,3.367568191972332,18.966666666666665,True
Eunice,2.8817396056006808,22.0,True
Eunice,2.250905866442296,67.25,True
Eunice,2.1352969767338785,1.7333333333333334,True
Eunice,2.272355786359971,30.65,True
Eunice,1.0735664702939398,12.016666666666667,True
Eunice,1.8197470551192214,0.55,True
Eunice,2.2128887302375437,22.03333333333333,True
Eunice,2.4587247568157347,10.333333333333334,True
Eunice,2.588060411203518,8.633333333333333,True
Eunice,3.597410139521956,94.75,True
Eunice,3.8228393229385973,120.98333333333332,True
Eunice,2.5549297615165187,135.55,True
Eunice,2.8094467103980567,50.55,True
Eunice,2.3321473333456644,22.166666666666668,True
Eunice,1.7832367892622278,72.18333333333334,True
Eunice,1.9977348384523672,26.0,True
Eunice,2.0599945387567327,28.75,True
Eunice,1.71714412034536,1.0,True
Eunice,2.3851949992721493,1.0333333333333334,True
Eunice,1.8693784050551836,3.983333333333333,True
Eunice,1.892501318249298,15.416666666666666,True
Eunice,2.813760509579077,20.8,True
Eunice,2.4565947304314326,78.71666666666667,True
Eunice,2.779401733583288,50.16666666666666,True
Eunice,2.6082011616655585,459.1666666666667,False
Eunice,2.3316607094953663,49.05,True
Eunice,2.3939428521451704,123.33333333333331,True
Eunice,2.5845834222238095,14.483333333333333,True
Eunice,1.7524035038278425,0.0833333333333333,True
Eunice,3.6870382681625715,11.65,True
Eunice,1.8158706391715953,117.0,True
Eunice,2.5355226830371267,0.3666666666666666,True
Eunice,1.934806800689939,7.966666666666667,True
Eunice,1.6017308720496481,0.5166666666666667,True
Eunice,1.6083590770003025,4.366666666666666,True
Eunice,2.659488087486612,3.316666666666667,True
Eunice,1.4427096738227834,7.416666666666667,True
Eunice,2.8750391675255123,0.0666666666666666,True
Eunice,2.060378816301283,102.95,True
Eunice,2.437969713873484,48.56666666666667,True
Eunice,3.3039096713848863,10.566666666666666,True
Eunice,2.4332550984443344,1.7166666666666666,True
Eunice,1.1488541765918718,58.083333333333336,True
Eunice,2.3033372657502986,53.41666666666666,True
Eunice,0.6493065775115381,0.5833333333333334,True
Eunice,2.8767899689980974,0.2166666666666666,True
Eunice,1.2138124493984288,9.666666666666666,True
Eunice,3.3541511499005408,3.65,True
Eunice,2.3004860152769884,5.6,True
Eunice,2.2867790330026643,55.75,True
Eunice,3.29854240401326,9.266666666666667,True
Eunice,2.630496881342427,20.683333333333334,True
Eunice,3.9088291492720617,29.066666666666663,True
Eunice,2.0622198175286686,4.566666666666666,True
Eunice,1.895081537442174,11.083333333333334,True
Eunice,2.671978964726928,118.83333333333331,True
Eunice,3.6297682189992853,119.1,True
Eunice,2.5440944466553677,25.216666666666665,True
Eunice,2.4530599995273232,7.0,True
Eunice,2.5871918630263555,284.93333333333334,False
Eunice,3.7658767658393884,25.33333333333333,True
Eunice,2.029835387340682,1.3333333333333333,True
Eunice,2.1208710330040694,22.383333333333333,True
Eunice,1.1267428124108483,27.55,True
Eunice,2.441127025673874,18.7,True
Eunice,2.3891449928202446,91.4,True
Eunice,2.4607730921941307,74.78333333333333,True
Eunice,2.4372834285279654,77.08333333333333,True
Eunice,3.304951805750958,6.316666666666666,True
Eunice,1.4874570607697841,28.4,True
Eunice,3.0244490547366976,95.96666666666668,True
Eunice,1.6880605841263419,27.25,True
Eunice,2.3692989836753755,72.26666666666667,True
Eunice,2.8516006123265463,10.15,True
Eunice,3.827777861222862,32.46666666666667,True
Eunice,2.4423648021412596,119.28333333333332,True
Eunice,3.2062739125301563,0.8333333333333334,True
Eunice,3.5082481606131526,45.9,True
Eunice,3.115206335808654,98.81666666666666,True
Eunice,3.1108967959251026,105.06666666666666,True
Eunice,2.086317408006172,1.0,True
Eunice,3.5340148031575396,51.15,True
Eunice,3.277240464581316,20.58333333333333,True
Eunice,3.5991966998226266,106.46666666666668,True
Eunice,4.167461885840662,104.2,True
Eunice,3.933418791682212,98.16666666666669,True
Eunice,3.750832243862677,7.4,True
Eunice,2.5583715194457164,74.05,True
Eunice,3.8132210936865314,174.28333333333333,True
Eunice,2.4751796556715076,113.43333333333334,True
Eunice,2.8241237631498155,22.816666666666663,True
Eunice,3.710022544976814,83.86666666666666,True
Eunice,2.7899376091020796,67.85,True
Eunice,2.98584413105671,75.63333333333334,True
Eunice,2.717628989471112,0.7166666666666667,True
Eunice,3.3874677318041604,48.56666666666667,True
Eunice,3.969473364519434,101.58333333333331,True
Eunice,2.2829196196080166,73.41666666666667,True
Eunice,2.8624177750745536,16.05,True
Eunice,3.7823348499017198,30.05,True
Eunice,2.7305151960478087,92.71666666666668,True
Eunice,3.3871663121477145,117.68333333333334,True
Eunice,2.590822828598155,27.416666666666668,True
Eunice,2.1927722030887553,93.5,True
Eunice,2.5397068755513255,119.33333333333331,True
Eunice,2.4062772689893217,100.38333333333334,True
Eunice,2.3910926819925598,56.9,True
Eunice,2.9033908838247746,167.46666666666667,True
Eunice,2.0211703998086663,127.03333333333332,True
Eunice,2.093557007761322,112.7,True
Eunice,1.5011409708609544,4.066666666666666,True
Eunice,2.625687886675013,134.03333333333333,True
Eunice,2.4142214445963543,107.63333333333334,True
Eunice,2.082184372168611,5.816666666666666,True
Eunice,1.961717880583646,121.7,True
Eunice,2.448966754472773,125.28333333333332,True
Eunice,1.0353024906675892,0.4166666666666667,True
Eunice,0.8745560309790694,74.46666666666667,True
Eunice,2.0222139793876277,130.1,True
Eunice,2.170391795197906,126.2,True
Eunice,1.842689029167545,22.166666666666668,True
Eunice,2.014994590150392,59.11666666666667,True
Eunice,1.8575383906849277,0.65,True
Eunice,2.473840125971968,101.45,True
Eunice,2.5553581875634896,65.75,True
Eunice,1.9653342006293169,0.5666666666666667,True
Eunice,2.2955075814428123,4.116666666666666,True
Eunice,1.7898229097253509,5.4,True
Eunice,1.9280775770706822,5.45,True
Eunice,3.749671724467286,29.6,True
Eunice,3.850698748231859,95.55,True
Eunice,1.9834879713226166,22.916666666666668,True
Eunice,2.172109358275488,67.26666666666667,True
Eunice,3.261563960845454,47.23333333333333,True
Eunice,2.2131979353828677,4.266666666666667,True
Eunice,3.0492029533213243,98.9,True
Eunice,1.5342048732469686,29.866666666666667,True
Eunice,2.5887197013058274,14.683333333333334,True
Eunice,2.057998765418335,19.933333333333334,True
Eunice,3.111966746313847,7.016666666666667,True
Eunice,3.2824228993675435,100.65,True
Eunice,3.397108558566124,30.03333333333333,True
Eunice,3.3928806125715014,173.38333333333333,True
Eunice,3.0039761823037407,94.66666666666669,True
Eunice,1.1582462006305885,77.36666666666666,True
Eunice,1.6004528485294698,5.683333333333334,True
Eunice,1.6192930933443608,49.45,True
Eunice,2.400949680522964,8.966666666666667,True
Eunice,2.551215010619614,24.1,True
Eunice,2.0172123648936204,24.416666666666668,True
Eunice,1.3487757694183415,26.116666666666667,True
Eunice,2.0480240357923414,24.366666666666667,True
Eunice,2.5060334755181723,81.83333333333333,True
Eunice,1.8716739733887484,1.2833333333333334,True
Eunice,2.1817466507514287,0.1166666666666666,True
Eunice,2.1241315255050903,1.7,True
Eunice,1.790101269825646,0.05,True
Eunice,0.7348224473441223,28.15,True
Eunice,3.731523131183224,30.116666666666667,True
Eunice,2.8779233168764784,78.48333333333333,True
Eunice,1.8774161587230236,34.63333333333333,True
Eunice,1.9215748688285441,8.65,True
Eunice,2.1412871432490563,49.21666666666667,True
Eunice,3.568571297791192,27.3,True
Eunice,3.8412464620902123,27.716666666666665,True
Eunice,3.363817873661148,0.1666666666666666,True
Eunice,1.7324134288423256,4.216666666666667,True
Eunice,3.3132989840543123,51.46666666666667,True
Eunice,2.556721358673929,100.03333333333332,True
Eunice,2.3603068595676953,28.98333333333333,True
Eunice,2.79293430213093,48.56666666666667,True
Eunice,2.5739096966625934,0.1333333333333333,True
Eunice,4.088485937789612,6.683333333333334,True
Eunice,2.657920128597732,90.7,True
Eunice,3.8660955448942724,3.3,True
Eunice,2.4664868116524916,102.08333333333331,True
Eunice,3.7118670758209205,23.566666666666663,True
Eunice,2.4032836608248305,33.06666666666667,True
Eunice,2.937876216601326,5.65,True
Eunice,2.8534307258774327,23.2,True
Eunice,3.365197525189119,91.98333333333332,True
Eunice,4.445107222745934,23.966666666666665,True
Eunice,3.9340004885917055,70.93333333333334,True
Eunice,3.375828521995507,95.73333333333332,True
Eunice,2.576897742760828,97.66666666666669,True
Eunice,2.141408711348572,48.083333333333336,True
Eunice,1.0613112552371997,2.1166666666666667,True
Eunice,2.785648918910415,156.3,True
Eunice,3.7636805397134316,146.5,True
Eunice,2.332666633713121,101.4,True
Eunice,2.197055104879973,67.08333333333333,True
Eunice,1.6681055375044527,119.41666666666669,True
Eunice,2.3408680448937003,119.51666666666668,True
Eunice,2.40254584098467,126.76666666666668,True
Eunice,3.8697888910961864,197.01666666666668,False
Eunice,1.7157437883005284,1.0,True
Eunice,2.2395422110130387,49.45,True
Eunice,3.5724534480275243,122.91666666666669,True
Eunice,3.880877860570093,76.8,True
Eunice,2.4733209303148462,3.033333333333333,True
Eunice,2.186443177645248,7.9,True
Eunice,2.4234966708220034,96.38333333333334,True
Eunice,2.416785273751436,4.466666666666667,True
Eunice,2.2367449677105986,95.41666666666669,True
Eunice,1.8789102924567274,25.95,True
Eunice,2.320294090012362,43.7,True
Eunice,2.5811716272143688,25.48333333333333,True
Eunice,2.399638295952838,21.416666666666668,True
Eunice,2.056423608649764,4.35,True
Eunice,2.7077902110147365,17.083333333333332,True
Eunice,2.1450702564094866,18.4,True
Eunice,3.5624608933459987,95.23333333333332,True
Eunice,2.54273586397885,4.533333333333333,True
Eunice,2.1037552990593094,624.05,False
Eunice,1.5258835218990308,6.783333333333333,True
Eunice,2.4908717959172764,2.466666666666667,True
Eunice,2.2328836900411178,4.583333333333333,True
Eunice,2.071416043471381,4.35,True
Eunice,2.2080950129981773,102.1,True
Eunice,2.811149873464369,2.9,True
Eunice,3.0744158439335694,51.516666666666666,True
Eunice,2.04021406289241,24.5,True
Eunice,2.537566302353977,45.516666666666666,True
Eunice,1.8677833284005094,29.3,True
Eunice,2.8552058768200324,93.35,True
Eunice,3.0079912794512036,91.88333333333334,True
Eunice,3.694879648301702,76.68333333333334,True
Eunice,3.4798138411362536,167.58333333333334,True
Eunice,2.8620744561065905,96.28333333333332,True
Eunice,2.3495638704100896,27.633333333333333,True
Eunice,2.7703584008833,17.4,True
Eunice,3.61070615037721,79.23333333333333,True
Eunice,2.504746788275321,77.21666666666667,True
Eunice,1.630359944679577,106.31666666666666,True
Eunice,2.931470340272009,5.933333333333334,True
Eunice,2.7827499264138402,100.1,True
Eunice,1.3997067677586321,4.6,True
Eunice,2.7370729627223085,19.6,True
Eunice,1.6715911039454363,65.05,True
Eunice,2.6673292274812246,47.61666666666667,True
Eunice,1.3291031877768724,17.183333333333334,True
Eunice,1.6428963299647443,3.3,True
Eunice,1.2517609060741162,0.6833333333333333,True
Eunice,1.590980457202727,21.933333333333334,True
Eunice,1.7237605939486478,0.1666666666666666,True
Eunice,3.579893253314782,146.08333333333334,True
Eunice,1.1116339084992448,46.73333333333333,True
Eunice,2.0118482840040244,1.1166666666666667,True
Eunice,2.144469447037332,8.516666666666667,True
Eunice,2.407535940983807,9.85,True
Eunice,2.525731701022983,2.783333333333333,True
Eunice,2.835333515546192,1.3333333333333333,True
Eunice,2.6577576572991743,27.58333333333333,True
Eunice,2.528230303673649,27.616666666666667,True
Eunice,2.1280396227525316,0.5333333333333333,True
Eunice,4.461037956633332,74.11666666666666,True
Eunice,2.0770063612810477,31.516666666666666,True
Eunice,1.9300580236145881,27.83333333333333,True
Eunice,2.71238829031345,7.833333333333333,True
Eunice,2.864128093109582,52.25,True
Eunice,2.835809444986946,90.35,True
Eunice,2.1630529877418465,77.2,True
Eunice,3.090409278551639,71.71666666666667,True
Eunice,3.200122708140145,100.6,True
Eunice,2.079761758243947,13.483333333333333,True
Eunice,1.7832367892622278,55.516666666666666,True
Eunice,2.150948764701109,7.316666666666666,True
Eunice,2.535456132867721,49.28333333333333,True
Eunice,2.441190574262923,49.45,True
Eunice,2.3284540985766835,20.8,True
Eunice,1.2945115007602166,5.266666666666667,True
Eunice,1.868090991423714,99.4,True
Eunice,2.283813266792851,3.05,True
Eunice,4.0503255559604545,30.133333333333333,True
Eunice,1.981437750755749,17.283333333333335,True
Eunice,2.632347014306111,2.85,True
Eunice,1.81981873989193,2.9833333333333334,True
Eunice,2.477950326375516,6.433333333333334,True
Eunice,3.0694350810473634,74.38333333333334,True
Eunice,2.715974445901846,119.6,True
Eunice,2.639733984515175,1.2166666666666666,True
Eunice,1.7267327839286841,1.0,True
Eunice,2.1926039911737205,5.7,True
Eunice,2.2982674418078797,25.666666666666668,True
Eunice,1.2942162137443962,37.43333333333333,True
Eunice,2.1926991108454477,87.15,True
Eunice,3.1882496306100703,17.6,True
Eunice,2.0869460950945684,65.45,True
Eunice,2.1820193896921967,0.9,True
Eunice,2.8251936864850316,1079.6833333333334,False
Eunice,3.6456094684227063,20.55,True
Eunice,3.693135644026078,98.58333333333331,True
Eunice,2.848502330362448,89.61666666666666,True
Eunice,2.074992604643903,0.1666666666666666,True
Eunice,2.631551998666001,46.266666666666666,True
Eunice,1.1655066201690139,20.8,True
Eunice,3.222228189952061,28.05,True
Eunice,2.2108124207195257,15.283333333333331,True
Eunice,1.956512479553013,0.1333333333333333,True
Eunice,2.3409783852233477,1.0833333333333333,True
Eunice,3.329801920455188,199.85,False
Eunice,2.8251936864850316,0.1666666666666666,True
Eunice,2.03063117049168,45.266666666666666,True
Eunice,1.966729789508778,23.883333333333333,True
Eunice,2.438424036579338,21.916666666666668,True
Eunice,0.4843619776764981,0.5,True
Eunice,1.9870387458460808,101.53333333333332,True
Eunice,2.5830306691928135,45.11666666666667,True
Eunice,2.4736236241503415,17.766666666666666,True
Eunice,2.222786975280605,17.716666666666665,True
Eunice,2.9412910405427946,74.35,True
Eunice,1.1925038221792623,3.3666666666666667,True
Eunice,2.835158562416541,30.9,True
Eunice,2.214997849273727,11.35,True
Eunice,2.5094202017281435,25.216666666666665,True
Eunice,2.8468954621417857,4.35,True
Eunice,1.8923243056087482,0.05,True
Eunice,2.2636746568780817,52.96666666666667,True
Eunice,3.6759851787808406,78.61666666666666,True
Eunice,3.799749984959472,78.75,True
Eunice,3.879805724775818,117.75,True
Eunice,3.841964226146372,20.883333333333333,True
Eunice,3.4184893738004742,6.283333333333333,True
Eunice,2.770444431388292,29.933333333333334,True
Eunice,3.4083620449363043,7.333333333333333,True
Eunice,2.917311813264927,26.166666666666668,True
Eunice,3.6967730048854315,68.93333333333334,True
Eunice,3.033221615868394,97.95,True
Eunice,3.262875923277434,2.2333333333333334,True
Eunice,3.1565420028287683,121.68333333333334,True
Eunice,2.612899615494935,86.03333333333333,True
Eunice,3.703614758908928,99.96666666666668,True
Eunice,2.8223079832932503,210.56666666666663,False
Eunice,2.9237709383682495,105.13333333333334,True
Eunice,3.609154658793151,22.683333333333334,True
Eunice,2.4984545479417286,88.1,True
Eunice,2.2516932883139305,89.0,True
Eunice,2.8258994636312265,21.133333333333333,True
Eunice,2.4025219610190507,26.016666666666666,True
Eunice,2.6416799583235338,55.516666666666666,True
Eunice,2.6836709748284253,67.75,True
Eunice,3.232675507086927,22.883333333333333,True
Eunice,4.00054752374666,100.48333333333332,True
Eunice,2.5126239161439834,47.03333333333333,True
Eunice,2.1125698922572975,93.08333333333331,True
Eunice,2.3546642827974402,313.68333333333334,False
Eunice,1.3454522003929636,15.6,True
Eunice,1.8464886207226179,14.383333333333333,True
Eunice,2.4725282013728833,35.18333333333333,True
Eunice,1.8908105347827486,2.716666666666667,True
Eunice,1.9006490200140795,0.1666666666666666,True
Eunice,2.5908265278627485,79.48333333333333,True
Eunice,2.66329415057073,125.9,True
Eunice,2.366593838595632,153.2,True
Eunice,2.7129669807358474,120.25,True
Eunice,3.6136577845703997,96.11666666666666,True
Eunice,2.081537219672525,19.416666666666668,True
Eunice,2.014947880902813,99.78333333333332,True
Eunice,2.733825715532244,84.21666666666667,True
Eunice,2.6340047965156184,141.1,True
Eunice,2.039626392823083,13.766666666666667,True
Eunice,2.31653829375717,123.33333333333331,True
Eunice,2.5406043847035673,124.45,True
Eunice,1.9646611688926663,73.66666666666667,True
Eunice,2.2120164866875367,9.5,True
Eunice,2.199855593688525,139.28333333333333,True
Eunice,2.0687297665601427,3.983333333333333,True
Eunice,3.3270332110513268,119.83333333333331,True
Eunice,2.501081728109013,95.71666666666668,True
Eunice,3.3913870689861803,72.35,True
Eunice,2.936484833284815,75.26666666666667,True
Eunice,1.5013692793245972,53.88333333333333,True
Eunice,3.3746230082835584,76.28333333333333,True
Eunice,2.432030175619658,79.78333333333333,True
Eunice,2.694504183136748,21.95,True
Eunice,2.172047576344392,1.0,True
Eunice,2.7248849944848224,99.9,True
Eunice,3.206601163956048,73.8,True
Eunice,2.751975231811761,24.75,True
Eunice,2.3907184655660143,47.86666666666667,True
Eunice,3.3519282353742867,69.31666666666666,True
Eunice,1.7793455467102746,119.3,True
Eunice,2.3651611060338236,2.1666666666666665,True
Eunice,3.5504653042881302,47.86666666666667,True
Eunice,2.669782422367661,1.5333333333333334,True
Eunice,3.485756695280117,121.81666666666666,True
Eunice,2.8324406812855103,69.85,True
Eunice,3.2546951154393082,57.28333333333333,True
Eunice,3.043817466830006,24.416666666666668,True
Eunice,2.467183984023303,4.833333333333333,True
Eunice,1.8677833284005094,29.3,True
Eunice,2.2048322790301285,3.033333333333333,True
Eunice,2.078853738075745,4.65,True
Eunice,1.7230210731489815,1.4,True
Eunice,2.604551794264494,0.75,True
Eunice,2.320200196910384,8.1,True
Eunice,2.8755141007617424,2.4,True
Eunice,2.0655057740632397,0.0666666666666666,True
Eunice,2.1342496281857364,6.45,True
Eunice,3.18917209891586,71.45,True
Eunice,2.3301111165763895,59.66666666666666,True
Eunice,2.628059529041937,0.1333333333333333,True
Eunice,3.3404824154811723,89.46666666666667,True
Eunice,3.0962027723257775,103.95,True
Eunice,2.1751796526926572,73.7,True
Eunice,2.658386572749625,48.16666666666666,True
Eunice,3.3369847616719555,7.75,True
Eunice,3.4484059711272135,73.88333333333334,True
Eunice,2.0738396320301082,76.08333333333333,True
Eunice,2.7879149911470065,14.9,True
Eunice,2.9635290330001953,51.3,True
Eunice,2.468703559599932,55.18333333333333,True
Eunice,2.795236118855113,67.66666666666667,True
Eunice,1.8204614639065932,1.0,True
Eunice,2.138953408749103,107.13333333333334,True
Eunice,2.0514423739877654,0.1666666666666666,True
Eunice,3.613680569148326,102.35,True
Eunice,3.55436116557774,164.2,True
Eunice,2.515026839174236,1.9,True
Eunice,2.473076846305274,2.3666666666666667,True
Eunice,2.785465709457926,1.4333333333333331,True
Eunice,3.6918467187829522,262.8833333333333,False
Eunice,4.189646256557628,0.2,True
Eunice,3.4798730792550456,46.46666666666667,True
Eunice,3.603785303543542,24.8,True
Eunice,3.4718032505926644,50.2,True
Eunice,2.482174216361576,17.316666666666666,True
Eunice,2.883820084353311,0.15,True
Eunice,2.175240302828343,2.7333333333333334,True
Eunice,2.7604825022377497,48.266666666666666,True
Eunice,2.3634660437957846,96.5,True
Eunice,2.12289888535183,52.15,True
Eunice,2.5991521508646547,23.7,True
Eunice,2.600386805744661,28.55,True
Eunice,2.9019623460526995,27.15,True
Eunice,2.614651381033062,0.4166666666666667,True
Eunice,2.7087849274216023,7.316666666666666,True
Eunice,3.5962819131719335,50.78333333333333,True
Eunice,2.2212566465573684,76.28333333333333,True
Eunice,2.901142362639249,40.25,True
Eunice,2.165931567101861,48.61666666666667,True
Eunice,2.767833398882119,111.23333333333332,True
Eunice,2.996602041450085,115.58333333333331,True
Eunice,2.299497656824071,28.78333333333333,True
Eunice,1.0275220710732746,29.016666666666666,True
Eunice,1.6896804288365492,10.35,True
Eunice,2.353170126575224,91.26666666666668,True
Eunice,2.230300566470959,94.46666666666668,True
Eunice,2.0335864082032247,98.18333333333334,True
Eunice,1.833660108229321,51.68333333333333,True
Eunice,1.7267327839286841,1.0,True
Eunice,1.601739156403146,1.4166666666666667,True
Eunice,2.487352358730442,9.733333333333333,True
Eunice,2.314064586174856,0.7666666666666667,True
Eunice,1.7937896208001154,6.016666666666667,True
Eunice,2.0405566411328344,5.3,True
Eunice,2.2788031096768018,12.766666666666667,True
Eunice,2.1217103687529173,0.5333333333333333,True
Eunice,1.7515792636850318,78.5,True
Eunice,2.6854628811921923,4.533333333333333,True
Eunice,3.065635424204956,34.733333333333334,True
Eunice,2.482266148489519,47.85,True
Eunice,2.4894094114011356,50.9,True
Eunice,3.3550382260701337,6.433333333333334,True
Eunice,2.8386787631029473,77.35,True
Eunice,3.982387838311013,101.85,True
Eunice,2.877066074808275,5.066666666666666,True
Eunice,3.220390965182393,24.266666666666666,True
Eunice,3.9682817794274676,22.766666666666666,True
Eunice,3.3105451871664,71.43333333333334,True
Eunice,2.8427637004622173,101.58333333333331,True
Eunice,4.246803779735172,21.183333333333334,True
Eunice,3.6309993377469914,50.71666666666667,True
Eunice,3.4302415194418523,75.93333333333334,True
Eunice,2.3150736362923543,1.2333333333333334,True
Eunice,1.7267327839286841,1.0,True
Eunice,1.7288350690358756,1.0,True
Eunice,2.03865814684287,23.433333333333334,True
Eunice,2.5087016233525703,0.9,True
Eunice,1.5547135738819753,0.9,True
Eunice,2.746201177320548,12.316666666666666,True
Eunice,2.4459817004123283,7.883333333333334,True
Eunice,2.0156167585974636,3.866666666666666,True
Eunice,3.336130233177793,5.933333333333334,True
Eunice,2.0568556382885106,4.283333333333333,True
Eunice,2.993518007843649,76.43333333333334,True
Eunice,2.938548476885346,8.4,True
Eunice,2.3271512230615845,13.133333333333333,True
Eunice,3.867296650416811,100.6,True
Eunice,3.281948466486105,101.21666666666668,True
Eunice,2.418112992537842,46.66666666666666,True
Eunice,3.2503484121874364,116.46666666666668,True
Eunice,3.036379993880232,119.73333333333332,True
Eunice,3.0380917161215146,102.23333333333332,True
Eunice,0.696213994636466,0.0833333333333333,True
Eunice,3.007520153342235,20.03333333333333,True
Eunice,2.7623017409864437,36.88333333333333,True
Eunice,1.8653839455250998,108.41666666666669,True
Eunice,1.858534409744203,56.05,True
Eunice,2.975046115752112,64.88333333333334,True
Eunice,2.550983717954696,99.7,True
Eunice,1.782452821511203,0.6333333333333333,True
Eunice,2.05508251437011,55.8,True
Eunice,2.158526770619199,0.65,True
Eunice,1.9745098223912871,33.25,True
Eunice,2.8434592288520415,1.7,True
Eunice,2.546914036974084,121.63333333333334,True
Eunice,2.25893140585261,112.65,True
Eunice,2.2439872469086226,138.55,True
Eunice,1.771070750218865,0.1666666666666666,True
Eunice,2.4555136296569717,5.1,True
Eunice,2.9776689879804983,5.05,True
Eunice,0.9009266831540825,2.6166666666666667,True
Eunice,2.6030741395359516,58.333333333333336,True
Eunice,2.191824803679788,163.85,True
Eunice,3.399259796120835,2.4,True
Eunice,3.4223964788817174,1.85,True
Eunice,3.5945215382599067,26.683333333333334,True
Eunice,4.227961026020247,25.133333333333333,True
Eunice,2.9061057018625114,9.616666666666667,True
Eunice,1.153323027717965,53.65,True
Eunice,2.5194324515546644,13.066666666666666,True
Eunice,2.3447425362402856,93.58333333333331,True
Eunice,3.3796634507715893,100.66666666666669,True
Eunice,4.578445110187545,119.78333333333332,True
Eunice,3.623292045898737,27.716666666666665,True
Eunice,1.3931334486581342,1.2666666666666666,True
Eunice,2.7633627932318707,22.266666666666666,True
Eunice,2.810140849931578,96.05,True
Eunice,2.5552399628441083,59.3,True
Eunice,2.655381409816142,21.4,True
Eunice,2.445588809364275,0.6166666666666667,True
Eunice,1.124480062122269,55.48333333333333,True
Eunice,2.876784806783727,120.45,True
Eunice,2.6625592949652144,95.31666666666666,True
Eunice,2.4954677453371015,5.416666666666667,True
Eunice,2.2496674681787745,122.38333333333334,True
Eunice,2.649010545911662,102.7,True
Eunice,2.2043118137388182,121.23333333333332,True
Eunice,2.3283133250962336,127.15,True
Eunice,1.945350099655849,33.233333333333334,True
Eunice,2.352568871498993,143.05,True
Eunice,2.542172906747601,88.3,True
Eunice,0.7110537346059718,0.55,True
Eunice,3.3504359494995737,116.41666666666669,True
Eunice,2.2204276137819106,116.46666666666668,True
Eunice,2.541033002580262,125.16666666666669,True
Eunice,3.579893253314782,148.43333333333334,True
Eunice,2.264077184934159,167.76666666666668,True
Eunice,2.497698556614352,122.3,True
Eunice,3.518238484039638,265.18333333333334,False
Eunice,1.9227026934171614,4.966666666666667,True
Eunice,2.6875743076012166,10.066666666666666,True
Eunice,1.9567047522084557,5.55,True
Eunice,2.3561841971812845,23.6,True
Eunice,3.0029190547406985,101.25,True
Eunice,2.9958339850071702,3.183333333333333,True
Eunice,3.2767394595640034,48.333333333333336,True
Eunice,1.6230783086556257,1.0,True
Eunice,3.723652913515252,8.183333333333334,True
Eunice,2.346404143776795,49.36666666666667,True
Eunice,2.734362559708338,1.7166666666666666,True
Eunice,2.4565947304314326,193.0,False
Eunice,2.738586355414156,8.566666666666666,True
Eunice,1.9134364199050455,23.8,True
Eunice,2.5204302866293884,4.916666666666667,True
Eunice,2.5484644457755765,8.5,True
Eunice,1.9870387458460808,75.48333333333333,True
Eunice,2.5482184344882315,27.15,True
Eunice,3.588150153442804,7.1,True
Eunice,2.714772990829033,0.2,True
Eunice,2.49259276287296,117.4,True
Eunice,1.5548897061189295,0.5833333333333334,True
Eunice,2.207772410550312,85.15,True
Eunice,2.3137788016344567,74.05,True
Eunice,2.4865588569040744,36.36666666666667,True
Eunice,2.7826862615321146,23.916666666666668,True
Eunice,2.2100991737474276,34.983333333333334,True
