Incident Reference,new_source_row,new_start_utc,new_stage,old_source_row,old_start_utc,old_stage,representative_row_changed,time_diff_hours_old_minus_new,new_gust_0h,old_gust_0h,gust_0h_diff,lat,lon,weather_status_v3,cause_group_official,cache_status,lat_r,lon_r,recomputed_gust_0h,recomputed_pressure_msl_0h,recomputed_temperature_0h,recomputed_precip_24h_sum
FREP-323233-Z,120270,2022-08-21 08:45:00+00:00,1,9998,2022-08-21 10:25:00+00:00,2,True,1.6666666666666667,,,,52.7734089482752,1.1508670612144,weather_request_unavailable,non_fault_or_unknown,not_found_needs_new_request,52.8,1.2,,,,
FREP-67549-V,176457,2021-09-24 08:45:00+00:00,1,171697,2021-09-24 09:10:00+00:00,2,True,0.4166666666666667,,,,,,invalid_time_or_coordinate,technical_asset,no_coordinates,,,,,,
FREP-328657-G,67658,2023-08-10 17:18:00+00:00,3,10414,2023-08-10 17:19:00+00:00,4,True,0.0166666666666666,,,,,,invalid_time_or_coordinate,third_party,no_coordinates,,,,,,
FREP-315799-Z,63083,2022-07-15 05:29:00+00:00,3,45962,2022-07-15 09:39:00+00:00,4,True,4.166666666666667,,,,,,invalid_time_or_coordinate,technical_asset,no_coordinates,,,,,,
FREP-370963-Z,125038,2023-04-27 12:45:00+00:00,2,18275,2023-04-27 13:02:00+00:00,1,True,0.2833333333333333,,,,51.9877928601118,-0.246606575221753,weather_request_unavailable,non_fault_or_unknown,not_found_needs_new_request,52.0,-0.2,,,,
FREP-289256-G,185665,2022-08-26 15:35:00+00:00,1,113545,2022-08-26 16:15:00+00:00,2,True,0.6666666666666666,,,,51.3412853502412,0.715243085981626,weather_request_unavailable,external_or_customer,not_found_needs_new_request,51.3,0.7,,,,
FREP-58841-C,190905,2021-12-30 09:33:00+00:00,1,139773,2021-12-30 13:21:00+00:00,2,True,3.8,,,,51.9349541158091,1.27207008384537,weather_request_unavailable,non_fault_or_unknown,not_found_needs_new_request,51.9,1.3,,,,
FREP-296000-Z,89918,2022-03-23 19:20:00+00:00,1,31917,2022-03-23 21:20:00+00:00,4,True,2.0,,,,52.3407372864036,-0.183060686204365,weather_request_unavailable,external_or_customer,not_found_needs_new_request,52.3,-0.2,,,,
FREP-282856-G,226946,2022-06-23 11:32:00+00:00,1,48843,2022-06-23 16:00:00+00:00,3,True,4.466666666666667,,,,50.8931649578315,-0.313200842296704,weather_request_unavailable,external_or_customer,not_found_needs_new_request,50.9,-0.3,,,,
FREP-15072-W,55601,2022-12-16 12:31:00+00:00,2,136,2022-12-17 12:50:00+00:00,1,True,24.316666666666663,,,,,,invalid_time_or_coordinate,technical_asset,no_coordinates,,,,,,
FREP-74976-V,69139,2021-11-10 11:27:00+00:00,1,16599,2021-11-10 12:48:00+00:00,2,True,1.35,,,,51.0187181200991,-0.341498805744159,weather_request_unavailable,non_fault_or_unknown,not_found_needs_new_request,51.0,-0.3,,,,
FREP-79079-C,93818,2023-09-13 14:41:00+00:00,1,7026,2023-09-13 15:01:00+00:00,2,True,0.3333333333333333,,,,52.801821205504,1.26738878654342,weather_request_unavailable,external_or_customer,not_found_needs_new_request,52.8,1.3,,,,
FREP-250285-G,129245,2021-05-06 08:35:00+00:00,1,13924,2021-05-06 13:45:00+00:00,9,True,5.166666666666667,,,,,,invalid_time_or_coordinate,technical_asset,no_coordinates,,,,,,
FREP-273786-G,124328,2022-03-20 14:16:00+00:00,2,32808,2022-03-20 20:00:00+00:00,3,True,5.733333333333333,,,,51.2282942287575,1.34369028190535,weather_request_unavailable,non_fault_or_unknown,not_found_needs_new_request,51.2,1.3,,,,
FREP-322373-J,88080,2023-07-16 14:19:00+00:00,2,58306,2023-07-16 16:52:00+00:00,1,True,2.55,,,,,,invalid_time_or_coordinate,non_fault_or_unknown,no_coordinates,,,,,,
FREP-403625-Z,141870,2023-10-20 15:20:00+00:00,1,37407,2023-10-20 16:30:00+00:00,2,True,1.1666666666666667,,,,,,invalid_time_or_coordinate,non_fault_or_unknown,no_coordinates,,,,,,
FREP-295741-G,168822,2022-10-26 14:23:00+00:00,1,78219,2022-10-26 18:15:00+00:00,4,True,3.8666666666666663,,,,,,invalid_time_or_coordinate,technical_asset,no_coordinates,,,,,,
FREP-261871-G,123431,2021-12-31 10:27:00+00:00,1,110845,2021-12-31 13:48:00+00:00,2,True,3.35,,,,51.3980363179939,0.852246033262782,weather_request_unavailable,external_or_customer,not_found_needs_new_request,51.4,0.9,,,,
FREP-293904-G,78936,2022-10-10 14:35:00+00:00,1,17568,2022-10-10 15:24:00+00:00,2,True,0.8166666666666667,,,,,,invalid_time_or_coordinate,external_or_customer,no_coordinates,,,,,,
FREP-320099-G,80299,2023-05-31 10:33:00+00:00,1,21020,2023-05-31 16:23:00+00:00,2,True,5.833333333333333,,,,,,invalid_time_or_coordinate,technical_asset,no_coordinates,,,,,,
FREP-307688-G,207895,2023-01-25 13:58:00+00:00,1,14416,2023-01-25 15:09:00+00:00,2,True,1.1833333333333331,,,,,,invalid_time_or_coordinate,technical_asset,no_coordinates,,,,,,
FREP-321517-G,183789,2023-06-12 18:03:00+00:00,1,58440,2023-06-12 18:50:00+00:00,4,True,0.7833333333333333,,,,51.1528733469282,0.176344217376513,weather_request_unavailable,external_or_customer,not_found_needs_new_request,51.2,0.2,,,,
FREP-374026-Z,125180,2023-05-17 05:15:00+00:00,1,66719,2023-05-17 07:40:00+00:00,2,True,2.4166666666666665,,,,,,invalid_time_or_coordinate,technical_asset,no_coordinates,,,,,,
FREP-326974-G,117087,2023-07-27 14:20:00+00:00,1,10179,2023-07-28 07:16:00+00:00,2,True,16.933333333333334,,,,,,invalid_time_or_coordinate,technical_asset,no_coordinates,,,,,,
FREP-316606-G,118376,2023-04-24 14:55:00+00:00,1,107943,2023-04-24 15:28:00+00:00,2,True,0.55,,,,51.2394868801445,0.707680376471689,weather_request_unavailable,external_or_customer,not_found_needs_new_request,51.2,0.7,,,,
FREP-298690-Z,166639,2022-04-07 14:00:00+00:00,1,47086,2022-04-07 20:14:00+00:00,2,True,6.233333333333333,,,,51.7998315339375,0.273921971573016,weather_request_unavailable,non_fault_or_unknown,not_found_needs_new_request,51.8,0.3,,,,
FREP-70168-N,234400,2022-04-04 14:40:00+00:00,4,175326,2022-04-04 16:45:00+00:00,3,True,2.083333333333333,,,,,,invalid_time_or_coordinate,technical_asset,no_coordinates,,,,,,
FREP-343858-Z,44737,2022-12-01 08:47:00+00:00,1,26062,2022-12-02 00:53:00+00:00,4,True,16.1,,,,51.8739821337294,0.565585950235916,weather_request_unavailable,external_or_customer,not_found_needs_new_request,51.9,0.6,,,,
FREP-289310-G,223270,2022-08-27 06:33:00+00:00,4,33169,2022-08-27 19:45:00+00:00,3,True,13.2,,,,,,invalid_time_or_coordinate,technical_asset,no_coordinates,,,,,,
FREP-284638-Z,49267,2022-02-14 09:59:00+00:00,2,15119,2022-02-14 10:06:00+00:00,4,True,0.1166666666666666,,,,,,invalid_time_or_coordinate,technical_asset,no_coordinates,,,,,,
FREP-339320-G,210297,2023-11-07 19:38:00+00:00,3,180954,2023-11-07 20:35:00+00:00,4,True,0.95,,,,,,invalid_time_or_coordinate,external_or_customer,no_coordinates,,,,,,
FREP-312720-J,231931,2023-03-13 12:20:00+00:00,1,29752,2023-03-13 14:50:00+00:00,2,True,2.5,,,,,,invalid_time_or_coordinate,non_fault_or_unknown,no_coordinates,,,,,,
FREP-287532-J,168599,2022-05-02 13:23:00+00:00,2,11138,2022-05-02 18:40:00+00:00,1,True,5.283333333333333,,,,,,invalid_time_or_coordinate,technical_asset,no_coordinates,,,,,,
FREP-370140-Z,124962,2023-04-21 07:10:00+00:00,1,52649,2023-04-21 11:10:00+00:00,6,True,4.0,,,,52.6584501996926,1.33565892152503,weather_request_unavailable,external_or_customer,not_found_needs_new_request,52.7,1.3,,,,
FREP-284535-Z,109140,2022-02-13 15:08:00+00:00,1,102633,2022-02-13 18:46:00+00:00,3,True,3.633333333333333,,,,,,invalid_time_or_coordinate,non_fault_or_unknown,no_coordinates,,,,,,
FREP-21698-U,207201,2023-05-29 15:07:00+00:00,2,89008,2023-05-29 15:19:00+00:00,1,True,0.2,,,,,,invalid_time_or_coordinate,weather_natural,no_coordinates,,,,,,
FREP-320572-G,112886,2023-06-04 20:30:00+00:00,1,112885,2023-07-06 22:40:00+00:00,2,True,770.1666666666666,,,,,,invalid_time_or_coordinate,technical_asset,no_coordinates,,,,,,
FREP-310169-G,111296,2023-02-17 16:38:00+00:00,2,62097,2023-02-17 18:17:00+00:00,1,True,1.65,,,,,,invalid_time_or_coordinate,weather_natural,no_coordinates,,,,,,
FREP-278515-G,131682,2022-05-11 14:32:00+00:00,1,92136,2022-05-11 16:00:00+00:00,3,True,1.4666666666666666,,,,51.1756619558011,0.490534373189508,weather_request_unavailable,external_or_customer,not_found_needs_new_request,51.2,0.5,,,,
FREP-298569-Z,166618,2022-04-07 10:11:00+00:00,1,136291,2022-04-07 13:32:00+00:00,2,True,3.35,,,,,,invalid_time_or_coordinate,technical_asset,no_coordinates,,,,,,
FREP-256442-G,103609,2021-10-11 12:44:00+00:00,2,103608,2021-10-11 14:25:00+00:00,3,True,1.6833333333333331,,,,50.8176047895557,0.340571306624065,weather_request_unavailable,external_or_customer,not_found_needs_new_request,50.8,0.3,,,,
FREP-260922-G,186255,2021-12-18 09:00:00+00:00,2,104336,2021-12-18 09:17:00+00:00,1,True,0.2833333333333333,,,,50.8862508326506,0.431426441087337,weather_request_unavailable,non_fault_or_unknown,not_found_needs_new_request,50.9,0.4,,,,
FREP-55122-C,101593,2021-10-24 06:35:00+00:00,1,65427,2021-10-24 15:22:00+00:00,2,True,8.783333333333333,,,,51.8007818628552,-0.0726492636108153,weather_request_unavailable,non_fault_or_unknown,not_found_needs_new_request,51.8,-0.1,,,,
FREP-231803-Z,207276,2021-04-18 18:32:00+00:00,2,56064,2021-04-19 11:14:00+00:00,3,True,16.7,,,,,,invalid_time_or_coordinate,technical_asset,no_coordinates,,,,,,
FREP-254759-G,34740,2021-08-04 17:35:00+00:00,1,2012,2021-08-04 19:04:00+00:00,3,True,1.4833333333333334,,,,51.2563268556425,1.02368290117269,weather_request_unavailable,external_or_customer,not_found_needs_new_request,51.3,1.0,,,,
FREP-86259-V,162157,2023-06-21 14:00:00+00:00,1,14669,2023-06-21 15:15:00+00:00,2,True,1.25,,,,51.2282942287575,1.34369028190535,weather_request_unavailable,external_or_customer,not_found_needs_new_request,51.2,1.3,,,,
FREP-72745-V,149728,2021-10-19 12:16:00+00:00,1,142049,2021-10-19 13:34:00+00:00,2,True,1.3,,,,,,invalid_time_or_coordinate,non_fault_or_unknown,no_coordinates,,,,,,
FREP-427342-Z,150014,2024-02-22 10:31:00+00:00,1,68017,2024-02-22 13:37:00+00:00,2,True,3.1,,,,52.6012987580131,1.02250058724456,weather_request_unavailable,non_fault_or_unknown,not_found_needs_new_request,52.6,1.0,,,,
FREP-303037-G,186811,2022-12-21 12:30:00+00:00,2,80567,2022-12-21 12:32:00+00:00,1,True,0.0333333333333333,,,,50.9326754669225,-0.173555041823775,weather_request_unavailable,external_or_customer,not_found_needs_new_request,50.9,-0.2,,,,
FREP-299615-G,187625,2022-11-25 20:03:00+00:00,3,32159,2022-11-28 15:48:00+00:00,2,True,67.75,,,,,,invalid_time_or_coordinate,technical_asset,no_coordinates,,,,,,
FREP-306128-Z,185869,2022-05-23 16:39:00+00:00,1,48641,2022-05-25 13:10:00+00:00,3,True,44.516666666666666,,,,,,invalid_time_or_coordinate,technical_asset,no_coordinates,,,,,,
FREP-266031-J,6325,2021-06-16 01:54:00+00:00,3,6324,2021-06-16 08:30:00+00:00,6,True,6.6,,,,,,invalid_time_or_coordinate,technical_asset,no_coordinates,,,,,,
FREP-47355-C,229294,2021-05-11 17:07:00+00:00,1,178001,2021-05-11 18:54:00+00:00,2,True,1.7833333333333334,,,,52.1950596083139,1.5549135063644,weather_request_unavailable,external_or_customer,not_found_needs_new_request,52.2,1.6,,,,
FREP-345887-Z,213015,2022-12-12 15:44:00+00:00,3,26278,2022-12-13 01:03:00+00:00,2,True,9.316666666666666,,,,,,invalid_time_or_coordinate,technical_asset,no_coordinates,,,,,,
FREP-286838-J,137052,2022-04-21 17:23:00+00:00,2,137051,2022-04-21 23:59:00+00:00,1,True,6.6,,,,,,invalid_time_or_coordinate,technical_asset,no_coordinates,,,,,,
FREP-376033-Z,181744,2023-05-28 17:12:00+00:00,4,8195,2023-05-28 17:40:00+00:00,2,True,0.4666666666666667,,,,51.8375956786903,1.25048220511355,weather_request_unavailable,non_fault_or_unknown,not_found_needs_new_request,51.8,1.3,,,,
FREP-239336-Z,88833,2021-05-26 21:48:00+00:00,1,56410,2021-05-26 22:37:00+00:00,3,True,0.8166666666666667,,,,51.8167829295879,-0.354666772323446,weather_request_unavailable,non_fault_or_unknown,not_found_needs_new_request,51.8,-0.4,,,,
FREP-328470-Z,53747,2022-09-14 17:19:00+00:00,1,46471,2022-09-14 17:41:00+00:00,3,True,0.3666666666666666,,,,51.998244271095,1.11744028111822,weather_request_unavailable,external_or_customer,not_found_needs_new_request,52.0,1.1,,,,
FREP-252018-G,39224,2021-06-04 20:03:00+00:00,2,34831,2021-06-04 23:37:00+00:00,4,True,3.566666666666667,,,,51.0423833573077,0.192988401084064,weather_request_unavailable,non_fault_or_unknown,not_found_needs_new_request,51.0,0.2,,,,
FREP-294832-Z,170184,2022-03-17 07:37:00+00:00,1,64829,2022-03-17 09:44:00+00:00,2,True,2.1166666666666667,,,,,,invalid_time_or_coordinate,non_fault_or_unknown,no_coordinates,,,,,,
FREP-282147-G,223990,2022-06-17 18:30:00+00:00,1,33577,2022-06-17 22:00:00+00:00,6,True,3.5,,,,,,invalid_time_or_coordinate,external_or_customer,no_coordinates,,,,,,
FREP-250503-G,110410,2021-05-11 06:25:00+00:00,1,13937,2021-05-11 08:31:00+00:00,3,True,2.1,,,,,,invalid_time_or_coordinate,technical_asset,no_coordinates,,,,,,
FREP-412992-Z,160515,2023-12-10 22:40:00+00:00,3,126255,2023-12-11 12:18:00+00:00,2,True,13.633333333333333,,,,,,invalid_time_or_coordinate,technical_asset,no_coordinates,,,,,,
FREP-303382-G,118801,2022-12-24 09:23:00+00:00,2,80647,2022-12-24 16:15:00+00:00,4,True,6.866666666666666,,,,,,invalid_time_or_coordinate,technical_asset,no_coordinates,,,,,,
FREP-71382-C,177886,2023-02-24 09:22:00+00:00,1,87496,2023-03-01 12:00:00+00:00,2,True,122.63333333333334,,8.399999618530273,,51.7383509992692,0.684176801109337,weather_request_unavailable,non_fault_or_unknown,not_found_needs_new_request,51.7,0.7,,,,
FREP-50842-C,71448,2021-08-20 09:14:00+00:00,3,71447,2021-08-20 10:28:00+00:00,1,True,1.2333333333333334,,,,51.7174068189883,0.565818071020877,weather_request_unavailable,non_fault_or_unknown,not_found_needs_new_request,51.7,0.6,,,,
FREP-299136-G,90248,2022-11-21 18:01:00+00:00,12,16718,2022-11-21 20:25:00+00:00,8,True,2.4,,,,,,invalid_time_or_coordinate,weather_natural,no_coordinates,,,,,,
FREP-425321-Z,105031,2024-02-11 17:02:00+00:00,1,95857,2024-02-11 21:38:00+00:00,4,True,4.6,,,,,,invalid_time_or_coordinate,non_fault_or_unknown,no_coordinates,,,,,,
FREP-278899-G,224496,2022-05-16 10:33:00+00:00,7,33673,2022-05-17 07:14:00+00:00,2,True,20.683333333333334,,,,,,invalid_time_or_coordinate,technical_asset,no_coordinates,,,,,,
FREP-250414-G,198526,2021-05-09 09:03:00+00:00,2,129287,2021-05-09 17:55:00+00:00,1,True,8.866666666666667,,,,,,invalid_time_or_coordinate,technical_asset,no_coordinates,,,,,,
FREP-313682-G,111934,2023-03-24 21:17:00+00:00,1,107693,2023-03-24 22:50:00+00:00,2,True,1.55,,,,50.9326754669225,-0.173555041823775,weather_request_unavailable,non_fault_or_unknown,not_found_needs_new_request,50.9,-0.2,,,,
FREP-257519-G,132714,2021-11-15 12:43:00+00:00,1,43152,2021-11-15 14:32:00+00:00,2,True,1.8166666666666669,,,,51.1410332117177,0.22911278100141,weather_request_unavailable,non_fault_or_unknown,not_found_needs_new_request,51.1,0.2,,,,
FREP-295734-G,168821,2022-10-26 12:37:00+00:00,1,58589,2022-10-26 14:01:00+00:00,2,True,1.4,,,,,,invalid_time_or_coordinate,technical_asset,no_coordinates,,,,,,
FREP-58695-V,12178,2021-05-08 13:22:00+00:00,2,2546,2021-05-08 21:45:00+00:00,7,True,8.383333333333333,,,,,,invalid_time_or_coordinate,technical_asset,no_coordinates,,,,,,
FREP-327620-Z,117135,2022-09-10 14:06:00+00:00,1,94685,2022-09-10 15:27:00+00:00,2,True,1.35,,,,51.998244271095,1.11744028111822,weather_request_unavailable,external_or_customer,not_found_needs_new_request,52.0,1.1,,,,
FREP-316836-G,112470,2023-04-27 09:35:00+00:00,2,20654,2023-04-27 10:25:00+00:00,3,True,0.8333333333333334,,,,51.1511090372096,-0.504034443005657,weather_request_unavailable,external_or_customer,not_found_needs_new_request,51.2,-0.5,,,,
FREP-409182-Z,140978,2023-11-21 04:24:00+00:00,2,25132,2023-11-21 09:50:00+00:00,4,True,5.433333333333334,,,,,,invalid_time_or_coordinate,technical_asset,no_coordinates,,,,,,
FREP-255532-Z,178289,2021-08-15 20:01:00+00:00,1,105285,2021-08-16 00:28:00+00:00,2,True,4.45,,,,51.920484920332,-0.027607509225887,weather_request_unavailable,external_or_customer,not_found_needs_new_request,51.9,-0.0,,,,
FREP-48653-C,161747,2021-06-08 13:54:00+00:00,1,103374,2021-06-09 22:16:00+00:00,4,True,32.36666666666667,,,,,,invalid_time_or_coordinate,technical_asset,no_coordinates,,,,,,
FREP-315994-G,166009,2023-04-17 17:55:00+00:00,5,63125,2023-04-17 20:22:00+00:00,6,True,2.45,,,,50.9823414683587,0.0027766790657315,weather_request_unavailable,external_or_customer,not_found_needs_new_request,51.0,0.0,,,,
FREP-400092-Z,173750,2023-10-02 10:04:00+00:00,1,129904,2023-10-02 10:05:00+00:00,3,True,0.0166666666666666,,,,,,invalid_time_or_coordinate,technical_asset,no_coordinates,,,,,,
FREP-303936-J,206380,2022-12-05 23:33:00+00:00,2,78662,2022-12-08 11:45:00+00:00,1,True,60.2,,,,,,invalid_time_or_coordinate,technical_asset,no_coordinates,,,,,,
FREP-418500-Z,126628,2024-01-09 15:22:00+00:00,1,40779,2024-01-09 17:43:00+00:00,2,True,2.35,,,,,,invalid_time_or_coordinate,non_fault_or_unknown,no_coordinates,,,,,,
FREP-295433-J,58541,2022-08-23 11:43:00+00:00,2,58540,2022-08-23 17:05:00+00:00,1,True,5.366666666666666,,,,,,invalid_time_or_coordinate,technical_asset,no_coordinates,,,,,,
FREP-306391-G,112755,2023-01-16 07:27:00+00:00,6,24083,2023-01-16 09:17:00+00:00,18,True,1.8333333333333333,,,,,,invalid_time_or_coordinate,weather_natural,no_coordinates,,,,,,
FREP-291274-G,219594,2022-09-14 12:32:00+00:00,1,24411,2022-09-15 08:40:00+00:00,7,True,20.133333333333333,,,,,,invalid_time_or_coordinate,technical_asset,no_coordinates,,,,,,
FREP-330922-Z,211318,2022-09-28 17:35:00+00:00,5,5318,2022-09-28 17:56:00+00:00,1,True,0.35,,,,52.3259701771123,0.341668094818228,weather_request_unavailable,non_fault_or_unknown,not_found_needs_new_request,52.3,0.3,,,,
FREP-294204-G,225621,2022-10-13 09:48:00+00:00,1,64773,2022-10-13 20:32:00+00:00,8,True,10.733333333333333,,,,,,invalid_time_or_coordinate,technical_asset,no_coordinates,,,,,,
FREP-324754-Z,147740,2022-08-26 19:05:00+00:00,1,68510,2022-08-26 19:30:00+00:00,2,True,0.4166666666666667,,,,52.0319521969933,0.759281920993747,weather_request_unavailable,external_or_customer,not_found_needs_new_request,52.0,0.8,,,,
FREP-244427-Z,11508,2021-06-22 15:02:00+00:00,1,677,2021-06-22 15:40:00+00:00,2,True,0.6333333333333333,,,,,,invalid_time_or_coordinate,external_or_customer,no_coordinates,,,,,,
FREP-414085-Z,202202,2023-12-17 12:46:00+00:00,1,153414,2023-12-17 15:48:00+00:00,2,True,3.033333333333333,,,,52.4401378458545,1.17358086562589,weather_request_unavailable,external_or_customer,not_found_needs_new_request,52.4,1.2,,,,
FREP-326159-G,148033,2023-07-21 13:21:00+00:00,1,148031,2023-07-21 13:50:00+00:00,2,True,0.4833333333333333,,,,51.1291430170208,1.31104348609471,weather_request_unavailable,external_or_customer,not_found_needs_new_request,51.1,1.3,,,,
FREP-307200-J,167805,2023-01-10 07:13:00+00:00,1,24208,2023-01-10 10:33:00+00:00,5,True,3.333333333333333,,,,,,invalid_time_or_coordinate,non_fault_or_unknown,no_coordinates,,,,,,
FREP-397460-Z,203436,2023-09-12 20:09:00+00:00,2,4008,2023-09-12 22:11:00+00:00,8,True,2.033333333333333,,,,,,invalid_time_or_coordinate,non_fault_or_unknown,no_coordinates,,,,,,
FREP-404494-Z,152818,2023-10-25 19:50:00+00:00,1,140757,2023-10-25 23:30:00+00:00,3,True,3.6666666666666665,,,,52.3726957140022,1.10555613465987,weather_request_unavailable,external_or_customer,not_found_needs_new_request,52.4,1.1,,,,
FREP-232976-Z,215956,2021-04-24 09:02:00+00:00,1,157808,2021-04-24 09:30:00+00:00,2,True,0.4666666666666667,,,,52.2301956876295,1.32482082842278,weather_request_unavailable,external_or_customer,not_found_needs_new_request,52.2,1.3,,,,
FREP-349850-Z,116849,2022-12-30 16:11:00+00:00,5,19185,2022-12-30 20:30:00+00:00,4,True,4.316666666666666,,,,,,invalid_time_or_coordinate,technical_asset,no_coordinates,,,,,,
FREP-339544-J,89710,2024-02-12 12:34:00+00:00,1,23918,2024-02-12 16:48:00+00:00,2,True,4.233333333333333,,,,,,invalid_time_or_coordinate,external_or_customer,no_coordinates,,,,,,
FREP-253136-G,196473,2021-06-21 12:39:00+00:00,1,69307,2021-06-21 13:37:00+00:00,5,True,0.9666666666666668,,,,,,invalid_time_or_coordinate,weather_natural,no_coordinates,,,,,,
FREP-333478-G,144093,2023-09-20 11:10:00+00:00,2,105834,2023-09-20 13:13:00+00:00,4,True,2.05,,,,50.927579327247,-0.390106657160305,weather_request_unavailable,external_or_customer,not_found_needs_new_request,50.9,-0.4,,,,
FREP-333273-Z,41967,2022-10-11 11:26:00+00:00,1,5220,2022-10-11 11:27:00+00:00,3,True,0.0166666666666666,,,,,,invalid_time_or_coordinate,technical_asset,no_coordinates,,,,,,
FREP-321452-G,183777,2023-06-12 13:30:00+00:00,1,46703,2023-06-12 14:17:00+00:00,2,True,0.7833333333333333,,,,50.927579327247,-0.390106657160305,weather_request_unavailable,external_or_customer,not_found_needs_new_request,50.9,-0.4,,,,
FREP-281122-J,170610,2021-12-26 10:49:00+00:00,2,5925,2021-12-26 13:20:00+00:00,3,True,2.5166666666666666,,,,,,invalid_time_or_coordinate,non_fault_or_unknown,no_coordinates,,,,,,
FREP-306970-Z,187465,2022-05-28 19:37:00+00:00,3,24196,2022-05-29 08:23:00+00:00,2,True,12.766666666666667,,,,52.8774564953229,1.04416309202426,weather_request_unavailable,non_fault_or_unknown,not_found_needs_new_request,52.9,1.0,,,,
FREP-55617-C,226628,2021-10-31 18:39:00+00:00,2,95547,2021-11-01 11:06:00+00:00,1,True,16.45,,,,,,invalid_time_or_coordinate,weather_natural,no_coordinates,,,,,,
FREP-268787-Z,123547,2021-11-08 15:37:00+00:00,1,49983,2021-11-08 17:30:00+00:00,3,True,1.8833333333333333,,,,,,invalid_time_or_coordinate,non_fault_or_unknown,no_coordinates,,,,,,
FREP-277977-G,189533,2022-05-06 07:56:00+00:00,1,19214,2022-05-06 14:04:00+00:00,3,True,6.133333333333334,,,,,,invalid_time_or_coordinate,non_fault_or_unknown,no_coordinates,,,,,,
FREP-308295-G,135014,2023-01-31 10:11:00+00:00,1,135013,2023-01-31 11:11:00+00:00,2,True,1.0,,,,51.1176023620788,-0.162700185396882,weather_request_unavailable,non_fault_or_unknown,not_found_needs_new_request,51.1,-0.2,,,,
FREP-73850-N,149888,2023-08-14 10:07:00+00:00,3,121591,2023-08-14 14:09:00+00:00,2,True,4.033333333333333,,,,,,invalid_time_or_coordinate,technical_asset,no_coordinates,,,,,,
FREP-294700-G,167226,2022-10-17 19:53:00+00:00,2,23231,2022-10-17 21:20:00+00:00,1,True,1.45,,,,,,invalid_time_or_coordinate,technical_asset,no_coordinates,,,,,,
FREP-64170-V,52223,2021-07-13 22:36:00+00:00,6,39899,2021-07-14 14:21:00+00:00,9,True,15.75,,,,,,invalid_time_or_coordinate,technical_asset,no_coordinates,,,,,,
FREP-232897-Z,38394,2021-04-23 12:48:00+00:00,1,1020,2021-04-23 14:48:00+00:00,4,True,2.0,,,,52.2301956876295,1.32482082842278,weather_request_unavailable,external_or_customer,not_found_needs_new_request,52.2,1.3,,,,
FREP-255920-G,159481,2021-09-24 10:15:00+00:00,1,2311,2021-09-24 10:18:00+00:00,2,True,0.05,,,,50.9651272440846,-0.157215000364173,weather_request_unavailable,non_fault_or_unknown,not_found_needs_new_request,51.0,-0.2,,,,
FREP-253278-G,190273,2021-06-25 20:45:00+00:00,1,82525,2021-06-25 23:53:00+00:00,2,True,3.1333333333333333,,,,51.0629074689347,-0.321824140409602,weather_request_unavailable,external_or_customer,not_found_needs_new_request,51.1,-0.3,,,,
FREP-273565-G,169565,2022-03-17 16:48:00+00:00,1,76368,2022-03-17 17:55:00+00:00,3,True,1.1166666666666667,,,,,,invalid_time_or_coordinate,external_or_customer,no_coordinates,,,,,,
FREP-67390-V,171701,2021-08-17 22:15:00+00:00,3,12289,2021-08-18 09:15:00+00:00,4,True,11.0,,,,51.3401270967876,-0.112121674562762,weather_request_unavailable,non_fault_or_unknown,not_found_needs_new_request,51.3,-0.1,,,,
FREP-300740-J,184430,2022-11-01 08:40:00+00:00,1,169324,2022-11-01 13:48:00+00:00,2,True,5.133333333333334,,,,,,invalid_time_or_coordinate,third_party,no_coordinates,,,,,,
FREP-285565-G,234005,2022-07-20 13:31:00+00:00,1,22314,2022-07-21 19:20:00+00:00,3,True,29.816666666666663,,,,,,invalid_time_or_coordinate,technical_asset,no_coordinates,,,,,,
FREP-394995-Z,173680,2023-08-31 10:46:00+00:00,1,141753,2023-08-31 12:04:00+00:00,3,True,1.3,,,,,,invalid_time_or_coordinate,technical_asset,no_coordinates,,,,,,
FREP-40348-M,177534,2021-07-08 19:41:00+00:00,1,37406,2021-07-08 23:02:00+00:00,4,True,3.35,,,,,,invalid_time_or_coordinate,non_fault_or_unknown,no_coordinates,,,,,,
FREP-418377-Z,202461,2024-01-08 18:54:00+00:00,1,36709,2024-01-09 06:52:00+00:00,2,True,11.966666666666669,,,,51.8375956786903,1.25048220511355,weather_request_unavailable,external_or_customer,not_found_needs_new_request,51.8,1.3,,,,
FREP-363849-Z,35405,2023-03-15 10:16:00+00:00,1,35404,2023-03-15 12:15:00+00:00,4,True,1.9833333333333332,,,,52.7734089482752,1.1508670612144,weather_request_unavailable,external_or_customer,not_found_needs_new_request,52.8,1.2,,,,
FREP-293982-G,145713,2022-10-11 21:56:00+00:00,4,17585,2022-10-11 22:50:00+00:00,3,True,0.9,,,,,,invalid_time_or_coordinate,technical_asset,no_coordinates,,,,,,
FREP-302255-J,186688,2022-11-17 00:07:00+00:00,1,59785,2022-11-17 03:40:00+00:00,2,True,3.55,,,,,,invalid_time_or_coordinate,non_fault_or_unknown,no_coordinates,,,,,,
FREP-291390-G,208681,2022-09-15 11:41:00+00:00,1,82073,2022-09-15 18:54:00+00:00,2,True,7.216666666666667,,,,,,invalid_time_or_coordinate,external_or_customer,no_coordinates,,,,,,
