path,task,model,config,split,start_tau,start_h,tau,h,b,objective,success,status,message,iterations,tau_at_bound,h_at_bound,b_at_bound
development,R_log,S04,"{""control_lambda"":0.1}",P1,24.399999618530273,0.5,10.308797166501128,0.8465575090157503,0.04636321588743231,2.579155738288085,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,14,False,False,False
development,R_log,S04,"{""control_lambda"":0.1}",P1,24.399999618530273,2.0,23.969829048528776,19.999999999999996,0.09031311694034505,2.5816300133959147,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,3,False,True,False
development,R_log,S04,"{""control_lambda"":0.1}",P1,24.399999618530273,5.0,24.4682805556783,19.999999999999996,0.09147895945580364,2.581634772913673,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,2,False,True,False
development,R_log,S04,"{""control_lambda"":0.1}",P1,30.30999927520751,0.5,8.783605160520345,0.05000000000000001,0.04488005541456874,2.579185713351481,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,10,False,True,False
development,R_log,S04,"{""control_lambda"":0.1}",P1,30.30999927520751,2.0,24.449451820797552,19.999999999999996,0.0914344146993269,2.5816345874768256,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,3,False,True,False
development,R_log,S04,"{""control_lambda"":0.1}",P1,30.30999927520751,5.0,8.781478355079384,0.05000000000000001,0.04487861789229197,2.5791857172802204,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,13,False,True,False
development,R_log,S04,"{""control_lambda"":0.1}",P2,5.400000095367432,0.5,5.400000095367432,0.5,0.0,1.1762344954069373,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0,False,False,True
development,R_log,S04,"{""control_lambda"":0.1}",P2,5.400000095367432,2.0,5.400000095367432,2.0,0.0,1.1762344954069373,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0,False,False,True
development,R_log,S04,"{""control_lambda"":0.1}",P2,5.400000095367432,5.0,5.400000095367432,4.999999999999999,0.0,1.1762344954069373,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0,False,False,True
development,R_log,S04,"{""control_lambda"":0.1}",P2,10.800000190734863,0.5,10.800000190734863,0.5,0.0,1.1762344954069373,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0,False,False,True
development,R_log,S04,"{""control_lambda"":0.1}",P2,10.800000190734863,2.0,10.800000190734863,2.0,0.0,1.1762344954069373,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0,False,False,True
development,R_log,S04,"{""control_lambda"":0.1}",P2,10.800000190734863,5.0,10.800000190734863,4.999999999999999,0.0,1.1762344954069373,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0,False,False,True
development,R_log,S04,"{""control_lambda"":0.1}",P2,14.100000381469727,0.5,14.100000381469727,0.5,0.0,1.1762344954069373,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0,False,False,True
development,R_log,S04,"{""control_lambda"":0.1}",P2,14.100000381469727,2.0,14.100000381469727,2.0,0.0,1.1762344954069373,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0,False,False,True
development,R_log,S04,"{""control_lambda"":0.1}",P2,14.100000381469727,5.0,14.100000381469727,4.999999999999999,0.0,1.1762344954069373,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0,False,False,True
development,R_log,S04,"{""control_lambda"":0.1}",P2,18.0,0.5,18.0,0.5,0.0,1.1762344954069373,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0,False,False,True
development,R_log,S04,"{""control_lambda"":0.1}",P2,18.0,2.0,18.0,2.0,0.0,1.1762344954069373,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0,False,False,True
development,R_log,S04,"{""control_lambda"":0.1}",P2,18.0,5.0,18.0,4.999999999999999,0.0,1.1762344954069373,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0,False,False,True
development,R_log,S04,"{""control_lambda"":0.1}",P3,11.219999885559082,0.5,7.0,0.05000000000000001,0.05121681762045327,2.6522517513733783,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,9,True,True,False
development,R_log,S04,"{""control_lambda"":0.1}",P3,11.219999885559082,2.0,7.0,0.05000000000000001,0.05121681762045327,2.6522517513733783,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,9,True,True,False
development,R_log,S04,"{""control_lambda"":0.1}",P3,11.219999885559082,5.0,7.0,19.999999999999996,0.0737414891296253,2.6539768527261294,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,3,True,True,False
development,R_log,S04,"{""control_lambda"":0.1}",P3,20.0,0.5,7.0,19.999999999999996,0.0737414891296253,2.6539768527261294,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,3,True,True,False
development,R_log,S04,"{""control_lambda"":0.1}",P3,20.0,2.0,7.0,19.999999999999996,0.0737414891296253,2.6539768527261294,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,4,True,True,False
development,R_log,S04,"{""control_lambda"":0.1}",P3,20.0,5.0,7.0,19.999999999999996,0.0737414891296253,2.6539768527261294,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,4,True,True,False
development,R_log,S04,"{""control_lambda"":0.1}",P3,25.200000762939453,0.5,7.0,19.999999999999996,0.0737414891296253,2.6539768527261294,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,3,True,True,False
development,R_log,S04,"{""control_lambda"":0.1}",P3,25.200000762939453,2.0,7.0,19.999999999999996,0.0737414891296253,2.6539768527261294,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,3,True,True,False
development,R_log,S04,"{""control_lambda"":0.1}",P3,25.200000762939453,5.0,7.0,19.999999999999996,0.0737414891296253,2.6539768527261294,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,5,True,True,False
development,R_log,S04,"{""control_lambda"":0.1}",P3,30.5,0.5,7.0,19.999999999999996,0.0737414891296253,2.6539768527261294,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,4,True,True,False
development,R_log,S04,"{""control_lambda"":0.1}",P3,30.5,2.0,7.0,19.999999999999996,0.0737414891296253,2.6539768527261294,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,3,True,True,False
development,R_log,S04,"{""control_lambda"":0.1}",P3,30.5,5.0,7.0,19.999999999999996,0.0737414891296253,2.6539768527261294,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,4,True,True,False
development,R_C_log,S04,"{""control_lambda"":0.001}",P1,8.699999809265137,0.5,11.744546797579428,0.5399735468377105,0.03632280067989165,2.357412490892364,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,4,False,False,False
development,R_C_log,S04,"{""control_lambda"":0.001}",P1,8.699999809265137,2.0,11.87944339345456,0.4768095846005074,0.03640334182290037,2.3574137997703843,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,6,False,False,False
development,R_C_log,S04,"{""control_lambda"":0.001}",P1,8.699999809265137,5.0,11.952390457832427,0.05000000000000001,0.036331910547692366,2.3574619308040017,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,3,False,True,False
development,R_C_log,S04,"{""control_lambda"":0.001}",P1,19.0,0.5,11.709300690912052,0.5764432823225731,0.036309571383060166,2.357412408764863,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,9,False,False,False
development,R_C_log,S04,"{""control_lambda"":0.001}",P1,19.0,2.0,11.708536959156906,0.5743208619457981,0.03630820697949796,2.35741240061455,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,11,False,False,False
development,R_C_log,S04,"{""control_lambda"":0.001}",P1,19.0,5.0,11.701422286144435,0.5798677479894571,0.036304906159663725,2.3574124239861427,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,12,False,False,False
development,R_C_log,S04,"{""control_lambda"":0.001}",P1,24.399999618530273,0.5,11.771595314793313,0.5174869664343971,0.03633521133649645,2.3574127624997603,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,6,False,False,False
development,R_C_log,S04,"{""control_lambda"":0.001}",P1,24.399999618530273,2.0,11.645698607127656,0.6020132135382628,0.036271294979765646,2.3574127031008647,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,14,False,False,False
development,R_C_log,S04,"{""control_lambda"":0.001}",P1,24.399999618530273,5.0,11.70124769993241,0.5820013057904588,0.036305569940987714,2.357412435660902,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,19,False,False,False
development,R_C_log,S04,"{""control_lambda"":0.001}",P1,30.30999927520751,0.5,11.677125366065436,0.6019396228403073,0.03629489569617471,2.3574126236180297,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,9,False,False,False
development,R_C_log,S04,"{""control_lambda"":0.001}",P1,30.30999927520751,2.0,11.791785749260036,0.5416696566122958,0.036359208033993055,2.3574126145970498,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,14,False,False,False
development,R_C_log,S04,"{""control_lambda"":0.001}",P1,30.30999927520751,5.0,11.759234789384887,0.5390255698350708,0.03633359601813974,2.357412505589904,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,18,False,False,False
development,R_C_log,S04,"{""control_lambda"":0.001}",P2,5.400000095367432,0.5,5.400000095367432,0.5,0.0,1.0952249780966468,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0,False,False,True
development,R_C_log,S04,"{""control_lambda"":0.001}",P2,5.400000095367432,2.0,5.400000095367432,2.0,0.0,1.0952249780966468,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0,False,False,True
development,R_C_log,S04,"{""control_lambda"":0.001}",P2,5.400000095367432,5.0,5.400000095367432,4.999999999999999,0.0,1.0952249780966468,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0,False,False,True
development,R_C_log,S04,"{""control_lambda"":0.001}",P2,10.800000190734863,0.5,10.800000190734863,0.5,0.0,1.0952249780966468,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0,False,False,True
development,R_C_log,S04,"{""control_lambda"":0.001}",P2,10.800000190734863,2.0,10.800000190734863,2.0,0.0,1.0952249780966468,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0,False,False,True
development,R_C_log,S04,"{""control_lambda"":0.001}",P2,10.800000190734863,5.0,10.800000190734863,4.999999999999999,0.0,1.0952249780966468,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0,False,False,True
development,R_C_log,S04,"{""control_lambda"":0.001}",P2,14.100000381469727,0.5,14.100000381469727,0.5,0.0,1.0952249780966468,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0,False,False,True
development,R_C_log,S04,"{""control_lambda"":0.001}",P2,14.100000381469727,2.0,14.100000381469727,2.0,0.0,1.0952249780966468,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0,False,False,True
development,R_C_log,S04,"{""control_lambda"":0.001}",P2,14.100000381469727,5.0,14.100000381469727,4.999999999999999,0.0,1.0952249780966468,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0,False,False,True
development,R_C_log,S04,"{""control_lambda"":0.001}",P2,18.0,0.5,18.0,0.5,0.0,1.0952249780966468,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0,False,False,True
development,R_C_log,S04,"{""control_lambda"":0.001}",P2,18.0,2.0,18.0,2.0,0.0,1.0952249780966468,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0,False,False,True
development,R_C_log,S04,"{""control_lambda"":0.001}",P2,18.0,5.0,18.0,4.999999999999999,0.0,1.0952249780966468,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0,False,False,True
development,R_C_log,S04,"{""control_lambda"":0.001}",P3,11.219999885559082,0.5,7.0,0.06361883485657,0.038099973369610546,2.4229191488765367,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,7,True,False,False
development,R_C_log,S04,"{""control_lambda"":0.001}",P3,11.219999885559082,2.0,7.0,0.05000000000000001,0.03810146664207638,2.4229172660548737,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,9,True,True,False
development,R_C_log,S04,"{""control_lambda"":0.001}",P3,11.219999885559082,5.0,7.0,19.999999999999996,0.054317824303702154,2.423853598057845,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,3,True,True,False
development,R_C_log,S04,"{""control_lambda"":0.001}",P3,20.0,0.5,21.05612821392349,0.05000000000000001,0.03869684825301315,2.430813990566779,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,8,False,True,False
development,R_C_log,S04,"{""control_lambda"":0.001}",P3,20.0,2.0,7.0,19.999999999999996,0.054317824303702154,2.423853598057845,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,5,True,True,False
development,R_C_log,S04,"{""control_lambda"":0.001}",P3,20.0,5.0,7.0,19.999999999999996,0.054317824303702154,2.423853598057845,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,4,True,True,False
development,R_C_log,S04,"{""control_lambda"":0.001}",P3,25.200000762939453,0.5,7.000000000000002,19.999999999999996,0.05431782430370142,2.4238535980578444,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,4,True,True,False
development,R_C_log,S04,"{""control_lambda"":0.001}",P3,25.200000762939453,2.0,7.0,19.999999999999996,0.054317824303702154,2.423853598057845,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,4,True,True,False
development,R_C_log,S04,"{""control_lambda"":0.001}",P3,25.200000762939453,5.0,7.0,19.999999999999996,0.054317824303702154,2.423853598057845,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,5,True,True,False
development,R_C_log,S04,"{""control_lambda"":0.001}",P3,30.5,0.5,7.0,19.999999999999996,0.054317824303702154,2.423853598057845,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,3,True,True,False
development,R_C_log,S04,"{""control_lambda"":0.001}",P3,30.5,2.0,7.0,19.999999999999996,0.054317824303702154,2.423853598057845,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,4,True,True,False
development,R_C_log,S04,"{""control_lambda"":0.001}",P3,30.5,5.0,7.0,19.999999999999996,0.054317824303702154,2.423853598057845,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,4,True,True,False
development,R_C_log,S04,"{""control_lambda"":0.1}",P1,8.699999809265137,0.5,10.62516308700443,0.777680977828686,0.05230403625584026,2.450947181914983,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,5,False,False,False
development,R_C_log,S04,"{""control_lambda"":0.1}",P1,8.699999809265137,2.0,10.594058856692982,0.7719181935787583,0.052267020019053305,2.450947020405538,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,8,False,False,False
development,R_C_log,S04,"{""control_lambda"":0.1}",P1,8.699999809265137,5.0,11.056957579677949,0.18614160967431959,0.05248041802371415,2.4510183416293643,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,5,False,False,False
development,R_C_log,S04,"{""control_lambda"":0.1}",P1,19.0,0.5,9.072793662337208,0.050884351235776885,0.05052016319744204,2.4511146983229373,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,4,False,False,False
development,R_C_log,S04,"{""control_lambda"":0.1}",P1,19.0,2.0,9.071852637777402,0.05000000000000001,0.050519370726056424,2.45111468045329,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,16,False,True,False
development,R_C_log,S04,"{""control_lambda"":0.1}",P1,19.0,5.0,11.104114543593353,0.05716126996118797,0.05252415956642453,2.4510033755707363,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,17,False,False,False
development,R_C_log,S04,"{""control_lambda"":0.1}",P1,24.399999618530273,0.5,11.106915415793361,0.05068162849691844,0.0525274208755785,2.4510023839975346,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,6,False,False,False
development,R_C_log,S04,"{""control_lambda"":0.1}",P1,24.399999618530273,2.0,10.58705489922586,0.7700452409728462,0.05225831592901895,2.4509470242619273,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,12,False,False,False
development,R_C_log,S04,"{""control_lambda"":0.1}",P1,24.399999618530273,5.0,11.106352876782857,0.05000000000000001,0.05252677626563737,2.4510022792289456,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,11,False,True,False
development,R_C_log,S04,"{""control_lambda"":0.1}",P1,30.30999927520751,0.5,11.099925835628788,0.05171901968006324,0.05251932466115882,2.4510025718274187,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,10,False,False,False
development,R_C_log,S04,"{""control_lambda"":0.1}",P1,30.30999927520751,2.0,10.615308251824006,0.7592119183420031,0.052281406003322026,2.45094710133059,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,13,False,False,False
development,R_C_log,S04,"{""control_lambda"":0.1}",P1,30.30999927520751,5.0,9.245464207499554,0.15618765086625386,0.05066918037762675,2.451116505330545,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,10,False,False,False
development,R_C_log,S04,"{""control_lambda"":0.1}",P2,5.400000095367432,0.5,5.400000095367432,0.5,0.0,1.1510536619940925,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0,False,False,True
development,R_C_log,S04,"{""control_lambda"":0.1}",P2,5.400000095367432,2.0,5.400000095367432,2.0,0.0,1.1510536619940925,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0,False,False,True
development,R_C_log,S04,"{""control_lambda"":0.1}",P2,5.400000095367432,5.0,5.400000095367432,4.999999999999999,0.0,1.1510536619940925,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0,False,False,True
development,R_C_log,S04,"{""control_lambda"":0.1}",P2,10.800000190734863,0.5,10.800000190734863,0.5,0.0,1.1510536619940925,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0,False,False,True
development,R_C_log,S04,"{""control_lambda"":0.1}",P2,10.800000190734863,2.0,10.800000190734863,2.0,0.0,1.1510536619940925,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0,False,False,True
development,R_C_log,S04,"{""control_lambda"":0.1}",P2,10.800000190734863,5.0,10.800000190734863,4.999999999999999,0.0,1.1510536619940925,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0,False,False,True
development,R_C_log,S04,"{""control_lambda"":0.1}",P2,14.100000381469727,0.5,14.100000381469727,0.5,0.0,1.1510536619940925,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0,False,False,True
development,R_C_log,S04,"{""control_lambda"":0.1}",P2,14.100000381469727,2.0,14.100000381469727,2.0,0.0,1.1510536619940925,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0,False,False,True
development,R_C_log,S04,"{""control_lambda"":0.1}",P2,14.100000381469727,5.0,14.100000381469727,4.999999999999999,0.0,1.1510536619940925,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0,False,False,True
development,R_C_log,S04,"{""control_lambda"":0.1}",P2,18.0,0.5,18.0,0.5,0.0,1.1510536619940925,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0,False,False,True
development,R_C_log,S04,"{""control_lambda"":0.1}",P2,18.0,2.0,18.0,2.0,0.0,1.1510536619940925,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0,False,False,True
development,R_C_log,S04,"{""control_lambda"":0.1}",P2,18.0,5.0,18.0,4.999999999999999,0.0,1.1510536619940925,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0,False,False,True
development,R_C_log,S04,"{""control_lambda"":0.1}",P3,11.219999885559082,0.5,7.0,0.05318223227949095,0.054761336514627515,2.5151414487942865,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,8,True,False,False
development,R_C_log,S04,"{""control_lambda"":0.1}",P3,11.219999885559082,2.0,7.0,0.05000000000000001,0.05476155917106093,2.5151408703101845,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,9,True,True,False
development,R_C_log,S04,"{""control_lambda"":0.1}",P3,11.219999885559082,5.0,7.0,19.999999999999996,0.07885120044363297,2.5170977855498555,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,3,True,True,False
development,R_C_log,S04,"{""control_lambda"":0.1}",P3,20.0,0.5,7.0,19.999999999999996,0.07885120044363297,2.5170977855498555,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,3,True,True,False
development,R_C_log,S04,"{""control_lambda"":0.1}",P3,20.0,2.0,7.0,19.999999999999996,0.07885120044363297,2.5170977855498555,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,3,True,True,False
development,R_C_log,S04,"{""control_lambda"":0.1}",P3,20.0,5.0,7.0,19.999999999999996,0.07885120044363297,2.5170977855498555,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,4,True,True,False
development,R_C_log,S04,"{""control_lambda"":0.1}",P3,25.200000762939453,0.5,7.0,19.999999999999996,0.07885120044363297,2.5170977855498555,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,3,True,True,False
development,R_C_log,S04,"{""control_lambda"":0.1}",P3,25.200000762939453,2.0,7.0,19.999999999999996,0.07885120044363297,2.5170977855498555,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,3,True,True,False
development,R_C_log,S04,"{""control_lambda"":0.1}",P3,25.200000762939453,5.0,7.0,19.999999999999996,0.07885120044363297,2.5170977855498555,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,5,True,True,False
development,R_C_log,S04,"{""control_lambda"":0.1}",P3,30.5,0.5,7.0,19.999999999999996,0.07885120044363297,2.5170977855498555,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,4,True,True,False
development,R_C_log,S04,"{""control_lambda"":0.1}",P3,30.5,2.0,7.0,19.999999999999996,0.07885120044363297,2.5170977855498555,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,3,True,True,False
development,R_C_log,S04,"{""control_lambda"":0.1}",P3,30.5,5.0,7.0,19.999999999999996,0.07885120044363297,2.5170977855498555,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,4,True,True,False
time_frozen_fit,E_log,S04,"{""control_lambda"":0.001}",P4_P5,8.699999809265137,0.5,12.611665303566229,0.05000000000000001,0.024467920311552094,4.574243406325484,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,10,False,True,False
time_frozen_fit,E_log,S04,"{""control_lambda"":0.001}",P4_P5,8.699999809265137,2.0,17.283139333993383,0.05000000000000001,0.02739176417848954,4.57466110387371,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,3,False,True,False
time_frozen_fit,E_log,S04,"{""control_lambda"":0.001}",P4_P5,8.699999809265137,5.0,12.612563838146649,0.05000000000000001,0.024468458353491096,4.574243403387998,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,8,False,True,False
time_frozen_fit,E_log,S04,"{""control_lambda"":0.001}",P4_P5,18.5,0.5,17.337375257581357,0.08406277732689459,0.027442572394676068,4.574663564860952,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,7,False,False,False
time_frozen_fit,E_log,S04,"{""control_lambda"":0.001}",P4_P5,18.5,2.0,17.328414989015336,0.09533017947273949,0.027433416688083634,4.574664312896967,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,8,False,False,False
time_frozen_fit,E_log,S04,"{""control_lambda"":0.001}",P4_P5,18.5,5.0,17.273050737648727,0.056454738224758716,0.02738145535917136,4.574661578460582,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,5,False,False,False
time_frozen_fit,E_log,S04,"{""control_lambda"":0.001}",P4_P5,23.799999237060547,0.5,12.612958795465122,0.05000000000000001,0.024468694243546585,4.574243402572639,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,11,False,True,False
time_frozen_fit,E_log,S04,"{""control_lambda"":0.001}",P4_P5,23.799999237060547,2.0,12.613634055431767,0.05000000000000001,0.02446909668278585,4.574243401851389,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,13,False,True,False
time_frozen_fit,E_log,S04,"{""control_lambda"":0.001}",P4_P5,23.799999237060547,5.0,12.613945871528303,0.05000000000000001,0.02446928215054478,4.574243401804755,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,17,False,True,False
time_frozen_fit,E_log,S04,"{""control_lambda"":0.001}",P4_P5,29.799999237060547,0.5,29.799999237060547,0.5,0.0,4.5832535058358514,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0,False,False,True
time_frozen_fit,E_log,S04,"{""control_lambda"":0.001}",P4_P5,29.799999237060547,2.0,29.799999237060547,2.0,0.0,4.5832535058358514,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0,False,False,True
time_frozen_fit,E_log,S04,"{""control_lambda"":0.001}",P4_P5,29.799999237060547,5.0,12.615016015143302,0.05000000000000001,0.024469916905828892,4.574243403020045,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,23,False,True,False
time_frozen_fit,R_log,S04,"{""control_lambda"":0.1}",P4_P5,8.699999809265137,0.5,12.8831597372011,0.05000000000000001,0.04974083168666721,2.4919369454579803,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,10,False,True,False
time_frozen_fit,R_log,S04,"{""control_lambda"":0.1}",P4_P5,8.699999809265137,2.0,12.881914644554806,0.05000000000000001,0.0497390756169338,2.4919369430902556,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,8,False,True,False
time_frozen_fit,R_log,S04,"{""control_lambda"":0.1}",P4_P5,8.699999809265137,5.0,12.882254559289235,0.05000000000000001,0.04973955527083618,2.4919369432623233,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,10,False,True,False
time_frozen_fit,R_log,S04,"{""control_lambda"":0.1}",P4_P5,18.5,0.5,12.880224142633061,0.05000000000000001,0.049736687446006345,2.4919369475612547,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,10,False,True,False
time_frozen_fit,R_log,S04,"{""control_lambda"":0.1}",P4_P5,18.5,2.0,12.883704335403745,0.05000000000000001,0.04974159902449382,2.491936947991211,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,16,False,True,False
