Incident Reference,cause_group_official,customers_v2_event_excl_reinterruptions,duration_A_customer_weighted_hours,duration_B_full_span_hours,lat,lon,incident_date_utc,temperature_0h,pressure_msl_0h,gust_0h,precipitation_24h_sum,weather_status_v3,LAD21CD,population,rural_urban_classification,deprivation_gap_pct,morans_i,income_deprivation_rate,cv_fold_v3,urban_binary,log_population,incident_year,incident_month,log_duration_B_full_span_hours,log1p_customers_v2
FREP-326199-J,technical_asset,0.0,,1.0,51.4302463101128,-0.103963970867736,2023-09-24,19.350000381469727,1018.5999755859376,13.699999809265137,0.0,matched,E09000022,318738.0,Urban with Major Conurbation,0.286,0.14,0.153,4.0,1.0,12.672124727687281,2023,9,0.0,0.0
FREP-326004-J,technical_asset,37.0,1.904954954954955,7.483333333333333,51.4569801319857,0.136612148212005,2023-09-03,20.850000381469727,1026.199951171875,6.400000095367432,0.0,matched,E09000004,252124.0,Urban with Major Conurbation,0.257,0.57,0.106,2.0,1.0,12.437676308962082,2023,9,2.0126783255201537,3.6375861597263857
FREP-325940-G,technical_asset,36.0,1.5690140845070424,14.533333333333331,51.3908912527348,-0.480791341880808,2023-07-19,16.299999237060547,1016.4000244140624,3.299999952316284,1.100000023841858,matched,E07000213,104875.0,Urban with Major Conurbation,0.148,0.31,0.079,2.0,1.0,11.560524443769507,2023,7,2.676444861686879,3.6109179126442243
FREP-326424-Z,technical_asset,1.0,24.3,24.3,51.7056228650937,-0.706866842077868,2022-09-05,18.5,1016.7000122070312,10.100000381469728,4.599999904632568,matched,E06000060,561180.0,Urban with Significant Rural (rural including hub towns 26-49%),0.1874999999999999,0.3,0.06325,1.0,1.0,13.237796988656651,2022,9,3.190476350346503,0.6931471805599453
FREP-326617-J,technical_asset,1.0,8.966666666666667,8.966666666666667,51.5488064069183,-0.185982309384059,2023-09-11,23.350000381469727,1013.9000244140624,9.399999618530272,1.600000023841858,matched,E09000007,217235.0,Urban with Major Conurbation,0.283,0.35,0.141,3.0,1.0,12.28873499586476,2023,9,2.1935139979396836,0.6931471805599453
FREP-326264-J,technical_asset,21.0,4.058064516129032,9.1,51.5525115520409,-0.115818725945562,2023-09-07,17.399999618530273,1017.7000122070312,4.300000190734863,0.0,matched,E09000019,222333.0,Urban with Major Conurbation,0.31,0.16,0.179,1.0,1.0,12.311931536978152,2023,9,2.2082744135228043,3.091042453358316
FREP-326409-Z,technical_asset,1690.0,0.0666666666666666,0.0666666666666666,51.8618844568273,-0.461550538533201,2022-09-05,22.25,1016.0999755859376,9.899999618530272,3.5999999046325684,matched,E06000056,301829.0,Largely Rural (rural including hub towns 50-79%) ,0.248,0.23,0.077,1.0,0.0,12.617615910825437,2022,9,-2.708050201102211,7.43307534889858
FREP-326589-G,weather_natural,1.0,9.683333333333334,9.683333333333334,51.2651428383632,0.487886812615242,2023-07-25,17.350000381469727,1010.5,6.599999904632568,3.0,matched,E07000110,184281.0,Urban with Significant Rural (rural including hub towns 26-49%),0.297,0.32,0.095,2.0,1.0,12.124217045559984,2023,7,2.2704061946298104,0.6931471805599453
FREP-326693-J,technical_asset,0.0,,1.0,51.5616115695199,0.0902081005716816,2023-09-13,17.899999618530273,1021.7000122070312,9.399999618530272,3.400000095367432,matched,E09000026,316556.0,Urban with Major Conurbation,0.2739999999999999,0.41,0.121,3.0,1.0,12.665255440144245,2023,9,0.0,0.0
FREP-326950-G,technical_asset,19.0,4.412280701754386,16.133333333333333,50.8168801437218,0.245214725482652,2023-07-27,16.797000885009766,1005.0999755859376,17.600000381469727,17.799999237060547,matched,E07000065,164861.0,Mainly Rural (rural including hub towns >=80%) ,0.237,0.29,0.073,4.0,0.0,12.012857973601582,2023,7,2.7808875250544762,2.995732273553991
FREP-326682-G,technical_asset,16.0,3.905263157894737,12.55,51.2510701377563,-0.545385789244119,2023-07-25,12.25,1013.2999877929688,3.0999999046325684,1.0,matched,E07000209,149094.0,Urban with City and Town,0.215,0.17,0.057,2.0,1.0,11.912332258494429,2023,7,2.529720665577793,2.833213344056216
FREP-328237-G,technical_asset,1.0,3.8,3.8,51.1049953072768,-0.202111196018126,2023-08-07,20.100000381469727,1019.5999755859376,8.800000190734863,0.1000000014901161,matched,E07000226,122655.0,Urban with City and Town,0.2629999999999999,0.28,0.11,3.0,1.0,11.717130815264188,2023,8,1.33500106673234,0.6931471805599453
FREP-328785-G,weather_natural,20.0,3.4333333333333327,3.433333333333333,51.2726415464543,-0.402462533824124,2023-08-12,15.050000190734863,1014.7999877929688,8.5,0.5,matched,E07000209,149094.0,Urban with City and Town,0.215,0.17,0.057,3.0,1.0,11.912332258494429,2023,8,1.2335316065674804,3.044522437723423
FREP-328659-Z,technical_asset,1.0,3.25,3.25,51.5936839201994,0.213552176370882,2022-09-15,16.0,1013.2999877929688,7.400000095367432,1.0,matched,E09000016,264786.0,Urban with Major Conurbation,0.323,0.51,0.108,0.0,1.0,12.486677231556683,2022,9,1.1786549963416462,0.6931471805599453
FREP-328709-Z,technical_asset,1.0,5.516666666666667,5.516666666666667,51.5851553463128,-0.114771695980871,2022-09-16,10.350000381469728,1016.5999755859376,6.5,0.2000000029802322,matched,E09000014,262078.0,Urban with Major Conurbation,0.411,0.65,0.17,3.0,1.0,12.476397448360093,2022,9,1.7077738131549622,0.6931471805599453
FREP-328697-Z,technical_asset,8.0,3.879629629629629,13.233333333333333,51.9447725054248,0.63206680798635,2022-09-16,9.899999618530272,1015.2000122070312,6.400000095367432,0.1000000014901161,matched,E07000067,157656.0,Largely Rural (rural including hub towns 50-79%) ,0.195,0.15,0.092,3.0,0.0,11.96817072324042,2022,9,2.582738899025035,2.1972245773362196
FREP-328718-Z,technical_asset,200.0,1.5276666666666665,1.5666666666666669,51.7998315339375,0.273921971573016,2022-09-16,11.949999809265137,1016.5999755859376,8.100000381469727,0.800000011920929,matched,E07000077,92650.0,Mainly Rural (rural including hub towns >=80%) ,0.113,0.06,0.054,3.0,0.0,11.436584231713505,2022,9,0.44895022004790336,5.303304908059076
FREP-328865-G,technical_asset,1.0,2.333333333333333,2.333333333333333,51.2552822215533,0.370660523179922,2023-08-13,20.299999237060547,1014.2000122070312,14.300000190734863,0.3000000119209289,matched,E07000115,135432.0,Urban with Significant Rural (rural including hub towns 26-49%),0.231,0.17,0.08,4.0,1.0,11.816224948317085,2023,8,0.8472978603872034,0.6931471805599453
FREP-329156-G,technical_asset,1.0,29.466666666666665,29.466666666666665,50.86785223961,0.590893266860253,2023-08-15,19.850000381469727,1017.7999877929688,9.300000190734863,0.3000000119209289,matched,E07000062,91221.0,Urban with City and Town,0.454,0.27,0.202,1.0,1.0,11.421040412713825,2023,8,3.383259680975488,0.6931471805599453
FREP-329157-G,technical_asset,1.0,46.3,46.3,50.86785223961,0.590893266860253,2023-08-15,19.850000381469727,1017.7999877929688,9.300000190734863,0.3000000119209289,matched,E07000062,91221.0,Urban with City and Town,0.454,0.27,0.202,1.0,1.0,11.421040412713825,2023,8,3.835141961092188,0.6931471805599453
FREP-328993-Z,technical_asset,1.0,1.9166666666666667,1.9166666666666667,52.5742947660599,1.71501848400845,2022-09-17,12.0,1019.2000122070312,13.800000190734863,1.7000000476837158,matched,E07000145,99798.0,Urban with Significant Rural (rural including hub towns 26-49%),0.43,0.58,0.184,2.0,1.0,11.51090342201859,2022,9,0.6505875661411494,0.6931471805599453
FREP-328888-G,technical_asset,1004.0,0.533715139442231,0.7,51.3775931642859,0.54051329034077,2023-08-13,20.25,1013.5,13.199999809265137,0.4000000059604645,matched,E06000035,288003.0,Urban with City and Town,0.3849999999999999,0.39,0.134,4.0,1.0,12.570726175730497,2023,8,-0.35667494393873245,6.912742820493176
FREP-329110-G,technical_asset,1.0,5.466666666666667,5.466666666666667,51.2517811437849,1.21405703390067,2023-08-15,22.549999237060547,1016.5,7.400000095367432,0.8000000715255737,matched,E07000108,118781.0,Urban with Significant Rural (rural including hub towns 26-49%),0.376,0.3,0.134,1.0,1.0,11.685036740460157,2023,8,1.698669046162043,0.6931471805599453
FREP-329131-G,technical_asset,1.0,7.516666666666667,7.516666666666667,50.9836035710203,0.296735092609588,2023-08-15,17.649999618530273,1016.4000244140624,7.300000190734863,1.8000000715255735,matched,E07000065,164861.0,Mainly Rural (rural including hub towns >=80%) ,0.237,0.29,0.073,1.0,0.0,12.012857973601582,2023,8,2.0171227772805778,0.6931471805599453
FREP-329187-Z,technical_asset,1.0,13.333333333333334,13.333333333333334,52.587102404767,-0.217291123167596,2022-09-19,11.899999618530272,1023.5,5.199999809265137,0.0,matched,E06000031,218017.0,Urban with City and Town,0.3309999999999999,0.32,0.156,1.0,1.0,12.292328320382191,2022,9,2.5902671654458267,0.6931471805599453
FREP-329321-G,technical_asset,9.0,2.4388888888888887,4.916666666666667,51.2089675123131,1.21920687998267,2023-08-16,21.450000762939453,1020.5,6.699999809265137,0.800000011920929,matched,E07000106,160826.0,Urban with City and Town,0.248,0.17,0.1,3.0,1.0,11.988078314198622,2023,8,1.5926307941177191,2.302585092994046
FREP-329223-Z,technical_asset,443.0,0.5166666666666667,0.5166666666666667,52.1711061546669,1.01718263923797,2022-09-19,14.899999618530272,1024.5,9.699999809265137,0.1000000014901161,matched,E07000203,105725.0,Mainly Rural (rural including hub towns >=80%) ,0.244,0.01,0.071,1.0,0.0,11.56859666234069,2022,9,-0.6603573577369544,6.095824562432225
FREP-330305-G,weather_natural,25.0,3.683333333333333,3.683333333333333,50.9867231707817,0.47252542377737,2023-08-24,24.299999237060547,1010.5999755859376,8.5,4.0,matched,E07000064,95089.0,Largely Rural (rural including hub towns 50-79%) ,0.35,0.37,0.113,0.0,0.0,11.462568574125264,2023,8,1.303818139295652,3.258096538021482
FREP-322264-G,technical_asset,48.0,1.212152777777778,28.416666666666668,50.86785223961,0.590893266860253,2023-06-18,18.5,1007.5999755859376,5.400000095367432,3.3000001907348637,matched,E07000062,91221.0,Urban with City and Town,0.454,0.27,0.202,3.0,1.0,11.421040412713825,2023,6,3.3469758274955166,3.8918202981106265
FREP-322223-G,weather_natural,29.0,3.15,3.15,51.2730664009766,0.517736573774997,2023-06-18,19.600000381469727,1009.7000122070312,4.5,0.8999999761581421,matched,E07000110,184281.0,Urban with Significant Rural (rural including hub towns 26-49%),0.297,0.32,0.095,3.0,1.0,12.124217045559984,2023,6,1.1474024528375417,3.4011973816621555
FREP-322258-Z,weather_natural,41.0,1.5711382113821135,1.6166666666666667,52.8300316889664,0.845897148493393,2022-08-16,16.649999618530273,1011.5999755859376,5.699999809265137,14.100000381469728,matched,E07000147,103178.0,Mainly Rural (rural including hub towns >=80%) ,0.1979999999999999,0.03,0.106,2.0,0.0,11.544210931009303,2022,8,0.4803664162812822,3.7376696182833684
FREP-322053-Z,technical_asset,0.0,,1.0,52.4557730368212,0.0396030046490009,2022-10-07,13.600000381469728,1018.5999755859376,12.5,0.0,matched,E07000010,103019.0,Largely Rural (rural including hub towns 50-79%) ,0.24,0.14,0.14,1.0,0.0,11.542668716219426,2022,10,0.0,0.0
FREP-322063-Z,technical_asset,253.0,2.5703557312252965,5.933333333333334,52.2013421618813,-0.0735841187723307,2022-08-15,19.5,1004.2999877929688,7.0,0.1000000014901161,matched,E07000012,165727.0,Largely Rural (rural including hub towns 50-79%) ,0.1559999999999999,0.02,0.056,4.0,0.0,12.01809713522202,2022,8,1.7805861686299298,5.537334267018537
FREP-322090-Z,technical_asset,4.0,4.2625,8.5,51.6652426007955,-0.0958896411815701,2022-08-16,17.149999618530273,1005.9000244140624,2.5999999046325684,0.1000000014901161,matched,E09000010,326867.0,Urban with Major Conurbation,0.3209999999999999,0.66,0.171,2.0,1.0,12.697308639314446,2022,8,2.1400661634962708,1.6094379124341003
FREP-322253-G,technical_asset,236.0,2.136158192090396,4.633333333333334,50.9326754669225,-0.173555041823775,2023-06-18,19.950000762939453,1009.5999755859376,10.5,0.8999999761581421,matched,E07000228,158410.0,Urban with City and Town,0.155,0.02,0.053,3.0,1.0,11.972941887682897,2023,6,1.5332765514685365,5.4680601411351315
FREP-322303-J,technical_asset,0.0,,1.0,51.4845215815859,-0.0646255603318666,2023-07-20,21.950000762939453,1014.4000244140624,5.699999809265137,0.1000000014901161,matched,E09000028,313485.0,Urban with Major Conurbation,0.374,0.43,0.162,4.0,1.0,12.65550679102046,2023,7,0.0,0.0
FREP-330668-Z,technical_asset,3.0,5.772222222222222,7.3,51.5923388863545,-0.255408189186246,2022-09-27,10.949999809265137,1001.9000244140624,11.399999618530272,0.9000000357627869,matched,E09000003,390371.0,Urban with Major Conurbation,0.319,0.36,0.111,3.0,1.0,12.874852847975086,2022,9,1.9878743481543455,1.3862943611198906
FREP-330724-Z,technical_asset,26.0,5.165384615384616,7.35,52.6846328706583,0.945193420743859,2022-09-27,12.800000190734863,997.2999877929688,11.0,1.6000001430511477,matched,E07000143,143422.0,Mainly Rural (rural including hub towns >=80%) ,0.207,0.18,0.1,3.0,0.0,11.873546612395812,2022,9,1.9947003132247452,3.295836866004329
FREP-330789-G,technical_asset,0.0,,18.566666666666663,51.4137729656541,-0.30601715065195,2023-08-31,13.649999618530272,1010.0999755859376,2.5,0.3000000119209289,matched,E09000021,170780.0,Urban with Major Conurbation,0.2809999999999999,0.16,0.078,4.0,1.0,12.048131457461597,2023,8,2.9213678582651283,0.0
FREP-251022-Z,technical_asset,8.0,2.7,2.7,51.5991240914575,0.164403426828368,2021-07-25,20.700000762939453,1007.0,7.099999904632568,1.2000000476837158,matched,E09000016,262086.0,Urban with Major Conurbation,0.323,0.51,0.108,2.0,1.0,12.476427973157676,2021,7,0.9932517730102834,2.1972245773362196
FREP-251033-Z,technical_asset,1.0,3.85,3.85,52.1136385948748,0.0302731405775739,2021-07-24,19.450000762939453,1008.0,8.699999809265137,1.5999999046325684,matched,E07000012,163042.0,Largely Rural (rural including hub towns 50-79%) ,0.1559999999999999,0.02,0.056,3.0,0.0,12.001763115309675,2021,7,1.3480731482996928,0.6931471805599453
FREP-251120-G,technical_asset,6.0,10.05,22.1,51.2552822215533,0.370660523179922,2021-05-21,10.550000190734863,997.2000122070312,20.899999618530277,2.700000047683716,matched,E07000115,132363.0,Urban with Significant Rural (rural including hub towns 26-49%),0.231,0.17,0.08,4.0,1.0,11.793303427236532,2021,5,3.095577608523707,1.9459101490553132
FREP-251084-Z,weather_natural,51.0,1.4166666666666667,1.4166666666666667,51.9662267741936,-0.430497829998899,2021-07-25,19.89999961853028,1007.5999755859376,9.199999809265137,5.700000286102295,matched,E06000056,295651.0,Largely Rural (rural including hub towns 50-79%) ,0.248,0.23,0.077,2.0,0.0,12.596934983621066,2021,7,0.3483066942682158,3.9512437185814275
FREP-251121-G,technical_asset,3.0,2.6166666666666667,2.6166666666666667,51.0666275092411,0.322967186539106,2021-05-21,10.25,998.4000244140624,24.5,3.5,matched,E07000065,160711.0,Mainly Rural (rural including hub towns >=80%) ,0.237,0.29,0.073,4.0,0.0,11.987362999911909,2021,5,0.9619012431262074,1.3862943611198906
FREP-251122-G,weather_natural,1.0,3.083333333333333,3.083333333333333,51.2057334310305,0.294154763484111,2021-05-21,10.5,997.5,22.700000762939453,2.5,matched,E07000115,132363.0,Urban with Significant Rural (rural including hub towns 26-49%),0.231,0.17,0.08,4.0,1.0,11.793303427236532,2021,5,1.126011262856224,0.6931471805599453
FREP-251214-Z,technical_asset,1.0,12.083333333333334,12.083333333333334,51.857471175924,0.519827025455693,2021-07-25,16.200000762939453,1009.2000122070312,2.900000095367432,8.800000190734863,matched,E07000067,155693.0,Largely Rural (rural including hub towns 50-79%) ,0.195,0.15,0.092,2.0,0.0,11.955641398558386,2021,7,2.4918270926325743,0.6931471805599453
FREP-253186-G,technical_asset,2453.0,0.3161163201521946,1.6333333333333333,51.3762841733607,-0.355952917198262,2021-06-22,15.649999618530272,1020.2999877929688,13.0,4.5,matched,E07000207,139453.0,Urban with Major Conurbation,0.211,0.16,0.057,1.0,1.0,11.84548290591136,2021,6,0.4906229164484712,7.805474625270857
FREP-253218-Z,technical_asset,1.0,16.166666666666668,16.166666666666668,51.5986179175394,-0.0760371122722799,2021-08-03,14.699999809265137,1013.4000244140624,3.5999999046325684,0.5,matched,E09000014,264317.0,Urban with Major Conurbation,0.411,0.65,0.17,4.0,1.0,12.484904419371405,2021,8,2.782951509275328,0.6931471805599453
FREP-253379-Z,technical_asset,10.0,6.601666666666667,6.933333333333334,51.5673765002693,-0.194780880578112,2021-08-04,19.89999961853028,1012.5999755859376,5.5,0.4000000059604645,matched,E09000003,388955.0,Urban with Major Conurbation,0.319,0.36,0.111,0.0,1.0,12.87121893467506,2021,8,1.9363406980391626,2.3978952727983707
FREP-53659-C,technical_asset,0.0,,1.0,51.6530347124221,-0.0729673832285645,2021-10-14,10.0,1025.5999755859375,5.099999904632568,0.3000000119209289,matched,E09000010,329876.0,Urban with Major Conurbation,0.3209999999999999,0.66,0.171,1.0,1.0,12.706472105252338,2021,10,0.0,0.0
FREP-54219-C,technical_asset,1.0,2.0166666666666666,2.0166666666666666,51.8618844568273,-0.461550538533201,2021-10-13,10.100000381469728,1028.199951171875,3.799999952316284,0.7000000476837158,matched,E06000056,295651.0,Largely Rural (rural including hub towns 50-79%) ,0.248,0.23,0.077,1.0,0.0,12.596934983621066,2021,10,0.7014459833746404,0.6931471805599453
FREP-54040-C,technical_asset,4.0,4.891666666666667,7.783333333333333,51.63312443289,-0.0729010312776826,2021-10-09,17.100000381469727,1027.800048828125,4.0,0.1000000014901161,matched,E09000010,329876.0,Urban with Major Conurbation,0.3209999999999999,0.66,0.171,3.0,1.0,12.706472105252338,2021,10,2.0519846954467966,1.6094379124341003
FREP-54576-C,technical_asset,4.0,10.116666666666667,17.066666666666666,51.7449568993288,-0.312894402496118,2021-10-18,12.0,1017.2000122070312,6.199999809265137,2.900000095367432,matched,E07000240,148624.0,Urban with City and Town,0.189,0.12,0.06,3.0,1.0,11.909174905627301,2021,10,2.8371272433773522,1.6094379124341003
FREP-5376-O,technical_asset,0.0,,1.0,52.6416637087557,1.32718019959499,2021-04-02,6.800000190734863,1030.699951171875,10.100000381469728,0.0,matched,E07000148,143217.0,Urban with City and Town,0.3289999999999999,0.26,0.163,4.0,1.0,11.872116241546403,2021,4,0.0,0.0
FREP-54919-C,technical_asset,0.0,,4.466666666666667,51.9134388637182,-0.207150204562261,2021-10-21,6.800000190734863,1006.7999877929688,14.800000190734863,19.600000381469727,matched,E07000243,89360.0,Urban with City and Town,0.201,0.1,0.122,4.0,1.0,11.400428433743082,2021,10,1.496642418288756,0.0
FREP-55498-C,technical_asset,15.0,5.405555555555556,6.916666666666667,51.9349541158091,1.27207008384537,2021-10-30,11.675999641418455,998.4000244140624,6.300000190734863,3.5999999046325684,matched,E07000076,148925.0,Largely Rural (rural including hub towns 50-79%) ,0.5249999999999999,0.49,0.173,3.0,0.0,11.911198102496888,2021,10,1.9339339580085977,2.772588722239781
FREP-56345-C,technical_asset,4.0,10.416666666666666,10.416666666666666,51.7534500785572,-0.579184111871018,2021-11-12,9.899999618530272,1012.0999755859376,13.300000190734863,0.0,matched,E07000096,155211.0,Urban with Significant Rural (rural including hub towns 26-49%),0.219,0.43,0.085,1.0,1.0,11.95254076050831,2021,11,2.3434070875143007,1.6094379124341003
FREP-56041-C,technical_asset,68.0,1.8803921568627453,2.9833333333333334,52.5758281720386,0.815522640736117,2021-11-05,7.75,1026.800048828125,6.599999904632568,0.0,matched,E07000143,142160.0,Mainly Rural (rural including hub towns >=80%) ,0.207,0.18,0.1,2.0,0.0,11.864708462828533,2021,11,1.0930412436186543,4.23410650459726
FREP-56046-C,technical_asset,6.0,5.419444444444444,23.85,51.745123835035,0.472294515971274,2021-11-09,12.399999618530272,1024.0999755859375,7.900000095367432,0.0,matched,E07000070,181827.0,Urban with City and Town,0.2639999999999999,0.13,0.077,2.0,1.0,12.110810964549762,2021,11,3.1717842173343502,1.9459101490553132
FREP-56371-C,technical_asset,0.0,,1.0,51.5371200975242,0.764354408394138,2021-12-04,6.2129998207092285,997.0,8.300000190734863,4.0,matched,E06000033,180655.0,Urban with City and Town,0.4549999999999999,0.38,0.144,3.0,1.0,12.10434441402282,2021,12,0.0,0.0
FREP-56428-V,technical_asset,1.0,10.333333333333334,10.333333333333334,51.3415231195351,1.40860299684069,2021-04-06,4.671000003814697,1019.0,13.800000190734863,0.2000000029802322,matched,E07000114,140658.0,Urban with City and Town,0.387,0.43,0.185,4.0,1.0,11.854086691077573,2021,4,2.3353749158170367,0.6931471805599453
FREP-56568-C,technical_asset,0.0,,1.0,51.9838340104584,-0.206437534687122,2021-12-11,3.549999952316284,1016.2000122070312,5.400000095367432,0.0,matched,E07000099,133583.0,Urban with Significant Rural (rural including hub towns 26-49%),0.211,0.18,0.079,1.0,1.0,11.802478286479303,2021,12,0.0,0.0
FREP-56720-C,technical_asset,1.0,8.0,8.0,51.651027718283,0.594451054535383,2021-11-19,11.5,1031.199951171875,7.800000190734863,0.0,matched,E07000070,181827.0,Urban with City and Town,0.2639999999999999,0.13,0.077,0.0,1.0,12.110810964549762,2021,11,2.0794415416798357,0.6931471805599453
FREP-56863-C,technical_asset,1.0,2.1944444444444446,24.216666666666665,52.0808181461322,-0.262227400688808,2021-11-19,11.149999618530272,1030.0,3.799999952316284,0.0,matched,E06000056,295651.0,Largely Rural (rural including hub towns 50-79%) ,0.248,0.23,0.077,0.0,0.0,12.596934983621066,2021,11,3.187041101348182,0.6931471805599453
FREP-56873-C,technical_asset,0.0,,1.0,51.5762326139156,-0.397859094727808,2021-11-24,3.849999904632568,1027.5999755859375,1.7999999523162842,0.0,matched,E09000017,305107.0,Urban with Major Conurbation,0.2669999999999999,0.48,0.114,1.0,1.0,12.628417813738848,2021,11,0.0,0.0
FREP-56044-C,technical_asset,19.0,7.060526315789474,7.733333333333333,51.7043064090065,0.115333755355965,2021-11-06,8.5,1027.0999755859375,8.399999618530273,0.0,matched,E07000072,134941.0,Urban with Significant Rural (rural including hub towns 26-49%),0.224,0.14,0.091,0.0,1.0,11.812592924855009,2021,11,2.0455399900041544,2.995732273553991
FREP-56026-C,technical_asset,2.0,1.6166666666666667,1.6166666666666667,51.7908143998246,1.14547156737431,2021-11-05,7.77400016784668,1027.199951171875,6.900000095367432,0.0,matched,E07000076,148925.0,Largely Rural (rural including hub towns 50-79%) ,0.5249999999999999,0.49,0.173,2.0,0.0,11.911198102496888,2021,11,0.4803664162812822,1.0986122886681098
FREP-56227-V,technical_asset,1.0,44.75,44.75,51.3021841078497,-0.546912291036931,2021-04-01,12.100000381469728,1025.4000244140625,12.199999809265137,0.0,matched,E07000217,103900.0,Urban with Major Conurbation,0.22,0.11,0.067,4.0,1.0,11.551184177087318,2021,4,3.8010914447208646,0.6931471805599453
FREP-56316-V,technical_asset,3.0,10.416666666666666,10.416666666666666,51.3718666846561,1.41683666455114,2021-04-02,6.802000045776367,1030.0,14.800000190734863,0.0,matched,E07000114,140658.0,Urban with City and Town,0.387,0.43,0.185,4.0,1.0,11.854086691077573,2021,4,2.3434070875143007,1.3862943611198906
FREP-56318-V,technical_asset,2.0,1.5,2.0,50.8177200338333,-0.411178152730659,2021-04-24,13.514500617980955,1026.5999755859375,15.199999809265137,0.0,matched,E07000229,111654.0,Urban with City and Town,0.23,0.22,0.101,0.0,1.0,11.623160082869282,2021,4,0.6931471805599453,1.0986122886681098
FREP-56319-V,technical_asset,1.0,13.45,13.45,51.4622985222377,-0.301831335767559,2021-04-02,6.349999904632568,1031.699951171875,11.5,0.0,matched,E09000027,195315.0,Urban with Major Conurbation,0.224,0.11,0.064,4.0,1.0,12.182368918830939,2021,4,2.598979106047848,0.6931471805599453
FREP-56483-C,technical_asset,3.0,3.933333333333333,3.933333333333333,51.9550278561922,-0.262438239958514,2021-11-15,10.75,1026.699951171875,2.5999999046325684,0.0,matched,E07000099,133583.0,Urban with Significant Rural (rural including hub towns 26-49%),0.211,0.18,0.079,3.0,1.0,11.802478286479303,2021,11,1.3694872428035094,1.3862943611198906
FREP-56898-V,technical_asset,64.0,2.83984375,5.866666666666666,51.0664130545523,0.686629791075036,2021-04-13,5.949999809265137,1033.5,3.200000047683716,0.6000000238418579,matched,E07000105,133221.0,Urban with Significant Rural (rural including hub towns 26-49%),0.291,0.34,0.11,4.0,1.0,11.79976468231942,2021,4,1.7692866133759964,4.174387269895637
FREP-56933-V,technical_asset,1.0,0.5833333333333334,0.5833333333333334,51.390945857529,0.404735298673781,2021-04-13,9.25,1031.800048828125,8.0,0.2000000029802322,matched,E07000109,106883.0,Urban with Major Conurbation,0.291,0.37,0.122,4.0,1.0,11.579490057238825,2021,4,-0.5389965007326869,0.6931471805599453
FREP-56881-C,technical_asset,0.0,,1.0,51.7424478827803,-0.47334525660412,2021-12-11,4.199999809265137,1016.5999755859376,4.099999904632568,0.0,matched,E07000096,155211.0,Urban with Significant Rural (rural including hub towns 26-49%),0.219,0.43,0.085,1.0,1.0,11.95254076050831,2021,12,0.0,0.0
FREP-56897-C,technical_asset,3.0,0.1666666666666666,0.1666666666666666,51.7295261454194,0.469907971701634,2023-01-20,4.150000095367432,1019.7999877929688,9.699999809265137,0.0,matched,E07000070,186060.0,Urban with City and Town,0.2639999999999999,0.13,0.077,1.0,1.0,12.13382448132255,2023,1,-1.7917594692280554,1.3862943611198906
FREP-57239-V,technical_asset,1.0,0.9166666666666666,0.9166666666666666,51.1511090372096,-0.504034443005657,2021-04-17,11.449999809265137,1027.800048828125,7.699999809265137,0.0,matched,E07000216,128880.0,Largely Rural (rural including hub towns 50-79%) ,0.1689999999999999,0.03,0.054,2.0,0.0,11.766637017850856,2021,4,-0.08701137698962981,0.6931471805599453
FREP-57673-V,technical_asset,14.0,0.25,0.25,51.4622985222377,-0.301831335767559,2021-04-26,10.399999618530272,1021.5,10.800000190734863,0.0,matched,E09000027,195315.0,Urban with Major Conurbation,0.224,0.11,0.064,1.0,1.0,12.182368918830939,2021,4,-1.3862943611198906,2.70805020110221
FREP-57758-C,technical_asset,21.0,1.4833333333333334,2.316666666666667,52.7653164863162,0.428518467436399,2021-12-03,2.861000061035156,999.0,3.0,2.8000001907348637,matched,E07000146,154920.0,Largely Rural (rural including hub towns 50-79%) ,0.301,0.29,0.12,2.0,0.0,11.950664133628688,2021,12,0.8401293709085912,3.091042453358316
FREP-57621-C,weather_natural,0.0,,10.2,52.5506766817983,-0.134797847149669,2021-12-01,8.399999618530273,995.7999877929688,14.300000190734863,1.399999976158142,matched,E07000010,102731.0,Largely Rural (rural including hub towns 50-79%) ,0.24,0.14,0.14,0.0,0.0,11.539869200417774,2021,12,2.322387720290225,0.0
FREP-57802-C,technical_asset,1.0,2.466666666666667,2.466666666666667,51.5925620352751,0.612674239747208,2021-12-13,10.300000190734863,1024.199951171875,8.199999809265137,0.1000000014901161,matched,E07000075,86181.0,Urban with City and Town,0.2639999999999999,0.25,0.073,2.0,1.0,11.364205014722836,2021,12,0.9028677115420144,0.6931471805599453
FREP-57135-V,technical_asset,5.0,1.7166666666666663,1.7166666666666666,51.4220936774884,-0.362522349393679,2021-04-15,8.300000190734863,1031.9000244140625,10.300000190734863,0.3000000119209289,matched,E09000027,195315.0,Urban with Major Conurbation,0.224,0.11,0.064,0.0,1.0,12.182368918830939,2021,4,0.540384426007535,1.791759469228055
FREP-57214-C,weather_natural,24.0,4.183333333333334,5.733333333333333,51.9190059908613,1.14452514264264,2021-11-26,4.300000190734863,987.5,9.0,2.5999999046325684,matched,E07000076,148925.0,Largely Rural (rural including hub towns 50-79%) ,0.5249999999999999,0.49,0.173,1.0,0.0,11.911198102496888,2021,11,1.7462970951512977,3.2188758248682006
