LAD21CD,date,gust,precip,n_inc,maxc,wmaxc,log_population,urban_binary,income_deprivation_rate,year,month,any_gt0,wthr_gt0,any_gt5,wthr_gt5,any_gt100,wthr_gt100,any_gt1000,wthr_gt1000
E07000212,2021-07-06,14.355880338207745,9.707697418234698,1,38.0,38.0,11.383158406911162,1.0,0.066,2021,7,1,1,1,1,0,0,0,0
E07000213,2021-07-06,14.264727637693245,9.667175052485435,0,-1.0,-1.0,11.549835818990326,1.0,0.079,2021,7,0,0,0,0,0,0,0,0
E07000215,2021-07-06,14.900364717220576,9.796514776883717,0,-1.0,-1.0,11.408109245600745,1.0,0.063,2021,7,0,0,0,0,0,0,0,0
E07000216,2021-07-06,14.93980339307928,9.991845326822471,1,81.0,81.0,11.777801955768314,0.0,0.054,2021,7,1,1,1,1,0,0,0,0
E07000217,2021-07-06,14.448988307720095,9.767757556618568,0,-1.0,-1.0,11.562220263694984,1.0,0.067,2021,7,0,0,0,0,0,0,0,0
E07000223,2021-07-06,15.96051142017228,10.415810952777848,0,-1.0,-1.0,11.076464923159543,1.0,0.108,2021,7,0,0,0,0,0,0,0,0
E07000224,2021-07-06,15.783729394658348,10.435242659332937,0,-1.0,-1.0,12.015027145562168,1.0,0.104,2021,7,0,0,0,0,0,0,0,0
E07000226,2021-07-06,15.229948169767022,10.00738621200669,2,6.0,6.0,11.694905296716165,1.0,0.11,2021,7,1,1,1,1,0,0,0,0
E07000227,2021-07-06,15.477099811495677,10.219202692349626,5,523.0,523.0,11.901583454762012,0.0,0.056,2021,7,1,1,1,1,1,1,0,0
E07000228,2021-07-06,15.589373796690264,10.145346923764604,4,223.0,223.0,11.937663648421978,1.0,0.053,2021,7,1,1,1,1,1,1,0,0
E07000229,2021-07-06,15.87687972412643,10.431620714735391,0,-1.0,-1.0,11.623160082869282,1.0,0.101,2021,7,0,0,0,0,0,0,0,0
E07000240,2021-07-06,13.378405046909599,9.321946418844938,0,-1.0,-1.0,11.9091749056273,1.0,0.06,2021,7,0,0,0,0,0,0,0,0
E07000241,2021-07-06,13.438880075264656,9.30916422603042,1,3.0,-1.0,11.693136462767283,1.0,0.086,2021,7,1,0,0,0,0,0,0,0
E07000242,2021-07-06,13.413233421748416,9.279342379338932,0,-1.0,-1.0,11.922794196215245,1.0,0.06,2021,7,0,0,0,0,0,0,0,0
E07000243,2021-07-06,13.144921445789974,9.272943242464475,1,0.0,-1.0,11.400428433743082,1.0,0.122,2021,7,1,0,0,0,0,0,0,0
E09000001,2021-07-06,14.074865039499734,9.46909211561715,0,-1.0,-1.0,9.36005264520451,1.0,0.065,2021,7,0,0,0,0,0,0,0,0
E09000002,2021-07-06,14.17153681964108,9.418267126636964,0,-1.0,-1.0,12.295520219247926,1.0,0.194,2021,7,0,0,0,0,0,0,0,0
E09000003,2021-07-06,13.768172409313971,9.403939819350112,0,-1.0,-1.0,12.87121893467506,1.0,0.111,2021,7,0,0,0,0,0,0,0,0
E09000004,2021-07-06,14.452423628833614,9.495482632563798,0,-1.0,-1.0,12.415672899008923,1.0,0.106,2021,7,0,0,0,0,0,0,0,0
E09000005,2021-07-06,13.883603528649033,9.461168267717564,0,-1.0,-1.0,12.762113479497112,1.0,0.155,2021,7,0,0,0,0,0,0,0,0
E09000006,2021-07-06,14.583292752765844,9.602581529836739,1,2.0,-1.0,12.706541825990495,1.0,0.091,2021,7,1,0,0,0,0,0,0,0
E09000007,2021-07-06,13.990731354930189,9.460588273071135,1,1.0,-1.0,12.259461742189076,1.0,0.141,2021,7,1,0,0,0,0,0,0,0
E09000008,2021-07-06,14.517738425513743,9.644383611443564,3,26.0,-1.0,12.87567224520067,1.0,0.136,2021,7,1,0,1,0,0,0,0,0
E09000010,2021-07-06,13.777923824286814,9.370461634243268,3,13768.0,-1.0,12.70081156938222,1.0,0.171,2021,7,1,0,1,0,1,0,1,0
E09000011,2021-07-06,14.306678202546077,9.491253986615316,2,18.0,-1.0,12.576038374391665,1.0,0.159,2021,7,1,0,1,0,0,0,0,0
E09000012,2021-07-06,14.010882347533748,9.439290759171161,0,-1.0,-1.0,12.47538960696398,1.0,0.196,2021,7,0,0,0,0,0,0,0,0
E09000013,2021-07-06,14.073428809322328,9.513465864260981,0,-1.0,-1.0,12.11893398771341,1.0,0.142,2021,7,0,0,0,0,0,0,0,0
E09000014,2021-07-06,13.88105615222926,9.406378282089115,0,-1.0,-1.0,12.481284790609685,1.0,0.17,2021,7,0,0,0,0,0,0,0,0
E09000015,2021-07-06,13.76490584163398,9.439153995876383,1,45.0,-1.0,12.472884696222938,1.0,0.109,2021,7,1,0,1,0,0,0,0,0
E09000016,2021-07-06,14.165832283493588,9.385510953463363,2,14.0,-1.0,12.476427973157676,1.0,0.108,2021,7,1,0,1,0,0,0,0,0
E09000017,2021-07-06,13.806659034725774,9.462846116714532,0,-1.0,-1.0,12.628417813738848,1.0,0.114,2021,7,0,0,0,0,0,0,0,0
E09000019,2021-07-06,13.97925089471155,9.44211338430396,0,-1.0,-1.0,12.28788302072774,1.0,0.179,2021,7,0,0,0,0,0,0,0,0
E09000020,2021-07-06,14.076981737909424,9.507962902377237,0,-1.0,-1.0,11.879414096763533,1.0,0.117,2021,7,0,0,0,0,0,0,0,0
E09000021,2021-07-06,14.295759365364024,9.626481238373165,0,-1.0,-1.0,12.031671638203957,1.0,0.078,2021,7,0,0,0,0,0,0,0,0
E09000022,2021-07-06,14.222374489112426,9.533398256272639,1,5.0,-1.0,12.668834491244446,1.0,0.153,2021,7,1,0,0,0,0,0,0,0
E09000023,2021-07-06,14.339518001735255,9.54341858930266,0,-1.0,-1.0,12.61158108603281,1.0,0.164,2021,7,0,0,0,0,0,0,0,0
E09000024,2021-07-06,14.308503275248011,9.597802748831157,2,11.0,-1.0,12.278881559987983,1.0,0.1,2021,7,1,0,1,0,0,0,0,0
E09000025,2021-07-06,14.127188521061028,9.440632498838474,2,125.0,-1.0,12.786406607907107,1.0,0.169,2021,7,1,0,1,0,1,0,0,0
E09000026,2021-07-06,14.028611400040907,9.39345757227551,0,-1.0,-1.0,12.665255440144245,1.0,0.121,2021,7,0,0,0,0,0,0,0,0
E09000027,2021-07-06,14.142344429345544,9.572568446411596,0,-1.0,-1.0,12.18236891883094,1.0,0.064,2021,7,0,0,0,0,0,0,0,0
E09000028,2021-07-06,14.174568595435748,9.500955227506001,1,0.0,-1.0,12.642154248752698,1.0,0.162,2021,7,1,0,0,0,0,0,0,0
E09000029,2021-07-06,14.439932369770196,9.646946851871679,0,-1.0,-1.0,12.25303733501027,1.0,0.095,2021,7,0,0,0,0,0,0,0,0
E09000030,2021-07-06,14.126568140430901,9.463664979312274,1,0.0,-1.0,12.65304751159509,1.0,0.192,2021,7,1,0,0,0,0,0,0,0
E09000031,2021-07-06,13.928633156970895,9.39512392811133,1,51.0,-1.0,12.535905029897908,1.0,0.152,2021,7,1,0,1,0,0,0,0,0
E09000032,2021-07-06,14.201583901590066,9.55161905254206,0,-1.0,-1.0,12.702075959604334,1.0,0.107,2021,7,0,0,0,0,0,0,0,0
E09000033,2021-07-06,14.051386723566885,9.486460102450735,3,19.0,-1.0,12.234460859988475,1.0,0.135,2021,7,1,0,1,0,0,0,0,0
E06000031,2021-07-07,9.992724203663574,3.2283090005581196,0,-1.0,-1.0,12.2852072486939,1.0,0.156,2021,7,0,0,0,0,0,0,0,0
E06000032,2021-07-07,10.505741835956737,2.835474572195961,1,6.0,-1.0,12.3236689970955,1.0,0.155,2021,7,1,0,1,0,0,0,0,0
E06000033,2021-07-07,11.314985402861042,2.1929448050485107,1,1.0,-1.0,12.10434441402282,1.0,0.144,2021,7,1,0,0,0,0,0,0,0
E06000034,2021-07-07,10.98671664130459,2.3182370778653767,0,-1.0,-1.0,12.077858519724389,1.0,0.13,2021,7,0,0,0,0,0,0,0,0
E06000035,2021-07-07,11.13184568825685,2.2130595855550967,0,-1.0,-1.0,12.54219839355972,1.0,0.134,2021,7,0,0,0,0,0,0,0,0
E06000043,2021-07-07,10.366312975482,2.0479828704156393,2,1.0,-1.0,12.535376392672774,1.0,0.123,2021,7,1,0,0,0,0,0,0,0
E06000055,2021-07-07,10.266285946691648,3.034696767170372,0,-1.0,-1.0,12.132404576604838,1.0,0.114,2021,7,0,0,0,0,0,0,0,0
E06000056,2021-07-07,10.422676074748702,2.922984039329897,0,-1.0,-1.0,12.596934983621066,0.0,0.077,2021,7,0,0,0,0,0,0,0,0
E06000060,2021-07-07,10.503790681036694,2.847368385994498,1,2.0,2.0,13.227013440750667,1.0,0.06325,2021,7,1,1,0,0,0,0,0,0
E07000008,2021-07-07,10.539848295930767,2.6769274713261324,0,-1.0,-1.0,11.91064061961833,1.0,0.077,2021,7,0,0,0,0,0,0,0,0
E07000009,2021-07-07,10.581417561290777,2.6294519841157777,2,2.0,-1.0,11.38651154011457,0.0,0.07,2021,7,1,0,0,0,0,0,0,0
E07000010,2021-07-07,10.24296399968036,2.9966228261994305,1,206.0,206.0,11.539869200417774,0.0,0.14,2021,7,1,1,1,1,1,1,0,0
E07000011,2021-07-07,10.197866416279679,2.99867487554863,2,1.0,1.0,12.110810964549762,0.0,0.074,2021,7,1,1,0,0,0,0,0,0
E07000012,2021-07-07,10.550144605318227,2.6844677992854575,0,-1.0,-1.0,12.001763115309677,0.0,0.056,2021,7,0,0,0,0,0,0,0,0
E07000061,2021-07-07,10.743957591357168,2.0407775705004427,0,-1.0,-1.0,11.535704051859568,1.0,0.141,2021,7,0,0,0,0,0,0,0,0
E07000062,2021-07-07,11.193397332628308,2.0110593785440463,0,-1.0,-1.0,11.41832903038917,1.0,0.202,2021,7,0,0,0,0,0,0,0,0
E07000063,2021-07-07,10.493775255044927,2.080652732603788,0,-1.0,-1.0,11.514584088693098,1.0,0.099,2021,7,0,0,0,0,0,0,0,0
E07000064,2021-07-07,11.094485539382319,2.0557100763858527,0,-1.0,-1.0,11.45448034132121,0.0,0.113,2021,7,0,0,0,0,0,0,0,0
E07000065,2021-07-07,10.6840952395839,2.118229152059705,1,1.0,-1.0,12.002063606215954,0.0,0.073,2021,7,1,0,0,0,0,0,0,0
E07000066,2021-07-07,11.082032325415664,2.3089718501039926,0,-1.0,-1.0,12.160656781999691,1.0,0.138,2021,7,0,0,0,0,0,0,0,0
E07000067,2021-07-07,11.123117673929329,2.2926971142172405,0,-1.0,-1.0,11.98601183767587,0.0,0.092,2021,7,0,0,0,0,0,0,0,0
E07000068,2021-07-07,10.978883771402053,2.3727864701839083,0,-1.0,-1.0,11.253001221229496,1.0,0.064,2021,7,0,0,0,0,0,0,0,0
E07000069,2021-07-07,11.18312933218778,2.2513077748432293,0,-1.0,-1.0,11.404359818363451,1.0,0.107,2021,7,0,0,0,0,0,0,0,0
E07000070,2021-07-07,11.112103216965071,2.316656307081991,0,-1.0,-1.0,12.110810964549762,1.0,0.077,2021,7,0,0,0,0,0,0,0,0
E07000071,2021-07-07,11.411231962652277,2.1342577355594856,3,1255.0,1255.0,12.198529265645048,1.0,0.099,2021,7,1,1,1,1,1,1,1,1
E07000072,2021-07-07,10.824683010019335,2.4786559586093464,0,-1.0,-1.0,11.812592924855007,1.0,0.091,2021,7,0,0,0,0,0,0,0,0
E07000073,2021-07-07,10.800213207221567,2.525991902836076,0,-1.0,-1.0,11.47656226523392,1.0,0.134,2021,7,0,0,0,0,0,0,0,0
E07000074,2021-07-07,11.37263885436623,2.181768646018126,0,-1.0,-1.0,11.13312810361064,0.0,0.086,2021,7,0,0,0,0,0,0,0,0
E07000075,2021-07-07,11.269163917844294,2.2210661172514063,0,-1.0,-1.0,11.39143556738252,1.0,0.073,2021,7,0,0,0,0,0,0,0,0
E07000076,2021-07-07,11.664215454112187,2.0241549183732657,1,6.0,-1.0,11.946790127600089,0.0,0.173,2021,7,1,0,1,0,0,0,0,0
E07000077,2021-07-07,10.863062986904563,2.474225031891913,0,-1.0,-1.0,11.4286847914887,0.0,0.054,2021,7,0,0,0,0,0,0,0,0
E07000095,2021-07-07,10.750956131863276,2.552562439283151,1,1.0,-1.0,11.504308444863112,1.0,0.108,2021,7,1,0,0,0,0,0,0,0
E07000096,2021-07-07,10.557572848501756,2.7551568175823005,0,-1.0,-1.0,11.95254076050831,1.0,0.085,2021,7,0,0,0,0,0,0,0,0
E07000098,2021-07-07,10.64864311715354,2.611097945154208,0,-1.0,-1.0,11.591080237769564,1.0,0.089,2021,7,0,0,0,0,0,0,0,0
E07000099,2021-07-07,10.540084395210778,2.773241715883479,1,57.0,-1.0,11.818584970652662,1.0,0.079,2021,7,1,0,1,0,0,0,0,0
E07000102,2021-07-07,10.607260085656561,2.638066411234124,0,-1.0,-1.0,11.450347686985502,1.0,0.071,2021,7,0,0,0,0,0,0,0,0
E07000103,2021-07-07,10.619108183495149,2.6327719648146677,0,-1.0,-1.0,11.56419825914765,1.0,0.092,2021,7,0,0,0,0,0,0,0,0
E07000105,2021-07-07,11.546183964463735,1.976235107766419,0,-1.0,-1.0,11.819071033187548,1.0,0.11,2021,7,0,0,0,0,0,0,0,0
E07000106,2021-07-07,11.979881106053368,1.8560743756967053,0,-1.0,-1.0,11.988078314198622,1.0,0.1,2021,7,0,0,0,0,0,0,0,0
E07000107,2021-07-07,10.886106925027875,2.3281534774698827,0,-1.0,-1.0,11.687231651001053,1.0,0.095,2021,7,0,0,0,0,0,0,0,0
E07000108,2021-07-07,12.453117857193838,1.607235609459644,1,15.0,-1.0,11.673725417873936,1.0,0.134,2021,7,1,0,1,0,0,0,0,0
E07000109,2021-07-07,10.974269516114363,2.28662818265765,0,-1.0,-1.0,11.579490057238823,1.0,0.122,2021,7,0,0,0,0,0,0,0,0
E07000110,2021-07-07,11.132972869288826,2.150222852603934,0,-1.0,-1.0,12.101511810042911,1.0,0.095,2021,7,0,0,0,0,0,0,0,0
E07000111,2021-07-07,10.782691134536066,2.2903535119781284,0,-1.0,-1.0,11.702081943710567,0.0,0.075,2021,7,0,0,0,0,0,0,0,0
E07000112,2021-07-07,12.131359328368443,1.7463851674456958,1,1.0,-1.0,11.611611757468928,1.0,0.145,2021,7,1,0,0,0,0,0,0,0
E07000113,2021-07-07,11.471247659472555,2.079337730235388,0,-1.0,-1.0,11.948001153914678,0.0,0.149,2021,7,0,0,0,0,0,0,0,0
E07000114,2021-07-07,12.42138633480246,1.6647243463144148,0,-1.0,-1.0,11.854086691077573,1.0,0.185,2021,7,0,0,0,0,0,0,0,0
E07000115,2021-07-07,10.917160544504203,2.2341032781225327,0,-1.0,-1.0,11.803017132015809,1.0,0.08,2021,7,0,0,0,0,0,0,0,0
E07000116,2021-07-07,10.907613118015217,2.161470616322988,1,7.0,-1.0,11.658323667659586,1.0,0.073,2021,7,1,0,1,0,0,0,0,0
E07000143,2021-07-07,10.969059444731355,2.4540643367842536,1,0.0,-1.0,11.864708462828531,0.0,0.1,2021,7,1,0,0,0,0,0,0,0
E07000144,2021-07-07,11.174801008731249,2.3141468646974,0,-1.0,-1.0,11.792358608363598,1.0,0.072,2021,7,0,0,0,0,0,0,0,0
E07000145,2021-07-07,11.378781883344159,2.121962786468877,0,-1.0,-1.0,11.514713864829446,1.0,0.184,2021,7,0,0,0,0,0,0,0,0
E07000146,2021-07-07,10.55079709275132,2.824753559203059,0,-1.0,-1.0,11.950664133628688,0.0,0.12,2021,7,0,0,0,0,0,0,0,0
E07000147,2021-07-07,11.109197208157907,2.3562364539628553,2,47.0,-1.0,11.544801967617486,0.0,0.106,2021,7,1,0,1,0,0,0,0,0
E07000148,2021-07-07,11.208663599809991,2.286779719075899,1,2.0,-1.0,11.89412520254047,1.0,0.163,2021,7,1,0,0,0,0,0,0,0
E07000149,2021-07-07,11.216909123866365,2.265048397675189,1,1.0,-1.0,11.867160434591204,0.0,0.078,2021,7,1,0,0,0,0,0,0,0
E07000179,2021-07-07,10.490622148898195,2.8816178965585744,0,-1.0,-1.0,11.91840390632284,0.0,0.054,2021,7,0,0,0,0,0,0,0,0
E07000200,2021-07-07,11.286769594169867,2.153031962847447,1,6.0,-1.0,11.437382617721584,0.0,0.08,2021,7,1,0,1,0,0,0,0,0
E07000202,2021-07-07,11.496248651257883,2.059175845749138,0,-1.0,-1.0,11.84680863857272,1.0,0.141,2021,7,0,0,0,0,0,0,0,0
E07000203,2021-07-07,11.282174246428022,2.1543559858095813,0,-1.0,-1.0,11.546340898509632,0.0,0.071,2021,7,0,0,0,0,0,0,0,0
E07000207,2021-07-07,10.57156981069696,2.4088191618855994,0,-1.0,-1.0,11.84548290591136,1.0,0.057,2021,7,0,0,0,0,0,0,0,0
E07000208,2021-07-07,10.597370682497695,2.3739932823122687,0,-1.0,-1.0,11.321934436672429,1.0,0.056,2021,7,0,0,0,0,0,0,0,0
E07000209,2021-07-07,10.459943792689455,2.3329054536951017,0,-1.0,-1.0,11.877658852261122,1.0,0.057,2021,7,0,0,0,0,0,0,0,0
E07000210,2021-07-07,10.508989231403191,2.3030340899592616,0,-1.0,-1.0,11.38052486133421,1.0,0.054,2021,7,0,0,0,0,0,0,0,0
E07000211,2021-07-07,10.557337243297907,2.2923853578575044,2,1.0,-1.0,11.943590374100134,1.0,0.067,2021,7,1,0,0,0,0,0,0,0
E07000212,2021-07-07,10.537084424529985,2.414370685422919,0,-1.0,-1.0,11.383158406911162,1.0,0.066,2021,7,0,0,0,0,0,0,0,0
E07000213,2021-07-07,10.552898191415775,2.4397246987243064,0,-1.0,-1.0,11.549835818990326,1.0,0.079,2021,7,0,0,0,0,0,0,0,0
E07000215,2021-07-07,10.616974057426889,2.294356690103917,0,-1.0,-1.0,11.408109245600745,1.0,0.063,2021,7,0,0,0,0,0,0,0,0
E07000216,2021-07-07,10.397175513058622,2.2572660770398816,0,-1.0,-1.0,11.777801955768314,0.0,0.054,2021,7,0,0,0,0,0,0,0,0
E07000217,2021-07-07,10.495372171618177,2.395318987719041,0,-1.0,-1.0,11.562220263694984,1.0,0.067,2021,7,0,0,0,0,0,0,0,0
E07000223,2021-07-07,10.302878385005691,2.038080400258231,0,-1.0,-1.0,11.076464923159543,1.0,0.108,2021,7,0,0,0,0,0,0,0,0
E07000224,2021-07-07,10.193306781883322,1.9993972728398333,0,-1.0,-1.0,12.015027145562168,1.0,0.104,2021,7,0,0,0,0,0,0,0,0
E07000226,2021-07-07,10.486537741609006,2.222260188779177,0,-1.0,-1.0,11.694905296716165,1.0,0.11,2021,7,0,0,0,0,0,0,0,0
E07000227,2021-07-07,10.32464465711703,2.1309064207863297,0,-1.0,-1.0,11.901583454762012,0.0,0.056,2021,7,0,0,0,0,0,0,0,0
E07000228,2021-07-07,10.460204826678993,2.1620513541663273,0,-1.0,-1.0,11.937663648421978,1.0,0.053,2021,7,0,0,0,0,0,0,0,0
E07000229,2021-07-07,10.244669820455284,2.0170393480594155,0,-1.0,-1.0,11.623160082869282,1.0,0.101,2021,7,0,0,0,0,0,0,0,0
E07000240,2021-07-07,10.610261590635448,2.6946807175107748,1,1.0,-1.0,11.9091749056273,1.0,0.06,2021,7,1,0,0,0,0,0,0,0
E07000241,2021-07-07,10.664544932315696,2.6389161927079625,1,1.0,-1.0,11.693136462767283,1.0,0.086,2021,7,1,0,0,0,0,0,0,0
E07000242,2021-07-07,10.736566363295035,2.5887436391939316,0,-1.0,-1.0,11.922794196215245,1.0,0.06,2021,7,0,0,0,0,0,0,0,0
E07000243,2021-07-07,10.583878340450429,2.737481979468739,0,-1.0,-1.0,11.400428433743082,1.0,0.122,2021,7,0,0,0,0,0,0,0,0
E09000001,2021-07-07,10.722817311921322,2.4526467521270088,0,-1.0,-1.0,9.36005264520451,1.0,0.065,2021,7,0,0,0,0,0,0,0,0
E09000002,2021-07-07,10.830283298156251,2.4123270937920465,2,1.0,-1.0,12.295520219247926,1.0,0.194,2021,7,1,0,0,0,0,0,0,0
E09000003,2021-07-07,10.684140285363993,2.544173587279374,0,-1.0,-1.0,12.87121893467506,1.0,0.111,2021,7,0,0,0,0,0,0,0,0
E09000004,2021-07-07,10.829189341751126,2.3640584809394207,0,-1.0,-1.0,12.415672899008923,1.0,0.106,2021,7,0,0,0,0,0,0,0,0
E09000005,2021-07-07,10.659312726522755,2.5209682508874955,0,-1.0,-1.0,12.762113479497112,1.0,0.155,2021,7,0,0,0,0,0,0,0,0
E09000006,2021-07-07,10.7374708848289,2.349597052405445,1,1.0,-1.0,12.706541825990495,1.0,0.091,2021,7,1,0,0,0,0,0,0,0
E09000007,2021-07-07,10.701920843958357,2.4779021743129954,0,-1.0,-1.0,12.259461742189076,1.0,0.141,2021,7,0,0,0,0,0,0,0,0
E09000008,2021-07-07,10.666431379859295,2.363325631964208,0,-1.0,-1.0,12.87567224520067,1.0,0.136,2021,7,0,0,0,0,0,0,0,0
E09000010,2021-07-07,10.734260269370866,2.5221669113675738,1,1.0,-1.0,12.70081156938222,1.0,0.171,2021,7,1,0,0,0,0,0,0,0
E09000011,2021-07-07,10.779542229511563,2.3954685250103234,0,-1.0,-1.0,12.576038374391665,1.0,0.159,2021,7,0,0,0,0,0,0,0,0
E09000012,2021-07-07,10.73654367841192,2.4648054192838535,3,8.0,-1.0,12.47538960696398,1.0,0.196,2021,7,1,0,1,0,0,0,0,0
E09000013,2021-07-07,10.668455378385023,2.4643660376875873,0,-1.0,-1.0,12.11893398771341,1.0,0.142,2021,7,0,0,0,0,0,0,0,0
E09000014,2021-07-07,10.728289259219604,2.498501137379344,0,-1.0,-1.0,12.481284790609685,1.0,0.17,2021,7,0,0,0,0,0,0,0,0
E09000015,2021-07-07,10.63667168282689,2.5688780162604496,0,-1.0,-1.0,12.472884696222938,1.0,0.109,2021,7,0,0,0,0,0,0,0,0
E09000016,2021-07-07,10.884753830921186,2.4010406940541626,1,6.0,-1.0,12.476427973157676,1.0,0.108,2021,7,1,0,1,0,0,0,0,0
E09000017,2021-07-07,10.624260582148874,2.562909341378105,0,-1.0,-1.0,12.628417813738848,1.0,0.114,2021,7,0,0,0,0,0,0,0,0
E09000019,2021-07-07,10.72072502590383,2.476137216246752,0,-1.0,-1.0,12.28788302072774,1.0,0.179,2021,7,0,0,0,0,0,0,0,0
E09000020,2021-07-07,10.676318947921358,2.4616465518721857,0,-1.0,-1.0,11.879414096763533,1.0,0.117,2021,7,0,0,0,0,0,0,0,0
E09000021,2021-07-07,10.61386018876955,2.416226978384328,0,-1.0,-1.0,12.031671638203957,1.0,0.078,2021,7,0,0,0,0,0,0,0,0
E09000022,2021-07-07,10.69734051868443,2.42279284469411,0,-1.0,-1.0,12.668834491244446,1.0,0.153,2021,7,0,0,0,0,0,0,0,0
E09000023,2021-07-07,10.725600943974962,2.394932152424485,1,1.0,-1.0,12.61158108603281,1.0,0.164,2021,7,1,0,0,0,0,0,0,0
E09000024,2021-07-07,10.65136067703757,2.4084770605369052,0,-1.0,-1.0,12.278881559987983,1.0,0.1,2021,7,0,0,0,0,0,0,0,0
E09000025,2021-07-07,10.779658562994484,2.430597009035142,0,-1.0,-1.0,12.786406607907107,1.0,0.169,2021,7,0,0,0,0,0,0,0,0
E09000026,2021-07-07,10.808327897790882,2.4445101586483045,1,4.0,-1.0,12.665255440144245,1.0,0.121,2021,7,1,0,0,0,0,0,0,0
E09000027,2021-07-07,10.623167834369472,2.456391152784161,0,-1.0,-1.0,12.18236891883094,1.0,0.064,2021,7,0,0,0,0,0,0,0,0
E09000028,2021-07-07,10.719624580573349,2.4303766927125547,2,14.0,-1.0,12.642154248752698,1.0,0.162,2021,7,1,0,1,0,0,0,0,0
E09000029,2021-07-07,10.63824771212687,2.380058097667114,0,-1.0,-1.0,12.25303733501027,1.0,0.095,2021,7,0,0,0,0,0,0,0,0
E09000030,2021-07-07,10.748838816522138,2.4362203022753066,0,-1.0,-1.0,12.65304751159509,1.0,0.192,2021,7,0,0,0,0,0,0,0,0
E09000031,2021-07-07,10.763527499760757,2.477213107146103,0,-1.0,-1.0,12.535905029897908,1.0,0.152,2021,7,0,0,0,0,0,0,0,0
E09000032,2021-07-07,10.668734810737808,2.4316867305596404,1,65.0,-1.0,12.702075959604334,1.0,0.107,2021,7,1,0,1,0,0,0,0,0
E09000033,2021-07-07,10.69285631871485,2.4645639197146925,2,0.0,-1.0,12.234460859988475,1.0,0.135,2021,7,1,0,0,0,0,0,0,0
E06000031,2021-07-08,5.598560171457488,4.851229524995611,1,5.0,-1.0,12.2852072486939,1.0,0.156,2021,7,1,0,0,0,0,0,0,0
E06000032,2021-07-08,6.253421813884147,3.0844786977907668,0,-1.0,-1.0,12.3236689970955,1.0,0.155,2021,7,0,0,0,0,0,0,0,0
E06000033,2021-07-08,7.646630756593155,1.8606090299484066,1,2.0,-1.0,12.10434441402282,1.0,0.144,2021,7,1,0,0,0,0,0,0,0
E06000034,2021-07-08,7.26221639830896,2.1423279180625943,0,-1.0,-1.0,12.077858519724389,1.0,0.13,2021,7,0,0,0,0,0,0,0,0
E06000035,2021-07-08,7.557787077772692,1.870458149265316,0,-1.0,-1.0,12.54219839355972,1.0,0.134,2021,7,0,0,0,0,0,0,0,0
E06000043,2021-07-08,7.813556216554993,1.6816092318149947,1,9.0,-1.0,12.535376392672774,1.0,0.123,2021,7,1,0,1,0,0,0,0,0
E06000055,2021-07-08,5.9205571739609635,3.5834848823352,4,46.0,-1.0,12.132404576604838,1.0,0.114,2021,7,1,0,1,0,0,0,0,0
E06000056,2021-07-08,6.12311921103875,3.2518956931535916,1,4.0,-1.0,12.596934983621066,0.0,0.077,2021,7,1,0,0,0,0,0,0,0
E06000060,2021-07-08,6.259231441027033,3.006276185947545,1,36.0,-1.0,13.227013440750667,1.0,0.06325,2021,7,1,0,1,0,0,0,0,0
E07000008,2021-07-08,6.193173512729439,3.472205945871183,0,-1.0,-1.0,11.91064061961833,1.0,0.077,2021,7,0,0,0,0,0,0,0,0
E07000009,2021-07-08,6.015628795681845,3.8682453559398615,0,-1.0,-1.0,11.38651154011457,0.0,0.07,2021,7,0,0,0,0,0,0,0,0
E07000010,2021-07-08,5.669717313325502,4.775160747532803,1,16.0,-1.0,11.539869200417774,0.0,0.14,2021,7,1,0,1,0,0,0,0,0
E07000011,2021-07-08,5.795982008558159,4.09686851851057,2,18.0,-1.0,12.110810964549762,0.0,0.074,2021,7,1,0,1,0,0,0,0,0
E07000012,2021-07-08,6.2461797281114055,3.35530920625893,0,-1.0,-1.0,12.001763115309677,0.0,0.056,2021,7,0,0,0,0,0,0,0,0
E07000061,2021-07-08,8.021299218151427,1.4388597542739106,0,-1.0,-1.0,11.535704051859568,1.0,0.141,2021,7,0,0,0,0,0,0,0,0
E07000062,2021-07-08,7.994650223813004,1.3685554216300266,0,-1.0,-1.0,11.41832903038917,1.0,0.202,2021,7,0,0,0,0,0,0,0,0
E07000063,2021-07-08,7.788199604902332,1.6611831454734687,0,-1.0,-1.0,11.514584088693098,1.0,0.099,2021,7,0,0,0,0,0,0,0,0
E07000064,2021-07-08,7.89235022599884,1.4714857690115415,0,-1.0,-1.0,11.45448034132121,0.0,0.113,2021,7,0,0,0,0,0,0,0,0
E07000065,2021-07-08,7.719194774453818,1.669746234363372,2,6.0,6.0,12.002063606215954,0.0,0.073,2021,7,1,1,1,1,0,0,0,0
E07000066,2021-07-08,7.312113965811185,2.1368032672888018,0,-1.0,-1.0,12.160656781999691,1.0,0.138,2021,7,0,0,0,0,0,0,0,0
E07000067,2021-07-08,7.1489796208760925,2.348877290960805,0,-1.0,-1.0,11.98601183767587,0.0,0.092,2021,7,0,0,0,0,0,0,0,0
E07000068,2021-07-08,7.132300434306864,2.289952143418321,0,-1.0,-1.0,11.253001221229496,1.0,0.064,2021,7,0,0,0,0,0,0,0,0
E07000069,2021-07-08,7.480029552629604,1.992244302971412,0,-1.0,-1.0,11.404359818363451,1.0,0.107,2021,7,0,0,0,0,0,0,0,0
